 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 4.00000E+05 eV = 1.46997E+04 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.69620E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file ./database/z_008.den                                                                                                    
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Integrated cross sections:
 # Total elastic cross section = 4.00591E-19 cm**2 = 1.43054E-02 a0**2
 # 1st transport cross section = 1.84138E-22 cm**2 = 6.57569E-06 a0**2
 # 2nd transport cross section = 5.08425E-22 cm**2 = 1.81562E-05 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.25216E-15  4.47153E+01  0.00000E+00  1.0E-05
  1.000E-04  7.61557E-13  1.25216E-15  4.47153E+01  0.00000E+00  1.0E-05
  1.250E-04  1.18994E-12  1.25216E-15  4.47153E+01  0.00000E+00  1.0E-05
  1.500E-04  1.71346E-12  1.25216E-15  4.47153E+01  0.00000E+00  1.0E-05
  1.750E-04  2.33225E-12  1.25215E-15  4.47153E+01  0.00000E+00  1.0E-05
  2.000E-04  3.04617E-12  1.25215E-15  4.47153E+01  0.00000E+00  1.0E-05
  2.250E-04  3.85530E-12  1.25215E-15  4.47153E+01  0.00000E+00  1.0E-05
  2.500E-04  4.75964E-12  1.25215E-15  4.47153E+01  0.00000E+00  1.0E-05
  2.750E-04  5.75917E-12  1.25215E-15  4.47153E+01  0.00000E+00  1.0E-05
  3.000E-04  6.85391E-12  1.25215E-15  4.47153E+01  0.00000E+00  1.0E-05
  3.250E-04  8.04379E-12  1.25215E-15  4.47153E+01  0.00000E+00  1.0E-05
  3.500E-04  9.32893E-12  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  3.750E-04  1.07092E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  4.000E-04  1.21847E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  4.250E-04  1.37554E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  4.500E-04  1.54213E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  4.750E-04  1.71823E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  5.000E-04  1.90386E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  5.250E-04  2.09900E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  5.500E-04  2.30367E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  5.750E-04  2.51785E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  6.000E-04  2.74156E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  6.250E-04  2.97478E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  6.500E-04  3.21752E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  6.750E-04  3.46979E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  7.000E-04  3.73157E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  7.250E-04  4.00286E-11  1.25215E-15  4.47152E+01  0.00000E+00  1.0E-05
  7.500E-04  4.28368E-11  1.25215E-15  4.47151E+01  0.00000E+00  1.0E-05
  7.750E-04  4.57402E-11  1.25215E-15  4.47151E+01  0.00000E+00  1.0E-05
  8.000E-04  4.87388E-11  1.25215E-15  4.47151E+01  0.00000E+00  1.0E-05
  8.250E-04  5.18325E-11  1.25215E-15  4.47151E+01  0.00000E+00  1.0E-05
  8.500E-04  5.50215E-11  1.25215E-15  4.47151E+01  0.00000E+00  1.0E-05
  8.750E-04  5.83057E-11  1.25215E-15  4.47151E+01  0.00000E+00  1.0E-05
  9.000E-04  6.16850E-11  1.25215E-15  4.47151E+01  0.00000E+00  1.0E-05
  9.250E-04  6.51595E-11  1.25215E-15  4.47151E+01  0.00000E+00  1.0E-05
  9.500E-04  6.87293E-11  1.25215E-15  4.47151E+01  0.00000E+00  1.0E-05
  9.750E-04  7.23943E-11  1.25215E-15  4.47151E+01  0.00000E+00  1.0E-05
  1.000E-03  7.61544E-11  1.25215E-15  4.47150E+01  0.00000E+00  1.0E-05
  1.250E-03  1.18991E-10  1.25215E-15  4.47149E+01  0.00000E+00  1.0E-05
  1.500E-03  1.71347E-10  1.25214E-15  4.47148E+01  0.00000E+00  1.0E-05
  1.750E-03  2.33223E-10  1.25214E-15  4.47146E+01  0.00000E+00  1.0E-05
  2.000E-03  3.04617E-10  1.25213E-15  4.47143E+01  0.00000E+00  1.0E-05
  2.250E-03  3.85531E-10  1.25212E-15  4.47141E+01  0.00000E+00  1.0E-05
  2.500E-03  4.75965E-10  1.25211E-15  4.47138E+01  0.00000E+00  1.0E-05
  2.750E-03  5.75917E-10  1.25210E-15  4.47135E+01  0.00000E+00  1.0E-05
  3.000E-03  6.85389E-10  1.25210E-15  4.47131E+01  0.00000E+00  1.0E-05
  3.250E-03  8.04380E-10  1.25208E-15  4.47128E+01  0.00000E+00  1.0E-05
  3.500E-03  9.32891E-10  1.25207E-15  4.47123E+01  0.00000E+00  1.0E-05
  3.750E-03  1.07092E-09  1.25206E-15  4.47119E+01  0.00000E+00  1.0E-05
  4.000E-03  1.21847E-09  1.25205E-15  4.47114E+01  0.00000E+00  1.0E-05
  4.250E-03  1.37554E-09  1.25203E-15  4.47109E+01  0.00000E+00  1.0E-05
  4.500E-03  1.54213E-09  1.25202E-15  4.47104E+01  0.00000E+00  1.0E-05
  4.750E-03  1.71823E-09  1.25200E-15  4.47098E+01  0.00000E+00  1.0E-05
  5.000E-03  1.90386E-09  1.25199E-15  4.47093E+01  0.00000E+00  1.0E-05
  5.250E-03  2.09900E-09  1.25197E-15  4.47086E+01  0.00000E+00  1.0E-05
  5.500E-03  2.30367E-09  1.25195E-15  4.47080E+01  0.00000E+00  1.0E-05
  5.750E-03  2.51785E-09  1.25193E-15  4.47073E+01  0.00000E+00  1.0E-05
  6.000E-03  2.74156E-09  1.25191E-15  4.47066E+01  0.00000E+00  1.0E-05
  6.250E-03  2.97478E-09  1.25189E-15  4.47058E+01  0.00000E+00  1.0E-05
  6.500E-03  3.21752E-09  1.25187E-15  4.47051E+01  0.00000E+00  1.0E-05
  6.750E-03  3.46978E-09  1.25185E-15  4.47042E+01  0.00000E+00  1.0E-05
  7.000E-03  3.73156E-09  1.25182E-15  4.47034E+01  0.00000E+00  1.0E-05
  7.250E-03  4.00286E-09  1.25180E-15  4.47025E+01  0.00000E+00  1.0E-05
  7.500E-03  4.28368E-09  1.25177E-15  4.47016E+01  0.00000E+00  1.0E-05
  7.750E-03  4.57402E-09  1.25175E-15  4.47007E+01  0.00000E+00  1.0E-05
  8.000E-03  4.87388E-09  1.25172E-15  4.46998E+01  0.00000E+00  1.0E-05
  8.250E-03  5.18326E-09  1.25169E-15  4.46988E+01  0.00000E+00  1.0E-05
