 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 5.00000E+02 eV = 1.83747E+01 a.u.
 #
 # Element:  O,  Z =   8,  atomic weight = 1.59994E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 2.69620E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  8
 #
 # Electron density: Read from file ./database/z_008.den                                                                                                    
 #                   Number of data points =  681
 #                   Volume integral = 8.00000E+00
 #
 # Furness-McCarthy exchange potential
 #
 # No absorption potential
 #
 # No correlation-polarization potential
 #
 # Integrated cross sections:
 # Total elastic cross section = 8.99572E-17 cm**2 = 3.21243E+00 a0**2
 # 1st transport cross section = 1.81773E-17 cm**2 = 6.49124E-01 a0**2
 # 2nd transport cross section = 3.08494E-17 cm**2 = 1.10165E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.82835E-16  1.01002E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.82835E-16  1.01002E+01  3.65585E-10  1.0E-07
  1.250E-04  1.18994E-12  2.82835E-16  1.01002E+01  4.56982E-10  1.0E-07
  1.500E-04  1.71346E-12  2.82835E-16  1.01002E+01  5.48378E-10  1.0E-07
  1.750E-04  2.33225E-12  2.82835E-16  1.01002E+01  6.39775E-10  1.0E-07
  2.000E-04  3.04617E-12  2.82835E-16  1.01002E+01  7.31171E-10  1.0E-07
  2.250E-04  3.85530E-12  2.82835E-16  1.01002E+01  8.22567E-10  1.0E-07
  2.500E-04  4.75964E-12  2.82835E-16  1.01002E+01  9.13964E-10  1.0E-07
  2.750E-04  5.75917E-12  2.82835E-16  1.01002E+01  1.00536E-09  1.0E-07
  3.000E-04  6.85391E-12  2.82835E-16  1.01002E+01  1.09676E-09  1.0E-07
  3.250E-04  8.04379E-12  2.82835E-16  1.01002E+01  1.18815E-09  1.0E-07
  3.500E-04  9.32893E-12  2.82835E-16  1.01002E+01  1.27955E-09  1.0E-07
  3.750E-04  1.07092E-11  2.82835E-16  1.01002E+01  1.37095E-09  1.0E-07
  4.000E-04  1.21847E-11  2.82835E-16  1.01002E+01  1.46234E-09  1.0E-07
  4.250E-04  1.37554E-11  2.82835E-16  1.01002E+01  1.55374E-09  1.0E-07
  4.500E-04  1.54213E-11  2.82835E-16  1.01002E+01  1.64513E-09  1.0E-07
  4.750E-04  1.71823E-11  2.82835E-16  1.01002E+01  1.73653E-09  1.0E-07
  5.000E-04  1.90386E-11  2.82835E-16  1.01002E+01  1.82793E-09  1.0E-07
  5.250E-04  2.09900E-11  2.82835E-16  1.01002E+01  1.91932E-09  1.0E-07
  5.500E-04  2.30367E-11  2.82835E-16  1.01002E+01  2.01072E-09  1.0E-07
  5.750E-04  2.51785E-11  2.82835E-16  1.01002E+01  2.10212E-09  1.0E-07
  6.000E-04  2.74156E-11  2.82835E-16  1.01002E+01  2.19351E-09  1.0E-07
  6.250E-04  2.97478E-11  2.82835E-16  1.01002E+01  2.28491E-09  1.0E-07
  6.500E-04  3.21752E-11  2.82835E-16  1.01002E+01  2.37631E-09  1.0E-07
  6.750E-04  3.46979E-11  2.82835E-16  1.01002E+01  2.46770E-09  1.0E-07
  7.000E-04  3.73157E-11  2.82835E-16  1.01002E+01  2.55910E-09  1.0E-07
  7.250E-04  4.00286E-11  2.82835E-16  1.01002E+01  2.65049E-09  1.0E-07
  7.500E-04  4.28368E-11  2.82835E-16  1.01002E+01  2.74189E-09  1.0E-07
  7.750E-04  4.57402E-11  2.82835E-16  1.01002E+01  2.83329E-09  1.0E-07
  8.000E-04  4.87388E-11  2.82835E-16  1.01002E+01  2.92468E-09  1.0E-07
  8.250E-04  5.18325E-11  2.82835E-16  1.01002E+01  3.01608E-09  1.0E-07
  8.500E-04  5.50215E-11  2.82835E-16  1.01002E+01  3.10748E-09  1.0E-07
  8.750E-04  5.83057E-11  2.82835E-16  1.01002E+01  3.19887E-09  1.0E-07
  9.000E-04  6.16850E-11  2.82835E-16  1.01002E+01  3.29027E-09  1.0E-07
  9.250E-04  6.51595E-11  2.82835E-16  1.01002E+01  3.38167E-09  1.0E-07
  9.500E-04  6.87293E-11  2.82835E-16  1.01002E+01  3.47306E-09  1.0E-07
  9.750E-04  7.23943E-11  2.82835E-16  1.01002E+01  3.56446E-09  1.0E-07
  1.000E-03  7.61544E-11  2.82835E-16  1.01002E+01  3.65585E-09  1.0E-07
  1.250E-03  1.18991E-10  2.82835E-16  1.01002E+01  4.56982E-09  1.0E-07
  1.500E-03  1.71347E-10  2.82835E-16  1.01002E+01  5.48378E-09  1.0E-07
  1.750E-03  2.33223E-10  2.82835E-16  1.01002E+01  6.39775E-09  1.0E-07
  2.000E-03  3.04617E-10  2.82835E-16  1.01002E+01  7.31171E-09  1.0E-07
  2.250E-03  3.85531E-10  2.82835E-16  1.01002E+01  8.22567E-09  1.0E-07
  2.500E-03  4.75965E-10  2.82835E-16  1.01002E+01  9.13964E-09  1.0E-07
  2.750E-03  5.75917E-10  2.82835E-16  1.01002E+01  1.00536E-08  1.0E-07
  3.000E-03  6.85389E-10  2.82835E-16  1.01002E+01  1.09676E-08  1.0E-07
  3.250E-03  8.04380E-10  2.82835E-16  1.01002E+01  1.18815E-08  1.0E-07
  3.500E-03  9.32891E-10  2.82835E-16  1.01002E+01  1.27955E-08  1.0E-07
  3.750E-03  1.07092E-09  2.82835E-16  1.01002E+01  1.37095E-08  1.0E-07
  4.000E-03  1.21847E-09  2.82835E-16  1.01002E+01  1.46234E-08  1.0E-07
  4.250E-03  1.37554E-09  2.82835E-16  1.01002E+01  1.55374E-08  1.0E-07
  4.500E-03  1.54213E-09  2.82835E-16  1.01002E+01  1.64513E-08  1.0E-07
  4.750E-03  1.71823E-09  2.82835E-16  1.01002E+01  1.73653E-08  1.0E-07
  5.000E-03  1.90386E-09  2.82835E-16  1.01002E+01  1.82793E-08  1.0E-07
  5.250E-03  2.09900E-09  2.82835E-16  1.01002E+01  1.91932E-08  1.0E-07
  5.500E-03  2.30367E-09  2.82835E-16  1.01002E+01  2.01072E-08  1.0E-07
  5.750E-03  2.51785E-09  2.82835E-16  1.01002E+01  2.10212E-08  1.0E-07
  6.000E-03  2.74156E-09  2.82835E-16  1.01002E+01  2.19351E-08  1.0E-07
  6.250E-03  2.97478E-09  2.82835E-16  1.01002E+01  2.28491E-08  1.0E-07
  6.500E-03  3.21752E-09  2.82835E-16  1.01002E+01  2.37631E-08  1.0E-07
  6.750E-03  3.46978E-09  2.82835E-16  1.01002E+01  2.46770E-08  1.0E-07
  7.000E-03  3.73156E-09  2.82835E-16  1.01002E+01  2.55910E-08  1.0E-07
  7.250E-03  4.00286E-09  2.82835E-16  1.01002E+01  2.65049E-08  1.0E-07
  7.500E-03  4.28368E-09  2.82835E-16  1.01002E+01  2.74189E-08  1.0E-07
  7.750E-03  4.57402E-09  2.82835E-16  1.01002E+01  2.83329E-08  1.0E-07
  8.000E-03  4.87388E-09  2.82835E-16  1.01002E+01  2.92468E-08  1.0E-07
  8.250E-03  5.18326E-09  2.82835E-16  1.01002E+01  3.01608E-08  1.0E-07
  8.500E-03  5.50215E-09  2.82835E-16  1.01002E+01  3.10748E-08  1.0E-07
  8.750E-03  5.83057E-09  2.82835E-16  1.01002E+01  3.19887E-08  1.0E-07
  9.000E-03  6.16850E-09  2.82835E-16  1.01002E+01  3.29027E-08  1.0E-07
  9.250E-03  6.51596E-09  2.82835E-16  1.01002E+01  3.38167E-08  1.0E-07
  9.500E-03  6.87293E-09  2.82835E-16  1.01002E+01  3.47306E-08  1.0E-07
  9.750E-03  7.23942E-09  2.82835E-16  1.01002E+01  3.56446E-08  1.0E-07
  1.000E-02  7.61544E-09  2.82835E-16  1.01002E+01  3.65586E-08  1.0E-07
  1.250E-02  1.18991E-08  2.82835E-16  1.01002E+01  4.56982E-08  1.0E-07
  1.500E-02  1.71347E-08  2.82835E-16  1.01002E+01  5.48378E-08  1.0E-07
  1.750E-02  2.33223E-08  2.82835E-16  1.01002E+01  6.39775E-08  1.0E-07
  2.000E-02  3.04617E-08  2.82835E-16  1.01002E+01  7.31172E-08  1.0E-07
  2.250E-02  3.85531E-08  2.82835E-16  1.01002E+01  8.22568E-08  1.0E-07
  2.500E-02  4.75965E-08  2.82834E-16  1.01002E+01  9.13965E-08  1.0E-07
  2.750E-02  5.75917E-08  2.82834E-16  1.01002E+01  1.00536E-07  1.0E-07
  3.000E-02  6.85389E-08  2.82834E-16  1.01002E+01  1.09676E-07  1.0E-07
  3.250E-02  8.04380E-08  2.82834E-16  1.01002E+01  1.18816E-07  1.0E-07
