

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+08 eV

  Only inner phase shifts are tabulated

      L       Phase(spin UP)     Phase(spin DOWN)
  6.600E+00 2.98058E-24  0.000E+00 ( 1.662E-12,-4.551E-13) ( 9.537E-14,-2.611E-14)  2.47E-07
  6.700E+00 2.80600E-24  0.000E+00 ( 1.614E-12,-4.388E-13) ( 9.398E-14,-2.555E-14)  2.63E-07
  6.800E+00 2.64399E-24  0.000E+00 ( 1.567E-12,-4.233E-13) ( 9.263E-14,-2.502E-14)  5.88E-07
  6.900E+00 2.49347E-24  0.000E+00 ( 1.522E-12,-4.085E-13) ( 9.131E-14,-2.450E-14)  7.33E-07
  7.000E+00 2.35349E-24  0.000E+00 ( 1.480E-12,-3.944E-13) ( 9.004E-14,-2.400E-14)  6.91E-07
  7.100E+00 2.22317E-24  0.000E+00 ( 1.439E-12,-3.810E-13) ( 8.880E-14,-2.351E-14)  4.88E-07
  7.200E+00 2.10172E-24  0.000E+00 ( 1.399E-12,-3.682E-13) ( 8.759E-14,-2.305E-14)  1.69E-07
  7.300E+00 1.98842E-24  0.000E+00 ( 1.362E-12,-3.559E-13) ( 8.641E-14,-2.259E-14)  2.43E-07
  7.400E+00 1.88264E-24  0.000E+00 ( 1.325E-12,-3.443E-13) ( 8.527E-14,-2.215E-14)  4.94E-07
  7.500E+00 1.78378E-24  0.000E+00 ( 1.290E-12,-3.331E-13) ( 8.415E-14,-2.172E-14)  5.95E-07
  7.600E+00 1.69130E-24  0.000E+00 ( 1.257E-12,-3.225E-13) ( 8.306E-14,-2.131E-14)  5.51E-07
  7.700E+00 1.60472E-24  0.000E+00 ( 1.225E-12,-3.123E-13) ( 8.200E-14,-2.091E-14)  3.78E-07
  7.800E+00 1.52358E-24  0.000E+00 ( 1.194E-12,-3.025E-13) ( 8.097E-14,-2.052E-14)  1.15E-07
  7.900E+00 1.44750E-24  0.000E+00 ( 1.164E-12,-2.931E-13) ( 7.996E-14,-2.014E-14)  2.23E-07
  8.000E+00 1.37609E-24  0.000E+00 ( 1.135E-12,-2.842E-13) ( 7.898E-14,-1.977E-14)  4.19E-07
  8.100E+00 1.30901E-24  0.000E+00 ( 1.108E-12,-2.756E-13) ( 7.802E-14,-1.941E-14)  4.90E-07
  8.200E+00 1.24595E-24  0.000E+00 ( 1.081E-12,-2.674E-13) ( 7.708E-14,-1.907E-14)  4.45E-07
  8.300E+00 1.18663E-24  0.000E+00 ( 1.055E-12,-2.594E-13) ( 7.616E-14,-1.873E-14)  2.95E-07
  8.400E+00 1.13079E-24  0.000E+00 ( 1.030E-12,-2.519E-13) ( 7.527E-14,-1.840E-14)  1.00E-07
  8.500E+00 1.07818E-24  0.000E+00 ( 1.006E-12,-2.446E-13) ( 7.440E-14,-1.808E-14)  2.05E-07
  8.600E+00 1.02858E-24  0.000E+00 ( 9.831E-13,-2.376E-13) ( 7.354E-14,-1.777E-14)  3.59E-07
  8.700E+00 9.81785E-25  0.000E+00 ( 9.607E-13,-2.308E-13) ( 7.271E-14,-1.747E-14)  4.07E-07
  8.800E+00 9.37611E-25  0.000E+00 ( 9.391E-13,-2.243E-13) ( 7.189E-14,-1.717E-14)  3.64E-07
  8.900E+00 8.95882E-25  0.000E+00 ( 9.181E-13,-2.181E-13) ( 7.109E-14,-1.689E-14)  2.33E-07
  9.000E+00 8.56438E-25  0.000E+00 ( 8.979E-13,-2.121E-13) ( 7.031E-14,-1.661E-14)  1.00E-07
  9.100E+00 8.19130E-25  0.000E+00 ( 8.783E-13,-2.063E-13) ( 6.954E-14,-1.634E-14)  1.88E-07
  9.200E+00 7.83822E-25  0.000E+00 ( 8.594E-13,-2.008E-13) ( 6.879E-14,-1.607E-14)  3.09E-07
  9.300E+00 7.50386E-25  0.000E+00 ( 8.410E-13,-1.954E-13) ( 6.806E-14,-1.581E-14)  3.41E-07
  9.400E+00 7.18705E-25  0.000E+00 ( 8.233E-13,-1.902E-13) ( 6.734E-14,-1.556E-14)  3.00E-07
  9.500E+00 6.88670E-25  0.000E+00 ( 8.060E-13,-1.852E-13) ( 6.664E-14,-1.531E-14)  1.84E-07
  9.600E+00 6.60178E-25  0.000E+00 ( 7.893E-13,-1.804E-13) ( 6.595E-14,-1.507E-14)  1.00E-07
  9.700E+00 6.33137E-25  0.000E+00 ( 7.732E-13,-1.758E-13) ( 6.527E-14,-1.484E-14)  1.72E-07
  9.800E+00 6.07457E-25  0.000E+00 ( 7.575E-13,-1.713E-13) ( 6.461E-14,-1.461E-14)  2.69E-07
  9.900E+00 5.83060E-25  0.000E+00 ( 7.422E-13,-1.669E-13) ( 6.396E-14,-1.439E-14)  2.88E-07
  1.000E+01 5.59867E-25  0.000E+00 ( 7.274E-13,-1.628E-13) ( 6.332E-14,-1.417E-14)  2.49E-07
  1.025E+01 5.06706E-25  0.000E+00 ( 6.923E-13,-1.529E-13) ( 6.178E-14,-1.364E-14)  2.54E-07
  1.050E+01 4.59670E-25  0.000E+00 ( 6.597E-13,-1.438E-13) ( 6.031E-14,-1.315E-14)  2.44E-07
  1.075E+01 4.17933E-25  0.000E+00 ( 6.293E-13,-1.355E-13) ( 5.890E-14,-1.268E-14)  2.31E-07
  1.100E+01 3.80796E-25  0.000E+00 ( 6.008E-13,-1.277E-13) ( 5.756E-14,-1.224E-14)  2.06E-07
  1.125E+01 3.47664E-25  0.000E+00 ( 5.743E-13,-1.206E-13) ( 5.628E-14,-1.182E-14)  1.72E-07
  1.150E+01 3.18032E-25  0.000E+00 ( 5.494E-13,-1.140E-13) ( 5.504E-14,-1.142E-14)  1.32E-07
  1.175E+01 2.91466E-25  0.000E+00 ( 5.261E-13,-1.078E-13) ( 5.386E-14,-1.104E-14)  1.00E-07
  1.200E+01 2.67594E-25  0.000E+00 ( 5.043E-13,-1.021E-13) ( 5.273E-14,-1.068E-14)  1.00E-07
  1.225E+01 2.46096E-25  0.000E+00 ( 4.837E-13,-9.679E-14) ( 5.164E-14,-1.033E-14)  1.00E-07
  1.250E+01 2.26695E-25  0.000E+00 ( 4.643E-13,-9.184E-14) ( 5.059E-14,-1.001E-14)  1.00E-07
  1.275E+01 2.09150E-25  0.000E+00 ( 4.461E-13,-8.722E-14) ( 4.958E-14,-9.696E-15)  1.00E-07
  1.300E+01 1.93254E-25  0.000E+00 ( 4.289E-13,-8.290E-14) ( 4.861E-14,-9.398E-15)  1.04E-07
  1.325E+01 1.78824E-25  0.000E+00 ( 4.126E-13,-7.887E-14) ( 4.768E-14,-9.113E-15)  1.16E-07
  1.350E+01 1.65702E-25  0.000E+00 ( 3.972E-13,-7.508E-14) ( 4.678E-14,-8.841E-15)  1.19E-07
  1.375E+01 1.53748E-25  0.000E+00 ( 3.827E-13,-7.153E-14) ( 4.591E-14,-8.581E-15)  1.16E-07
  1.400E+01 1.42841E-25  0.000E+00 ( 3.689E-13,-6.820E-14) ( 4.506E-14,-8.332E-15)  1.11E-07
  1.425E+01 1.32872E-25  0.000E+00 ( 3.558E-13,-6.508E-14) ( 4.425E-14,-8.093E-15)  1.01E-07
  1.450E+01 1.23747E-25  0.000E+00 ( 3.434E-13,-6.213E-14) ( 4.346E-14,-7.864E-15)  1.00E-07
  1.475E+01 1.15382E-25  0.000E+00 ( 3.316E-13,-5.936E-14) ( 4.270E-14,-7.644E-15)  1.00E-07
  1.500E+01 1.07702E-25  0.000E+00 ( 3.204E-13,-5.675E-14) ( 4.197E-14,-7.433E-15)  1.00E-07
  1.525E+01 1.00642E-25  0.000E+00 ( 3.097E-13,-5.429E-14) ( 4.125E-14,-7.231E-15)  1.00E-07
  1.550E+01 9.41428E-26  0.000E+00 ( 2.996E-13,-5.196E-14) ( 4.056E-14,-7.036E-15)  1.00E-07
  1.575E+01 8.81520E-26  0.000E+00 ( 2.899E-13,-4.976E-14) ( 3.989E-14,-6.848E-15)  1.00E-07
  1.600E+01 8.26228E-26  0.000E+00 ( 2.807E-13,-4.769E-14) ( 3.924E-14,-6.668E-15)  1.00E-07
  1.625E+01 7.75134E-26  0.000E+00 ( 2.718E-13,-4.572E-14) ( 3.861E-14,-6.494E-15)  1.00E-07
  1.650E+01 7.27865E-26  0.000E+00 ( 2.634E-13,-4.386E-14) ( 3.800E-14,-6.326E-15)  1.00E-07
  1.675E+01 6.84083E-26  0.000E+00 ( 2.553E-13,-4.209E-14) ( 3.740E-14,-6.165E-15)  1.00E-07
  1.700E+01 6.43486E-26  0.000E+00 ( 2.476E-13,-4.041E-14) ( 3.682E-14,-6.009E-15)  1.00E-07
  1.725E+01 6.05802E-26  0.000E+00 ( 2.403E-13,-3.882E-14) ( 3.626E-14,-5.859E-15)  1.00E-07
  1.750E+01 5.70785E-26  0.000E+00 ( 2.332E-13,-3.731E-14) ( 3.571E-14,-5.714E-15)  1.00E-07
  1.775E+01 5.38214E-26  0.000E+00 ( 2.264E-13,-3.588E-14) ( 3.517E-14,-5.574E-15)  1.00E-07
  1.800E+01 5.07887E-26  0.000E+00 ( 2.199E-13,-3.451E-14) ( 3.465E-14,-5.438E-15)  1.00E-07
  1.825E+01 4.79622E-26  0.000E+00 ( 2.137E-13,-3.321E-14) ( 3.415E-14,-5.307E-15)  1.00E-07
  1.850E+01 4.53256E-26  0.000E+00 ( 2.077E-13,-3.197E-14) ( 3.365E-14,-5.180E-15)  1.00E-07
  1.875E+01 4.28638E-26  0.000E+00 ( 2.020E-13,-3.079E-14) ( 3.317E-14,-5.058E-15)  1.00E-07
  1.900E+01 4.05632E-26  0.000E+00 ( 1.964E-13,-2.967E-14) ( 3.270E-14,-4.939E-15)  1.00E-07
  1.925E+01 3.84113E-26  0.000E+00 ( 1.911E-13,-2.859E-14) ( 3.225E-14,-4.824E-15)  1.00E-07
  1.950E+01 3.63970E-26  0.000E+00 ( 1.860E-13,-2.757E-14) ( 3.180E-14,-4.713E-15)  1.00E-07
  1.975E+01 3.45099E-26  0.000E+00 ( 1.811E-13,-2.659E-14) ( 3.136E-14,-4.605E-15)  1.00E-07
  2.000E+01 3.27404E-26  0.000E+00 ( 1.764E-13,-2.566E-14) ( 3.094E-14,-4.501E-15)  1.00E-07
  2.025E+01 3.10801E-26  0.000E+00 ( 1.718E-13,-2.476E-14) ( 3.052E-14,-4.400E-15)  1.00E-07
  2.050E+01 2.95211E-26  0.000E+00 ( 1.674E-13,-2.391E-14) ( 3.011E-14,-4.301E-15)  1.00E-07
  2.075E+01 2.80559E-26  0.000E+00 ( 1.632E-13,-2.309E-14) ( 2.972E-14,-4.206E-15)  1.00E-07
  2.100E+01 2.66781E-26  0.000E+00 ( 1.591E-13,-2.231E-14) ( 2.933E-14,-4.113E-15)  1.00E-07
  2.125E+01 2.53816E-26  0.000E+00 ( 1.551E-13,-2.156E-14) ( 2.895E-14,-4.023E-15)  1.00E-07
  2.150E+01 2.41606E-26  0.000E+00 ( 1.513E-13,-2.084E-14) ( 2.858E-14,-3.936E-15)  1.00E-07
  2.175E+01 2.30100E-26  0.000E+00 ( 1.476E-13,-2.015E-14) ( 2.821E-14,-3.851E-15)  1.00E-07
  2.200E+01 2.19251E-26  0.000E+00 ( 1.441E-13,-1.949E-14) ( 2.786E-14,-3.769E-15)  1.00E-07
  2.225E+01 2.09015E-26  0.000E+00 ( 1.406E-13,-1.885E-14) ( 2.751E-14,-3.688E-15)  1.00E-07
  2.250E+01 1.99350E-26  0.000E+00 ( 1.373E-13,-1.824E-14) ( 2.717E-14,-3.610E-15)  1.00E-07
  2.275E+01 1.90221E-26  0.000E+00 ( 1.341E-13,-1.766E-14) ( 2.683E-14,-3.535E-15)  1.00E-07
  2.300E+01 1.81591E-26  0.000E+00 ( 1.310E-13,-1.710E-14) ( 2.651E-14,-3.461E-15)  1.00E-07
  2.325E+01 1.73429E-26  0.000E+00 ( 1.280E-13,-1.656E-14) ( 2.619E-14,-3.389E-15)  1.00E-07
  2.350E+01 1.65705E-26  0.000E+00 ( 1.250E-13,-1.604E-14) ( 2.587E-14,-3.319E-15)  1.00E-07
  2.375E+01 1.58391E-26  0.000E+00 ( 1.222E-13,-1.554E-14) ( 2.556E-14,-3.251E-15)  1.00E-07
  2.400E+01 1.51463E-26  0.000E+00 ( 1.195E-13,-1.506E-14) ( 2.526E-14,-3.185E-15)  1.00E-07
  2.425E+01 1.44896E-26  0.000E+00 ( 1.168E-13,-1.460E-14) ( 2.496E-14,-3.120E-15)  1.00E-07
  2.450E+01 1.38668E-26  0.000E+00 ( 1.142E-13,-1.415E-14) ( 2.467E-14,-3.057E-15)  1.00E-07
  2.475E+01 1.32759E-26  0.000E+00 ( 1.117E-13,-1.372E-14) ( 2.439E-14,-2.996E-15)  1.00E-07
  2.500E+01 1.27149E-26  0.000E+00 ( 1.093E-13,-1.331E-14) ( 2.411E-14,-2.936E-15)  1.00E-07
  2.550E+01 1.16759E-26  0.000E+00 ( 1.047E-13,-1.253E-14) ( 2.356E-14,-2.821E-15)  1.00E-07
  2.600E+01 1.07369E-26  0.000E+00 ( 1.003E-13,-1.180E-14) ( 2.303E-14,-2.711E-15)  1.00E-07
  2.650E+01 9.88675E-27  0.000E+00 ( 9.617E-14,-1.113E-14) ( 2.253E-14,-2.607E-15)  1.00E-07
  2.700E+01 9.11575E-27  0.000E+00 ( 9.227E-14,-1.050E-14) ( 2.203E-14,-2.507E-15)  1.00E-07
  2.750E+01 8.41535E-27  0.000E+00 ( 8.858E-14,-9.910E-15) ( 2.156E-14,-2.412E-15)  1.00E-07
  2.800E+01 7.77806E-27  0.000E+00 ( 8.509E-14,-9.361E-15) ( 2.110E-14,-2.322E-15)  1.00E-07
  2.850E+01 7.19730E-27  0.000E+00 ( 8.178E-14,-8.847E-15) ( 2.066E-14,-2.235E-15)  1.00E-07
  2.900E+01 6.66727E-27  0.000E+00 ( 7.863E-14,-8.367E-15) ( 2.023E-14,-2.153E-15)  1.00E-07
  2.950E+01 6.18284E-27  0.000E+00 ( 7.565E-14,-7.917E-15) ( 1.981E-14,-2.074E-15)  1.00E-07
  3.000E+01 5.73950E-27  0.000E+00 ( 7.282E-14,-7.495E-15) ( 1.941E-14,-1.998E-15)  1.00E-07
  3.050E+01 5.33320E-27  0.000E+00 ( 7.012E-14,-7.099E-15) ( 1.902E-14,-1.925E-15)  1.00E-07
  3.100E+01 4.96038E-27  0.000E+00 ( 6.756E-14,-6.727E-15) ( 1.864E-14,-1.856E-15)  1.00E-07
  3.150E+01 4.61785E-27  0.000E+00 ( 6.512E-14,-6.378E-15) ( 1.827E-14,-1.789E-15)  1.00E-07
  3.200E+01 4.30279E-27  0.000E+00 ( 6.279E-14,-6.049E-15) ( 1.791E-14,-1.725E-15)  1.00E-07
  3.250E+01 4.01264E-27  0.000E+00 ( 6.057E-14,-5.740E-15) ( 1.756E-14,-1.664E-15)  1.00E-07
  3.300E+01 3.74515E-27  0.000E+00 ( 5.845E-14,-5.448E-15) ( 1.722E-14,-1.605E-15)  1.00E-07
  3.350E+01 3.49827E-27  0.000E+00 ( 5.643E-14,-5.173E-15) ( 1.689E-14,-1.549E-15)  1.00E-07
  3.400E+01 3.27019E-27  0.000E+00 ( 5.449E-14,-4.914E-15) ( 1.657E-14,-1.494E-15)  1.00E-07
  3.450E+01 3.05925E-27  0.000E+00 ( 5.264E-14,-4.669E-15) ( 1.626E-14,-1.442E-15)  1.00E-07
  3.500E+01 2.86398E-27  0.000E+00 ( 5.087E-14,-4.438E-15) ( 1.595E-14,-1.392E-15)  1.00E-07
  3.550E+01 2.68304E-27  0.000E+00 ( 4.918E-14,-4.220E-15) ( 1.566E-14,-1.344E-15)  1.00E-07
  3.600E+01 2.51523E-27  0.000E+00 ( 4.755E-14,-4.013E-15) ( 1.537E-14,-1.297E-15)  1.00E-07
  3.650E+01 2.35945E-27  0.000E+00 ( 4.600E-14,-3.818E-15) ( 1.508E-14,-1.252E-15)  1.00E-07
  3.700E+01 2.21472E-27  0.000E+00 ( 4.451E-14,-3.633E-15) ( 1.481E-14,-1.209E-15)  1.00E-07
  3.750E+01 2.08014E-27  0.000E+00 ( 4.307E-14,-3.458E-15) ( 1.454E-14,-1.168E-15)  1.00E-07
  3.800E+01 1.95490E-27  0.000E+00 ( 4.170E-14,-3.292E-15) ( 1.428E-14,-1.127E-15)  1.00E-07
  3.850E+01 1.83826E-27  0.000E+00 ( 4.038E-14,-3.134E-15) ( 1.402E-14,-1.089E-15)  1.00E-07
  3.900E+01 1.72954E-27  0.000E+00 ( 3.911E-14,-2.985E-15) ( 1.377E-14,-1.051E-15)  1.00E-07
  3.950E+01 1.62814E-27  0.000E+00 ( 3.789E-14,-2.843E-15) ( 1.353E-14,-1.015E-15)  1.00E-07
  4.000E+01 1.53348E-27  0.000E+00 ( 3.672E-14,-2.709E-15) ( 1.329E-14,-9.806E-16)  1.00E-07
  4.050E+01 1.44506E-27  0.000E+00 ( 3.560E-14,-2.581E-15) ( 1.306E-14,-9.471E-16)  1.00E-07
  4.100E+01 1.36242E-27  0.000E+00 ( 3.451E-14,-2.460E-15) ( 1.283E-14,-9.146E-16)  1.00E-07
  4.150E+01 1.28512E-27  0.000E+00 ( 3.347E-14,-2.344E-15) ( 1.261E-14,-8.833E-16)  1.00E-07
  4.200E+01 1.21277E-27  0.000E+00 ( 3.246E-14,-2.234E-15) ( 1.239E-14,-8.530E-16)  1.00E-07
  4.250E+01 1.14502E-27  0.000E+00 ( 3.149E-14,-2.130E-15) ( 1.218E-14,-8.238E-16)  1.00E-07
  4.300E+01 1.08152E-27  0.000E+00 ( 3.055E-14,-2.030E-15) ( 1.197E-14,-7.955E-16)  1.00E-07
  4.350E+01 1.02199E-27  0.000E+00 ( 2.965E-14,-1.936E-15) ( 1.176E-14,-7.681E-16)  1.00E-07
  4.400E+01 9.66134E-28  0.000E+00 ( 2.878E-14,-1.846E-15) ( 1.156E-14,-7.417E-16)  1.00E-07
  4.450E+01 9.13703E-28  0.000E+00 ( 2.794E-14,-1.760E-15) ( 1.137E-14,-7.161E-16)  1.00E-07
  4.500E+01 8.64457E-28  0.000E+00 ( 2.713E-14,-1.678E-15) ( 1.117E-14,-6.913E-16)  1.00E-07
  4.550E+01 8.18180E-28  0.000E+00 ( 2.635E-14,-1.600E-15) ( 1.099E-14,-6.673E-16)  1.00E-07
  4.600E+01 7.74670E-28  0.000E+00 ( 2.560E-14,-1.526E-15) ( 1.080E-14,-6.441E-16)  1.00E-07
  4.650E+01 7.33740E-28  0.000E+00 ( 2.487E-14,-1.455E-15) ( 1.062E-14,-6.216E-16)  1.00E-07
  4.700E+01 6.95218E-28  0.000E+00 ( 2.416E-14,-1.387E-15) ( 1.044E-14,-5.999E-16)  1.00E-07
  4.750E+01 6.58946E-28  0.000E+00 ( 2.348E-14,-1.323E-15) ( 1.027E-14,-5.788E-16)  1.00E-07
  4.800E+01 6.24776E-28  0.000E+00 ( 2.282E-14,-1.261E-15) ( 1.010E-14,-5.584E-16)  1.00E-07
  4.850E+01 5.92572E-28  0.000E+00 ( 2.218E-14,-1.202E-15) ( 9.934E-15,-5.386E-16)  1.00E-07
  4.900E+01 5.62207E-28  0.000E+00 ( 2.157E-14,-1.146E-15) ( 9.770E-15,-5.194E-16)  1.00E-07
  4.950E+01 5.33564E-28  0.000E+00 ( 2.097E-14,-1.092E-15) ( 9.610E-15,-5.008E-16)  1.00E-07
  5.000E+01 5.06533E-28  0.000E+00 ( 2.039E-14,-1.041E-15) ( 9.452E-15,-4.828E-16)  1.00E-07
  5.050E+01 4.81014E-28  0.000E+00 ( 1.983E-14,-9.923E-16) ( 9.298E-15,-4.654E-16)  1.00E-07
  5.100E+01 4.56912E-28  0.000E+00 ( 1.929E-14,-9.455E-16) ( 9.146E-15,-4.485E-16)  1.00E-07
  5.150E+01 4.34139E-28  0.000E+00 ( 1.877E-14,-9.008E-16) ( 8.997E-15,-4.320E-16)  1.00E-07
  5.200E+01 4.12614E-28  0.000E+00 ( 1.826E-14,-8.580E-16) ( 8.851E-15,-4.161E-16)  1.00E-07
  5.250E+01 3.92261E-28  0.000E+00 ( 1.777E-14,-8.171E-16) ( 8.707E-15,-4.007E-16)  1.00E-07
  5.300E+01 3.73010E-28  0.000E+00 ( 1.729E-14,-7.780E-16) ( 8.566E-15,-3.857E-16)  1.00E-07
  5.350E+01 3.54793E-28  0.000E+00 ( 1.682E-14,-7.407E-16) ( 8.428E-15,-3.712E-16)  1.00E-07
  5.400E+01 3.37550E-28  0.000E+00 ( 1.638E-14,-7.049E-16) ( 8.292E-15,-3.571E-16)  1.00E-07
  5.450E+01 3.21223E-28  0.000E+00 ( 1.594E-14,-6.707E-16) ( 8.159E-15,-3.435E-16)  1.00E-07
  5.500E+01 3.05758E-28  0.000E+00 ( 1.552E-14,-6.380E-16) ( 8.027E-15,-3.302E-16)  1.00E-07
  5.550E+01 2.91105E-28  0.000E+00 ( 1.511E-14,-6.066E-16) ( 7.899E-15,-3.174E-16)  1.00E-07
  5.600E+01 2.77216E-28  0.000E+00 ( 1.471E-14,-5.767E-16) ( 7.772E-15,-3.049E-16)  1.00E-07
  5.650E+01 2.64048E-28  0.000E+00 ( 1.432E-14,-5.480E-16) ( 7.648E-15,-2.928E-16)  1.00E-07
  5.700E+01 2.51561E-28  0.000E+00 ( 1.395E-14,-5.205E-16) ( 7.525E-15,-2.810E-16)  1.00E-07
  5.750E+01 2.39714E-28  0.000E+00 ( 1.359E-14,-4.942E-16) ( 7.405E-15,-2.696E-16)  1.00E-07
  5.800E+01 2.28472E-28  0.000E+00 ( 1.323E-14,-4.691E-16) ( 7.287E-15,-2.585E-16)  1.00E-07
  5.850E+01 2.17801E-28  0.000E+00 ( 1.289E-14,-4.450E-16) ( 7.171E-15,-2.478E-16)  1.00E-07
  5.900E+01 2.07669E-28  0.000E+00 ( 1.256E-14,-4.220E-16) ( 7.057E-15,-2.374E-16)  1.00E-07
  5.950E+01 1.98046E-28  0.000E+00 ( 1.223E-14,-3.999E-16) ( 6.945E-15,-2.272E-16)  1.00E-07
  6.000E+01 1.88905E-28  0.000E+00 ( 1.192E-14,-3.788E-16) ( 6.835E-15,-2.174E-16)  1.00E-07
  6.050E+01 1.80219E-28  0.000E+00 ( 1.161E-14,-3.585E-16) ( 6.726E-15,-2.079E-16)  1.00E-07
  6.100E+01 1.71964E-28  0.000E+00 ( 1.131E-14,-3.392E-16) ( 6.620E-15,-1.986E-16)  1.00E-07
  6.150E+01 1.64115E-28  0.000E+00 ( 1.102E-14,-3.206E-16) ( 6.515E-15,-1.896E-16)  1.00E-07
  6.200E+01 1.56652E-28  0.000E+00 ( 1.074E-14,-3.029E-16) ( 6.412E-15,-1.809E-16)  1.00E-07
  6.250E+01 1.49553E-28  0.000E+00 ( 1.047E-14,-2.859E-16) ( 6.311E-15,-1.725E-16)  1.00E-07
  6.300E+01 1.42799E-28  0.000E+00 ( 1.020E-14,-2.696E-16) ( 6.211E-15,-1.643E-16)  1.00E-07
  6.350E+01 1.36373E-28  0.000E+00 ( 9.946E-15,-2.540E-16) ( 6.113E-15,-1.563E-16)  1.00E-07
  6.400E+01 1.30256E-28  0.000E+00 ( 9.694E-15,-2.391E-16) ( 6.016E-15,-1.485E-16)  1.00E-07
  6.450E+01 1.24432E-28  0.000E+00 ( 9.450E-15,-2.248E-16) ( 5.921E-15,-1.410E-16)  1.00E-07
  6.500E+01 1.18888E-28  0.000E+00 ( 9.212E-15,-2.112E-16) ( 5.828E-15,-1.337E-16)  1.00E-07
  6.550E+01 1.13607E-28  0.000E+00 ( 8.980E-15,-1.981E-16) ( 5.736E-15,-1.267E-16)  1.00E-07
  6.600E+01 1.08576E-28  0.000E+00 ( 8.755E-15,-1.856E-16) ( 5.646E-15,-1.198E-16)  1.00E-07
  6.650E+01 1.03783E-28  0.000E+00 ( 8.536E-15,-1.736E-16) ( 5.557E-15,-1.132E-16)  1.00E-07
  6.700E+01 9.92151E-29  0.000E+00 ( 8.322E-15,-1.621E-16) ( 5.470E-15,-1.067E-16)  1.00E-07
  6.750E+01 9.48614E-29  0.000E+00 ( 8.115E-15,-1.512E-16) ( 5.384E-15,-1.004E-16)  1.00E-07
  6.800E+01 9.07109E-29  0.000E+00 ( 7.912E-15,-1.407E-16) ( 5.299E-15,-9.434E-17)  1.00E-07
  6.850E+01 8.67533E-29  0.000E+00 ( 7.715E-15,-1.306E-16) ( 5.216E-15,-8.844E-17)  1.00E-07
  6.900E+01 8.29791E-29  0.000E+00 ( 7.524E-15,-1.210E-16) ( 5.134E-15,-8.271E-17)  1.00E-07
  6.950E+01 7.93791E-29  0.000E+00 ( 7.337E-15,-1.119E-16) ( 5.053E-15,-7.716E-17)  1.00E-07
  7.000E+01 7.59446E-29  0.000E+00 ( 7.155E-15,-1.031E-16) ( 4.973E-15,-7.178E-17)  1.00E-07
  7.050E+01 7.26675E-29  0.000E+00 ( 6.978E-15,-9.470E-17) ( 4.895E-15,-6.656E-17)  1.00E-07
  7.100E+01 6.95401E-29  0.000E+00 ( 6.805E-15,-8.669E-17) ( 4.818E-15,-6.150E-17)  1.00E-07
  7.150E+01 6.65551E-29  0.000E+00 ( 6.637E-15,-7.903E-17) ( 4.743E-15,-5.659E-17)  1.00E-07
  7.200E+01 6.37054E-29  0.000E+00 ( 6.474E-15,-7.172E-17) ( 4.668E-15,-5.183E-17)  1.00E-07
  7.250E+01 6.09847E-29  0.000E+00 ( 6.314E-15,-6.473E-17) ( 4.595E-15,-4.722E-17)  1.00E-07
  7.300E+01 5.83865E-29  0.000E+00 ( 6.159E-15,-5.806E-17) ( 4.523E-15,-4.275E-17)  1.00E-07
  7.350E+01 5.59050E-29  0.000E+00 ( 6.007E-15,-5.170E-17) ( 4.452E-15,-3.842E-17)  1.00E-07
  7.400E+01 5.35347E-29  0.000E+00 ( 5.859E-15,-4.562E-17) ( 4.382E-15,-3.422E-17)  1.00E-07
  7.450E+01 5.12702E-29  0.000E+00 ( 5.716E-15,-3.983E-17) ( 4.313E-15,-3.016E-17)  1.00E-07
  7.500E+01 4.91065E-29  0.000E+00 ( 5.575E-15,-3.431E-17) ( 4.245E-15,-2.622E-17)  1.00E-07
  7.550E+01 4.70389E-29  0.000E+00 ( 5.439E-15,-2.904E-17) ( 4.178E-15,-2.241E-17)  1.00E-07
  7.600E+01 4.50627E-29  0.000E+00 ( 5.306E-15,-2.402E-17) ( 4.113E-15,-1.871E-17)  1.00E-07
  7.650E+01 4.31737E-29  0.000E+00 ( 5.176E-15,-1.924E-17) ( 4.048E-15,-1.514E-17)  1.00E-07
  7.700E+01 4.13678E-29  0.000E+00 ( 5.049E-15,-1.469E-17) ( 3.984E-15,-1.168E-17)  1.00E-07
  7.750E+01 3.96412E-29  0.000E+00 ( 4.926E-15,-1.036E-17) ( 3.922E-15,-8.335E-18)  1.00E-07
  7.800E+01 3.79901E-29  0.000E+00 ( 4.805E-15,-6.240E-18) ( 3.860E-15,-5.097E-18)  1.00E-07
  7.850E+01 3.64110E-29  0.000E+00 ( 4.688E-15,-2.324E-18) ( 3.799E-15,-1.966E-18)  1.00E-07
  7.900E+01 3.49006E-29  0.000E+00 ( 4.574E-15, 1.398E-18) ( 3.739E-15, 1.063E-18)  1.00E-07
  7.950E+01 3.34558E-29  0.000E+00 ( 4.462E-15, 4.932E-18) ( 3.680E-15, 3.990E-18)  1.00E-07
  8.000E+01 3.20736E-29  0.000E+00 ( 4.353E-15, 8.286E-18) ( 3.623E-15, 6.820E-18)  1.00E-07
  8.050E+01 3.07510E-29  0.000E+00 ( 4.247E-15, 1.147E-17) ( 3.565E-15, 9.554E-18)  1.00E-07
  8.100E+01 2.94854E-29  0.000E+00 ( 4.144E-15, 1.448E-17) ( 3.509E-15, 1.219E-17)  1.00E-07
