 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 1.0000000E+04 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 9.0112455E-18  7.5761801E-18
 # 1st transport cs: 1.1188072E-19  1.1181719E-19
 # 2nd transport cs: 2.7242338E-19  2.7223131E-19
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  1.426585E-15  6.361526E-16  0.000000E+00
  1.000000E-04  7.615575E-13  1.426585E-15  6.361525E-16  9.926268E-11
  1.250000E-04  1.189937E-12  1.426585E-15  6.361525E-16  1.240783E-10
  1.500000E-04  1.713463E-12  1.426585E-15  6.361525E-16  1.488940E-10
  1.750000E-04  2.332246E-12  1.426585E-15  6.361525E-16  1.737096E-10
  2.000000E-04  3.046174E-12  1.426585E-15  6.361525E-16  1.985252E-10
  2.250000E-04  3.855305E-12  1.426585E-15  6.361524E-16  2.233408E-10
  2.500000E-04  4.759637E-12  1.426585E-15  6.361524E-16  2.481563E-10
  2.750000E-04  5.759171E-12  1.426585E-15  6.361524E-16  2.729719E-10
  3.000000E-04  6.853906E-12  1.426585E-15  6.361523E-16  2.977874E-10
  3.250000E-04  8.043788E-12  1.426584E-15  6.361523E-16  3.226029E-10
  3.500000E-04  9.328927E-12  1.426584E-15  6.361523E-16  3.474183E-10
  3.750000E-04  1.070921E-11  1.426584E-15  6.361522E-16  3.722337E-10
  4.000000E-04  1.218470E-11  1.426584E-15  6.361522E-16  3.970491E-10
  4.250000E-04  1.375539E-11  1.426584E-15  6.361521E-16  4.218644E-10
  4.500000E-04  1.542128E-11  1.426584E-15  6.361521E-16  4.466797E-10
  4.750000E-04  1.718231E-11  1.426584E-15  6.361520E-16  4.714949E-10
  5.000000E-04  1.903860E-11  1.426583E-15  6.361520E-16  4.963101E-10
  5.250000E-04  2.099004E-11  1.426583E-15  6.361519E-16  5.211252E-10
  5.500000E-04  2.303668E-11  1.426583E-15  6.361518E-16  5.459403E-10
  5.750000E-04  2.517853E-11  1.426583E-15  6.361518E-16  5.707553E-10
  6.000000E-04  2.741557E-11  1.426583E-15  6.361517E-16  5.955703E-10
  6.250000E-04  2.974782E-11  1.426583E-15  6.361516E-16  6.203852E-10
  6.500000E-04  3.217521E-11  1.426582E-15  6.361516E-16  6.452000E-10
  6.750000E-04  3.469786E-11  1.426582E-15  6.361515E-16  6.700147E-10
  7.000000E-04  3.731565E-11  1.426582E-15  6.361514E-16  6.948294E-10
  7.250000E-04  4.002865E-11  1.426582E-15  6.361513E-16  7.196441E-10
  7.500000E-04  4.283685E-11  1.426581E-15  6.361512E-16  7.444586E-10
  7.750000E-04  4.574019E-11  1.426581E-15  6.361511E-16  7.692731E-10
  8.000000E-04  4.873879E-11  1.426581E-15  6.361510E-16  7.940875E-10
  8.250000E-04  5.183254E-11  1.426581E-15  6.361509E-16  8.189018E-10
  8.500000E-04  5.502154E-11  1.426580E-15  6.361508E-16  8.437160E-10
  8.750000E-04  5.830569E-11  1.426580E-15  6.361507E-16  8.685301E-10
  9.000000E-04  6.168505E-11  1.426580E-15  6.361506E-16  8.933441E-10
  9.250000E-04  6.515954E-11  1.426580E-15  6.361505E-16  9.181581E-10
  9.500000E-04  6.872930E-11  1.426579E-15  6.361504E-16  9.429719E-10
