 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 1.5000000E+01 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 2.3628697E-15  1.5415559E-15
 # 1st transport cs: 1.1616823E-15  1.0705468E-15
 # 2nd transport cs: 1.5499242E-15  1.2575241E-15
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  1.927315E-15  6.645434E-16  0.000000E+00
  1.000000E-02  7.615435E-09  1.927312E-15  6.645424E-16 -5.368583E-08
  1.250000E-02  1.189912E-08  1.927311E-15  6.645418E-16 -6.710734E-08
  1.500000E-02  1.713473E-08  1.927308E-15  6.645411E-16 -8.052888E-08
  1.750000E-02  2.332227E-08  1.927306E-15  6.645403E-16 -9.395047E-08
  2.000000E-02  3.046174E-08  1.927303E-15  6.645393E-16 -1.073721E-07
  2.250000E-02  3.855314E-08  1.927300E-15  6.645382E-16 -1.207938E-07
  2.500000E-02  4.759647E-08  1.927296E-15  6.645370E-16 -1.342155E-07
  2.750000E-02  5.759173E-08  1.927292E-15  6.645357E-16 -1.476373E-07
  3.000000E-02  6.853892E-08  1.927287E-15  6.645342E-16 -1.610592E-07
  3.250000E-02  8.043804E-08  1.927282E-15  6.645326E-16 -1.744812E-07
  3.500000E-02  9.328908E-08  1.927277E-15  6.645309E-16 -1.879032E-07
  3.750000E-02  1.070921E-07  1.927271E-15  6.645290E-16 -2.013254E-07
  4.000000E-02  1.218470E-07  1.927265E-15  6.645271E-16 -2.147477E-07
  4.250000E-02  1.375538E-07  1.927259E-15  6.645249E-16 -2.281700E-07
  4.500000E-02  1.542126E-07  1.927252E-15  6.645227E-16 -2.415925E-07
  4.750000E-02  1.718233E-07  1.927245E-15  6.645204E-16 -2.550151E-07
  5.000000E-02  1.903859E-07  1.927237E-15  6.645179E-16 -2.684378E-07
  5.250000E-02  2.099004E-07  1.927229E-15  6.645153E-16 -2.818607E-07
  5.500000E-02  2.303669E-07  1.927221E-15  6.645125E-16 -2.952837E-07
  5.750000E-02  2.517853E-07  1.927212E-15  6.645096E-16 -3.087068E-07
  6.000000E-02  2.741557E-07  1.927203E-15  6.645067E-16 -3.221301E-07
  6.250000E-02  2.974779E-07  1.927193E-15  6.645035E-16 -3.355536E-07
  6.500000E-02  3.217521E-07  1.927183E-15  6.645003E-16 -3.489772E-07
  6.750000E-02  3.469782E-07  1.927173E-15  6.644969E-16 -3.624010E-07
  7.000000E-02  3.731563E-07  1.927162E-15  6.644934E-16 -3.758250E-07
  7.250000E-02  4.002863E-07  1.927151E-15  6.644898E-16 -3.892492E-07
  7.500000E-02  4.283682E-07  1.927140E-15  6.644860E-16 -4.026736E-07
  7.750000E-02  4.574020E-07  1.927128E-15  6.644821E-16 -4.160982E-07
  8.000000E-02  4.873878E-07  1.927115E-15  6.644781E-16 -4.295230E-07
  8.250000E-02  5.183255E-07  1.927103E-15  6.644740E-16 -4.429480E-07
  8.500000E-02  5.502151E-07  1.927090E-15  6.644697E-16 -4.563732E-07
  8.750000E-02  5.830567E-07  1.927076E-15  6.644653E-16 -4.697986E-07
  9.000000E-02  6.168501E-07  1.927062E-15  6.644608E-16 -4.832243E-07
  9.250000E-02  6.515956E-07  1.927048E-15  6.644562E-16 -4.966503E-07
  9.500000E-02  6.872929E-07  1.927033E-15  6.644514E-16 -5.100764E-07
  9.750000E-02  7.239422E-07  1.927018E-15  6.644465E-16 -5.235029E-07
  1.000000E-01  7.615434E-07  1.927003E-15  6.644415E-16 -5.369296E-07
  1.250000E-01  1.189911E-06  1.926827E-15  6.643842E-16 -6.712125E-07
  1.500000E-01  1.713472E-06  1.926613E-15  6.643144E-16 -8.055290E-07
  1.750000E-01  2.332225E-06  1.926361E-15  6.642321E-16 -9.398856E-07
  2.000000E-01  3.046171E-06  1.926070E-15  6.641373E-16 -1.074289E-06
  2.250000E-01  3.855309E-06  1.925741E-15  6.640302E-16 -1.208746E-06
  2.500000E-01  4.759640E-06  1.925375E-15  6.639108E-16 -1.343262E-06
  2.750000E-01  5.759162E-06  1.924971E-15  6.637793E-16 -1.477844E-06
  3.000000E-01  6.853876E-06  1.924531E-15  6.636358E-16 -1.612498E-06
  3.250000E-01  8.043782E-06  1.924054E-15  6.634804E-16 -1.747231E-06
  3.500000E-01  9.328879E-06  1.923541E-15  6.633134E-16 -1.882047E-06
  3.750000E-01  1.070917E-05  1.922993E-15  6.631348E-16 -2.016954E-06
  4.000000E-01  1.218465E-05  1.922409E-15  6.629448E-16 -2.151957E-06
  4.250000E-01  1.375532E-05  1.921792E-15  6.627436E-16 -2.287061E-06
  4.500000E-01  1.542118E-05  1.921140E-15  6.625314E-16 -2.422272E-06
  4.750000E-01  1.718223E-05  1.920455E-15  6.623084E-16 -2.557595E-06
  5.000000E-01  1.903847E-05  1.919737E-15  6.620749E-16 -2.693036E-06
  5.250000E-01  2.098990E-05  1.918987E-15  6.618309E-16 -2.828599E-06
  5.500000E-01  2.303652E-05  1.918206E-15  6.615768E-16 -2.964289E-06
  5.750000E-01  2.517832E-05  1.917395E-15  6.613128E-16 -3.100112E-06
  6.000000E-01  2.741532E-05  1.916553E-15  6.610391E-16 -3.236070E-06
  6.250000E-01  2.974750E-05  1.915682E-15  6.607559E-16 -3.372170E-06
  6.500000E-01  3.217487E-05  1.914783E-15  6.604636E-16 -3.508414E-06
  6.750000E-01  3.469743E-05  1.913856E-15  6.601624E-16 -3.644807E-06
  7.000000E-01  3.731517E-05  1.912902E-15  6.598525E-16 -3.781352E-06
  7.250000E-01  4.002810E-05  1.911922E-15  6.595341E-16 -3.918054E-06
  7.500000E-01  4.283621E-05  1.910917E-15  6.592077E-16 -4.054915E-06
  7.750000E-01  4.573951E-05  1.909887E-15  6.588734E-16 -4.191938E-06
  8.000000E-01  4.873800E-05  1.908834E-15  6.585315E-16 -4.329127E-06
  8.250000E-01  5.183166E-05  1.907757E-15  6.581823E-16 -4.466484E-06
  8.500000E-01  5.502051E-05  1.906659E-15  6.578260E-16 -4.604012E-06
  8.750000E-01  5.830454E-05  1.905540E-15  6.574631E-16 -4.741713E-06
  9.000000E-01  6.168376E-05  1.904400E-15  6.570936E-16 -4.879589E-06
  9.250000E-01  6.515815E-05  1.903241E-15  6.567180E-16 -5.017643E-06
  9.500000E-01  6.872773E-05  1.902063E-15  6.563364E-16 -5.155875E-06
  9.750000E-01  7.239249E-05  1.900867E-15  6.559493E-16 -5.294289E-06
  1.000000E+00  7.615242E-05  1.899655E-15  6.555567E-16 -5.432884E-06
  1.100000E+00  9.214394E-05  1.894652E-15  6.539387E-16 -5.989108E-06
  1.200000E+00  1.096583E-04  1.889443E-15  6.522567E-16 -6.548312E-06
  1.300000E+00  1.286953E-04  1.884077E-15  6.505271E-16 -7.110506E-06
  1.400000E+00  1.492551E-04  1.878600E-15  6.487647E-16 -7.675666E-06
  1.500000E+00  1.713375E-04  1.873052E-15  6.469828E-16 -8.243739E-06
  1.600000E+00  1.949425E-04  1.867468E-15  6.451928E-16 -8.814655E-06
  1.700000E+00  2.200699E-04  1.861877E-15  6.434042E-16 -9.388332E-06
  1.800000E+00  2.467198E-04  1.856302E-15  6.416242E-16 -9.964685E-06
  1.900000E+00  2.748920E-04  1.850760E-15  6.398584E-16 -1.054363E-05
  2.000000E+00  3.045865E-04  1.845262E-15  6.381103E-16 -1.112510E-05
  2.100000E+00  3.358031E-04  1.839816E-15  6.363816E-16 -1.170903E-05
  2.200000E+00  3.685418E-04  1.834423E-15  6.346727E-16 -1.229538E-05
  2.300000E+00  4.028024E-04  1.829080E-15  6.329828E-16 -1.288414E-05
  2.400000E+00  4.385850E-04  1.823784E-15  6.313100E-16 -1.347531E-05
  2.500000E+00  4.758892E-04  1.818527E-15  6.296518E-16 -1.406891E-05
  2.600000E+00  5.147151E-04  1.813301E-15  6.280053E-16 -1.466496E-05
  2.700000E+00  5.550625E-04  1.808096E-15  6.263674E-16 -1.526354E-05
  2.800000E+00  5.969313E-04  1.802903E-15  6.247352E-16 -1.586469E-05
  2.900000E+00  6.403214E-04  1.797716E-15  6.231058E-16 -1.646849E-05
  3.000000E+00  6.852326E-04  1.792525E-15  6.214769E-16 -1.707500E-05
  3.100000E+00  7.316648E-04  1.787326E-15  6.198468E-16 -1.768429E-05
  3.200000E+00  7.796179E-04  1.782114E-15  6.182141E-16 -1.829641E-05
  3.300000E+00  8.290917E-04  1.776887E-15  6.165782E-16 -1.891142E-05
  3.400000E+00  8.800860E-04  1.771643E-15  6.149390E-16 -1.952935E-05
  3.500000E+00  9.326008E-04  1.766385E-15  6.132966E-16 -2.015023E-05
  3.600000E+00  9.866358E-04  1.761112E-15  6.116520E-16 -2.077406E-05
  3.700000E+00  1.042191E-03  1.755829E-15  6.100061E-16 -2.140084E-05
  3.800000E+00  1.099266E-03  1.750538E-15  6.083601E-16 -2.203057E-05
  3.900000E+00  1.157861E-03  1.745244E-15  6.067155E-16 -2.266322E-05
  4.000000E+00  1.217975E-03  1.739950E-15  6.050734E-16 -2.329875E-05
  4.100000E+00  1.279609E-03  1.734661E-15  6.034352E-16 -2.393716E-05
  4.200000E+00  1.342761E-03  1.729379E-15  6.018017E-16 -2.457840E-05
  4.300000E+00  1.407433E-03  1.724107E-15  6.001739E-16 -2.522245E-05
  4.400000E+00  1.473624E-03  1.718847E-15  5.985521E-16 -2.586929E-05
  4.500000E+00  1.541333E-03  1.713601E-15  5.969367E-16 -2.651892E-05
  4.600000E+00  1.610561E-03  1.708367E-15  5.953277E-16 -2.717132E-05
  4.700000E+00  1.681307E-03  1.703147E-15  5.937246E-16 -2.782652E-05
  4.800000E+00  1.753570E-03  1.697938E-15  5.921272E-16 -2.848451E-05
  4.900000E+00  1.827352E-03  1.692740E-15  5.905347E-16 -2.914534E-05
  5.000000E+00  1.902651E-03  1.687551E-15  5.889466E-16 -2.980903E-05
  5.100000E+00  1.979467E-03  1.682368E-15  5.873619E-16 -3.047563E-05
  5.200000E+00  2.057801E-03  1.677190E-15  5.857802E-16 -3.114517E-05
  5.300000E+00  2.137651E-03  1.672015E-15  5.842006E-16 -3.181769E-05
  5.400000E+00  2.219018E-03  1.666841E-15  5.826227E-16 -3.249325E-05
  5.500000E+00  2.301901E-03  1.661666E-15  5.810462E-16 -3.317187E-05
  5.600000E+00  2.386300E-03  1.656491E-15  5.794708E-16 -3.385358E-05
  5.700000E+00  2.472215E-03  1.651314E-15  5.778964E-16 -3.453843E-05
  5.800000E+00  2.559646E-03  1.646136E-15  5.763232E-16 -3.522641E-05
  5.900000E+00  2.648591E-03  1.640958E-15  5.747513E-16 -3.591756E-05
  6.000000E+00  2.739052E-03  1.635779E-15  5.731811E-16 -3.661186E-05
  6.100000E+00  2.831028E-03  1.630601E-15  5.716129E-16 -3.730932E-05
  6.200000E+00  2.924518E-03  1.625425E-15  5.700472E-16 -3.800993E-05
  6.300000E+00  3.019522E-03  1.620253E-15  5.684844E-16 -3.871369E-05
  6.400000E+00  3.116040E-03  1.615085E-15  5.669250E-16 -3.942058E-05
  6.500000E+00  3.214072E-03  1.609923E-15  5.653692E-16 -4.013059E-05
  6.600000E+00  3.313617E-03  1.604768E-15  5.638173E-16 -4.084372E-05
  6.700000E+00  3.414675E-03  1.599620E-15  5.622695E-16 -4.155996E-05
  6.800000E+00  3.517246E-03  1.594480E-15  5.607259E-16 -4.227931E-05
  6.900000E+00  3.621329E-03  1.589347E-15  5.591864E-16 -4.300177E-05
  7.000000E+00  3.726924E-03  1.584223E-15  5.576509E-16 -4.372737E-05
  7.100000E+00  3.834031E-03  1.579106E-15  5.561193E-16 -4.445611E-05
  7.200000E+00  3.942649E-03  1.573997E-15  5.545912E-16 -4.518803E-05
  7.300000E+00  4.052779E-03  1.568894E-15  5.530665E-16 -4.592313E-05
  7.400000E+00  4.164419E-03  1.563797E-15  5.515448E-16 -4.666146E-05
  7.500000E+00  4.277569E-03  1.558705E-15  5.500259E-16 -4.740305E-05
  7.600000E+00  4.392230E-03  1.553618E-15  5.485095E-16 -4.814792E-05
  7.700000E+00  4.508400E-03  1.548534E-15  5.469955E-16 -4.889611E-05
  7.800000E+00  4.626080E-03  1.543455E-15  5.454836E-16 -4.964765E-05
  7.900000E+00  4.745268E-03  1.538378E-15  5.439740E-16 -5.040256E-05
  8.000000E+00  4.865966E-03  1.533305E-15  5.424664E-16 -5.116087E-05
  8.100000E+00  4.988171E-03  1.528235E-15  5.409610E-16 -5.192258E-05
  8.200000E+00  5.111885E-03  1.523169E-15  5.394579E-16 -5.268772E-05
  8.300000E+00  5.237105E-03  1.518106E-15  5.379573E-16 -5.345628E-05
  8.400000E+00  5.363834E-03  1.513047E-15  5.364593E-16 -5.422829E-05
  8.500000E+00  5.492068E-03  1.507993E-15  5.349640E-16 -5.500373E-05
  8.600000E+00  5.621809E-03  1.502944E-15  5.334718E-16 -5.578262E-05
  8.700000E+00  5.753057E-03  1.497900E-15  5.319827E-16 -5.656495E-05
  8.800000E+00  5.885809E-03  1.492863E-15  5.304969E-16 -5.735072E-05
  8.900000E+00  6.020067E-03  1.487832E-15  5.290144E-16 -5.813993E-05
  9.000000E+00  6.155830E-03  1.482808E-15  5.275354E-16 -5.893260E-05
  9.100000E+00  6.293097E-03  1.477791E-15  5.260598E-16 -5.972872E-05
  9.200000E+00  6.431867E-03  1.472780E-15  5.245876E-16 -6.052832E-05
  9.300000E+00  6.572142E-03  1.467777E-15  5.231187E-16 -6.133140E-05
  9.400000E+00  6.713919E-03  1.462780E-15  5.216531E-16 -6.213799E-05
  9.500000E+00  6.857199E-03  1.457791E-15  5.201905E-16 -6.294810E-05
  9.600000E+00  7.001981E-03  1.452807E-15  5.187310E-16 -6.376175E-05
  9.700000E+00  7.148265E-03  1.447830E-15  5.172743E-16 -6.457898E-05
  9.800000E+00  7.296051E-03  1.442859E-15  5.158203E-16 -6.539981E-05
  9.900000E+00  7.445337E-03  1.437894E-15  5.143690E-16 -6.622425E-05
  1.000000E+01  7.596123E-03  1.432935E-15  5.129202E-16 -6.705235E-05
  1.025000E+01  7.979651E-03  1.420560E-15  5.093094E-16 -6.913868E-05
  1.050000E+01  8.372546E-03  1.408221E-15  5.057146E-16 -7.124822E-05
  1.075000E+01  8.774801E-03  1.395918E-15  5.021370E-16 -7.338119E-05
  1.100000E+01  9.186408E-03  1.383656E-15  4.985779E-16 -7.553771E-05
  1.125000E+01  9.607360E-03  1.371436E-15  4.950382E-16 -7.771794E-05
  1.150000E+01  1.003765E-02  1.359262E-15  4.915182E-16 -7.992206E-05
  1.175000E+01  1.047726E-02  1.347132E-15  4.880173E-16 -8.215034E-05
  1.200000E+01  1.092620E-02  1.335047E-15  4.845343E-16 -8.440309E-05
  1.225000E+01  1.138445E-02  1.323006E-15  4.810685E-16 -8.668065E-05
  1.250000E+01  1.185200E-02  1.311008E-15  4.776194E-16 -8.898332E-05
  1.275000E+01  1.232884E-02  1.299055E-15  4.741874E-16 -9.131137E-05
  1.300000E+01  1.281497E-02  1.287148E-15  4.707733E-16 -9.366500E-05
  1.325000E+01  1.331037E-02  1.275289E-15  4.673777E-16 -9.604441E-05
  1.350000E+01  1.381504E-02  1.263478E-15  4.640012E-16 -9.844984E-05
  1.375000E+01  1.432897E-02  1.251718E-15  4.606438E-16 -1.008815E-04
  1.400000E+01  1.485214E-02  1.240007E-15  4.573048E-16 -1.033398E-04
  1.425000E+01  1.538455E-02  1.228345E-15  4.539837E-16 -1.058250E-04
  1.450000E+01  1.592618E-02  1.216734E-15  4.506799E-16 -1.083375E-04
  1.475000E+01  1.647703E-02  1.205172E-15  4.473934E-16 -1.108774E-04
  1.500000E+01  1.703709E-02  1.193663E-15  4.441245E-16 -1.134451E-04
  1.525000E+01  1.760634E-02  1.182207E-15  4.408737E-16 -1.160407E-04
  1.550000E+01  1.818477E-02  1.170806E-15  4.376418E-16 -1.186644E-04
  1.575000E+01  1.877238E-02  1.159460E-15  4.344288E-16 -1.213166E-04
  1.600000E+01  1.936915E-02  1.148169E-15  4.312347E-16 -1.239975E-04
  1.625000E+01  1.997507E-02  1.136934E-15  4.280591E-16 -1.267074E-04
  1.650000E+01  2.059013E-02  1.125753E-15  4.249014E-16 -1.294469E-04
  1.675000E+01  2.121432E-02  1.114628E-15  4.217613E-16 -1.322160E-04
  1.700000E+01  2.184762E-02  1.103559E-15  4.186388E-16 -1.350152E-04
  1.725000E+01  2.249003E-02  1.092548E-15  4.155343E-16 -1.378447E-04
  1.750000E+01  2.314152E-02  1.081597E-15  4.124481E-16 -1.407044E-04
  1.775000E+01  2.380210E-02  1.070706E-15  4.093809E-16 -1.435948E-04
  1.800000E+01  2.447174E-02  1.059876E-15  4.063326E-16 -1.465160E-04
  1.825000E+01  2.515044E-02  1.049107E-15  4.033033E-16 -1.494684E-04
  1.850000E+01  2.583817E-02  1.038399E-15  4.002925E-16 -1.524524E-04
  1.875000E+01  2.653494E-02  1.027750E-15  3.972998E-16 -1.554684E-04
  1.900000E+01  2.724071E-02  1.017163E-15  3.943250E-16 -1.585167E-04
  1.925000E+01  2.795549E-02  1.006636E-15  3.913681E-16 -1.615975E-04
  1.950000E+01  2.867925E-02  9.961725E-16  3.884293E-16 -1.647111E-04
  1.975000E+01  2.941199E-02  9.857732E-16  3.855091E-16 -1.678575E-04
  2.000000E+01  3.015369E-02  9.754393E-16  3.826079E-16 -1.710368E-04
  2.025000E+01  3.090433E-02  9.651714E-16  3.797257E-16 -1.742494E-04
  2.050000E+01  3.166391E-02  9.549694E-16  3.768626E-16 -1.774956E-04
  2.075000E+01  3.243240E-02  9.448327E-16  3.740182E-16 -1.807758E-04
  2.100000E+01  3.320979E-02  9.347610E-16  3.711922E-16 -1.840903E-04
  2.125000E+01  3.399607E-02  9.247544E-16  3.683843E-16 -1.874395E-04
  2.150000E+01  3.479122E-02  9.148134E-16  3.655944E-16 -1.908237E-04
  2.175000E+01  3.559522E-02  9.049392E-16  3.628229E-16 -1.942430E-04
  2.200000E+01  3.640807E-02  8.951331E-16  3.600701E-16 -1.976973E-04
  2.225000E+01  3.722975E-02  8.853962E-16  3.573362E-16 -2.011870E-04
  2.250000E+01  3.806023E-02  8.757291E-16  3.546214E-16 -2.047120E-04
  2.275000E+01  3.889951E-02  8.661319E-16  3.519257E-16 -2.082727E-04
  2.300000E+01  3.974757E-02  8.566040E-16  3.492488E-16 -2.118695E-04
  2.325000E+01  4.060439E-02  8.471451E-16  3.465905E-16 -2.155027E-04
  2.350000E+01  4.146996E-02  8.377550E-16  3.439506E-16 -2.191727E-04
  2.375000E+01  4.234426E-02  8.284340E-16  3.413289E-16 -2.228796E-04
  2.400000E+01  4.322727E-02  8.191830E-16  3.387257E-16 -2.266236E-04
  2.425000E+01  4.411898E-02  8.100030E-16  3.361411E-16 -2.304047E-04
  2.450000E+01  4.501936E-02  8.008948E-16  3.335755E-16 -2.342229E-04
  2.475000E+01  4.592841E-02  7.918592E-16  3.310289E-16 -2.380782E-04
  2.500000E+01  4.684611E-02  7.828963E-16  3.285015E-16 -2.419708E-04
  2.550000E+01  4.870736E-02  7.651871E-16  3.235030E-16 -2.498692E-04
  2.600000E+01  5.060298E-02  7.477649E-16  3.185785E-16 -2.579202E-04
  2.650000E+01  5.253282E-02  7.306315E-16  3.137280E-16 -2.661246E-04
  2.700000E+01  5.449674E-02  7.137922E-16  3.089526E-16 -2.744820E-04
  2.750000E+01  5.649458E-02  6.972496E-16  3.042528E-16 -2.829922E-04
  2.800000E+01  5.852620E-02  6.810020E-16  2.996275E-16 -2.916563E-04
  2.850000E+01  6.059144E-02  6.650478E-16  2.950757E-16 -3.004751E-04
