 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 5.0000000E+02 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 1.3616313E-16  1.0071093E-16
 # 1st transport cs: 1.5203598E-17  1.5091173E-17
 # 2nd transport cs: 2.6649104E-17  2.6260945E-17
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  1.932031E-15  7.751616E-16  0.000000E+00
  1.000000E-04  7.615575E-13  1.932031E-15  7.751616E-16  1.348041E-10
  1.250000E-04  1.189937E-12  1.932031E-15  7.751616E-16  1.685052E-10
  1.500000E-04  1.713463E-12  1.932031E-15  7.751616E-16  2.022062E-10
  1.750000E-04  2.332246E-12  1.932031E-15  7.751616E-16  2.359072E-10
  2.000000E-04  3.046174E-12  1.932031E-15  7.751616E-16  2.696083E-10
  2.250000E-04  3.855305E-12  1.932031E-15  7.751616E-16  3.033093E-10
  2.500000E-04  4.759637E-12  1.932031E-15  7.751616E-16  3.370103E-10
  2.750000E-04  5.759171E-12  1.932031E-15  7.751616E-16  3.707114E-10
  3.000000E-04  6.853906E-12  1.932031E-15  7.751616E-16  4.044124E-10
  3.250000E-04  8.043788E-12  1.932031E-15  7.751616E-16  4.381135E-10
  3.500000E-04  9.328927E-12  1.932031E-15  7.751616E-16  4.718145E-10
  3.750000E-04  1.070921E-11  1.932031E-15  7.751616E-16  5.055155E-10
  4.000000E-04  1.218470E-11  1.932031E-15  7.751616E-16  5.392166E-10
  4.250000E-04  1.375539E-11  1.932031E-15  7.751616E-16  5.729176E-10
  4.500000E-04  1.542128E-11  1.932031E-15  7.751616E-16  6.066186E-10
  4.750000E-04  1.718231E-11  1.932031E-15  7.751616E-16  6.403197E-10
  5.000000E-04  1.903860E-11  1.932031E-15  7.751616E-16  6.740207E-10
  5.250000E-04  2.099004E-11  1.932031E-15  7.751616E-16  7.077217E-10
  5.500000E-04  2.303668E-11  1.932031E-15  7.751616E-16  7.414228E-10
  5.750000E-04  2.517853E-11  1.932031E-15  7.751616E-16  7.751238E-10
  6.000000E-04  2.741557E-11  1.932031E-15  7.751616E-16  8.088248E-10
  6.250000E-04  2.974782E-11  1.932031E-15  7.751616E-16  8.425259E-10
  6.500000E-04  3.217521E-11  1.932031E-15  7.751616E-16  8.762269E-10
  6.750000E-04  3.469786E-11  1.932031E-15  7.751616E-16  9.099279E-10
  7.000000E-04  3.731565E-11  1.932031E-15  7.751616E-16  9.436290E-10
  7.250000E-04  4.002865E-11  1.932031E-15  7.751616E-16  9.773300E-10
  7.500000E-04  4.283685E-11  1.932031E-15  7.751616E-16  1.011031E-09
  7.750000E-04  4.574019E-11  1.932031E-15  7.751616E-16  1.044732E-09
  8.000000E-04  4.873879E-11  1.932031E-15  7.751616E-16  1.078433E-09
  8.250000E-04  5.183254E-11  1.932031E-15  7.751615E-16  1.112134E-09
  8.500000E-04  5.502154E-11  1.932031E-15  7.751615E-16  1.145835E-09
  8.750000E-04  5.830569E-11  1.932031E-15  7.751615E-16  1.179536E-09
  9.000000E-04  6.168505E-11  1.932031E-15  7.751615E-16  1.213237E-09
  9.250000E-04  6.515954E-11  1.932031E-15  7.751615E-16  1.246938E-09
  9.500000E-04  6.872930E-11  1.932031E-15  7.751615E-16  1.280639E-09
  9.750000E-04  7.239426E-11  1.932031E-15  7.751615E-16  1.314340E-09
  1.000000E-03  7.615436E-11  1.932031E-15  7.751615E-16  1.348041E-09
  1.250000E-03  1.189912E-10  1.932031E-15  7.751614E-16  1.685052E-09
  1.500000E-03  1.713473E-10  1.932030E-15  7.751613E-16  2.022062E-09
  1.750000E-03  2.332227E-10  1.932030E-15  7.751612E-16  2.359072E-09
  2.000000E-03  3.046174E-10  1.932030E-15  7.751611E-16  2.696083E-09
  2.250000E-03  3.855314E-10  1.932029E-15  7.751609E-16  3.033093E-09
  2.500000E-03  4.759647E-10  1.932029E-15  7.751607E-16  3.370103E-09
  2.750000E-03  5.759173E-10  1.932028E-15  7.751605E-16  3.707113E-09
  3.000000E-03  6.853892E-10  1.932027E-15  7.751603E-16  4.044123E-09
  3.250000E-03  8.043804E-10  1.932027E-15  7.751601E-16  4.381134E-09
  3.500000E-03  9.328908E-10  1.932026E-15  7.751598E-16  4.718144E-09
  3.750000E-03  1.070921E-09  1.932025E-15  7.751596E-16  5.055154E-09
  4.000000E-03  1.218470E-09  1.932024E-15  7.751593E-16  5.392164E-09
  4.250000E-03  1.375538E-09  1.932023E-15  7.751590E-16  5.729174E-09
  4.500000E-03  1.542126E-09  1.932022E-15  7.751587E-16  6.066184E-09
  4.750000E-03  1.718233E-09  1.932021E-15  7.751583E-16  6.403194E-09
  5.000000E-03  1.903859E-09  1.932020E-15  7.751580E-16  6.740204E-09
  5.250000E-03  2.099004E-09  1.932019E-15  7.751576E-16  7.077214E-09
  5.500000E-03  2.303669E-09  1.932018E-15  7.751572E-16  7.414223E-09
  5.750000E-03  2.517853E-09  1.932017E-15  7.751568E-16  7.751233E-09
  6.000000E-03  2.741557E-09  1.932015E-15  7.751563E-16  8.088243E-09
  6.250000E-03  2.974779E-09  1.932014E-15  7.751559E-16  8.425252E-09
  6.500000E-03  3.217521E-09  1.932013E-15  7.751554E-16  8.762262E-09
  6.750000E-03  3.469783E-09  1.932011E-15  7.751549E-16  9.099271E-09
  7.000000E-03  3.731563E-09  1.932010E-15  7.751544E-16  9.436281E-09
  7.250000E-03  4.002863E-09  1.932008E-15  7.751539E-16  9.773290E-09
  7.500000E-03  4.283682E-09  1.932006E-15  7.751534E-16  1.011030E-08
  7.750000E-03  4.574021E-09  1.932005E-15  7.751528E-16  1.044731E-08
  8.000000E-03  4.873879E-09  1.932003E-15  7.751522E-16  1.078432E-08
  8.250000E-03  5.183256E-09  1.932001E-15  7.751516E-16  1.112133E-08
  8.500000E-03  5.502152E-09  1.931999E-15  7.751510E-16  1.145834E-08
  8.750000E-03  5.830568E-09  1.931998E-15  7.751504E-16  1.179534E-08
  9.000000E-03  6.168503E-09  1.931996E-15  7.751497E-16  1.213235E-08
  9.250000E-03  6.515957E-09  1.931994E-15  7.751490E-16  1.246936E-08
  9.500000E-03  6.872931E-09  1.931991E-15  7.751483E-16  1.280637E-08
  9.750000E-03  7.239423E-09  1.931989E-15  7.751476E-16  1.314338E-08
  1.000000E-02  7.615435E-09  1.931987E-15  7.751469E-16  1.348039E-08
  1.250000E-02  1.189912E-08  1.931962E-15  7.751386E-16  1.685047E-08
  1.500000E-02  1.713473E-08  1.931932E-15  7.751285E-16  2.022053E-08
  1.750000E-02  2.332227E-08  1.931896E-15  7.751165E-16  2.359059E-08
  2.000000E-02  3.046174E-08  1.931855E-15  7.751027E-16  2.696062E-08
  2.250000E-02  3.855314E-08  1.931808E-15  7.750871E-16  3.033064E-08
  2.500000E-02  4.759647E-08  1.931755E-15  7.750696E-16  3.370063E-08
  2.750000E-02  5.759173E-08  1.931697E-15  7.750503E-16  3.707060E-08
  3.000000E-02  6.853892E-08  1.931634E-15  7.750291E-16  4.044054E-08
  3.250000E-02  8.043804E-08  1.931565E-15  7.750061E-16  4.381045E-08
  3.500000E-02  9.328908E-08  1.931490E-15  7.749813E-16  4.718034E-08
  3.750000E-02  1.070921E-07  1.931410E-15  7.749546E-16  5.055019E-08
  4.000000E-02  1.218470E-07  1.931325E-15  7.749261E-16  5.392000E-08
  4.250000E-02  1.375538E-07  1.931234E-15  7.748958E-16  5.728977E-08
  4.500000E-02  1.542126E-07  1.931138E-15  7.748637E-16  6.065950E-08
  4.750000E-02  1.718233E-07  1.931036E-15  7.748297E-16  6.402919E-08
  5.000000E-02  1.903859E-07  1.930929E-15  7.747939E-16  6.739884E-08
  5.250000E-02  2.099004E-07  1.930816E-15  7.747563E-16  7.076844E-08
  5.500000E-02  2.303669E-07  1.930698E-15  7.747169E-16  7.413798E-08
  5.750000E-02  2.517853E-07  1.930574E-15  7.746756E-16  7.750748E-08
  6.000000E-02  2.741557E-07  1.930445E-15  7.746326E-16  8.087692E-08
  6.250000E-02  2.974779E-07  1.930310E-15  7.745877E-16  8.424630E-08
  6.500000E-02  3.217521E-07  1.930170E-15  7.745410E-16  8.761563E-08
  6.750000E-02  3.469782E-07  1.930025E-15  7.744925E-16  9.098489E-08
  7.000000E-02  3.731563E-07  1.929874E-15  7.744422E-16  9.435409E-08
  7.250000E-02  4.002863E-07  1.929718E-15  7.743901E-16  9.772323E-08
  7.500000E-02  4.283682E-07  1.929556E-15  7.743363E-16  1.010923E-07
  7.750000E-02  4.574020E-07  1.929389E-15  7.742806E-16  1.044613E-07
  8.000000E-02  4.873878E-07  1.929217E-15  7.742231E-16  1.078302E-07
  8.250000E-02  5.183255E-07  1.929039E-15  7.741639E-16  1.111991E-07
  8.500000E-02  5.502151E-07  1.928856E-15  7.741028E-16  1.145678E-07
  8.750000E-02  5.830567E-07  1.928668E-15  7.740400E-16  1.179366E-07
  9.000000E-02  6.168501E-07  1.928474E-15  7.739754E-16  1.213052E-07
  9.250000E-02  6.515956E-07  1.928275E-15  7.739090E-16  1.246737E-07
  9.500000E-02  6.872929E-07  1.928071E-15  7.738409E-16  1.280422E-07
  9.750000E-02  7.239422E-07  1.927862E-15  7.737710E-16  1.314105E-07
  1.000000E-01  7.615434E-07  1.927647E-15  7.736994E-16  1.347788E-07
  1.250000E-01  1.189911E-06  1.925211E-15  7.728869E-16  1.684565E-07
  1.500000E-01  1.713472E-06  1.922264E-15  7.719036E-16  2.021238E-07
  1.750000E-01  2.332225E-06  1.918822E-15  7.707551E-16  2.357795E-07
  2.000000E-01  3.046171E-06  1.914906E-15  7.694480E-16  2.694229E-07
  2.250000E-01  3.855309E-06  1.910537E-15  7.679893E-16  3.030540E-07
  2.500000E-01  4.759640E-06  1.905740E-15  7.663873E-16  3.366734E-07
  2.750000E-01  5.759162E-06  1.900541E-15  7.646504E-16  3.702825E-07
  3.000000E-01  6.853876E-06  1.894967E-15  7.627876E-16  4.038833E-07
  3.250000E-01  8.043782E-06  1.889048E-15  7.608085E-16  4.374790E-07
  3.500000E-01  9.328879E-06  1.882812E-15  7.587228E-16  4.710736E-07
  3.750000E-01  1.070917E-05  1.876289E-15  7.565406E-16  5.046719E-07
  4.000000E-01  1.218465E-05  1.869511E-15  7.542717E-16  5.382801E-07
  4.250000E-01  1.375532E-05  1.862507E-15  7.519263E-16  5.719052E-07
  4.500000E-01  1.542118E-05  1.855308E-15  7.495143E-16  6.055552E-07
  4.750000E-01  1.718223E-05  1.847941E-15  7.470455E-16  6.392393E-07
  5.000000E-01  1.903847E-05  1.840436E-15  7.445292E-16  6.729676E-07
  5.250000E-01  2.098990E-05  1.832820E-15  7.419746E-16  7.067510E-07
  5.500000E-01  2.303652E-05  1.825118E-15  7.393903E-16  7.406014E-07
  5.750000E-01  2.517832E-05  1.817355E-15  7.367845E-16  7.745314E-07
  6.000000E-01  2.741532E-05  1.809553E-15  7.341649E-16  8.085540E-07
  6.250000E-01  2.974750E-05  1.801732E-15  7.315384E-16  8.426828E-07
  6.500000E-01  3.217487E-05  1.793912E-15  7.289116E-16  8.769317E-07
  6.750000E-01  3.469743E-05  1.786110E-15  7.262902E-16  9.113144E-07
  7.000000E-01  3.731517E-05  1.778339E-15  7.236793E-16  9.458448E-07
  7.250000E-01  4.002810E-05  1.770613E-15  7.210834E-16  9.805361E-07
  7.500000E-01  4.283621E-05  1.762943E-15  7.185065E-16  1.015401E-06
  7.750000E-01  4.573951E-05  1.755337E-15  7.159516E-16  1.050452E-06
  8.000000E-01  4.873800E-05  1.747803E-15  7.134214E-16  1.085700E-06
  8.250000E-01  5.183166E-05  1.740345E-15  7.109177E-16  1.121154E-06
  8.500000E-01  5.502051E-05  1.732967E-15  7.084422E-16  1.156823E-06
  8.750000E-01  5.830454E-05  1.725672E-15  7.059955E-16  1.192713E-06
  9.000000E-01  6.168376E-05  1.718459E-15  7.035783E-16  1.228831E-06
  9.250000E-01  6.515815E-05  1.711329E-15  7.011903E-16  1.265178E-06
  9.500000E-01  6.872773E-05  1.704278E-15  6.988312E-16  1.301756E-06
  9.750000E-01  7.239249E-05  1.697305E-15  6.965003E-16  1.338566E-06
  1.000000E+00  7.615242E-05  1.690407E-15  6.941964E-16  1.375603E-06
  1.100000E+00  9.214394E-05  1.663461E-15  6.852234E-16  1.525914E-06
  1.200000E+00  1.096583E-04  1.637313E-15  6.765578E-16  1.679213E-06
  1.300000E+00  1.286953E-04  1.611661E-15  6.680941E-16  1.834656E-06
  1.400000E+00  1.492551E-04  1.586298E-15  6.597540E-16  1.991382E-06
  1.500000E+00  1.713375E-04  1.561147E-15  6.515005E-16  2.148797E-06
  1.600000E+00  1.949425E-04  1.536241E-15  6.433354E-16  2.306789E-06
  1.700000E+00  2.200699E-04  1.511677E-15  6.352853E-16  2.465782E-06
  1.800000E+00  2.467198E-04  1.487558E-15  6.273845E-16  2.626599E-06
  1.900000E+00  2.748920E-04  1.463952E-15  6.196587E-16  2.790171E-06
  2.000000E+00  3.045865E-04  1.440871E-15  6.121167E-16  2.957194E-06
  2.100000E+00  3.358031E-04  1.418272E-15  6.047490E-16  3.127866E-06
  2.200000E+00  3.685418E-04  1.396084E-15  5.975334E-16  3.301810E-06
  2.300000E+00  4.028024E-04  1.374234E-15  5.904433E-16  3.478225E-06
  2.400000E+00  4.385850E-04  1.352666E-15  5.834560E-16  3.656204E-06
  2.500000E+00  4.758892E-04  1.331358E-15  5.765581E-16  3.835112E-06
  2.600000E+00  5.147151E-04  1.310317E-15  5.697462E-16  4.014858E-06
  2.700000E+00  5.550625E-04  1.289565E-15  5.630252E-16  4.195960E-06
  2.800000E+00  5.969313E-04  1.269127E-15  5.564026E-16  4.379362E-06
  2.900000E+00  6.403214E-04  1.249018E-15  5.498847E-16  4.566071E-06
  3.000000E+00  6.852326E-04  1.229233E-15  5.434728E-16  4.756762E-06
  3.100000E+00  7.316648E-04  1.209753E-15  5.371627E-16  4.951509E-06
  3.200000E+00  7.796179E-04  1.190550E-15  5.309458E-16  5.149761E-06
  3.300000E+00  8.290917E-04  1.171597E-15  5.248121E-16  5.350582E-06
  3.400000E+00  8.800860E-04  1.152875E-15  5.187524E-16  5.553053E-06
  3.500000E+00  9.326008E-04  1.134377E-15  5.127607E-16  5.756681E-06
  3.600000E+00  9.866358E-04  1.116105E-15  5.068344E-16  5.961638E-06
  3.700000E+00  1.042191E-03  1.098066E-15  5.009738E-16  6.168722E-06
  3.800000E+00  1.099266E-03  1.080266E-15  4.951808E-16  6.379055E-06
  3.900000E+00  1.157861E-03  1.062707E-15  4.894566E-16  6.593641E-06
  4.000000E+00  1.217975E-03  1.045383E-15  4.838012E-16  6.812957E-06
  4.100000E+00  1.279609E-03  1.028284E-15  4.782125E-16  7.036773E-06
  4.200000E+00  1.342761E-03  1.011400E-15  4.726873E-16  7.264259E-06
  4.300000E+00  1.407433E-03  9.947213E-16  4.672215E-16  7.494360E-06
  4.400000E+00  1.473624E-03  9.782410E-16  4.618111E-16  7.726271E-06
  4.500000E+00  1.541333E-03  9.619575E-16  4.564534E-16  7.959817E-06
  4.600000E+00  1.610561E-03  9.458718E-16  4.511466E-16  8.195568E-06
  4.700000E+00  1.681307E-03  9.299852E-16  4.458901E-16  8.434639E-06
  4.800000E+00  1.753570E-03  9.142980E-16  4.406838E-16  8.678249E-06
  4.900000E+00  1.827352E-03  8.988084E-16  4.355276E-16  8.927228E-06
  5.000000E+00  1.902651E-03  8.835128E-16  4.304213E-16  9.181684E-06
  5.100000E+00  1.979467E-03  8.684067E-16  4.253643E-16  9.440976E-06
  5.200000E+00  2.057801E-03  8.534863E-16  4.203553E-16  9.704012E-06
  5.300000E+00  2.137651E-03  8.387488E-16  4.153930E-16  9.969750E-06
  5.400000E+00  2.219018E-03  8.241931E-16  4.104759E-16  1.023769E-05
  5.500000E+00  2.301901E-03  8.098191E-16  4.056027E-16  1.050812E-05
  5.600000E+00  2.386300E-03  7.956267E-16  4.007722E-16  1.078209E-05
  5.700000E+00  2.472215E-03  7.816153E-16  3.959835E-16  1.106094E-05
  5.800000E+00  2.559646E-03  7.677832E-16  3.912360E-16  1.134581E-05
  5.900000E+00  2.648591E-03  7.541281E-16  3.865294E-16  1.163716E-05
  6.000000E+00  2.739052E-03  7.406480E-16  3.818636E-16  1.193459E-05
  6.100000E+00  2.831028E-03  7.273412E-16  3.772387E-16  1.223701E-05
  6.200000E+00  2.924518E-03  7.142069E-16  3.726546E-16  1.254321E-05
  6.300000E+00  3.019522E-03  7.012454E-16  3.681113E-16  1.285237E-05
  6.400000E+00  3.116040E-03  6.884570E-16  3.636082E-16  1.316446E-05
  6.500000E+00  3.214072E-03  6.758417E-16  3.591449E-16  1.348040E-05
  6.600000E+00  3.313617E-03  6.633987E-16  3.547204E-16  1.380160E-05
  6.700000E+00  3.414675E-03  6.511263E-16  3.503339E-16  1.412950E-05
  6.800000E+00  3.517246E-03  6.390223E-16  3.459846E-16  1.446493E-05
  6.900000E+00  3.621329E-03  6.270847E-16  3.416722E-16  1.480776E-05
  7.000000E+00  3.726924E-03  6.153121E-16  3.373969E-16  1.515701E-05
  7.100000E+00  3.834031E-03  6.037041E-16  3.331589E-16  1.551130E-05
  7.200000E+00  3.942649E-03  5.922612E-16  3.289589E-16  1.586945E-05
  7.300000E+00  4.052779E-03  5.809840E-16  3.247972E-16  1.623110E-05
  7.400000E+00  4.164419E-03  5.698729E-16  3.206739E-16  1.659690E-05
  7.500000E+00  4.277569E-03  5.589275E-16  3.165886E-16  1.696834E-05
