 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 6.0000000E+06 eV
 #
 # Furness-McCarthy exchange potential
 #
 # No correlation-polarization potential
 #
 # No absorption potential
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 3.4990171E-19  2.9817537E-19
 # 1st transport cs: 2.6028835E-24  2.6031521E-24
 # 2nd transport cs: 7.4800562E-24  7.4808606E-24
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  1.503286E-13  7.305127E-14  0.000000E+00
  1.000000E-04  7.615575E-13  1.503274E-13  7.305095E-14  0.000000E+00
  1.250000E-04  1.189937E-12  1.503267E-13  7.305076E-14  0.000000E+00
  1.500000E-04  1.713463E-12  1.503259E-13  7.305054E-14  0.000000E+00
  1.750000E-04  2.332246E-12  1.503249E-13  7.305028E-14  0.000000E+00
  2.000000E-04  3.046174E-12  1.503237E-13  7.304998E-14  0.000000E+00
  2.250000E-04  3.855305E-12  1.503224E-13  7.304963E-14  0.000000E+00
  2.500000E-04  4.759637E-12  1.503210E-13  7.304925E-14  0.000000E+00
  2.750000E-04  5.759171E-12  1.503194E-13  7.304883E-14  0.000000E+00
  3.000000E-04  6.853906E-12  1.503177E-13  7.304836E-14  0.000000E+00
  3.250000E-04  8.043788E-12  1.503157E-13  7.304786E-14  0.000000E+00
  3.500000E-04  9.328927E-12  1.503137E-13  7.304731E-14  0.000000E+00
  3.750000E-04  1.070921E-11  1.503115E-13  7.304673E-14  0.000000E+00
  4.000000E-04  1.218470E-11  1.503091E-13  7.304610E-14  0.000000E+00
  4.250000E-04  1.375539E-11  1.503066E-13  7.304544E-14  0.000000E+00
  4.500000E-04  1.542128E-11  1.503039E-13  7.304473E-14  0.000000E+00
  4.750000E-04  1.718231E-11  1.503011E-13  7.304398E-14  0.000000E+00
  5.000000E-04  1.903860E-11  1.502982E-13  7.304320E-14  0.000000E+00
  5.250000E-04  2.099004E-11  1.502950E-13  7.304237E-14  0.000000E+00
  5.500000E-04  2.303668E-11  1.502918E-13  7.304150E-14  0.000000E+00
  5.750000E-04  2.517853E-11  1.502883E-13  7.304059E-14  0.000000E+00
  6.000000E-04  2.741557E-11  1.502848E-13  7.303965E-14  0.000000E+00
  6.250000E-04  2.974782E-11  1.502810E-13  7.303866E-14  0.000000E+00
  6.500000E-04  3.217521E-11  1.502772E-13  7.303763E-14  0.000000E+00
  6.750000E-04  3.469786E-11  1.502731E-13  7.303656E-14  0.000000E+00
  7.000000E-04  3.731565E-11  1.502689E-13  7.303545E-14  0.000000E+00
  7.250000E-04  4.002865E-11  1.502646E-13  7.303430E-14  0.000000E+00
  7.500000E-04  4.283685E-11  1.502601E-13  7.303311E-14  0.000000E+00
  7.750000E-04  4.574019E-11  1.502555E-13  7.303188E-14  0.000000E+00
  8.000000E-04  4.873879E-11  1.502507E-13  7.303061E-14  0.000000E+00
  8.250000E-04  5.183254E-11  1.502457E-13  7.302930E-14  0.000000E+00
  8.500000E-04  5.502154E-11  1.502406E-13  7.302795E-14  0.000000E+00
  8.750000E-04  5.830569E-11  1.502354E-13  7.302656E-14  0.000000E+00
  9.000000E-04  6.168505E-11  1.502300E-13  7.302512E-14  0.000000E+00
