 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 8.0000000E+01 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 8.6532902E-16  5.1403592E-16
 # 1st transport cs: 2.1664832E-16  2.0464176E-16
 # 2nd transport cs: 2.3277648E-16  1.9515358E-16
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  2.977113E-15  1.072445E-15  0.000000E+00
  5.000000E-04  1.903860E-11  2.977113E-15  1.072445E-15 -3.794837E-10
  5.250000E-04  2.099004E-11  2.977113E-15  1.072445E-15 -3.984579E-10
  5.500000E-04  2.303668E-11  2.977113E-15  1.072445E-15 -4.174321E-10
  5.750000E-04  2.517853E-11  2.977113E-15  1.072445E-15 -4.364063E-10
  6.000000E-04  2.741557E-11  2.977113E-15  1.072445E-15 -4.553805E-10
  6.250000E-04  2.974782E-11  2.977113E-15  1.072445E-15 -4.743547E-10
  6.500000E-04  3.217521E-11  2.977113E-15  1.072445E-15 -4.933289E-10
  6.750000E-04  3.469786E-11  2.977113E-15  1.072445E-15 -5.123030E-10
  7.000000E-04  3.731565E-11  2.977113E-15  1.072445E-15 -5.312772E-10
  7.250000E-04  4.002865E-11  2.977113E-15  1.072445E-15 -5.502514E-10
  7.500000E-04  4.283685E-11  2.977113E-15  1.072445E-15 -5.692256E-10
  7.750000E-04  4.574019E-11  2.977113E-15  1.072445E-15 -5.881998E-10
  8.000000E-04  4.873879E-11  2.977113E-15  1.072445E-15 -6.071740E-10
  8.250000E-04  5.183254E-11  2.977113E-15  1.072445E-15 -6.261482E-10
  8.500000E-04  5.502154E-11  2.977113E-15  1.072445E-15 -6.451224E-10
  8.750000E-04  5.830569E-11  2.977113E-15  1.072445E-15 -6.640965E-10
  9.000000E-04  6.168505E-11  2.977113E-15  1.072445E-15 -6.830707E-10
  9.250000E-04  6.515954E-11  2.977113E-15  1.072445E-15 -7.020449E-10
  9.500000E-04  6.872930E-11  2.977113E-15  1.072445E-15 -7.210191E-10
  9.750000E-04  7.239426E-11  2.977113E-15  1.072445E-15 -7.399933E-10
  1.000000E-03  7.615436E-11  2.977113E-15  1.072445E-15 -7.589675E-10
  1.250000E-03  1.189912E-10  2.977113E-15  1.072445E-15 -9.487094E-10
  1.500000E-03  1.713473E-10  2.977113E-15  1.072445E-15 -1.138451E-09
  1.750000E-03  2.332227E-10  2.977112E-15  1.072445E-15 -1.328193E-09
  2.000000E-03  3.046174E-10  2.977112E-15  1.072445E-15 -1.517935E-09
  2.250000E-03  3.855314E-10  2.977112E-15  1.072445E-15 -1.707677E-09
  2.500000E-03  4.759647E-10  2.977112E-15  1.072445E-15 -1.897419E-09
  2.750000E-03  5.759173E-10  2.977112E-15  1.072445E-15 -2.087161E-09
  3.000000E-03  6.853892E-10  2.977112E-15  1.072445E-15 -2.276903E-09
  3.250000E-03  8.043804E-10  2.977111E-15  1.072445E-15 -2.466644E-09
  3.500000E-03  9.328908E-10  2.977111E-15  1.072445E-15 -2.656386E-09
  3.750000E-03  1.070921E-09  2.977111E-15  1.072445E-15 -2.846128E-09
  4.000000E-03  1.218470E-09  2.977111E-15  1.072444E-15 -3.035870E-09
  4.250000E-03  1.375538E-09  2.977110E-15  1.072444E-15 -3.225612E-09
  4.500000E-03  1.542126E-09  2.977110E-15  1.072444E-15 -3.415354E-09
  4.750000E-03  1.718233E-09  2.977110E-15  1.072444E-15 -3.605096E-09
  5.000000E-03  1.903859E-09  2.977110E-15  1.072444E-15 -3.794838E-09
  5.250000E-03  2.099004E-09  2.977109E-15  1.072444E-15 -3.984580E-09
  5.500000E-03  2.303669E-09  2.977109E-15  1.072444E-15 -4.174322E-09
  5.750000E-03  2.517853E-09  2.977108E-15  1.072444E-15 -4.364064E-09
  6.000000E-03  2.741557E-09  2.977108E-15  1.072444E-15 -4.553806E-09
  6.250000E-03  2.974779E-09  2.977108E-15  1.072443E-15 -4.743548E-09
  6.500000E-03  3.217521E-09  2.977107E-15  1.072443E-15 -4.933290E-09
  6.750000E-03  3.469783E-09  2.977107E-15  1.072443E-15 -5.123032E-09
  7.000000E-03  3.731563E-09  2.977106E-15  1.072443E-15 -5.312774E-09
  7.250000E-03  4.002863E-09  2.977106E-15  1.072443E-15 -5.502516E-09
  7.500000E-03  4.283682E-09  2.977105E-15  1.072443E-15 -5.692259E-09
  7.750000E-03  4.574021E-09  2.977105E-15  1.072443E-15 -5.882001E-09
  8.000000E-03  4.873879E-09  2.977104E-15  1.072442E-15 -6.071743E-09
  8.250000E-03  5.183256E-09  2.977104E-15  1.072442E-15 -6.261485E-09
  8.500000E-03  5.502152E-09  2.977103E-15  1.072442E-15 -6.451227E-09
  8.750000E-03  5.830568E-09  2.977103E-15  1.072442E-15 -6.640969E-09
  9.000000E-03  6.168503E-09  2.977102E-15  1.072442E-15 -6.830712E-09
  9.250000E-03  6.515957E-09  2.977102E-15  1.072441E-15 -7.020454E-09
  9.500000E-03  6.872931E-09  2.977101E-15  1.072441E-15 -7.210196E-09
  9.750000E-03  7.239423E-09  2.977100E-15  1.072441E-15 -7.399938E-09
  1.000000E-02  7.615435E-09  2.977100E-15  1.072441E-15 -7.589681E-09
  1.250000E-02  1.189912E-08  2.977092E-15  1.072438E-15 -9.487105E-09
  1.500000E-02  1.713473E-08  2.977083E-15  1.072435E-15 -1.138453E-08
  1.750000E-02  2.332227E-08  2.977073E-15  1.072432E-15 -1.328196E-08
  2.000000E-02  3.046174E-08  2.977061E-15  1.072428E-15 -1.517940E-08
  2.250000E-02  3.855314E-08  2.977047E-15  1.072423E-15 -1.707684E-08
  2.500000E-02  4.759647E-08  2.977031E-15  1.072418E-15 -1.897428E-08
  2.750000E-02  5.759173E-08  2.977014E-15  1.072413E-15 -2.087173E-08
  3.000000E-02  6.853892E-08  2.976995E-15  1.072406E-15 -2.276919E-08
  3.250000E-02  8.043804E-08  2.976975E-15  1.072400E-15 -2.466665E-08
  3.500000E-02  9.328908E-08  2.976953E-15  1.072393E-15 -2.656412E-08
  3.750000E-02  1.070921E-07  2.976929E-15  1.072385E-15 -2.846160E-08
  4.000000E-02  1.218470E-07  2.976904E-15  1.072376E-15 -3.035909E-08
  4.250000E-02  1.375538E-07  2.976877E-15  1.072368E-15 -3.225658E-08
  4.500000E-02  1.542126E-07  2.976849E-15  1.072358E-15 -3.415409E-08
  4.750000E-02  1.718233E-07  2.976819E-15  1.072348E-15 -3.605160E-08
  5.000000E-02  1.903859E-07  2.976787E-15  1.072338E-15 -3.794913E-08
  5.250000E-02  2.099004E-07  2.976753E-15  1.072327E-15 -3.984667E-08
  5.500000E-02  2.303669E-07  2.976718E-15  1.072315E-15 -4.174422E-08
  5.750000E-02  2.517853E-07  2.976682E-15  1.072303E-15 -4.364178E-08
  6.000000E-02  2.741557E-07  2.976643E-15  1.072291E-15 -4.553935E-08
  6.250000E-02  2.974779E-07  2.976604E-15  1.072278E-15 -4.743694E-08
  6.500000E-02  3.217521E-07  2.976562E-15  1.072264E-15 -4.933454E-08
  6.750000E-02  3.469782E-07  2.976519E-15  1.072250E-15 -5.123216E-08
  7.000000E-02  3.731563E-07  2.976474E-15  1.072235E-15 -5.312979E-08
  7.250000E-02  4.002863E-07  2.976428E-15  1.072220E-15 -5.502744E-08
  7.500000E-02  4.283682E-07  2.976380E-15  1.072204E-15 -5.692511E-08
  7.750000E-02  4.574020E-07  2.976330E-15  1.072188E-15 -5.882279E-08
  8.000000E-02  4.873878E-07  2.976279E-15  1.072171E-15 -6.072048E-08
  8.250000E-02  5.183255E-07  2.976226E-15  1.072153E-15 -6.261820E-08
  8.500000E-02  5.502151E-07  2.976172E-15  1.072136E-15 -6.451594E-08
  8.750000E-02  5.830567E-07  2.976116E-15  1.072117E-15 -6.641369E-08
  9.000000E-02  6.168501E-07  2.976058E-15  1.072098E-15 -6.831146E-08
  9.250000E-02  6.515956E-07  2.975999E-15  1.072079E-15 -7.020926E-08
  9.500000E-02  6.872929E-07  2.975938E-15  1.072059E-15 -7.210707E-08
  9.750000E-02  7.239422E-07  2.975876E-15  1.072038E-15 -7.400490E-08
  1.000000E-01  7.615434E-07  2.975812E-15  1.072017E-15 -7.590276E-08
  1.250000E-01  1.189911E-06  2.975083E-15  1.071777E-15 -9.488263E-08
  1.500000E-01  1.713472E-06  2.974195E-15  1.071485E-15 -1.138652E-07
  1.750000E-01  2.332225E-06  2.973151E-15  1.071142E-15 -1.328511E-07
  2.000000E-01  3.046171E-06  2.971952E-15  1.070747E-15 -1.518406E-07
  2.250000E-01  3.855309E-06  2.970601E-15  1.070303E-15 -1.708342E-07
  2.500000E-01  4.759640E-06  2.969101E-15  1.069809E-15 -1.898323E-07
  2.750000E-01  5.759162E-06  2.967454E-15  1.069268E-15 -2.088353E-07
  3.000000E-01  6.853876E-06  2.965664E-15  1.068679E-15 -2.278434E-07
  3.250000E-01  8.043782E-06  2.963736E-15  1.068045E-15 -2.468570E-07
  3.500000E-01  9.328879E-06  2.961672E-15  1.067366E-15 -2.658761E-07
  3.750000E-01  1.070917E-05  2.959477E-15  1.066645E-15 -2.849011E-07
  4.000000E-01  1.218465E-05  2.957154E-15  1.065881E-15 -3.039319E-07
  4.250000E-01  1.375532E-05  2.954710E-15  1.065077E-15 -3.229686E-07
  4.500000E-01  1.542118E-05  2.952147E-15  1.064235E-15 -3.420113E-07
  4.750000E-01  1.718223E-05  2.949472E-15  1.063356E-15 -3.610598E-07
  5.000000E-01  1.903847E-05  2.946688E-15  1.062441E-15 -3.801139E-07
  5.250000E-01  2.098990E-05  2.943802E-15  1.061493E-15 -3.991736E-07
  5.500000E-01  2.303652E-05  2.940817E-15  1.060512E-15 -4.182386E-07
  5.750000E-01  2.517832E-05  2.937740E-15  1.059501E-15 -4.373086E-07
  6.000000E-01  2.741532E-05  2.934575E-15  1.058462E-15 -4.563833E-07
  6.250000E-01  2.974750E-05  2.931328E-15  1.057395E-15 -4.754621E-07
  6.500000E-01  3.217487E-05  2.928003E-15  1.056304E-15 -4.945448E-07
  6.750000E-01  3.469743E-05  2.924606E-15  1.055189E-15 -5.136309E-07
  7.000000E-01  3.731517E-05  2.921143E-15  1.054052E-15 -5.327197E-07
  7.250000E-01  4.002810E-05  2.917618E-15  1.052896E-15 -5.518107E-07
  7.500000E-01  4.283621E-05  2.914036E-15  1.051721E-15 -5.709033E-07
  7.750000E-01  4.573951E-05  2.910403E-15  1.050529E-15 -5.899970E-07
  8.000000E-01  4.873800E-05  2.906723E-15  1.049322E-15 -6.090910E-07
  8.250000E-01  5.183166E-05  2.903000E-15  1.048102E-15 -6.281846E-07
  8.500000E-01  5.502051E-05  2.899240E-15  1.046870E-15 -6.472773E-07
  8.750000E-01  5.830454E-05  2.895446E-15  1.045627E-15 -6.663682E-07
  9.000000E-01  6.168376E-05  2.891624E-15  1.044376E-15 -6.854567E-07
  9.250000E-01  6.515815E-05  2.887776E-15  1.043116E-15 -7.045421E-07
  9.500000E-01  6.872773E-05  2.883908E-15  1.041850E-15 -7.236237E-07
  9.750000E-01  7.239249E-05  2.880022E-15  1.040579E-15 -7.427008E-07
  1.000000E+00  7.615242E-05  2.876122E-15  1.039304E-15 -7.617727E-07
  1.100000E+00  9.214394E-05  2.860448E-15  1.034184E-15 -8.379960E-07
  1.200000E+00  1.096583E-04  2.844777E-15  1.029076E-15 -9.140898E-07
  1.300000E+00  1.286953E-04  2.829233E-15  1.024020E-15 -9.900276E-07
  1.400000E+00  1.492551E-04  2.813886E-15  1.019040E-15 -1.065795E-06
  1.500000E+00  1.713375E-04  2.798762E-15  1.014146E-15 -1.141392E-06
  1.600000E+00  1.949425E-04  2.783850E-15  1.009335E-15 -1.216832E-06
  1.700000E+00  2.200699E-04  2.769116E-15  1.004594E-15 -1.292136E-06
  1.800000E+00  2.467198E-04  2.754507E-15  9.999068E-16 -1.367336E-06
  1.900000E+00  2.748920E-04  2.739970E-15  9.952549E-16 -1.442463E-06
  2.000000E+00  3.045865E-04  2.725454E-15  9.906208E-16 -1.517550E-06
  2.100000E+00  3.358031E-04  2.710917E-15  9.859904E-16 -1.592621E-06
  2.200000E+00  3.685418E-04  2.696332E-15  9.813539E-16 -1.667696E-06
  2.300000E+00  4.028024E-04  2.681688E-15  9.767066E-16 -1.742782E-06
  2.400000E+00  4.385850E-04  2.666984E-15  9.720484E-16 -1.817878E-06
  2.500000E+00  4.758892E-04  2.652235E-15  9.673829E-16 -1.892973E-06
  2.600000E+00  5.147151E-04  2.637460E-15  9.627166E-16 -1.968050E-06
  2.700000E+00  5.550625E-04  2.622682E-15  9.580568E-16 -2.043089E-06
  2.800000E+00  5.969313E-04  2.607924E-15  9.534109E-16 -2.118069E-06
  2.900000E+00  6.403214E-04  2.593204E-15  9.487852E-16 -2.192973E-06
  3.000000E+00  6.852326E-04  2.578537E-15  9.441840E-16 -2.267788E-06
  3.100000E+00  7.316648E-04  2.563926E-15  9.396092E-16 -2.342510E-06
  3.200000E+00  7.796179E-04  2.549372E-15  9.350605E-16 -2.417139E-06
  3.300000E+00  8.290917E-04  2.534868E-15  9.305359E-16 -2.491687E-06
  3.400000E+00  8.800860E-04  2.520404E-15  9.260317E-16 -2.566167E-06
  3.500000E+00  9.326008E-04  2.505968E-15  9.215438E-16 -2.640597E-06
  3.600000E+00  9.866358E-04  2.491548E-15  9.170680E-16 -2.714994E-06
  3.700000E+00  1.042191E-03  2.477135E-15  9.126009E-16 -2.789374E-06
  3.800000E+00  1.099266E-03  2.462722E-15  9.081399E-16 -2.863750E-06
  3.900000E+00  1.157861E-03  2.448308E-15  9.036837E-16 -2.938126E-06
  4.000000E+00  1.217975E-03  2.433892E-15  8.992325E-16 -3.012504E-06
  4.100000E+00  1.279609E-03  2.419480E-15  8.947874E-16 -3.086879E-06
  4.200000E+00  1.342761E-03  2.405078E-15  8.903502E-16 -3.161241E-06
  4.300000E+00  1.407433E-03  2.390693E-15  8.859231E-16 -3.235578E-06
  4.400000E+00  1.473624E-03  2.376333E-15  8.815083E-16 -3.309880E-06
  4.500000E+00  1.541333E-03  2.362002E-15  8.771076E-16 -3.384136E-06
  4.600000E+00  1.610561E-03  2.347706E-15  8.727222E-16 -3.458340E-06
  4.700000E+00  1.681307E-03  2.333444E-15  8.683525E-16 -3.532488E-06
  4.800000E+00  1.753570E-03  2.319217E-15  8.639981E-16 -3.606585E-06
  4.900000E+00  1.827352E-03  2.305022E-15  8.596582E-16 -3.680637E-06
  5.000000E+00  1.902651E-03  2.290855E-15  8.553314E-16 -3.754653E-06
  5.100000E+00  1.979467E-03  2.276712E-15  8.510161E-16 -3.828647E-06
  5.200000E+00  2.057801E-03  2.262591E-15  8.467111E-16 -3.902629E-06
  5.300000E+00  2.137651E-03  2.248487E-15  8.424149E-16 -3.976610E-06
  5.400000E+00  2.219018E-03  2.234400E-15  8.381270E-16 -4.050598E-06
  5.500000E+00  2.301901E-03  2.220330E-15  8.338470E-16 -4.124596E-06
  5.600000E+00  2.386300E-03  2.206277E-15  8.295750E-16 -4.198603E-06
  5.700000E+00  2.472215E-03  2.192244E-15  8.253116E-16 -4.272615E-06
  5.800000E+00  2.559646E-03  2.178234E-15  8.210575E-16 -4.346627E-06
  5.900000E+00  2.648591E-03  2.164250E-15  8.168134E-16 -4.420629E-06
  6.000000E+00  2.739052E-03  2.150295E-15  8.125801E-16 -4.494615E-06
  6.100000E+00  2.831028E-03  2.136369E-15  8.083582E-16 -4.568579E-06
  6.200000E+00  2.924518E-03  2.122476E-15  8.041480E-16 -4.642518E-06
  6.300000E+00  3.019522E-03  2.108614E-15  7.999495E-16 -4.716431E-06
  6.400000E+00  3.116040E-03  2.094784E-15  7.957624E-16 -4.790322E-06
  6.500000E+00  3.214072E-03  2.080985E-15  7.915863E-16 -4.864198E-06
  6.600000E+00  3.313617E-03  2.067216E-15  7.874206E-16 -4.938065E-06
  6.700000E+00  3.414675E-03  2.053474E-15  7.832649E-16 -5.011934E-06
  6.800000E+00  3.517246E-03  2.039760E-15  7.791186E-16 -5.085812E-06
  6.900000E+00  3.621329E-03  2.026073E-15  7.749813E-16 -5.159705E-06
  7.000000E+00  3.726924E-03  2.012414E-15  7.708530E-16 -5.233617E-06
  7.100000E+00  3.834031E-03  1.998782E-15  7.667335E-16 -5.307549E-06
  7.200000E+00  3.942649E-03  1.985179E-15  7.626232E-16 -5.381499E-06
  7.300000E+00  4.052779E-03  1.971606E-15  7.585222E-16 -5.455463E-06
  7.400000E+00  4.164419E-03  1.958065E-15  7.544307E-16 -5.529436E-06
  7.500000E+00  4.277569E-03  1.944556E-15  7.503492E-16 -5.603411E-06
  7.600000E+00  4.392230E-03  1.931082E-15  7.462777E-16 -5.677383E-06
  7.700000E+00  4.508400E-03  1.917642E-15  7.422165E-16 -5.751349E-06
  7.800000E+00  4.626080E-03  1.904237E-15  7.381655E-16 -5.825309E-06
  7.900000E+00  4.745268E-03  1.890866E-15  7.341246E-16 -5.899264E-06
  8.000000E+00  4.865966E-03  1.877531E-15  7.300936E-16 -5.973217E-06
  8.100000E+00  4.988171E-03  1.864230E-15  7.260725E-16 -6.047175E-06
  8.200000E+00  5.111885E-03  1.850964E-15  7.220610E-16 -6.121144E-06
  8.300000E+00  5.237105E-03  1.837732E-15  7.180590E-16 -6.195130E-06
  8.400000E+00  5.363834E-03  1.824536E-15  7.140664E-16 -6.269137E-06
  8.500000E+00  5.492068E-03  1.811374E-15  7.100832E-16 -6.343168E-06
  8.600000E+00  5.621809E-03  1.798249E-15  7.061095E-16 -6.417223E-06
  8.700000E+00  5.753057E-03  1.785160E-15  7.021453E-16 -6.491301E-06
  8.800000E+00  5.885809E-03  1.772108E-15  6.981909E-16 -6.565398E-06
  8.900000E+00  6.020067E-03  1.759095E-15  6.942463E-16 -6.639507E-06
  9.000000E+00  6.155830E-03  1.746121E-15  6.903117E-16 -6.713625E-06
  9.100000E+00  6.293097E-03  1.733186E-15  6.863870E-16 -6.787745E-06
  9.200000E+00  6.431867E-03  1.720291E-15  6.824723E-16 -6.861865E-06
  9.300000E+00  6.572142E-03  1.707436E-15  6.785676E-16 -6.935984E-06
  9.400000E+00  6.713919E-03  1.694621E-15  6.746727E-16 -7.010100E-06
  9.500000E+00  6.857199E-03  1.681847E-15  6.707876E-16 -7.084219E-06
  9.600000E+00  7.001981E-03  1.669112E-15  6.669122E-16 -7.158343E-06
  9.700000E+00  7.148265E-03  1.656418E-15  6.630466E-16 -7.232478E-06
  9.800000E+00  7.296051E-03  1.643765E-15  6.591907E-16 -7.306627E-06
  9.900000E+00  7.445337E-03  1.631154E-15  6.553446E-16 -7.380793E-06
  1.000000E+01  7.596123E-03  1.618585E-15  6.515084E-16 -7.454978E-06
  1.025000E+01  7.979651E-03  1.587351E-15  6.419621E-16 -7.640509E-06
  1.050000E+01  8.372546E-03  1.556394E-15  6.324806E-16 -7.826071E-06
  1.075000E+01  8.774801E-03  1.525722E-15  6.230644E-16 -8.011571E-06
  1.100000E+01  9.186408E-03  1.495336E-15  6.137125E-16 -8.196966E-06
  1.125000E+01  9.607360E-03  1.465239E-15  6.044243E-16 -8.382283E-06
  1.150000E+01  1.003765E-02  1.435435E-15  5.952005E-16 -8.567564E-06
  1.175000E+01  1.047726E-02  1.405935E-15  5.860436E-16 -8.752781E-06
  1.200000E+01  1.092620E-02  1.376749E-15  5.769558E-16 -8.937823E-06
  1.225000E+01  1.138445E-02  1.347882E-15  5.679379E-16 -9.122554E-06
  1.250000E+01  1.185200E-02  1.319335E-15  5.589889E-16 -9.306896E-06
  1.275000E+01  1.232884E-02  1.291107E-15  5.501078E-16 -9.490858E-06
  1.300000E+01  1.281497E-02  1.263204E-15  5.412955E-16 -9.674460E-06
  1.325000E+01  1.331037E-02  1.235633E-15  5.325542E-16 -9.857642E-06
  1.350000E+01  1.381504E-02  1.208405E-15  5.238868E-16 -1.004024E-05
  1.375000E+01  1.432897E-02  1.181524E-15  5.152943E-16 -1.022205E-05
  1.400000E+01  1.485214E-02  1.154990E-15  5.067761E-16 -1.040293E-05
  1.425000E+01  1.538455E-02  1.128801E-15  4.983311E-16 -1.058287E-05
  1.450000E+01  1.592618E-02  1.102961E-15  4.899597E-16 -1.076184E-05
  1.475000E+01  1.647703E-02  1.077475E-15  4.816638E-16 -1.093976E-05
  1.500000E+01  1.703709E-02  1.052351E-15  4.734462E-16 -1.111639E-05
  1.525000E+01  1.760634E-02  1.027593E-15  4.653082E-16 -1.129143E-05
  1.550000E+01  1.818477E-02  1.003201E-15  4.572497E-16 -1.146467E-05
  1.575000E+01  1.877238E-02  9.791725E-16  4.492697E-16 -1.163601E-05
  1.600000E+01  1.936915E-02  9.555084E-16  4.413681E-16 -1.180541E-05
  1.625000E+01  1.997507E-02  9.322118E-16  4.335463E-16 -1.197270E-05
  1.650000E+01  2.059013E-02  9.092879E-16  4.258066E-16 -1.213758E-05
  1.675000E+01  2.121432E-02  8.867400E-16  4.181507E-16 -1.229964E-05
  1.700000E+01  2.184762E-02  8.645677E-16  4.105786E-16 -1.245854E-05
  1.725000E+01  2.249003E-02  8.427686E-16  4.030896E-16 -1.261409E-05
  1.750000E+01  2.314152E-02  8.213408E-16  3.956832E-16 -1.276615E-05
  1.775000E+01  2.380210E-02  8.002850E-16  3.883602E-16 -1.291450E-05
  1.800000E+01  2.447174E-02  7.796039E-16  3.811224E-16 -1.305871E-05
  1.825000E+01  2.515044E-02  7.592993E-16  3.739711E-16 -1.319825E-05
  1.850000E+01  2.583817E-02  7.393705E-16  3.669068E-16 -1.333261E-05
  1.875000E+01  2.653494E-02  7.198146E-16  3.599288E-16 -1.346146E-05
  1.900000E+01  2.724071E-02  7.006285E-16  3.530367E-16 -1.358453E-05
  1.925000E+01  2.795549E-02  6.818106E-16  3.462305E-16 -1.370148E-05
  1.950000E+01  2.867925E-02  6.633611E-16  3.395114E-16 -1.381174E-05
  1.975000E+01  2.941199E-02  6.452803E-16  3.328804E-16 -1.391459E-05
  2.000000E+01  3.015369E-02  6.275668E-16  3.263381E-16 -1.400932E-05
  2.025000E+01  3.090433E-02  6.102174E-16  3.198841E-16 -1.409542E-05
  2.050000E+01  3.166391E-02  5.932281E-16  3.135176E-16 -1.417243E-05
  2.075000E+01  3.243240E-02  5.765959E-16  3.072385E-16 -1.423982E-05
  2.100000E+01  3.320979E-02  5.603189E-16  3.010474E-16 -1.429681E-05
  2.125000E+01  3.399607E-02  5.443957E-16  2.949448E-16 -1.434246E-05
  2.150000E+01  3.479122E-02  5.288240E-16  2.889311E-16 -1.437580E-05
  2.175000E+01  3.559522E-02  5.136003E-16  2.830060E-16 -1.439606E-05
  2.200000E+01  3.640807E-02  4.987202E-16  2.771689E-16 -1.440253E-05
  2.225000E+01  3.722975E-02  4.841796E-16  2.714193E-16 -1.439442E-05
  2.250000E+01  3.806023E-02  4.699753E-16  2.657572E-16 -1.437067E-05
  2.275000E+01  3.889951E-02  4.561041E-16  2.601829E-16 -1.432999E-05
  2.300000E+01  3.974757E-02  4.425631E-16  2.546965E-16 -1.427112E-05
  2.325000E+01  4.060439E-02  4.293482E-16  2.492976E-16 -1.419292E-05
  2.350000E+01  4.146996E-02  4.164549E-16  2.439856E-16 -1.409438E-05
  2.375000E+01  4.234426E-02  4.038784E-16  2.387599E-16 -1.397434E-05
  2.400000E+01  4.322727E-02  3.916145E-16  2.336202E-16 -1.383134E-05
  2.425000E+01  4.411898E-02  3.796593E-16  2.285663E-16 -1.366369E-05
  2.450000E+01  4.501936E-02  3.680088E-16  2.235982E-16 -1.346966E-05
  2.475000E+01  4.592841E-02  3.566585E-16  2.187152E-16 -1.324770E-05
  2.500000E+01  4.684611E-02  3.456037E-16  2.139168E-16 -1.299635E-05
  2.550000E+01  4.870736E-02  3.243613E-16  2.045711E-16 -1.239870E-05
  2.600000E+01  5.060298E-02  3.042441E-16  1.955570E-16 -1.166016E-05
  2.650000E+01  5.253282E-02  2.852148E-16  1.868702E-16 -1.076324E-05
  2.700000E+01  5.449674E-02  2.672341E-16  1.785049E-16 -9.690625E-06
  2.750000E+01  5.649458E-02  2.502632E-16  1.704557E-16 -8.420526E-06
  2.800000E+01  5.852620E-02  2.342630E-16  1.627171E-16 -6.929811E-06
  2.850000E+01  6.059144E-02  2.191942E-16  1.552822E-16 -5.195452E-06
