 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 7.5000000E+01 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 9.4227604E-16  5.5582738E-16
 # 1st transport cs: 2.4127909E-16  2.2692794E-16
 # 2nd transport cs: 2.5760345E-16  2.1328291E-16
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  3.065180E-15  1.097295E-15  0.000000E+00
  6.500000E-04  3.217521E-11  3.065180E-15  1.097295E-15 -6.372036E-10
  6.750000E-04  3.469786E-11  3.065180E-15  1.097295E-15 -6.617114E-10
  7.000000E-04  3.731565E-11  3.065180E-15  1.097295E-15 -6.862192E-10
  7.250000E-04  4.002865E-11  3.065180E-15  1.097295E-15 -7.107271E-10
  7.500000E-04  4.283685E-11  3.065180E-15  1.097295E-15 -7.352349E-10
  7.750000E-04  4.574019E-11  3.065180E-15  1.097295E-15 -7.597427E-10
  8.000000E-04  4.873879E-11  3.065180E-15  1.097295E-15 -7.842506E-10
  8.250000E-04  5.183254E-11  3.065180E-15  1.097295E-15 -8.087584E-10
  8.500000E-04  5.502154E-11  3.065180E-15  1.097295E-15 -8.332662E-10
  8.750000E-04  5.830569E-11  3.065180E-15  1.097295E-15 -8.577740E-10
  9.000000E-04  6.168505E-11  3.065180E-15  1.097295E-15 -8.822819E-10
  9.250000E-04  6.515954E-11  3.065180E-15  1.097295E-15 -9.067897E-10
  9.500000E-04  6.872930E-11  3.065180E-15  1.097295E-15 -9.312975E-10
  9.750000E-04  7.239426E-11  3.065180E-15  1.097295E-15 -9.558054E-10
  1.000000E-03  7.615436E-11  3.065180E-15  1.097295E-15 -9.803132E-10
  1.250000E-03  1.189912E-10  3.065179E-15  1.097295E-15 -1.225392E-09
  1.500000E-03  1.713473E-10  3.065179E-15  1.097295E-15 -1.470470E-09
  1.750000E-03  2.332227E-10  3.065179E-15  1.097295E-15 -1.715548E-09
  2.000000E-03  3.046174E-10  3.065179E-15  1.097295E-15 -1.960626E-09
  2.250000E-03  3.855314E-10  3.065179E-15  1.097295E-15 -2.205705E-09
  2.500000E-03  4.759647E-10  3.065179E-15  1.097295E-15 -2.450783E-09
  2.750000E-03  5.759173E-10  3.065179E-15  1.097295E-15 -2.695862E-09
  3.000000E-03  6.853892E-10  3.065178E-15  1.097295E-15 -2.940940E-09
  3.250000E-03  8.043804E-10  3.065178E-15  1.097295E-15 -3.186018E-09
  3.500000E-03  9.328908E-10  3.065178E-15  1.097295E-15 -3.431097E-09
  3.750000E-03  1.070921E-09  3.065178E-15  1.097295E-15 -3.676175E-09
  4.000000E-03  1.218470E-09  3.065178E-15  1.097295E-15 -3.921253E-09
  4.250000E-03  1.375538E-09  3.065177E-15  1.097295E-15 -4.166332E-09
  4.500000E-03  1.542126E-09  3.065177E-15  1.097295E-15 -4.411410E-09
  4.750000E-03  1.718233E-09  3.065177E-15  1.097294E-15 -4.656489E-09
  5.000000E-03  1.903859E-09  3.065176E-15  1.097294E-15 -4.901567E-09
  5.250000E-03  2.099004E-09  3.065176E-15  1.097294E-15 -5.146646E-09
  5.500000E-03  2.303669E-09  3.065176E-15  1.097294E-15 -5.391724E-09
  5.750000E-03  2.517853E-09  3.065175E-15  1.097294E-15 -5.636803E-09
  6.000000E-03  2.741557E-09  3.065175E-15  1.097294E-15 -5.881882E-09
  6.250000E-03  2.974779E-09  3.065174E-15  1.097294E-15 -6.126960E-09
  6.500000E-03  3.217521E-09  3.065174E-15  1.097294E-15 -6.372039E-09
  6.750000E-03  3.469783E-09  3.065174E-15  1.097293E-15 -6.617118E-09
  7.000000E-03  3.731563E-09  3.065173E-15  1.097293E-15 -6.862196E-09
  7.250000E-03  4.002863E-09  3.065173E-15  1.097293E-15 -7.107275E-09
  7.500000E-03  4.283682E-09  3.065172E-15  1.097293E-15 -7.352354E-09
  7.750000E-03  4.574021E-09  3.065172E-15  1.097293E-15 -7.597433E-09
  8.000000E-03  4.873879E-09  3.065171E-15  1.097293E-15 -7.842511E-09
  8.250000E-03  5.183256E-09  3.065171E-15  1.097292E-15 -8.087590E-09
  8.500000E-03  5.502152E-09  3.065170E-15  1.097292E-15 -8.332669E-09
  8.750000E-03  5.830568E-09  3.065169E-15  1.097292E-15 -8.577748E-09
  9.000000E-03  6.168503E-09  3.065169E-15  1.097292E-15 -8.822827E-09
  9.250000E-03  6.515957E-09  3.065168E-15  1.097292E-15 -9.067906E-09
  9.500000E-03  6.872931E-09  3.065168E-15  1.097291E-15 -9.312985E-09
  9.750000E-03  7.239423E-09  3.065167E-15  1.097291E-15 -9.558064E-09
  1.000000E-02  7.615435E-09  3.065166E-15  1.097291E-15 -9.803143E-09
  1.250000E-02  1.189912E-08  3.065159E-15  1.097289E-15 -1.225394E-08
  1.500000E-02  1.713473E-08  3.065149E-15  1.097285E-15 -1.470474E-08
  1.750000E-02  2.332227E-08  3.065138E-15  1.097282E-15 -1.715554E-08
  2.000000E-02  3.046174E-08  3.065126E-15  1.097278E-15 -1.960636E-08
  2.250000E-02  3.855314E-08  3.065112E-15  1.097273E-15 -2.205718E-08
  2.500000E-02  4.759647E-08  3.065096E-15  1.097268E-15 -2.450801E-08
  2.750000E-02  5.759173E-08  3.065078E-15  1.097262E-15 -2.695885E-08
  3.000000E-02  6.853892E-08  3.065059E-15  1.097255E-15 -2.940970E-08
  3.250000E-02  8.043804E-08  3.065038E-15  1.097248E-15 -3.186057E-08
  3.500000E-02  9.328908E-08  3.065015E-15  1.097241E-15 -3.431145E-08
  3.750000E-02  1.070921E-07  3.064990E-15  1.097233E-15 -3.676235E-08
  4.000000E-02  1.218470E-07  3.064964E-15  1.097224E-15 -3.921326E-08
  4.250000E-02  1.375538E-07  3.064937E-15  1.097215E-15 -4.166419E-08
  4.500000E-02  1.542126E-07  3.064907E-15  1.097205E-15 -4.411513E-08
  4.750000E-02  1.718233E-07  3.064876E-15  1.097195E-15 -4.656610E-08
  5.000000E-02  1.903859E-07  3.064843E-15  1.097184E-15 -4.901708E-08
  5.250000E-02  2.099004E-07  3.064809E-15  1.097173E-15 -5.146809E-08
  5.500000E-02  2.303669E-07  3.064773E-15  1.097161E-15 -5.391912E-08
  5.750000E-02  2.517853E-07  3.064735E-15  1.097148E-15 -5.637017E-08
  6.000000E-02  2.741557E-07  3.064695E-15  1.097135E-15 -5.882125E-08
  6.250000E-02  2.974779E-07  3.064654E-15  1.097121E-15 -6.127235E-08
  6.500000E-02  3.217521E-07  3.064612E-15  1.097107E-15 -6.372348E-08
  6.750000E-02  3.469782E-07  3.064567E-15  1.097093E-15 -6.617464E-08
  7.000000E-02  3.731563E-07  3.064521E-15  1.097077E-15 -6.862583E-08
  7.250000E-02  4.002863E-07  3.064473E-15  1.097061E-15 -7.107704E-08
  7.500000E-02  4.283682E-07  3.064424E-15  1.097045E-15 -7.352829E-08
  7.750000E-02  4.574020E-07  3.064372E-15  1.097028E-15 -7.597957E-08
  8.000000E-02  4.873878E-07  3.064320E-15  1.097011E-15 -7.843088E-08
  8.250000E-02  5.183255E-07  3.064265E-15  1.096992E-15 -8.088222E-08
  8.500000E-02  5.502151E-07  3.064209E-15  1.096974E-15 -8.333360E-08
  8.750000E-02  5.830567E-07  3.064151E-15  1.096955E-15 -8.578502E-08
  9.000000E-02  6.168501E-07  3.064092E-15  1.096935E-15 -8.823647E-08
  9.250000E-02  6.515956E-07  3.064031E-15  1.096915E-15 -9.068796E-08
  9.500000E-02  6.872929E-07  3.063968E-15  1.096894E-15 -9.313949E-08
  9.750000E-02  7.239422E-07  3.063903E-15  1.096873E-15 -9.559106E-08
  1.000000E-01  7.615434E-07  3.063837E-15  1.096851E-15 -9.804267E-08
  1.250000E-01  1.189911E-06  3.063086E-15  1.096602E-15 -1.225613E-07
  1.500000E-01  1.713472E-06  3.062172E-15  1.096299E-15 -1.470851E-07
  1.750000E-01  2.332225E-06  3.061096E-15  1.095943E-15 -1.716151E-07
  2.000000E-01  3.046171E-06  3.059862E-15  1.095534E-15 -1.961522E-07
  2.250000E-01  3.855309E-06  3.058472E-15  1.095074E-15 -2.206973E-07
  2.500000E-01  4.759640E-06  3.056929E-15  1.094563E-15 -2.452513E-07
  2.750000E-01  5.759162E-06  3.055237E-15  1.094003E-15 -2.698150E-07
  3.000000E-01  6.853876E-06  3.053401E-15  1.093395E-15 -2.943891E-07
  3.250000E-01  8.043782E-06  3.051423E-15  1.092741E-15 -3.189743E-07
  3.500000E-01  9.328879E-06  3.049309E-15  1.092042E-15 -3.435711E-07
  3.750000E-01  1.070917E-05  3.047062E-15  1.091299E-15 -3.681802E-07
  4.000000E-01  1.218465E-05  3.044689E-15  1.090514E-15 -3.928021E-07
  4.250000E-01  1.375532E-05  3.042193E-15  1.089689E-15 -4.174370E-07
  4.500000E-01  1.542118E-05  3.039580E-15  1.088826E-15 -4.420854E-07
  4.750000E-01  1.718223E-05  3.036856E-15  1.087926E-15 -4.667476E-07
  5.000000E-01  1.903847E-05  3.034025E-15  1.086991E-15 -4.914236E-07
  5.250000E-01  2.098990E-05  3.031094E-15  1.086024E-15 -5.161137E-07
  5.500000E-01  2.303652E-05  3.028068E-15  1.085025E-15 -5.408178E-07
  5.750000E-01  2.517832E-05  3.024952E-15  1.083998E-15 -5.655359E-07
  6.000000E-01  2.741532E-05  3.021752E-15  1.082943E-15 -5.902679E-07
  6.250000E-01  2.974750E-05  3.018475E-15  1.081863E-15 -6.150136E-07
  6.500000E-01  3.217487E-05  3.015125E-15  1.080760E-15 -6.397727E-07
  6.750000E-01  3.469743E-05  3.011708E-15  1.079635E-15 -6.645450E-07
  7.000000E-01  3.731517E-05  3.008229E-15  1.078490E-15 -6.893301E-07
  7.250000E-01  4.002810E-05  3.004695E-15  1.077327E-15 -7.141275E-07
  7.500000E-01  4.283621E-05  3.001110E-15  1.076149E-15 -7.389367E-07
  7.750000E-01  4.573951E-05  2.997479E-15  1.074956E-15 -7.637573E-07
  8.000000E-01  4.873800E-05  2.993807E-15  1.073750E-15 -7.885886E-07
  8.250000E-01  5.183166E-05  2.990100E-15  1.072534E-15 -8.134301E-07
  8.500000E-01  5.502051E-05  2.986361E-15  1.071308E-15 -8.382811E-07
  8.750000E-01  5.830454E-05  2.982595E-15  1.070073E-15 -8.631409E-07
  9.000000E-01  6.168376E-05  2.978807E-15  1.068832E-15 -8.880089E-07
  9.250000E-01  6.515815E-05  2.975000E-15  1.067586E-15 -9.128843E-07
  9.500000E-01  6.872773E-05  2.971179E-15  1.066336E-15 -9.377665E-07
  9.750000E-01  7.239249E-05  2.967346E-15  1.065083E-15 -9.626547E-07
  1.000000E+00  7.615242E-05  2.963505E-15  1.063828E-15 -9.875484E-07
  1.100000E+00  9.214394E-05  2.948117E-15  1.058809E-15 -1.087163E-06
  1.200000E+00  1.096583E-04  2.932802E-15  1.053828E-15 -1.186813E-06
  1.300000E+00  1.286953E-04  2.917653E-15  1.048916E-15 -1.286469E-06
  1.400000E+00  1.492551E-04  2.902715E-15  1.044086E-15 -1.386114E-06
  1.500000E+00  1.713375E-04  2.887986E-15  1.039337E-15 -1.485748E-06
  1.600000E+00  1.949425E-04  2.873434E-15  1.034658E-15 -1.585385E-06
  1.700000E+00  2.200699E-04  2.859010E-15  1.030031E-15 -1.685053E-06
  1.800000E+00  2.467198E-04  2.844658E-15  1.025438E-15 -1.784788E-06
  1.900000E+00  2.748920E-04  2.830325E-15  1.020859E-15 -1.884629E-06
  2.000000E+00  3.045865E-04  2.815969E-15  1.016283E-15 -1.984613E-06
  2.100000E+00  3.358031E-04  2.801565E-15  1.011699E-15 -2.084769E-06
  2.200000E+00  3.685418E-04  2.787100E-15  1.007104E-15 -2.185116E-06
  2.300000E+00  4.028024E-04  2.772577E-15  1.002500E-15 -2.285657E-06
  2.400000E+00  4.385850E-04  2.758010E-15  9.978900E-16 -2.386383E-06
  2.500000E+00  4.758892E-04  2.743418E-15  9.932813E-16 -2.487276E-06
  2.600000E+00  5.147151E-04  2.728823E-15  9.886811E-16 -2.588310E-06
  2.700000E+00  5.550625E-04  2.714246E-15  9.840957E-16 -2.689455E-06
  2.800000E+00  5.969313E-04  2.699701E-15  9.795299E-16 -2.790689E-06
  2.900000E+00  6.403214E-04  2.685198E-15  9.749865E-16 -2.891995E-06
  3.000000E+00  6.852326E-04  2.670741E-15  9.704659E-16 -2.993367E-06
  3.100000E+00  7.316648E-04  2.656327E-15  9.659668E-16 -3.094813E-06
  3.200000E+00  7.796179E-04  2.641948E-15  9.614865E-16 -3.196349E-06
  3.300000E+00  8.290917E-04  2.627595E-15  9.570216E-16 -3.298000E-06
  3.400000E+00  8.800860E-04  2.613259E-15  9.525688E-16 -3.399795E-06
  3.500000E+00  9.326008E-04  2.598931E-15  9.481251E-16 -3.501759E-06
  3.600000E+00  9.866358E-04  2.584606E-15  9.436885E-16 -3.603915E-06
  3.700000E+00  1.042191E-03  2.570281E-15  9.392580E-16 -3.706273E-06
  3.800000E+00  1.099266E-03  2.555954E-15  9.348334E-16 -3.808834E-06
  3.900000E+00  1.157861E-03  2.541629E-15  9.304154E-16 -3.911590E-06
  4.000000E+00  1.217975E-03  2.527309E-15  9.260053E-16 -4.014526E-06
  4.100000E+00  1.279609E-03  2.513000E-15  9.216042E-16 -4.117621E-06
  4.200000E+00  1.342761E-03  2.498705E-15  9.172137E-16 -4.220857E-06
  4.300000E+00  1.407433E-03  2.484429E-15  9.128347E-16 -4.324222E-06
  4.400000E+00  1.473624E-03  2.470174E-15  9.084679E-16 -4.427710E-06
  4.500000E+00  1.541333E-03  2.455943E-15  9.041135E-16 -4.531326E-06
  4.600000E+00  1.610561E-03  2.441736E-15  8.997716E-16 -4.635083E-06
  4.700000E+00  1.681307E-03  2.427553E-15  8.954416E-16 -4.739000E-06
  4.800000E+00  1.753570E-03  2.413392E-15  8.911230E-16 -4.843098E-06
  4.900000E+00  1.827352E-03  2.399252E-15  8.868151E-16 -4.947400E-06
  5.000000E+00  1.902651E-03  2.385132E-15  8.825173E-16 -5.051920E-06
  5.100000E+00  1.979467E-03  2.371029E-15  8.782290E-16 -5.156667E-06
  5.200000E+00  2.057801E-03  2.356944E-15  8.739498E-16 -5.261640E-06
  5.300000E+00  2.137651E-03  2.342874E-15  8.696793E-16 -5.366832E-06
  5.400000E+00  2.219018E-03  2.328820E-15  8.654173E-16 -5.472229E-06
  5.500000E+00  2.301901E-03  2.314783E-15  8.611636E-16 -5.577817E-06
  5.600000E+00  2.386300E-03  2.300762E-15  8.569183E-16 -5.683584E-06
  5.700000E+00  2.472215E-03  2.286759E-15  8.526814E-16 -5.789524E-06
  5.800000E+00  2.559646E-03  2.272775E-15  8.484531E-16 -5.895639E-06
  5.900000E+00  2.648591E-03  2.258811E-15  8.442337E-16 -6.001938E-06
  6.000000E+00  2.739052E-03  2.244869E-15  8.400234E-16 -6.108436E-06
  6.100000E+00  2.831028E-03  2.230950E-15  8.358226E-16 -6.215155E-06
  6.200000E+00  2.924518E-03  2.217056E-15  8.316316E-16 -6.322112E-06
  6.300000E+00  3.019522E-03  2.203188E-15  8.274507E-16 -6.429323E-06
  6.400000E+00  3.116040E-03  2.189346E-15  8.232798E-16 -6.536796E-06
  6.500000E+00  3.214072E-03  2.175532E-15  8.191191E-16 -6.644532E-06
  6.600000E+00  3.313617E-03  2.161744E-15  8.149683E-16 -6.752523E-06
  6.700000E+00  3.414675E-03  2.147982E-15  8.108271E-16 -6.860755E-06
  6.800000E+00  3.517246E-03  2.134246E-15  8.066950E-16 -6.969215E-06
  6.900000E+00  3.621329E-03  2.120535E-15  8.025716E-16 -7.077888E-06
  7.000000E+00  3.726924E-03  2.106847E-15  7.984565E-16 -7.186768E-06
  7.100000E+00  3.834031E-03  2.093182E-15  7.943492E-16 -7.295856E-06
  7.200000E+00  3.942649E-03  2.079540E-15  7.902497E-16 -7.405163E-06
  7.300000E+00  4.052779E-03  2.065922E-15  7.861578E-16 -7.514708E-06
  7.400000E+00  4.164419E-03  2.052328E-15  7.820739E-16 -7.624515E-06
  7.500000E+00  4.277569E-03  2.038761E-15  7.779982E-16 -7.734606E-06
  7.600000E+00  4.392230E-03  2.025223E-15  7.739312E-16 -7.845000E-06
  7.700000E+00  4.508400E-03  2.011714E-15  7.698735E-16 -7.955710E-06
  7.800000E+00  4.626080E-03  1.998237E-15  7.658255E-16 -8.066736E-06
  7.900000E+00  4.745268E-03  1.984793E-15  7.617874E-16 -8.178068E-06
  8.000000E+00  4.865966E-03  1.971382E-15  7.577594E-16 -8.289688E-06
  8.100000E+00  4.988171E-03  1.958005E-15  7.537413E-16 -8.401574E-06
  8.200000E+00  5.111885E-03  1.944661E-15  7.497329E-16 -8.513705E-06
  8.300000E+00  5.237105E-03  1.931349E-15  7.457338E-16 -8.626067E-06
  8.400000E+00  5.363834E-03  1.918069E-15  7.417433E-16 -8.738656E-06
  8.500000E+00  5.492068E-03  1.904819E-15  7.377612E-16 -8.851480E-06
  8.600000E+00  5.621809E-03  1.891600E-15  7.337870E-16 -8.964559E-06
  8.700000E+00  5.753057E-03  1.878410E-15  7.298206E-16 -9.077924E-06
  8.800000E+00  5.885809E-03  1.865250E-15  7.258620E-16 -9.191607E-06
  8.900000E+00  6.020067E-03  1.852122E-15  7.219115E-16 -9.305638E-06
  9.000000E+00  6.155830E-03  1.839027E-15  7.179693E-16 -9.420038E-06
  9.100000E+00  6.293097E-03  1.825966E-15  7.140360E-16 -9.534816E-06
  9.200000E+00  6.431867E-03  1.812942E-15  7.101121E-16 -9.649965E-06
  9.300000E+00  6.572142E-03  1.799955E-15  7.061981E-16 -9.765466E-06
  9.400000E+00  6.713919E-03  1.787008E-15  7.022940E-16 -9.881288E-06
  9.500000E+00  6.857199E-03  1.774100E-15  6.984002E-16 -9.997400E-06
  9.600000E+00  7.001981E-03  1.761232E-15  6.945164E-16 -1.011377E-05
  9.700000E+00  7.148265E-03  1.748403E-15  6.906424E-16 -1.023039E-05
  9.800000E+00  7.296051E-03  1.735612E-15  6.867780E-16 -1.034725E-05
  9.900000E+00  7.445337E-03  1.722859E-15  6.829225E-16 -1.046436E-05
  1.000000E+01  7.596123E-03  1.710144E-15  6.790758E-16 -1.058175E-05
  1.025000E+01  7.979651E-03  1.678517E-15  6.694961E-16 -1.087675E-05
  1.050000E+01  8.372546E-03  1.647129E-15  6.599704E-16 -1.117431E-05
  1.075000E+01  8.774801E-03  1.615998E-15  6.505038E-16 -1.147444E-05
  1.100000E+01  9.186408E-03  1.585143E-15  6.411013E-16 -1.177664E-05
  1.125000E+01  9.607360E-03  1.554568E-15  6.317635E-16 -1.208045E-05
  1.150000E+01  1.003765E-02  1.524270E-15  6.224871E-16 -1.238608E-05
  1.175000E+01  1.047726E-02  1.494245E-15  6.132697E-16 -1.269420E-05
  1.200000E+01  1.092620E-02  1.464500E-15  6.041120E-16 -1.300521E-05
  1.225000E+01  1.138445E-02  1.435049E-15  5.950183E-16 -1.331875E-05
  1.250000E+01  1.185200E-02  1.405904E-15  5.859918E-16 -1.363414E-05
  1.275000E+01  1.232884E-02  1.377071E-15  5.770331E-16 -1.395115E-05
  1.300000E+01  1.281497E-02  1.348546E-15  5.681405E-16 -1.427032E-05
  1.325000E+01  1.331037E-02  1.320331E-15  5.593129E-16 -1.459232E-05
  1.350000E+01  1.381504E-02  1.292430E-15  5.505514E-16 -1.491718E-05
  1.375000E+01  1.432897E-02  1.264853E-15  5.418587E-16 -1.524419E-05
  1.400000E+01  1.485214E-02  1.237608E-15  5.332370E-16 -1.557275E-05
  1.425000E+01  1.538455E-02  1.210698E-15  5.246870E-16 -1.590303E-05
  1.450000E+01  1.592618E-02  1.184125E-15  5.162085E-16 -1.623576E-05
  1.475000E+01  1.647703E-02  1.157888E-15  5.078012E-16 -1.657133E-05
  1.500000E+01  1.703709E-02  1.131992E-15  4.994659E-16 -1.690923E-05
  1.525000E+01  1.760634E-02  1.106442E-15  4.912041E-16 -1.724861E-05
  1.550000E+01  1.818477E-02  1.081243E-15  4.830173E-16 -1.758923E-05
  1.575000E+01  1.877238E-02  1.056397E-15  4.749065E-16 -1.793167E-05
  1.600000E+01  1.936915E-02  1.031905E-15  4.668722E-16 -1.827657E-05
  1.625000E+01  1.997507E-02  1.007770E-15  4.589147E-16 -1.862372E-05
  1.650000E+01  2.059013E-02  9.839927E-16  4.510344E-16 -1.897214E-05
  1.675000E+01  2.121432E-02  9.605746E-16  4.432319E-16 -1.932116E-05
  1.700000E+01  2.184762E-02  9.375179E-16  4.355082E-16 -1.967109E-05
  1.725000E+01  2.249003E-02  9.148248E-16  4.278645E-16 -2.002274E-05
  1.750000E+01  2.314152E-02  8.924971E-16  4.203017E-16 -2.037622E-05
  1.775000E+01  2.380210E-02  8.705353E-16  4.128203E-16 -2.073058E-05
  1.800000E+01  2.447174E-02  8.489385E-16  4.054201E-16 -2.108465E-05
  1.825000E+01  2.515044E-02  8.277061E-16  3.981012E-16 -2.143829E-05
  1.850000E+01  2.583817E-02  8.068384E-16  3.908644E-16 -2.179235E-05
  1.875000E+01  2.653494E-02  7.863364E-16  3.837107E-16 -2.214738E-05
  1.900000E+01  2.724071E-02  7.662013E-16  3.766411E-16 -2.250263E-05
  1.925000E+01  2.795549E-02  7.464322E-16  3.696560E-16 -2.285651E-05
  1.950000E+01  2.867925E-02  7.270268E-16  3.627550E-16 -2.320813E-05
  1.975000E+01  2.941199E-02  7.079827E-16  3.559378E-16 -2.355808E-05
  2.000000E+01  3.015369E-02  6.892988E-16  3.492048E-16 -2.390734E-05
  2.025000E+01  3.090433E-02  6.709751E-16  3.425570E-16 -2.425568E-05
  2.050000E+01  3.166391E-02  6.530115E-16  3.359952E-16 -2.460133E-05
  2.075000E+01  3.243240E-02  6.354058E-16  3.295196E-16 -2.494254E-05
  2.100000E+01  3.320979E-02  6.181547E-16  3.231297E-16 -2.527912E-05
  2.125000E+01  3.399607E-02  6.012548E-16  3.168249E-16 -2.561219E-05
  2.150000E+01  3.479122E-02  5.847039E-16  3.106055E-16 -2.594223E-05
  2.175000E+01  3.559522E-02  5.685008E-16  3.044721E-16 -2.626776E-05
  2.200000E+01  3.640807E-02  5.526437E-16  2.984252E-16 -2.658632E-05
  2.225000E+01  3.722975E-02  5.371298E-16  2.924650E-16 -2.689657E-05
  2.250000E+01  3.806023E-02  5.219550E-16  2.865906E-16 -2.719916E-05
  2.275000E+01  3.889951E-02  5.071152E-16  2.808017E-16 -2.749513E-05
  2.300000E+01  3.974757E-02  4.926072E-16  2.750980E-16 -2.778368E-05
  2.325000E+01  4.060439E-02  4.784287E-16  2.694798E-16 -2.806210E-05
  2.350000E+01  4.146996E-02  4.645768E-16  2.639475E-16 -2.832783E-05
  2.375000E+01  4.234426E-02  4.510478E-16  2.585008E-16 -2.858047E-05
  2.400000E+01  4.322727E-02  4.378373E-16  2.531391E-16 -2.882110E-05
  2.425000E+01  4.411898E-02  4.249408E-16  2.478618E-16 -2.904971E-05
  2.450000E+01  4.501936E-02  4.123545E-16  2.426686E-16 -2.926380E-05
  2.475000E+01  4.592841E-02  4.000748E-16  2.375592E-16 -2.945984E-05
  2.500000E+01  4.684611E-02  3.880982E-16  2.325337E-16 -2.963603E-05
  2.550000E+01  4.870736E-02  3.650365E-16  2.227328E-16 -2.993092E-05
  2.600000E+01  5.060298E-02  3.431332E-16  2.132611E-16 -3.014059E-05
  2.650000E+01  5.253282E-02  3.223536E-16  2.041146E-16 -3.023993E-05
  2.700000E+01  5.449674E-02  3.026623E-16  1.952898E-16 -3.022465E-05
  2.750000E+01  5.649458E-02  2.840223E-16  1.867816E-16 -3.007355E-05
  2.800000E+01  5.852620E-02  2.663961E-16  1.785843E-16 -2.976095E-05
  2.850000E+01  6.059144E-02  2.497470E-16  1.706933E-16 -2.928011E-05
