 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 4.0000000E+04 eV
 #
 # Furness-McCarthy exchange potential
 #
 # No correlation-polarization potential
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 2.4706997E-18  2.1011654E-18
 # 1st transport cs: 9.3979254E-21  9.3950333E-21
 # 2nd transport cs: 2.4131372E-20  2.4122650E-20
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  1.076944E-15  5.226482E-16  0.000000E+00
  1.000000E-04  7.615575E-13  1.076944E-15  5.226482E-16  0.000000E+00
  1.250000E-04  1.189937E-12  1.076944E-15  5.226482E-16  0.000000E+00
  1.500000E-04  1.713463E-12  1.076944E-15  5.226482E-16  0.000000E+00
  1.750000E-04  2.332246E-12  1.076944E-15  5.226482E-16  0.000000E+00
  2.000000E-04  3.046174E-12  1.076944E-15  5.226482E-16  0.000000E+00
  2.250000E-04  3.855305E-12  1.076944E-15  5.226482E-16  0.000000E+00
  2.500000E-04  4.759637E-12  1.076944E-15  5.226482E-16  0.000000E+00
  2.750000E-04  5.759171E-12  1.076944E-15  5.226482E-16  0.000000E+00
  3.000000E-04  6.853906E-12  1.076944E-15  5.226482E-16  0.000000E+00
  3.250000E-04  8.043788E-12  1.076944E-15  5.226482E-16  0.000000E+00
  3.500000E-04  9.328927E-12  1.076944E-15  5.226482E-16  0.000000E+00
  3.750000E-04  1.070921E-11  1.076944E-15  5.226482E-16  0.000000E+00
  4.000000E-04  1.218470E-11  1.076944E-15  5.226482E-16  0.000000E+00
  4.250000E-04  1.375539E-11  1.076944E-15  5.226482E-16  0.000000E+00
  4.500000E-04  1.542128E-11  1.076944E-15  5.226482E-16  0.000000E+00
  4.750000E-04  1.718231E-11  1.076944E-15  5.226482E-16  0.000000E+00
  5.000000E-04  1.903860E-11  1.076944E-15  5.226481E-16  0.000000E+00
  5.250000E-04  2.099004E-11  1.076944E-15  5.226481E-16  0.000000E+00
  5.500000E-04  2.303668E-11  1.076944E-15  5.226481E-16  0.000000E+00
  5.750000E-04  2.517853E-11  1.076944E-15  5.226481E-16  0.000000E+00
  6.000000E-04  2.741557E-11  1.076944E-15  5.226481E-16  0.000000E+00
  6.250000E-04  2.974782E-11  1.076944E-15  5.226481E-16  0.000000E+00
  6.500000E-04  3.217521E-11  1.076944E-15  5.226481E-16  0.000000E+00
  6.750000E-04  3.469786E-11  1.076944E-15  5.226481E-16  0.000000E+00
  7.000000E-04  3.731565E-11  1.076944E-15  5.226481E-16  0.000000E+00
  7.250000E-04  4.002865E-11  1.076944E-15  5.226481E-16  0.000000E+00
  7.500000E-04  4.283685E-11  1.076944E-15  5.226481E-16  0.000000E+00
  7.750000E-04  4.574019E-11  1.076944E-15  5.226481E-16  0.000000E+00
  8.000000E-04  4.873879E-11  1.076944E-15  5.226481E-16  0.000000E+00
  8.250000E-04  5.183254E-11  1.076944E-15  5.226480E-16  0.000000E+00
  8.500000E-04  5.502154E-11  1.076944E-15  5.226480E-16  0.000000E+00
  8.750000E-04  5.830569E-11  1.076944E-15  5.226480E-16  0.000000E+00
  9.000000E-04  6.168505E-11  1.076943E-15  5.226480E-16  0.000000E+00
  9.250000E-04  6.515954E-11  1.076943E-15  5.226480E-16  0.000000E+00
  9.500000E-04  6.872930E-11  1.076943E-15  5.226480E-16  0.000000E+00
  9.750000E-04  7.239426E-11  1.076943E-15  5.226480E-16  0.000000E+00
  1.000000E-03  7.615436E-11  1.076943E-15  5.226480E-16  0.000000E+00
  1.250000E-03  1.189912E-10  1.076943E-15  5.226478E-16  0.000000E+00
  1.500000E-03  1.713473E-10  1.076942E-15  5.226477E-16  0.000000E+00
  1.750000E-03  2.332227E-10  1.076941E-15  5.226475E-16  0.000000E+00
  2.000000E-03  3.046174E-10  1.076941E-15  5.226473E-16  0.000000E+00
  2.250000E-03  3.855314E-10  1.076940E-15  5.226470E-16  0.000000E+00
  2.500000E-03  4.759647E-10  1.076939E-15  5.226467E-16  0.000000E+00
  2.750000E-03  5.759173E-10  1.076937E-15  5.226464E-16  0.000000E+00
  3.000000E-03  6.853892E-10  1.076936E-15  5.226461E-16  0.000000E+00
  3.250000E-03  8.043804E-10  1.076935E-15  5.226457E-16  0.000000E+00
  3.500000E-03  9.328908E-10  1.076933E-15  5.226453E-16  0.000000E+00
  3.750000E-03  1.070921E-09  1.076932E-15  5.226449E-16  0.000000E+00
  4.000000E-03  1.218470E-09  1.076930E-15  5.226444E-16  0.000000E+00
  4.250000E-03  1.375538E-09  1.076928E-15  5.226440E-16  0.000000E+00
  4.500000E-03  1.542126E-09  1.076926E-15  5.226434E-16  0.000000E+00
  4.750000E-03  1.718233E-09  1.076924E-15  5.226429E-16  0.000000E+00
  5.000000E-03  1.903859E-09  1.076922E-15  5.226423E-16  0.000000E+00
  5.250000E-03  2.099004E-09  1.076920E-15  5.226417E-16  0.000000E+00
  5.500000E-03  2.303669E-09  1.076917E-15  5.226411E-16  0.000000E+00
  5.750000E-03  2.517853E-09  1.076915E-15  5.226404E-16  0.000000E+00
  6.000000E-03  2.741557E-09  1.076912E-15  5.226397E-16  0.000000E+00
  6.250000E-03  2.974779E-09  1.076910E-15  5.226390E-16  0.000000E+00
  6.500000E-03  3.217521E-09  1.076907E-15  5.226383E-16  0.000000E+00
  6.750000E-03  3.469783E-09  1.076904E-15  5.226375E-16  0.000000E+00
  7.000000E-03  3.731563E-09  1.076901E-15  5.226367E-16  0.000000E+00
  7.250000E-03  4.002863E-09  1.076898E-15  5.226358E-16  0.000000E+00
  7.500000E-03  4.283682E-09  1.076894E-15  5.226350E-16  0.000000E+00
  7.750000E-03  4.574021E-09  1.076891E-15  5.226341E-16  0.000000E+00
  8.000000E-03  4.873879E-09  1.076888E-15  5.226332E-16  0.000000E+00
  8.250000E-03  5.183256E-09  1.076884E-15  5.226322E-16  0.000000E+00
  8.500000E-03  5.502152E-09  1.076880E-15  5.226312E-16  0.000000E+00
  8.750000E-03  5.830568E-09  1.076876E-15  5.226302E-16  0.000000E+00
