 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 1.0000000E+03 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 7.5240479E-17  5.8969674E-17
 # 1st transport cs: 5.4775219E-18  5.4539835E-18
 # 2nd transport cs: 1.0947388E-17  1.0882322E-17
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  1.762603E-15  7.315022E-16  0.000000E+00
  1.000000E-04  7.615575E-13  1.762603E-15  7.315022E-16  1.000784E-10
  1.250000E-04  1.189937E-12  1.762603E-15  7.315022E-16  1.250980E-10
  1.500000E-04  1.713463E-12  1.762603E-15  7.315022E-16  1.501176E-10
  1.750000E-04  2.332246E-12  1.762603E-15  7.315022E-16  1.751372E-10
  2.000000E-04  3.046174E-12  1.762603E-15  7.315022E-16  2.001568E-10
  2.250000E-04  3.855305E-12  1.762602E-15  7.315022E-16  2.251764E-10
  2.500000E-04  4.759637E-12  1.762602E-15  7.315022E-16  2.501960E-10
  2.750000E-04  5.759171E-12  1.762602E-15  7.315022E-16  2.752156E-10
  3.000000E-04  6.853906E-12  1.762602E-15  7.315022E-16  3.002352E-10
  3.250000E-04  8.043788E-12  1.762602E-15  7.315022E-16  3.252548E-10
  3.500000E-04  9.328927E-12  1.762602E-15  7.315022E-16  3.502745E-10
  3.750000E-04  1.070921E-11  1.762602E-15  7.315022E-16  3.752941E-10
  4.000000E-04  1.218470E-11  1.762602E-15  7.315022E-16  4.003137E-10
  4.250000E-04  1.375539E-11  1.762602E-15  7.315022E-16  4.253333E-10
  4.500000E-04  1.542128E-11  1.762602E-15  7.315022E-16  4.503530E-10
  4.750000E-04  1.718231E-11  1.762602E-15  7.315022E-16  4.753726E-10
  5.000000E-04  1.903860E-11  1.762602E-15  7.315022E-16  5.003923E-10
  5.250000E-04  2.099004E-11  1.762602E-15  7.315022E-16  5.254119E-10
  5.500000E-04  2.303668E-11  1.762602E-15  7.315022E-16  5.504316E-10
  5.750000E-04  2.517853E-11  1.762602E-15  7.315022E-16  5.754512E-10
  6.000000E-04  2.741557E-11  1.762602E-15  7.315021E-16  6.004709E-10
  6.250000E-04  2.974782E-11  1.762602E-15  7.315021E-16  6.254906E-10
  6.500000E-04  3.217521E-11  1.762602E-15  7.315021E-16  6.505102E-10
  6.750000E-04  3.469786E-11  1.762602E-15  7.315021E-16  6.755299E-10
  7.000000E-04  3.731565E-11  1.762602E-15  7.315021E-16  7.005496E-10
  7.250000E-04  4.002865E-11  1.762602E-15  7.315021E-16  7.255693E-10
  7.500000E-04  4.283685E-11  1.762602E-15  7.315021E-16  7.505890E-10
  7.750000E-04  4.574019E-11  1.762602E-15  7.315021E-16  7.756087E-10
  8.000000E-04  4.873879E-11  1.762602E-15  7.315021E-16  8.006285E-10
  8.250000E-04  5.183254E-11  1.762602E-15  7.315021E-16  8.256482E-10
  8.500000E-04  5.502154E-11  1.762602E-15  7.315020E-16  8.506679E-10
  8.750000E-04  5.830569E-11  1.762602E-15  7.315020E-16  8.756877E-10
  9.000000E-04  6.168505E-11  1.762602E-15  7.315020E-16  9.007074E-10
  9.250000E-04  6.515954E-11  1.762602E-15  7.315020E-16  9.257272E-10
  9.500000E-04  6.872930E-11  1.762602E-15  7.315020E-16  9.507470E-10
  9.750000E-04  7.239426E-11  1.762602E-15  7.315020E-16  9.757667E-10
  1.000000E-03  7.615436E-11  1.762602E-15  7.315020E-16  1.000787E-09
  1.250000E-03  1.189912E-10  1.762601E-15  7.315018E-16  1.250985E-09
  1.500000E-03  1.713473E-10  1.762601E-15  7.315017E-16  1.501185E-09
