 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 3.0000000E+02 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 2.1392137E-16  1.4937917E-16
 # 1st transport cs: 3.1324517E-17  3.0894549E-17
 # 2nd transport cs: 4.7969682E-17  4.6587495E-17
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  2.101383E-15  8.222499E-16  0.000000E+00
  1.000000E-04  7.615575E-13  2.101383E-15  8.222499E-16  1.213984E-10
  1.250000E-04  1.189937E-12  2.101383E-15  8.222499E-16  1.517479E-10
  1.500000E-04  1.713463E-12  2.101383E-15  8.222499E-16  1.820975E-10
  1.750000E-04  2.332246E-12  2.101383E-15  8.222499E-16  2.124471E-10
  2.000000E-04  3.046174E-12  2.101383E-15  8.222499E-16  2.427967E-10
  2.250000E-04  3.855305E-12  2.101383E-15  8.222499E-16  2.731463E-10
  2.500000E-04  4.759637E-12  2.101383E-15  8.222499E-16  3.034959E-10
  2.750000E-04  5.759171E-12  2.101383E-15  8.222499E-16  3.338455E-10
  3.000000E-04  6.853906E-12  2.101383E-15  8.222499E-16  3.641951E-10
  3.250000E-04  8.043788E-12  2.101383E-15  8.222499E-16  3.945447E-10
  3.500000E-04  9.328927E-12  2.101383E-15  8.222499E-16  4.248943E-10
  3.750000E-04  1.070921E-11  2.101383E-15  8.222499E-16  4.552438E-10
  4.000000E-04  1.218470E-11  2.101383E-15  8.222499E-16  4.855934E-10
  4.250000E-04  1.375539E-11  2.101383E-15  8.222499E-16  5.159430E-10
  4.500000E-04  1.542128E-11  2.101383E-15  8.222499E-16  5.462926E-10
  4.750000E-04  1.718231E-11  2.101383E-15  8.222499E-16  5.766422E-10
  5.000000E-04  1.903860E-11  2.101383E-15  8.222499E-16  6.069918E-10
  5.250000E-04  2.099004E-11  2.101383E-15  8.222499E-16  6.373414E-10
  5.500000E-04  2.303668E-11  2.101383E-15  8.222499E-16  6.676910E-10
  5.750000E-04  2.517853E-11  2.101383E-15  8.222499E-16  6.980406E-10
  6.000000E-04  2.741557E-11  2.101383E-15  8.222499E-16  7.283902E-10
  6.250000E-04  2.974782E-11  2.101383E-15  8.222499E-16  7.587397E-10
  6.500000E-04  3.217521E-11  2.101383E-15  8.222499E-16  7.890893E-10
  6.750000E-04  3.469786E-11  2.101383E-15  8.222498E-16  8.194389E-10
  7.000000E-04  3.731565E-11  2.101383E-15  8.222498E-16  8.497885E-10
  7.250000E-04  4.002865E-11  2.101383E-15  8.222498E-16  8.801381E-10
  7.500000E-04  4.283685E-11  2.101383E-15  8.222498E-16  9.104877E-10
  7.750000E-04  4.574019E-11  2.101383E-15  8.222498E-16  9.408373E-10
  8.000000E-04  4.873879E-11  2.101383E-15  8.222498E-16  9.711869E-10
  8.250000E-04  5.183254E-11  2.101383E-15  8.222498E-16  1.001536E-09
  8.500000E-04  5.502154E-11  2.101383E-15  8.222498E-16  1.031886E-09
  8.750000E-04  5.830569E-11  2.101383E-15  8.222498E-16  1.062236E-09
  9.000000E-04  6.168505E-11  2.101382E-15  8.222498E-16  1.092585E-09
  9.250000E-04  6.515954E-11  2.101382E-15  8.222498E-16  1.122935E-09
  9.500000E-04  6.872930E-11  2.101382E-15  8.222498E-16  1.153284E-09
  9.750000E-04  7.239426E-11  2.101382E-15  8.222498E-16  1.183634E-09
  1.000000E-03  7.615436E-11  2.101382E-15  8.222498E-16  1.213984E-09
  1.250000E-03  1.189912E-10  2.101382E-15  8.222497E-16  1.517480E-09
  1.500000E-03  1.713473E-10  2.101382E-15  8.222497E-16  1.820975E-09
  1.750000E-03  2.332227E-10  2.101382E-15  8.222496E-16  2.124471E-09
  2.000000E-03  3.046174E-10  2.101382E-15  8.222495E-16  2.427967E-09
  2.250000E-03  3.855314E-10  2.101381E-15  8.222494E-16  2.731463E-09
  2.500000E-03  4.759647E-10  2.101381E-15  8.222493E-16  3.034959E-09
  2.750000E-03  5.759173E-10  2.101380E-15  8.222491E-16  3.338455E-09
  3.000000E-03  6.853892E-10  2.101380E-15  8.222490E-16  3.641951E-09
  3.250000E-03  8.043804E-10  2.101380E-15  8.222488E-16  3.945447E-09
  3.500000E-03  9.328908E-10  2.101379E-15  8.222486E-16  4.248943E-09
  3.750000E-03  1.070921E-09  2.101379E-15  8.222485E-16  4.552440E-09
  4.000000E-03  1.218470E-09  2.101378E-15  8.222483E-16  4.855936E-09
  4.250000E-03  1.375538E-09  2.101377E-15  8.222480E-16  5.159432E-09
  4.500000E-03  1.542126E-09  2.101377E-15  8.222478E-16  5.462928E-09
  4.750000E-03  1.718233E-09  2.101376E-15  8.222476E-16  5.766424E-09
  5.000000E-03  1.903859E-09  2.101375E-15  8.222473E-16  6.069921E-09
  5.250000E-03  2.099004E-09  2.101375E-15  8.222471E-16  6.373417E-09
  5.500000E-03  2.303669E-09  2.101374E-15  8.222468E-16  6.676913E-09
  5.750000E-03  2.517853E-09  2.101373E-15  8.222465E-16  6.980410E-09
  6.000000E-03  2.741557E-09  2.101372E-15  8.222462E-16  7.283906E-09
  6.250000E-03  2.974779E-09  2.101371E-15  8.222459E-16  7.587403E-09
  6.500000E-03  3.217521E-09  2.101370E-15  8.222456E-16  7.890899E-09
  6.750000E-03  3.469783E-09  2.101369E-15  8.222452E-16  8.194396E-09
  7.000000E-03  3.731563E-09  2.101368E-15  8.222449E-16  8.497892E-09
  7.250000E-03  4.002863E-09  2.101367E-15  8.222445E-16  8.801389E-09
  7.500000E-03  4.283682E-09  2.101366E-15  8.222442E-16  9.104886E-09
  7.750000E-03  4.574021E-09  2.101365E-15  8.222438E-16  9.408383E-09
  8.000000E-03  4.873879E-09  2.101364E-15  8.222434E-16  9.711879E-09
  8.250000E-03  5.183256E-09  2.101362E-15  8.222429E-16  1.001538E-08
  8.500000E-03  5.502152E-09  2.101361E-15  8.222425E-16  1.031887E-08
  8.750000E-03  5.830568E-09  2.101360E-15  8.222421E-16  1.062237E-08
  9.000000E-03  6.168503E-09  2.101359E-15  8.222416E-16  1.092587E-08
  9.250000E-03  6.515957E-09  2.101357E-15  8.222412E-16  1.122936E-08
  9.500000E-03  6.872931E-09  2.101356E-15  8.222407E-16  1.153286E-08
  9.750000E-03  7.239423E-09  2.101354E-15  8.222402E-16  1.183636E-08
  1.000000E-02  7.615435E-09  2.101353E-15  8.222397E-16  1.213986E-08
  1.250000E-02  1.189912E-08  2.101336E-15  8.222339E-16  1.517484E-08
  1.500000E-02  1.713473E-08  2.101316E-15  8.222269E-16  1.820982E-08
  1.750000E-02  2.332227E-08  2.101292E-15  8.222186E-16  2.124482E-08
  2.000000E-02  3.046174E-08  2.101264E-15  8.222091E-16  2.427984E-08
  2.250000E-02  3.855314E-08  2.101232E-15  8.221982E-16  2.731487E-08
  2.500000E-02  4.759647E-08  2.101197E-15  8.221861E-16  3.034991E-08
  2.750000E-02  5.759173E-08  2.101158E-15  8.221727E-16  3.338498E-08
  3.000000E-02  6.853892E-08  2.101115E-15  8.221581E-16  3.642007E-08
  3.250000E-02  8.043804E-08  2.101069E-15  8.221421E-16  3.945518E-08
  3.500000E-02  9.328908E-08  2.101018E-15  8.221249E-16  4.249032E-08
  3.750000E-02  1.070921E-07  2.100965E-15  8.221065E-16  4.552548E-08
  4.000000E-02  1.218470E-07  2.100907E-15  8.220867E-16  4.856067E-08
  4.250000E-02  1.375538E-07  2.100846E-15  8.220657E-16  5.159590E-08
  4.500000E-02  1.542126E-07  2.100781E-15  8.220434E-16  5.463116E-08
  4.750000E-02  1.718233E-07  2.100712E-15  8.220199E-16  5.766645E-08
  5.000000E-02  1.903859E-07  2.100640E-15  8.219951E-16  6.070178E-08
  5.250000E-02  2.099004E-07  2.100564E-15  8.219690E-16  6.373715E-08
  5.500000E-02  2.303669E-07  2.100484E-15  8.219417E-16  6.677256E-08
  5.750000E-02  2.517853E-07  2.100401E-15  8.219131E-16  6.980802E-08
  6.000000E-02  2.741557E-07  2.100314E-15  8.218832E-16  7.284352E-08
  6.250000E-02  2.974779E-07  2.100223E-15  8.218521E-16  7.587906E-08
  6.500000E-02  3.217521E-07  2.100129E-15  8.218197E-16  7.891466E-08
  6.750000E-02  3.469782E-07  2.100030E-15  8.217860E-16  8.195031E-08
  7.000000E-02  3.731563E-07  2.099929E-15  8.217512E-16  8.498601E-08
  7.250000E-02  4.002863E-07  2.099823E-15  8.217150E-16  8.802176E-08
  7.500000E-02  4.283682E-07  2.099714E-15  8.216776E-16  9.105757E-08
  7.750000E-02  4.574020E-07  2.099602E-15  8.216389E-16  9.409345E-08
  8.000000E-02  4.873878E-07  2.099485E-15  8.215990E-16  9.712938E-08
  8.250000E-02  5.183255E-07  2.099365E-15  8.215579E-16  1.001654E-07
  8.500000E-02  5.502151E-07  2.099242E-15  8.215155E-16  1.032014E-07
  8.750000E-02  5.830567E-07  2.099114E-15  8.214719E-16  1.062376E-07
  9.000000E-02  6.168501E-07  2.098984E-15  8.214270E-16  1.092738E-07
  9.250000E-02  6.515956E-07  2.098849E-15  8.213809E-16  1.123100E-07
  9.500000E-02  6.872929E-07  2.098711E-15  8.213335E-16  1.153464E-07
  9.750000E-02  7.239422E-07  2.098569E-15  8.212849E-16  1.183828E-07
  1.000000E-01  7.615434E-07  2.098424E-15  8.212351E-16  1.214193E-07
  1.250000E-01  1.189911E-06  2.096774E-15  8.206695E-16  1.517891E-07
