 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 6.0000000E+03 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 1.4642231E-17  1.2228961E-17
 # 1st transport cs: 2.7555353E-19  2.7533690E-19
 # 2nd transport cs: 6.5393369E-19  6.5328473E-19
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  1.477593E-15  6.508026E-16  0.000000E+00
  1.000000E-04  7.615575E-13  1.477593E-15  6.508026E-16  9.991407E-11
  1.250000E-04  1.189937E-12  1.477593E-15  6.508025E-16  1.248926E-10
  1.500000E-04  1.713463E-12  1.477593E-15  6.508025E-16  1.498711E-10
  1.750000E-04  2.332246E-12  1.477593E-15  6.508025E-16  1.748496E-10
  2.000000E-04  3.046174E-12  1.477593E-15  6.508025E-16  1.998281E-10
  2.250000E-04  3.855305E-12  1.477593E-15  6.508025E-16  2.248066E-10
  2.500000E-04  4.759637E-12  1.477593E-15  6.508025E-16  2.497850E-10
  2.750000E-04  5.759171E-12  1.477593E-15  6.508025E-16  2.747635E-10
  3.000000E-04  6.853906E-12  1.477593E-15  6.508024E-16  2.997419E-10
  3.250000E-04  8.043788E-12  1.477593E-15  6.508024E-16  3.247204E-10
  3.500000E-04  9.328927E-12  1.477593E-15  6.508024E-16  3.496988E-10
  3.750000E-04  1.070921E-11  1.477593E-15  6.508024E-16  3.746772E-10
  4.000000E-04  1.218470E-11  1.477593E-15  6.508023E-16  3.996556E-10
  4.250000E-04  1.375539E-11  1.477593E-15  6.508023E-16  4.246339E-10
  4.500000E-04  1.542128E-11  1.477592E-15  6.508023E-16  4.496123E-10
  4.750000E-04  1.718231E-11  1.477592E-15  6.508022E-16  4.745906E-10
  5.000000E-04  1.903860E-11  1.477592E-15  6.508022E-16  4.995689E-10
  5.250000E-04  2.099004E-11  1.477592E-15  6.508022E-16  5.245472E-10
  5.500000E-04  2.303668E-11  1.477592E-15  6.508021E-16  5.495255E-10
  5.750000E-04  2.517853E-11  1.477592E-15  6.508021E-16  5.745037E-10
  6.000000E-04  2.741557E-11  1.477592E-15  6.508020E-16  5.994819E-10
  6.250000E-04  2.974782E-11  1.477592E-15  6.508020E-16  6.244601E-10
  6.500000E-04  3.217521E-11  1.477592E-15  6.508020E-16  6.494383E-10
  6.750000E-04  3.469786E-11  1.477591E-15  6.508019E-16  6.744164E-10
  7.000000E-04  3.731565E-11  1.477591E-15  6.508019E-16  6.993945E-10
  7.250000E-04  4.002865E-11  1.477591E-15  6.508018E-16  7.243726E-10
  7.500000E-04  4.283685E-11  1.477591E-15  6.508018E-16  7.493506E-10
  7.750000E-04  4.574019E-11  1.477591E-15  6.508017E-16  7.743286E-10
  8.000000E-04  4.873879E-11  1.477591E-15  6.508016E-16  7.993066E-10
  8.250000E-04  5.183254E-11  1.477591E-15  6.508016E-16  8.242845E-10
  8.500000E-04  5.502154E-11  1.477590E-15  6.508015E-16  8.492624E-10
  8.750000E-04  5.830569E-11  1.477590E-15  6.508015E-16  8.742402E-10
  9.000000E-04  6.168505E-11  1.477590E-15  6.508014E-16  8.992181E-10
  9.250000E-04  6.515954E-11  1.477590E-15  6.508013E-16  9.241958E-10
  9.500000E-04  6.872930E-11  1.477590E-15  6.508013E-16  9.491736E-10
  9.750000E-04  7.239426E-11  1.477589E-15  6.508012E-16  9.741513E-10
  1.000000E-03  7.615436E-11  1.477589E-15  6.508011E-16  9.991289E-10
  1.250000E-03  1.189912E-10  1.477587E-15  6.508003E-16  1.248903E-09
  1.500000E-03  1.713473E-10  1.477584E-15  6.507993E-16  1.498671E-09
  1.750000E-03  2.332227E-10  1.477581E-15  6.507981E-16  1.748433E-09
  2.000000E-03  3.046174E-10  1.477577E-15  6.507968E-16  1.998186E-09
  2.250000E-03  3.855314E-10  1.477573E-15  6.507952E-16  2.247931E-09
  2.500000E-03  4.759647E-10  1.477568E-15  6.507935E-16  2.497666E-09
  2.750000E-03  5.759173E-10  1.477563E-15  6.507916E-16  2.747390E-09
  3.000000E-03  6.853892E-10  1.477557E-15  6.507895E-16  2.997101E-09
  3.250000E-03  8.043804E-10  1.477551E-15  6.507873E-16  3.246799E-09
  3.500000E-03  9.328908E-10  1.477544E-15  6.507848E-16  3.496482E-09
  3.750000E-03  1.070921E-09  1.477537E-15  6.507822E-16  3.746150E-09
  4.000000E-03  1.218470E-09  1.477529E-15  6.507794E-16  3.995801E-09
  4.250000E-03  1.375538E-09  1.477521E-15  6.507764E-16  4.245434E-09
  4.500000E-03  1.542126E-09  1.477512E-15  6.507732E-16  4.495048E-09
  4.750000E-03  1.718233E-09  1.477503E-15  6.507698E-16  4.744642E-09
  5.000000E-03  1.903859E-09  1.477493E-15  6.507663E-16  4.994215E-09
  5.250000E-03  2.099004E-09  1.477483E-15  6.507626E-16  5.243766E-09
  5.500000E-03  2.303669E-09  1.477472E-15  6.507587E-16  5.493293E-09
  5.750000E-03  2.517853E-09  1.477461E-15  6.507546E-16  5.742795E-09
  6.000000E-03  2.741557E-09  1.477449E-15  6.507504E-16  5.992272E-09
  6.250000E-03  2.974779E-09  1.477437E-15  6.507459E-16  6.241722E-09
  6.500000E-03  3.217521E-09  1.477424E-15  6.507413E-16  6.491145E-09
  6.750000E-03  3.469783E-09  1.477411E-15  6.507365E-16  6.740538E-09
  7.000000E-03  3.731563E-09  1.477397E-15  6.507315E-16  6.989901E-09
  7.250000E-03  4.002863E-09  1.477383E-15  6.507264E-16  7.239233E-09
  7.500000E-03  4.283682E-09  1.477368E-15  6.507210E-16  7.488533E-09
  7.750000E-03  4.574021E-09  1.477352E-15  6.507155E-16  7.737799E-09
  8.000000E-03  4.873879E-09  1.477337E-15  6.507098E-16  7.987030E-09
  8.250000E-03  5.183256E-09  1.477320E-15  6.507039E-16  8.236226E-09
  8.500000E-03  5.502152E-09  1.477304E-15  6.506978E-16  8.485386E-09
