 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 5.0000000E+03 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 1.7399600E-17  1.4486547E-17
 # 1st transport cs: 3.7888075E-19  3.7853607E-19
 # 2nd transport cs: 8.8962085E-19  8.8859984E-19
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  1.499723E-15  6.573920E-16  0.000000E+00
  1.000000E-04  7.615575E-13  1.499723E-15  6.573920E-16  1.014850E-10
  1.250000E-04  1.189937E-12  1.499723E-15  6.573920E-16  1.268563E-10
  1.500000E-04  1.713463E-12  1.499723E-15  6.573920E-16  1.522276E-10
  1.750000E-04  2.332246E-12  1.499723E-15  6.573919E-16  1.775988E-10
  2.000000E-04  3.046174E-12  1.499723E-15  6.573919E-16  2.029700E-10
  2.250000E-04  3.855305E-12  1.499723E-15  6.573919E-16  2.283413E-10
  2.500000E-04  4.759637E-12  1.499722E-15  6.573919E-16  2.537125E-10
  2.750000E-04  5.759171E-12  1.499722E-15  6.573919E-16  2.790837E-10
  3.000000E-04  6.853906E-12  1.499722E-15  6.573919E-16  3.044549E-10
  3.250000E-04  8.043788E-12  1.499722E-15  6.573919E-16  3.298261E-10
  3.500000E-04  9.328927E-12  1.499722E-15  6.573918E-16  3.551973E-10
  3.750000E-04  1.070921E-11  1.499722E-15  6.573918E-16  3.805685E-10
  4.000000E-04  1.218470E-11  1.499722E-15  6.573918E-16  4.059397E-10
  4.250000E-04  1.375539E-11  1.499722E-15  6.573918E-16  4.313108E-10
  4.500000E-04  1.542128E-11  1.499722E-15  6.573917E-16  4.566819E-10
  4.750000E-04  1.718231E-11  1.499722E-15  6.573917E-16  4.820531E-10
  5.000000E-04  1.903860E-11  1.499722E-15  6.573917E-16  5.074242E-10
  5.250000E-04  2.099004E-11  1.499722E-15  6.573916E-16  5.327953E-10
  5.500000E-04  2.303668E-11  1.499722E-15  6.573916E-16  5.581663E-10
  5.750000E-04  2.517853E-11  1.499722E-15  6.573916E-16  5.835374E-10
  6.000000E-04  2.741557E-11  1.499721E-15  6.573915E-16  6.089084E-10
  6.250000E-04  2.974782E-11  1.499721E-15  6.573915E-16  6.342794E-10
  6.500000E-04  3.217521E-11  1.499721E-15  6.573915E-16  6.596504E-10
  6.750000E-04  3.469786E-11  1.499721E-15  6.573914E-16  6.850214E-10
  7.000000E-04  3.731565E-11  1.499721E-15  6.573914E-16  7.103924E-10
  7.250000E-04  4.002865E-11  1.499721E-15  6.573913E-16  7.357633E-10
  7.500000E-04  4.283685E-11  1.499721E-15  6.573913E-16  7.611342E-10
  7.750000E-04  4.574019E-11  1.499721E-15  6.573912E-16  7.865051E-10
  8.000000E-04  4.873879E-11  1.499721E-15  6.573912E-16  8.118759E-10
  8.250000E-04  5.183254E-11  1.499720E-15  6.573912E-16  8.372468E-10
  8.500000E-04  5.502154E-11  1.499720E-15  6.573911E-16  8.626176E-10
  8.750000E-04  5.830569E-11  1.499720E-15  6.573910E-16  8.879883E-10
  9.000000E-04  6.168505E-11  1.499720E-15  6.573910E-16  9.133591E-10
  9.250000E-04  6.515954E-11  1.499720E-15  6.573909E-16  9.387298E-10
  9.500000E-04  6.872930E-11  1.499720E-15  6.573909E-16  9.641005E-10
  9.750000E-04  7.239426E-11  1.499719E-15  6.573908E-16  9.894712E-10
  1.000000E-03  7.615436E-11  1.499719E-15  6.573908E-16  1.014842E-09
  1.250000E-03  1.189912E-10  1.499717E-15  6.573901E-16  1.268546E-09
  1.500000E-03  1.713473E-10  1.499715E-15  6.573892E-16  1.522246E-09
  1.750000E-03  2.332227E-10  1.499712E-15  6.573882E-16  1.775942E-09
  2.000000E-03  3.046174E-10  1.499709E-15  6.573871E-16  2.029631E-09
  2.250000E-03  3.855314E-10  1.499706E-15  6.573858E-16  2.283314E-09
  2.500000E-03  4.759647E-10  1.499702E-15  6.573844E-16  2.536990E-09
  2.750000E-03  5.759173E-10  1.499697E-15  6.573827E-16  2.790657E-09
  3.000000E-03  6.853892E-10  1.499692E-15  6.573810E-16  3.044315E-09
  3.250000E-03  8.043804E-10  1.499687E-15  6.573791E-16  3.297964E-09
  3.500000E-03  9.328908E-10  1.499681E-15  6.573770E-16  3.551601E-09
  3.750000E-03  1.070921E-09  1.499675E-15  6.573748E-16  3.805228E-09
  4.000000E-03  1.218470E-09  1.499669E-15  6.573724E-16  4.058842E-09
  4.250000E-03  1.375538E-09  1.499662E-15  6.573699E-16  4.312443E-09
  4.500000E-03  1.542126E-09  1.499654E-15  6.573673E-16  4.566030E-09
  4.750000E-03  1.718233E-09  1.499646E-15  6.573644E-16  4.819602E-09
  5.000000E-03  1.903859E-09  1.499638E-15  6.573615E-16  5.073158E-09
  5.250000E-03  2.099004E-09  1.499629E-15  6.573583E-16  5.326699E-09
  5.500000E-03  2.303669E-09  1.499620E-15  6.573551E-16  5.580222E-09
  5.750000E-03  2.517853E-09  1.499611E-15  6.573516E-16  5.833726E-09
  6.000000E-03  2.741557E-09  1.499601E-15  6.573480E-16  6.087212E-09
  6.250000E-03  2.974779E-09  1.499591E-15  6.573443E-16  6.340679E-09
  6.500000E-03  3.217521E-09  1.499580E-15  6.573404E-16  6.594125E-09
  6.750000E-03  3.469783E-09  1.499569E-15  6.573364E-16  6.847549E-09
  7.000000E-03  3.731563E-09  1.499557E-15  6.573322E-16  7.100952E-09
  7.250000E-03  4.002863E-09  1.499545E-15  6.573278E-16  7.354331E-09
  7.500000E-03  4.283682E-09  1.499533E-15  6.573233E-16  7.607687E-09
  7.750000E-03  4.574021E-09  1.499520E-15  6.573187E-16  7.861018E-09
  8.000000E-03  4.873879E-09  1.499506E-15  6.573139E-16  8.114324E-09
  8.250000E-03  5.183256E-09  1.499493E-15  6.573089E-16  8.367603E-09
  8.500000E-03  5.502152E-09  1.499478E-15  6.573038E-16  8.620856E-09
  8.750000E-03  5.830568E-09  1.499464E-15  6.572985E-16  8.874080E-09
  9.000000E-03  6.168503E-09  1.499449E-15  6.572931E-16  9.127276E-09
  9.250000E-03  6.515957E-09  1.499433E-15  6.572876E-16  9.380443E-09
  9.500000E-03  6.872931E-09  1.499418E-15  6.572819E-16  9.633579E-09
  9.750000E-03  7.239423E-09  1.499401E-15  6.572760E-16  9.886684E-09
  1.000000E-02  7.615435E-09  1.499385E-15  6.572700E-16  1.013976E-08
  1.250000E-02  1.189912E-08  1.499195E-15  6.572014E-16  1.266856E-08
  1.500000E-02  1.713473E-08  1.498963E-15  6.571177E-16  1.519327E-08
  1.750000E-02  2.332227E-08  1.498689E-15  6.570188E-16  1.771310E-08
  2.000000E-02  3.046174E-08  1.498374E-15  6.569049E-16  2.022724E-08
  2.250000E-02  3.855314E-08  1.498016E-15  6.567760E-16  2.273489E-08
  2.500000E-02  4.759647E-08  1.497618E-15  6.566322E-16  2.523529E-08
  2.750000E-02  5.759173E-08  1.497178E-15  6.564735E-16  2.772764E-08
  3.000000E-02  6.853892E-08  1.496697E-15  6.563000E-16  3.021119E-08
  3.250000E-02  8.043804E-08  1.496176E-15  6.561119E-16  3.268517E-08
  3.500000E-02  9.328908E-08  1.495614E-15  6.559091E-16  3.514885E-08
  3.750000E-02  1.070921E-07  1.495012E-15  6.556919E-16  3.760150E-08
  4.000000E-02  1.218470E-07  1.494369E-15  6.554603E-16  4.004241E-08
  4.250000E-02  1.375538E-07  1.493688E-15  6.552145E-16  4.247086E-08
  4.500000E-02  1.542126E-07  1.492967E-15  6.549545E-16  4.488617E-08
  4.750000E-02  1.718233E-07  1.492207E-15  6.546806E-16  4.728768E-08
  5.000000E-02  1.903859E-07  1.491408E-15  6.543929E-16  4.967472E-08
  5.250000E-02  2.099004E-07  1.490572E-15  6.540914E-16  5.204668E-08
  5.500000E-02  2.303669E-07  1.489697E-15  6.537765E-16  5.440292E-08
  5.750000E-02  2.517853E-07  1.488786E-15  6.534481E-16  5.674287E-08
  6.000000E-02  2.741557E-07  1.487837E-15  6.531066E-16  5.906593E-08
  6.250000E-02  2.974779E-07  1.486852E-15  6.527520E-16  6.137156E-08
  6.500000E-02  3.217521E-07  1.485831E-15  6.523845E-16  6.365922E-08
  6.750000E-02  3.469782E-07  1.484775E-15  6.520044E-16  6.592841E-08
  7.000000E-02  3.731563E-07  1.483683E-15  6.516119E-16  6.817864E-08
  7.250000E-02  4.002863E-07  1.482558E-15  6.512070E-16  7.040945E-08
  7.500000E-02  4.283682E-07  1.481398E-15  6.507901E-16  7.262039E-08
  7.750000E-02  4.574020E-07  1.480205E-15  6.503613E-16  7.481107E-08
  8.000000E-02  4.873878E-07  1.478979E-15  6.499208E-16  7.698109E-08
  8.250000E-02  5.183255E-07  1.477720E-15  6.494689E-16  7.913009E-08
  8.500000E-02  5.502151E-07  1.476431E-15  6.490057E-16  8.125774E-08
  8.750000E-02  5.830567E-07  1.475110E-15  6.485316E-16  8.336374E-08
  9.000000E-02  6.168501E-07  1.473758E-15  6.480467E-16  8.544780E-08
  9.250000E-02  6.515956E-07  1.472377E-15  6.475512E-16  8.750969E-08
  9.500000E-02  6.872929E-07  1.470966E-15  6.470454E-16  8.954917E-08
  9.750000E-02  7.239422E-07  1.469527E-15  6.465296E-16  9.156605E-08
  1.000000E-01  7.615434E-07  1.468059E-15  6.460039E-16  9.356018E-08
  1.250000E-01  1.189911E-06  1.451991E-15  6.402606E-16  1.122355E-07
  1.500000E-01  1.713472E-06  1.433859E-15  6.338112E-16  1.286790E-07
  1.750000E-01  2.332225E-06  1.414345E-15  6.269094E-16  1.432148E-07
  2.000000E-01  3.046171E-06  1.394092E-15  6.197914E-16  1.564172E-07
  2.250000E-01  3.855309E-06  1.373663E-15  6.126596E-16  1.690302E-07
  2.500000E-01  4.759640E-06  1.353511E-15  6.056724E-16  1.818593E-07
  2.750000E-01  5.759162E-06  1.333965E-15  5.989392E-16  1.956511E-07
  3.000000E-01  6.853876E-06  1.315230E-15  5.925215E-16  2.109824E-07
  3.250000E-01  8.043782E-06  1.297396E-15  5.864383E-16  2.281794E-07
  3.500000E-01  9.328879E-06  1.280460E-15  5.806759E-16  2.472805E-07
  3.750000E-01  1.070917E-05  1.264350E-15  5.751977E-16  2.680495E-07
  4.000000E-01  1.218465E-05  1.248952E-15  5.699562E-16  2.900334E-07
  4.250000E-01  1.375532E-05  1.234138E-15  5.649019E-16  3.126526E-07
  4.500000E-01  1.542118E-05  1.219783E-15  5.599917E-16  3.353056E-07
  4.750000E-01  1.718223E-05  1.205784E-15  5.551933E-16  3.574687E-07
  5.000000E-01  1.903847E-05  1.192067E-15  5.504872E-16  3.787739E-07
  5.250000E-01  2.098990E-05  1.178589E-15  5.458663E-16  3.990550E-07
  5.500000E-01  2.303652E-05  1.165336E-15  5.413330E-16  4.183553E-07
  5.750000E-01  2.517832E-05  1.152315E-15  5.368957E-16  4.369001E-07
  6.000000E-01  2.741532E-05  1.139546E-15  5.325645E-16  4.550412E-07
  6.250000E-01  2.974750E-05  1.127054E-15  5.283482E-16  4.731837E-07
  6.500000E-01  3.217487E-05  1.114859E-15  5.242516E-16  4.917118E-07
  6.750000E-01  3.469743E-05  1.102972E-15  5.202742E-16  5.109241E-07
  7.000000E-01  3.731517E-05  1.091393E-15  5.164106E-16  5.309902E-07
  7.250000E-01  4.002810E-05  1.080111E-15  5.126512E-16  5.519351E-07
  7.500000E-01  4.283621E-05  1.069104E-15  5.089841E-16  5.736498E-07
  7.750000E-01  4.573951E-05  1.058346E-15  5.053974E-16  5.959254E-07
  8.000000E-01  4.873800E-05  1.047807E-15  5.018801E-16  6.185009E-07
  8.250000E-01  5.183166E-05  1.037460E-15  4.984240E-16  6.411153E-07
