 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 8.0000000E+05 eV
 #
 # Furness-McCarthy exchange potential
 #
 # No correlation-polarization potential
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 4.1024586E-19  3.4941490E-19
 # 1st transport cs: 6.5636011E-23  6.5620226E-23
 # 2nd transport cs: 1.8428114E-22  1.8423382E-22
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  6.099363E-15  2.963648E-15  0.000000E+00
  1.000000E-04  7.615575E-13  6.099362E-15  2.963648E-15  0.000000E+00
  1.250000E-04  1.189937E-12  6.099361E-15  2.963648E-15  0.000000E+00
  1.500000E-04  1.713463E-12  6.099359E-15  2.963647E-15  0.000000E+00
  1.750000E-04  2.332246E-12  6.099358E-15  2.963647E-15  0.000000E+00
  2.000000E-04  3.046174E-12  6.099356E-15  2.963647E-15  0.000000E+00
  2.250000E-04  3.855305E-12  6.099355E-15  2.963646E-15  0.000000E+00
  2.500000E-04  4.759637E-12  6.099353E-15  2.963646E-15  0.000000E+00
  2.750000E-04  5.759171E-12  6.099350E-15  2.963645E-15  0.000000E+00
  3.000000E-04  6.853906E-12  6.099348E-15  2.963644E-15  0.000000E+00
  3.250000E-04  8.043788E-12  6.099345E-15  2.963644E-15  0.000000E+00
  3.500000E-04  9.328927E-12  6.099342E-15  2.963643E-15  0.000000E+00
  3.750000E-04  1.070921E-11  6.099339E-15  2.963642E-15  0.000000E+00
  4.000000E-04  1.218470E-11  6.099336E-15  2.963641E-15  0.000000E+00
  4.250000E-04  1.375539E-11  6.099332E-15  2.963640E-15  0.000000E+00
  4.500000E-04  1.542128E-11  6.099329E-15  2.963639E-15  0.000000E+00
  4.750000E-04  1.718231E-11  6.099325E-15  2.963638E-15  0.000000E+00
  5.000000E-04  1.903860E-11  6.099320E-15  2.963637E-15  0.000000E+00
  5.250000E-04  2.099004E-11  6.099316E-15  2.963636E-15  0.000000E+00
  5.500000E-04  2.303668E-11  6.099311E-15  2.963635E-15  0.000000E+00
  5.750000E-04  2.517853E-11  6.099307E-15  2.963633E-15  0.000000E+00
  6.000000E-04  2.741557E-11  6.099302E-15  2.963632E-15  0.000000E+00
  6.250000E-04  2.974782E-11  6.099296E-15  2.963631E-15  0.000000E+00
  6.500000E-04  3.217521E-11  6.099291E-15  2.963629E-15  0.000000E+00
  6.750000E-04  3.469786E-11  6.099285E-15  2.963628E-15  0.000000E+00
  7.000000E-04  3.731565E-11  6.099279E-15  2.963626E-15  0.000000E+00
  7.250000E-04  4.002865E-11  6.099273E-15  2.963625E-15  0.000000E+00
  7.500000E-04  4.283685E-11  6.099267E-15  2.963623E-15  0.000000E+00
  7.750000E-04  4.574019E-11  6.099260E-15  2.963621E-15  0.000000E+00
  8.000000E-04  4.873879E-11  6.099254E-15  2.963619E-15  0.000000E+00
  8.250000E-04  5.183254E-11  6.099247E-15  2.963618E-15  0.000000E+00
  8.500000E-04  5.502154E-11  6.099240E-15  2.963616E-15  0.000000E+00
  8.750000E-04  5.830569E-11  6.099232E-15  2.963614E-15  0.000000E+00
  9.000000E-04  6.168505E-11  6.099225E-15  2.963612E-15  0.000000E+00
  9.250000E-04  6.515954E-11  6.099217E-15  2.963610E-15  0.000000E+00
  9.500000E-04  6.872930E-11  6.099209E-15  2.963608E-15  0.000000E+00
  9.750000E-04  7.239426E-11  6.099201E-15  2.963605E-15  0.000000E+00
  1.000000E-03  7.615436E-11  6.099192E-15  2.963603E-15  0.000000E+00
