 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 4.5000000E+01 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 1.4611336E-15  8.4245857E-16
 # 1st transport cs: 4.5660208E-16  4.1978380E-16
 # 2nd transport cs: 4.8578697E-16  3.8436593E-16
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  3.081992E-15  1.064593E-15  0.000000E+00
  3.000000E-02  6.853892E-08  3.081921E-15  1.064570E-15 -7.550210E-08
  3.250000E-02  8.043804E-08  3.081908E-15  1.064566E-15 -8.179413E-08
  3.500000E-02  9.328908E-08  3.081895E-15  1.064562E-15 -8.808621E-08
  3.750000E-02  1.070921E-07  3.081880E-15  1.064557E-15 -9.437834E-08
  4.000000E-02  1.218470E-07  3.081865E-15  1.064552E-15 -1.006705E-07
  4.250000E-02  1.375538E-07  3.081849E-15  1.064546E-15 -1.069628E-07
  4.500000E-02  1.542126E-07  3.081831E-15  1.064541E-15 -1.132551E-07
  4.750000E-02  1.718233E-07  3.081813E-15  1.064535E-15 -1.195474E-07
  5.000000E-02  1.903859E-07  3.081793E-15  1.064528E-15 -1.258399E-07
  5.250000E-02  2.099004E-07  3.081773E-15  1.064522E-15 -1.321324E-07
  5.500000E-02  2.303669E-07  3.081752E-15  1.064515E-15 -1.384249E-07
  5.750000E-02  2.517853E-07  3.081729E-15  1.064508E-15 -1.447176E-07
  6.000000E-02  2.741557E-07  3.081706E-15  1.064500E-15 -1.510103E-07
  6.250000E-02  2.974779E-07  3.081682E-15  1.064492E-15 -1.573031E-07
  6.500000E-02  3.217521E-07  3.081656E-15  1.064484E-15 -1.635960E-07
  6.750000E-02  3.469782E-07  3.081630E-15  1.064475E-15 -1.698890E-07
  7.000000E-02  3.731563E-07  3.081603E-15  1.064466E-15 -1.761821E-07
  7.250000E-02  4.002863E-07  3.081574E-15  1.064457E-15 -1.824753E-07
  7.500000E-02  4.283682E-07  3.081545E-15  1.064447E-15 -1.887686E-07
  7.750000E-02  4.574020E-07  3.081515E-15  1.064437E-15 -1.950620E-07
  8.000000E-02  4.873878E-07  3.081484E-15  1.064427E-15 -2.013555E-07
  8.250000E-02  5.183255E-07  3.081451E-15  1.064417E-15 -2.076492E-07
  8.500000E-02  5.502151E-07  3.081418E-15  1.064406E-15 -2.139429E-07
  8.750000E-02  5.830567E-07  3.081384E-15  1.064395E-15 -2.202368E-07
  9.000000E-02  6.168501E-07  3.081349E-15  1.064383E-15 -2.265308E-07
  9.250000E-02  6.515956E-07  3.081313E-15  1.064371E-15 -2.328249E-07
  9.500000E-02  6.872929E-07  3.081275E-15  1.064359E-15 -2.391191E-07
  9.750000E-02  7.239422E-07  3.081237E-15  1.064347E-15 -2.454135E-07
  1.000000E-01  7.615434E-07  3.081198E-15  1.064334E-15 -2.517080E-07
  1.250000E-01  1.189911E-06  3.080753E-15  1.064188E-15 -3.146615E-07
  1.500000E-01  1.713472E-06  3.080210E-15  1.064011E-15 -3.776325E-07
  1.750000E-01  2.332225E-06  3.079570E-15  1.063802E-15 -4.406245E-07
  2.000000E-01  3.046171E-06  3.078834E-15  1.063561E-15 -5.036408E-07
  2.250000E-01  3.855309E-06  3.078003E-15  1.063289E-15 -5.666847E-07
  2.500000E-01  4.759640E-06  3.077078E-15  1.062987E-15 -6.297595E-07
  2.750000E-01  5.759162E-06  3.076060E-15  1.062655E-15 -6.928684E-07
  3.000000E-01  6.853876E-06  3.074952E-15  1.062293E-15 -7.560145E-07
  3.250000E-01  8.043782E-06  3.073754E-15  1.061901E-15 -8.192006E-07
  3.500000E-01  9.328879E-06  3.072468E-15  1.061481E-15 -8.824299E-07
  3.750000E-01  1.070917E-05  3.071096E-15  1.061033E-15 -9.457050E-07
  4.000000E-01  1.218465E-05  3.069639E-15  1.060557E-15 -1.009029E-06
  4.250000E-01  1.375532E-05  3.068100E-15  1.060054E-15 -1.072404E-06
  4.500000E-01  1.542118E-05  3.066481E-15  1.059526E-15 -1.135832E-06
  4.750000E-01  1.718223E-05  3.064783E-15  1.058971E-15 -1.199317E-06
  5.000000E-01  1.903847E-05  3.063009E-15  1.058392E-15 -1.262860E-06
  5.250000E-01  2.098990E-05  3.061161E-15  1.057789E-15 -1.326463E-06
  5.500000E-01  2.303652E-05  3.059242E-15  1.057163E-15 -1.390129E-06
  5.750000E-01  2.517832E-05  3.057253E-15  1.056514E-15 -1.453859E-06
  6.000000E-01  2.741532E-05  3.055198E-15  1.055844E-15 -1.517656E-06
  6.250000E-01  2.974750E-05  3.053078E-15  1.055152E-15 -1.581520E-06
  6.500000E-01  3.217487E-05  3.050897E-15  1.054441E-15 -1.645452E-06
  6.750000E-01  3.469743E-05  3.048656E-15  1.053711E-15 -1.709456E-06
  7.000000E-01  3.731517E-05  3.046359E-15  1.052962E-15 -1.773531E-06
  7.250000E-01  4.002810E-05  3.044007E-15  1.052196E-15 -1.837679E-06
  7.500000E-01  4.283621E-05  3.041604E-15  1.051413E-15 -1.901900E-06
  7.750000E-01  4.573951E-05  3.039152E-15  1.050614E-15 -1.966196E-06
  8.000000E-01  4.873800E-05  3.036653E-15  1.049800E-15 -2.030568E-06
  8.250000E-01  5.183166E-05  3.034111E-15  1.048973E-15 -2.095015E-06
  8.500000E-01  5.502051E-05  3.031527E-15  1.048132E-15 -2.159538E-06
  8.750000E-01  5.830454E-05  3.028904E-15  1.047279E-15 -2.224138E-06
  9.000000E-01  6.168376E-05  3.026245E-15  1.046414E-15 -2.288814E-06
  9.250000E-01  6.515815E-05  3.023552E-15  1.045538E-15 -2.353568E-06
  9.500000E-01  6.872773E-05  3.020828E-15  1.044652E-15 -2.418398E-06
  9.750000E-01  7.239249E-05  3.018074E-15  1.043758E-15 -2.483305E-06
  1.000000E+00  7.615242E-05  3.015294E-15  1.042855E-15 -2.548289E-06
  1.100000E+00  9.214394E-05  3.003948E-15  1.039173E-15 -2.808984E-06
  1.200000E+00  1.096583E-04  2.992342E-15  1.035412E-15 -3.070871E-06
  1.300000E+00  1.286953E-04  2.980591E-15  1.031611E-15 -3.333909E-06
  1.400000E+00  1.492551E-04  2.968788E-15  1.027801E-15 -3.598048E-06
  1.500000E+00  1.713375E-04  2.957006E-15  1.024006E-15 -3.863237E-06
  1.600000E+00  1.949425E-04  2.945296E-15  1.020243E-15 -4.129434E-06
  1.700000E+00  2.200699E-04  2.933687E-15  1.016521E-15 -4.396602E-06
  1.800000E+00  2.467198E-04  2.922194E-15  1.012845E-15 -4.664718E-06
  1.900000E+00  2.748920E-04  2.910814E-15  1.009215E-15 -4.933776E-06
  2.000000E+00  3.045865E-04  2.899536E-15  1.005626E-15 -5.203781E-06
  2.100000E+00  3.358031E-04  2.888338E-15  1.002072E-15 -5.474753E-06
  2.200000E+00  3.685418E-04  2.877196E-15  9.985435E-16 -5.746720E-06
  2.300000E+00  4.028024E-04  2.866086E-15  9.950333E-16 -6.019722E-06
  2.400000E+00  4.385850E-04  2.854982E-15  9.915327E-16 -6.293797E-06
  2.500000E+00  4.758892E-04  2.843864E-15  9.880347E-16 -6.568986E-06
  2.600000E+00  5.147151E-04  2.832717E-15  9.845340E-16 -6.845326E-06
  2.700000E+00  5.550625E-04  2.821530E-15  9.810269E-16 -7.122848E-06
  2.800000E+00  5.969313E-04  2.810299E-15  9.775116E-16 -7.401574E-06
  2.900000E+00  6.403214E-04  2.799023E-15  9.739881E-16 -7.681517E-06
  3.000000E+00  6.852326E-04  2.787707E-15  9.704576E-16 -7.962683E-06
  3.100000E+00  7.316648E-04  2.776358E-15  9.669225E-16 -8.245069E-06
  3.200000E+00  7.796179E-04  2.764986E-15  9.633857E-16 -8.528665E-06
  3.300000E+00  8.290917E-04  2.753602E-15  9.598505E-16 -8.813458E-06
  3.400000E+00  8.800860E-04  2.742214E-15  9.563201E-16 -9.099435E-06
  3.500000E+00  9.326008E-04  2.730831E-15  9.527973E-16 -9.386580E-06
  3.600000E+00  9.866358E-04  2.719460E-15  9.492840E-16 -9.674884E-06
  3.700000E+00  1.042191E-03  2.708105E-15  9.457818E-16 -9.964340E-06
  3.800000E+00  1.099266E-03  2.696769E-15  9.422913E-16 -1.025495E-05
  3.900000E+00  1.157861E-03  2.685450E-15  9.388125E-16 -1.054671E-05
  4.000000E+00  1.217975E-03  2.674148E-15  9.353445E-16 -1.083964E-05
  4.100000E+00  1.279609E-03  2.662859E-15  9.318864E-16 -1.113376E-05
  4.200000E+00  1.342761E-03  2.651579E-15  9.284366E-16 -1.142907E-05
  4.300000E+00  1.407433E-03  2.640304E-15  9.249937E-16 -1.172561E-05
  4.400000E+00  1.473624E-03  2.629030E-15  9.215560E-16 -1.202340E-05
  4.500000E+00  1.541333E-03  2.617753E-15  9.181225E-16 -1.232246E-05
  4.600000E+00  1.610561E-03  2.606470E-15  9.146919E-16 -1.262281E-05
  4.700000E+00  1.681307E-03  2.595180E-15  9.112636E-16 -1.292446E-05
  4.800000E+00  1.753570E-03  2.583882E-15  9.078372E-16 -1.322743E-05
  4.900000E+00  1.827352E-03  2.572577E-15  9.044128E-16 -1.353173E-05
  5.000000E+00  1.902651E-03  2.561266E-15  9.009905E-16 -1.383737E-05
  5.100000E+00  1.979467E-03  2.549950E-15  8.975709E-16 -1.414434E-05
  5.200000E+00  2.057801E-03  2.538633E-15  8.941546E-16 -1.445266E-05
  5.300000E+00  2.137651E-03  2.527315E-15  8.907421E-16 -1.476232E-05
  5.400000E+00  2.219018E-03  2.516000E-15  8.873343E-16 -1.507333E-05
  5.500000E+00  2.301901E-03  2.504689E-15  8.839317E-16 -1.538567E-05
  5.600000E+00  2.386300E-03  2.493384E-15  8.805347E-16 -1.569937E-05
  5.700000E+00  2.472215E-03  2.482086E-15  8.771437E-16 -1.601441E-05
  5.800000E+00  2.559646E-03  2.470796E-15  8.737589E-16 -1.633081E-05
  5.900000E+00  2.648591E-03  2.459514E-15  8.703804E-16 -1.664858E-05
  6.000000E+00  2.739052E-03  2.448240E-15  8.670080E-16 -1.696773E-05
  6.100000E+00  2.831028E-03  2.436974E-15  8.636415E-16 -1.728826E-05
  6.200000E+00  2.924518E-03  2.425715E-15  8.602808E-16 -1.761019E-05
  6.300000E+00  3.019522E-03  2.414463E-15  8.569255E-16 -1.793354E-05
  6.400000E+00  3.116040E-03  2.403217E-15  8.535753E-16 -1.825833E-05
  6.500000E+00  3.214072E-03  2.391977E-15  8.502299E-16 -1.858456E-05
  6.600000E+00  3.313617E-03  2.380741E-15  8.468889E-16 -1.891225E-05
  6.700000E+00  3.414675E-03  2.369511E-15  8.435522E-16 -1.924142E-05
  6.800000E+00  3.517246E-03  2.358285E-15  8.402194E-16 -1.957207E-05
  6.900000E+00  3.621329E-03  2.347064E-15  8.368906E-16 -1.990423E-05
  7.000000E+00  3.726924E-03  2.335847E-15  8.335656E-16 -2.023790E-05
  7.100000E+00  3.834031E-03  2.324635E-15  8.302443E-16 -2.057309E-05
  7.200000E+00  3.942649E-03  2.313428E-15  8.269269E-16 -2.090982E-05
  7.300000E+00  4.052779E-03  2.302227E-15  8.236134E-16 -2.124809E-05
  7.400000E+00  4.164419E-03  2.291033E-15  8.203039E-16 -2.158792E-05
  7.500000E+00  4.277569E-03  2.279845E-15  8.169987E-16 -2.192931E-05
  7.600000E+00  4.392230E-03  2.268666E-15  8.136978E-16 -2.227227E-05
  7.700000E+00  4.508400E-03  2.257495E-15  8.104016E-16 -2.261681E-05
  7.800000E+00  4.626080E-03  2.246333E-15  8.071102E-16 -2.296293E-05
  7.900000E+00  4.745268E-03  2.235182E-15  8.038239E-16 -2.331065E-05
  8.000000E+00  4.865966E-03  2.224041E-15  8.005428E-16 -2.365997E-05
  8.100000E+00  4.988171E-03  2.212913E-15  7.972669E-16 -2.401091E-05
  8.200000E+00  5.111885E-03  2.201796E-15  7.939965E-16 -2.436347E-05
  8.300000E+00  5.237105E-03  2.190691E-15  7.907314E-16 -2.471766E-05
  8.400000E+00  5.363834E-03  2.179599E-15  7.874717E-16 -2.507350E-05
  8.500000E+00  5.492068E-03  2.168520E-15  7.842172E-16 -2.543099E-05
  8.600000E+00  5.621809E-03  2.157453E-15  7.809677E-16 -2.579017E-05
  8.700000E+00  5.753057E-03  2.146398E-15  7.777231E-16 -2.615103E-05
  8.800000E+00  5.885809E-03  2.135355E-15  7.744831E-16 -2.651360E-05
  8.900000E+00  6.020067E-03  2.124323E-15  7.712475E-16 -2.687790E-05
  9.000000E+00  6.155830E-03  2.113302E-15  7.680162E-16 -2.724394E-05
  9.100000E+00  6.293097E-03  2.102293E-15  7.647890E-16 -2.761175E-05
  9.200000E+00  6.431867E-03  2.091294E-15  7.615658E-16 -2.798133E-05
  9.300000E+00  6.572142E-03  2.080307E-15  7.583467E-16 -2.835270E-05
  9.400000E+00  6.713919E-03  2.069332E-15  7.551316E-16 -2.872588E-05
  9.500000E+00  6.857199E-03  2.058368E-15  7.519208E-16 -2.910088E-05
  9.600000E+00  7.001981E-03  2.047418E-15  7.487144E-16 -2.947771E-05
  9.700000E+00  7.148265E-03  2.036481E-15  7.455126E-16 -2.985637E-05
  9.800000E+00  7.296051E-03  2.025560E-15  7.423158E-16 -3.023687E-05
  9.900000E+00  7.445337E-03  2.014654E-15  7.391241E-16 -3.061922E-05
  1.000000E+01  7.596123E-03  2.003764E-15  7.359377E-16 -3.100343E-05
  1.025000E+01  7.979651E-03  1.976617E-15  7.279963E-16 -3.197213E-05
  1.050000E+01  8.372546E-03  1.949584E-15  7.200902E-16 -3.295266E-05
  1.075000E+01  8.774801E-03  1.922665E-15  7.122177E-16 -3.394530E-05
  1.100000E+01  9.186408E-03  1.895854E-15  7.043758E-16 -3.495037E-05
  1.125000E+01  9.607360E-03  1.869150E-15  6.965624E-16 -3.596822E-05
  1.150000E+01  1.003765E-02  1.842555E-15  6.887778E-16 -3.699910E-05
  1.175000E+01  1.047726E-02  1.816080E-15  6.810245E-16 -3.804319E-05
  1.200000E+01  1.092620E-02  1.789738E-15  6.733061E-16 -3.910062E-05
  1.225000E+01  1.138445E-02  1.763539E-15  6.656251E-16 -4.017152E-05
  1.250000E+01  1.185200E-02  1.737487E-15  6.579818E-16 -4.125611E-05
  1.275000E+01  1.232884E-02  1.711582E-15  6.503746E-16 -4.235472E-05
  1.300000E+01  1.281497E-02  1.685819E-15  6.428013E-16 -4.346775E-05
  1.325000E+01  1.331037E-02  1.660199E-15  6.352609E-16 -4.459556E-05
  1.350000E+01  1.381504E-02  1.634727E-15  6.277543E-16 -4.573841E-05
  1.375000E+01  1.432897E-02  1.609412E-15  6.202840E-16 -4.689648E-05
  1.400000E+01  1.485214E-02  1.584265E-15  6.128528E-16 -4.806990E-05
  1.425000E+01  1.538455E-02  1.559292E-15  6.054624E-16 -4.925885E-05
  1.450000E+01  1.592618E-02  1.534497E-15  5.981129E-16 -5.046364E-05
  1.475000E+01  1.647703E-02  1.509878E-15  5.908030E-16 -5.168463E-05
  1.500000E+01  1.703709E-02  1.485433E-15  5.835315E-16 -5.292225E-05
  1.525000E+01  1.760634E-02  1.461166E-15  5.762982E-16 -5.417685E-05
  1.550000E+01  1.818477E-02  1.437080E-15  5.691042E-16 -5.544870E-05
  1.575000E+01  1.877238E-02  1.413185E-15  5.619517E-16 -5.673798E-05
  1.600000E+01  1.936915E-02  1.389485E-15  5.548426E-16 -5.804487E-05
  1.625000E+01  1.997507E-02  1.365987E-15  5.477778E-16 -5.936961E-05
  1.650000E+01  2.059013E-02  1.342691E-15  5.407574E-16 -6.071255E-05
  1.675000E+01  2.121432E-02  1.319597E-15  5.337807E-16 -6.207410E-05
  1.700000E+01  2.184762E-02  1.296706E-15  5.268474E-16 -6.345467E-05
  1.725000E+01  2.249003E-02  1.274020E-15  5.199576E-16 -6.485460E-05
  1.750000E+01  2.314152E-02  1.251544E-15  5.131124E-16 -6.627415E-05
  1.775000E+01  2.380210E-02  1.229283E-15  5.063133E-16 -6.771353E-05
  1.800000E+01  2.447174E-02  1.207240E-15  4.995615E-16 -6.917297E-05
  1.825000E+01  2.515044E-02  1.185418E-15  4.928577E-16 -7.065278E-05
  1.850000E+01  2.583817E-02  1.163819E-15  4.862021E-16 -7.215333E-05
  1.875000E+01  2.653494E-02  1.142443E-15  4.795947E-16 -7.367501E-05
  1.900000E+01  2.724071E-02  1.121292E-15  4.730353E-16 -7.521819E-05
  1.925000E+01  2.795549E-02  1.100368E-15  4.665244E-16 -7.678320E-05
  1.950000E+01  2.867925E-02  1.079672E-15  4.600626E-16 -7.837030E-05
  1.975000E+01  2.941199E-02  1.059208E-15  4.536508E-16 -7.997974E-05
  2.000000E+01  3.015369E-02  1.038978E-15  4.472898E-16 -8.161182E-05
  2.025000E+01  3.090433E-02  1.018984E-15  4.409803E-16 -8.326685E-05
  2.050000E+01  3.166391E-02  9.992270E-16  4.347227E-16 -8.494518E-05
  2.075000E+01  3.243240E-02  9.797076E-16  4.285172E-16 -8.664715E-05
  2.100000E+01  3.320979E-02  9.604270E-16  4.223638E-16 -8.837307E-05
  2.125000E+01  3.399607E-02  9.413859E-16  4.162628E-16 -9.012324E-05
  2.150000E+01  3.479122E-02  9.225852E-16  4.102145E-16 -9.189795E-05
  2.175000E+01  3.559522E-02  9.040261E-16  4.042194E-16 -9.369748E-05
  2.200000E+01  3.640807E-02  8.857095E-16  3.982782E-16 -9.552214E-05
  2.225000E+01  3.722975E-02  8.676366E-16  3.923914E-16 -9.737218E-05
  2.250000E+01  3.806023E-02  8.498082E-16  3.865596E-16 -9.924787E-05
  2.275000E+01  3.889951E-02  8.322249E-16  3.807830E-16 -1.011495E-04
  2.300000E+01  3.974757E-02  8.148866E-16  3.750617E-16 -1.030772E-04
  2.325000E+01  4.060439E-02  7.977930E-16  3.693954E-16 -1.050314E-04
  2.350000E+01  4.146996E-02  7.809436E-16  3.637845E-16 -1.070123E-04
  2.375000E+01  4.234426E-02  7.643385E-16  3.582291E-16 -1.090201E-04
  2.400000E+01  4.322727E-02  7.479778E-16  3.527297E-16 -1.110552E-04
  2.425000E+01  4.411898E-02  7.318621E-16  3.472870E-16 -1.131175E-04
  2.450000E+01  4.501936E-02  7.159915E-16  3.419013E-16 -1.152074E-04
  2.475000E+01  4.592841E-02  7.003657E-16  3.365727E-16 -1.173248E-04
  2.500000E+01  4.684611E-02  6.849837E-16  3.313011E-16 -1.194700E-04
  2.550000E+01  4.870736E-02  6.549463E-16  3.209285E-16 -1.238444E-04
  2.600000E+01  5.060298E-02  6.258715E-16  3.107837E-16 -1.283319E-04
  2.650000E+01  5.253282E-02  5.977556E-16  3.008695E-16 -1.329325E-04
  2.700000E+01  5.449674E-02  5.705917E-16  2.911869E-16 -1.376457E-04
  2.750000E+01  5.649458E-02  5.443658E-16  2.817342E-16 -1.424715E-04
  2.800000E+01  5.852620E-02  5.190657E-16  2.725107E-16 -1.474092E-04
  2.850000E+01  6.059144E-02  4.946824E-16  2.635178E-16 -1.524563E-04
