 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 5.0000000E+01 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 1.3715601E-15  7.9124342E-16
 # 1st transport cs: 4.1271772E-16  3.8104822E-16
 # 2nd transport cs: 4.3482346E-16  3.4397321E-16
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  3.149961E-15  1.094748E-15  0.000000E+00
  1.500000E-03  1.713473E-10  3.149960E-15  1.094747E-15 -3.281229E-09
  1.750000E-03  2.332227E-10  3.149960E-15  1.094747E-15 -3.828101E-09
  2.000000E-03  3.046174E-10  3.149960E-15  1.094747E-15 -4.374972E-09
  2.250000E-03  3.855314E-10  3.149960E-15  1.094747E-15 -4.921844E-09
  2.500000E-03  4.759647E-10  3.149960E-15  1.094747E-15 -5.468716E-09
  2.750000E-03  5.759173E-10  3.149960E-15  1.094747E-15 -6.015587E-09
  3.000000E-03  6.853892E-10  3.149960E-15  1.094747E-15 -6.562459E-09
  3.250000E-03  8.043804E-10  3.149960E-15  1.094747E-15 -7.109331E-09
  3.500000E-03  9.328908E-10  3.149959E-15  1.094747E-15 -7.656203E-09
  3.750000E-03  1.070921E-09  3.149959E-15  1.094747E-15 -8.203074E-09
  4.000000E-03  1.218470E-09  3.149959E-15  1.094747E-15 -8.749946E-09
  4.250000E-03  1.375538E-09  3.149959E-15  1.094747E-15 -9.296818E-09
  4.500000E-03  1.542126E-09  3.149959E-15  1.094747E-15 -9.843690E-09
  4.750000E-03  1.718233E-09  3.149959E-15  1.094747E-15 -1.039056E-08
  5.000000E-03  1.903859E-09  3.149958E-15  1.094747E-15 -1.093743E-08
  5.250000E-03  2.099004E-09  3.149958E-15  1.094747E-15 -1.148431E-08
  5.500000E-03  2.303669E-09  3.149958E-15  1.094747E-15 -1.203118E-08
  5.750000E-03  2.517853E-09  3.149958E-15  1.094747E-15 -1.257805E-08
  6.000000E-03  2.741557E-09  3.149957E-15  1.094746E-15 -1.312492E-08
  6.250000E-03  2.974779E-09  3.149957E-15  1.094746E-15 -1.367180E-08
  6.500000E-03  3.217521E-09  3.149957E-15  1.094746E-15 -1.421867E-08
  6.750000E-03  3.469783E-09  3.149956E-15  1.094746E-15 -1.476554E-08
  7.000000E-03  3.731563E-09  3.149956E-15  1.094746E-15 -1.531241E-08
  7.250000E-03  4.002863E-09  3.149956E-15  1.094746E-15 -1.585929E-08
  7.500000E-03  4.283682E-09  3.149956E-15  1.094746E-15 -1.640616E-08
  7.750000E-03  4.574021E-09  3.149955E-15  1.094746E-15 -1.695303E-08
  8.000000E-03  4.873879E-09  3.149955E-15  1.094746E-15 -1.749991E-08
  8.250000E-03  5.183256E-09  3.149954E-15  1.094746E-15 -1.804678E-08
  8.500000E-03  5.502152E-09  3.149954E-15  1.094745E-15 -1.859365E-08
  8.750000E-03  5.830568E-09  3.149954E-15  1.094745E-15 -1.914053E-08
  9.000000E-03  6.168503E-09  3.149953E-15  1.094745E-15 -1.968740E-08
  9.250000E-03  6.515957E-09  3.149953E-15  1.094745E-15 -2.023427E-08
  9.500000E-03  6.872931E-09  3.149952E-15  1.094745E-15 -2.078115E-08
  9.750000E-03  7.239423E-09  3.149952E-15  1.094745E-15 -2.132802E-08
  1.000000E-02  7.615435E-09  3.149952E-15  1.094745E-15 -2.187489E-08
  1.250000E-02  1.189912E-08  3.149947E-15  1.094743E-15 -2.734364E-08
  1.500000E-02  1.713473E-08  3.149940E-15  1.094741E-15 -3.281241E-08
  1.750000E-02  2.332227E-08  3.149933E-15  1.094739E-15 -3.828119E-08
  2.000000E-02  3.046174E-08  3.149925E-15  1.094736E-15 -4.375000E-08
  2.250000E-02  3.855314E-08  3.149915E-15  1.094733E-15 -4.921883E-08
  2.500000E-02  4.759647E-08  3.149905E-15  1.094729E-15 -5.468769E-08
  2.750000E-02  5.759173E-08  3.149893E-15  1.094725E-15 -6.015658E-08
  3.000000E-02  6.853892E-08  3.149880E-15  1.094721E-15 -6.562551E-08
  3.250000E-02  8.043804E-08  3.149866E-15  1.094717E-15 -7.109448E-08
  3.500000E-02  9.328908E-08  3.149851E-15  1.094712E-15 -7.656349E-08
  3.750000E-02  1.070921E-07  3.149835E-15  1.094706E-15 -8.203255E-08
  4.000000E-02  1.218470E-07  3.149817E-15  1.094701E-15 -8.750165E-08
  4.250000E-02  1.375538E-07  3.149799E-15  1.094695E-15 -9.297081E-08
  4.500000E-02  1.542126E-07  3.149779E-15  1.094688E-15 -9.844002E-08
  4.750000E-02  1.718233E-07  3.149759E-15  1.094681E-15 -1.039093E-07
  5.000000E-02  1.903859E-07  3.149737E-15  1.094674E-15 -1.093786E-07
  5.250000E-02  2.099004E-07  3.149714E-15  1.094667E-15 -1.148480E-07
  5.500000E-02  2.303669E-07  3.149690E-15  1.094659E-15 -1.203175E-07
  5.750000E-02  2.517853E-07  3.149665E-15  1.094651E-15 -1.257870E-07
  6.000000E-02  2.741557E-07  3.149639E-15  1.094642E-15 -1.312566E-07
  6.250000E-02  2.974779E-07  3.149611E-15  1.094633E-15 -1.367263E-07
  6.500000E-02  3.217521E-07  3.149583E-15  1.094624E-15 -1.421961E-07
  6.750000E-02  3.469782E-07  3.149553E-15  1.094614E-15 -1.476659E-07
  7.000000E-02  3.731563E-07  3.149522E-15  1.094604E-15 -1.531359E-07
  7.250000E-02  4.002863E-07  3.149491E-15  1.094594E-15 -1.586059E-07
  7.500000E-02  4.283682E-07  3.149458E-15  1.094583E-15 -1.640760E-07
  7.750000E-02  4.574020E-07  3.149424E-15  1.094572E-15 -1.695462E-07
  8.000000E-02  4.873878E-07  3.149389E-15  1.094560E-15 -1.750165E-07
  8.250000E-02  5.183255E-07  3.149352E-15  1.094548E-15 -1.804870E-07
  8.500000E-02  5.502151E-07  3.149315E-15  1.094536E-15 -1.859575E-07
  8.750000E-02  5.830567E-07  3.149276E-15  1.094523E-15 -1.914281E-07
  9.000000E-02  6.168501E-07  3.149237E-15  1.094510E-15 -1.968989E-07
  9.250000E-02  6.515956E-07  3.149196E-15  1.094497E-15 -2.023697E-07
  9.500000E-02  6.872929E-07  3.149154E-15  1.094483E-15 -2.078407E-07
  9.750000E-02  7.239422E-07  3.149111E-15  1.094469E-15 -2.133118E-07
  1.000000E-01  7.615434E-07  3.149067E-15  1.094455E-15 -2.187831E-07
  1.250000E-01  1.189911E-06  3.148567E-15  1.094291E-15 -2.735030E-07
  1.500000E-01  1.713472E-06  3.147956E-15  1.094091E-15 -3.282389E-07
  1.750000E-01  2.332225E-06  3.147237E-15  1.093856E-15 -3.829939E-07
  2.000000E-01  3.046171E-06  3.146411E-15  1.093585E-15 -4.377710E-07
  2.250000E-01  3.855309E-06  3.145478E-15  1.093279E-15 -4.925733E-07
  2.500000E-01  4.759640E-06  3.144440E-15  1.092940E-15 -5.474036E-07
  2.750000E-01  5.759162E-06  3.143299E-15  1.092566E-15 -6.022649E-07
  3.000000E-01  6.853876E-06  3.142057E-15  1.092159E-15 -6.571598E-07
  3.250000E-01  8.043782E-06  3.140715E-15  1.091720E-15 -7.120911E-07
  3.500000E-01  9.328879E-06  3.139275E-15  1.091249E-15 -7.670613E-07
  3.750000E-01  1.070917E-05  3.137740E-15  1.090747E-15 -8.220729E-07
  4.000000E-01  1.218465E-05  3.136112E-15  1.090214E-15 -8.771283E-07
  4.250000E-01  1.375532E-05  3.134393E-15  1.089651E-15 -9.322298E-07
  4.500000E-01  1.542118E-05  3.132586E-15  1.089060E-15 -9.873794E-07
  4.750000E-01  1.718223E-05  3.130693E-15  1.088441E-15 -1.042579E-06
  5.000000E-01  1.903847E-05  3.128717E-15  1.087795E-15 -1.097831E-06
  5.250000E-01  2.098990E-05  3.126661E-15  1.087123E-15 -1.153137E-06
  5.500000E-01  2.303652E-05  3.124527E-15  1.086425E-15 -1.208498E-06
  5.750000E-01  2.517832E-05  3.122319E-15  1.085704E-15 -1.263917E-06
  6.000000E-01  2.741532E-05  3.120039E-15  1.084959E-15 -1.319394E-06
  6.250000E-01  2.974750E-05  3.117690E-15  1.084192E-15 -1.374930E-06
  6.500000E-01  3.217487E-05  3.115276E-15  1.083403E-15 -1.430528E-06
  6.750000E-01  3.469743E-05  3.112799E-15  1.082595E-15 -1.486187E-06
  7.000000E-01  3.731517E-05  3.110263E-15  1.081767E-15 -1.541909E-06
  7.250000E-01  4.002810E-05  3.107670E-15  1.080920E-15 -1.597695E-06
  7.500000E-01  4.283621E-05  3.105023E-15  1.080057E-15 -1.653544E-06
  7.750000E-01  4.573951E-05  3.102326E-15  1.079178E-15 -1.709458E-06
  8.000000E-01  4.873800E-05  3.099582E-15  1.078283E-15 -1.765437E-06
  8.250000E-01  5.183166E-05  3.096793E-15  1.077374E-15 -1.821482E-06
  8.500000E-01  5.502051E-05  3.093963E-15  1.076452E-15 -1.877591E-06
  8.750000E-01  5.830454E-05  3.091094E-15  1.075517E-15 -1.933766E-06
  9.000000E-01  6.168376E-05  3.088189E-15  1.074572E-15 -1.990007E-06
  9.250000E-01  6.515815E-05  3.085252E-15  1.073616E-15 -2.046312E-06
  9.500000E-01  6.872773E-05  3.082284E-15  1.072650E-15 -2.102683E-06
  9.750000E-01  7.239249E-05  3.079289E-15  1.071676E-15 -2.159118E-06
  1.000000E+00  7.615242E-05  3.076269E-15  1.070694E-15 -2.215618E-06
  1.100000E+00  9.214394E-05  3.063989E-15  1.066706E-15 -2.442248E-06
  1.200000E+00  1.096583E-04  3.051497E-15  1.062657E-15 -2.669861E-06
  1.300000E+00  1.286953E-04  3.038912E-15  1.058586E-15 -2.898410E-06
  1.400000E+00  1.492551E-04  3.026328E-15  1.054524E-15 -3.127845E-06
  1.500000E+00  1.713375E-04  3.013814E-15  1.050495E-15 -3.358123E-06
  1.600000E+00  1.949425E-04  3.001410E-15  1.046510E-15 -3.589208E-06
  1.700000E+00  2.200699E-04  2.989135E-15  1.042578E-15 -3.821079E-06
  1.800000E+00  2.467198E-04  2.976989E-15  1.038697E-15 -4.053728E-06
  1.900000E+00  2.748920E-04  2.964957E-15  1.034863E-15 -4.287163E-06
  2.000000E+00  3.045865E-04  2.953016E-15  1.031067E-15 -4.521403E-06
  2.100000E+00  3.358031E-04  2.941136E-15  1.027300E-15 -4.756479E-06
  2.200000E+00  3.685418E-04  2.929288E-15  1.023551E-15 -4.992429E-06
  2.300000E+00  4.028024E-04  2.917442E-15  1.019812E-15 -5.229292E-06
  2.400000E+00  4.385850E-04  2.905577E-15  1.016073E-15 -5.467106E-06
  2.500000E+00  4.758892E-04  2.893675E-15  1.012330E-15 -5.705905E-06
  2.600000E+00  5.147151E-04  2.881726E-15  1.008579E-15 -5.945716E-06
  2.700000E+00  5.550625E-04  2.869726E-15  1.004818E-15 -6.186555E-06
  2.800000E+00  5.969313E-04  2.857678E-15  1.001049E-15 -6.428431E-06
  2.900000E+00  6.403214E-04  2.845589E-15  9.972727E-16 -6.671344E-06
  3.000000E+00  6.852326E-04  2.833470E-15  9.934933E-16 -6.915287E-06
  3.100000E+00  7.316648E-04  2.821333E-15  9.897144E-16 -7.160246E-06
  3.200000E+00  7.796179E-04  2.809188E-15  9.859398E-16 -7.406209E-06
  3.300000E+00  8.290917E-04  2.797047E-15  9.821730E-16 -7.653159E-06
  3.400000E+00  8.800860E-04  2.784918E-15  9.784166E-16 -7.901085E-06
  3.500000E+00  9.326008E-04  2.772807E-15  9.746724E-16 -8.149981E-06
  3.600000E+00  9.866358E-04  2.760716E-15  9.709414E-16 -8.399844E-06
  3.700000E+00  1.042191E-03  2.748646E-15  9.672233E-16 -8.650679E-06
  3.800000E+00  1.099266E-03  2.736595E-15  9.635175E-16 -8.902496E-06
  3.900000E+00  1.157861E-03  2.724559E-15  9.598225E-16 -9.155312E-06
  4.000000E+00  1.217975E-03  2.712532E-15  9.561366E-16 -9.409144E-06
  4.100000E+00  1.279609E-03  2.700510E-15  9.524580E-16 -9.664014E-06
  4.200000E+00  1.342761E-03  2.688488E-15  9.487849E-16 -9.919945E-06
  4.300000E+00  1.407433E-03  2.676462E-15  9.451158E-16 -1.017695E-05
  4.400000E+00  1.473624E-03  2.664429E-15  9.414498E-16 -1.043506E-05
  4.500000E+00  1.541333E-03  2.652388E-15  9.377860E-16 -1.069428E-05
  4.600000E+00  1.610561E-03  2.640338E-15  9.341243E-16 -1.095463E-05
  4.700000E+00  1.681307E-03  2.628280E-15  9.304649E-16 -1.121611E-05
  4.800000E+00  1.753570E-03  2.616217E-15  9.268082E-16 -1.147872E-05
  4.900000E+00  1.827352E-03  2.604151E-15  9.231548E-16 -1.174247E-05
  5.000000E+00  1.902651E-03  2.592083E-15  9.195055E-16 -1.200736E-05
  5.100000E+00  1.979467E-03  2.580018E-15  9.158612E-16 -1.227338E-05
  5.200000E+00  2.057801E-03  2.567957E-15  9.122226E-16 -1.254055E-05
  5.300000E+00  2.137651E-03  2.555902E-15  9.085901E-16 -1.280885E-05
  5.400000E+00  2.219018E-03  2.543855E-15  9.049643E-16 -1.307830E-05
  5.500000E+00  2.301901E-03  2.531817E-15  9.013454E-16 -1.334890E-05
  5.600000E+00  2.386300E-03  2.519789E-15  8.977333E-16 -1.362065E-05
  5.700000E+00  2.472215E-03  2.507769E-15  8.941281E-16 -1.389357E-05
  5.800000E+00  2.559646E-03  2.495758E-15  8.905294E-16 -1.416766E-05
  5.900000E+00  2.648591E-03  2.483755E-15  8.869369E-16 -1.444295E-05
  6.000000E+00  2.739052E-03  2.471759E-15  8.833504E-16 -1.471944E-05
  6.100000E+00  2.831028E-03  2.459770E-15  8.797693E-16 -1.499714E-05
  6.200000E+00  2.924518E-03  2.447788E-15  8.761934E-16 -1.527608E-05
  6.300000E+00  3.019522E-03  2.435810E-15  8.726223E-16 -1.555627E-05
  6.400000E+00  3.116040E-03  2.423838E-15  8.690557E-16 -1.583771E-05
  6.500000E+00  3.214072E-03  2.411871E-15  8.654936E-16 -1.612042E-05
  6.600000E+00  3.313617E-03  2.399909E-15  8.619356E-16 -1.640442E-05
  6.700000E+00  3.414675E-03  2.387952E-15  8.583819E-16 -1.668971E-05
  6.800000E+00  3.517246E-03  2.376000E-15  8.548323E-16 -1.697629E-05
  6.900000E+00  3.621329E-03  2.364055E-15  8.512870E-16 -1.726419E-05
  7.000000E+00  3.726924E-03  2.352117E-15  8.477461E-16 -1.755341E-05
  7.100000E+00  3.834031E-03  2.340186E-15  8.442098E-16 -1.784396E-05
  7.200000E+00  3.942649E-03  2.328263E-15  8.406783E-16 -1.813584E-05
  7.300000E+00  4.052779E-03  2.316350E-15  8.371519E-16 -1.842906E-05
  7.400000E+00  4.164419E-03  2.304448E-15  8.336307E-16 -1.872363E-05
  7.500000E+00  4.277569E-03  2.292556E-15  8.301151E-16 -1.901955E-05
  7.600000E+00  4.392230E-03  2.280677E-15  8.266051E-16 -1.931684E-05
  7.700000E+00  4.508400E-03  2.268811E-15  8.231010E-16 -1.961549E-05
  7.800000E+00  4.626080E-03  2.256958E-15  8.196028E-16 -1.991553E-05
  7.900000E+00  4.745268E-03  2.245119E-15  8.161104E-16 -2.021696E-05
  8.000000E+00  4.865966E-03  2.233294E-15  8.126239E-16 -2.051979E-05
  8.100000E+00  4.988171E-03  2.221482E-15  8.091431E-16 -2.082404E-05
  8.200000E+00  5.111885E-03  2.209684E-15  8.056677E-16 -2.112971E-05
  8.300000E+00  5.237105E-03  2.197899E-15  8.021975E-16 -2.143683E-05
  8.400000E+00  5.363834E-03  2.186127E-15  7.987323E-16 -2.174541E-05
  8.500000E+00  5.492068E-03  2.174367E-15  7.952719E-16 -2.205547E-05
  8.600000E+00  5.621809E-03  2.162619E-15  7.918159E-16 -2.236703E-05
  8.700000E+00  5.753057E-03  2.150884E-15  7.883644E-16 -2.268009E-05
  8.800000E+00  5.885809E-03  2.139160E-15  7.849172E-16 -2.299468E-05
  8.900000E+00  6.020067E-03  2.127449E-15  7.814745E-16 -2.331080E-05
  9.000000E+00  6.155830E-03  2.115752E-15  7.780363E-16 -2.362847E-05
  9.100000E+00  6.293097E-03  2.104069E-15  7.746029E-16 -2.394770E-05
  9.200000E+00  6.431867E-03  2.092400E-15  7.711745E-16 -2.426849E-05
  9.300000E+00  6.572142E-03  2.080748E-15  7.677515E-16 -2.459085E-05
  9.400000E+00  6.713919E-03  2.069113E-15  7.643341E-16 -2.491478E-05
  9.500000E+00  6.857199E-03  2.057497E-15  7.609225E-16 -2.524029E-05
  9.600000E+00  7.001981E-03  2.045900E-15  7.575170E-16 -2.556739E-05
  9.700000E+00  7.148265E-03  2.034322E-15  7.541177E-16 -2.589608E-05
  9.800000E+00  7.296051E-03  2.022764E-15  7.507246E-16 -2.622639E-05
  9.900000E+00  7.445337E-03  2.011227E-15  7.473377E-16 -2.655831E-05
  1.000000E+01  7.596123E-03  1.999710E-15  7.439567E-16 -2.689187E-05
  1.025000E+01  7.979651E-03  1.971004E-15  7.355292E-16 -2.773305E-05
  1.050000E+01  8.372546E-03  1.942415E-15  7.271343E-16 -2.858489E-05
  1.075000E+01  8.774801E-03  1.913943E-15  7.187702E-16 -2.944769E-05
  1.100000E+01  9.186408E-03  1.885595E-15  7.104378E-16 -3.032167E-05
  1.125000E+01  9.607360E-03  1.857383E-15  7.021408E-16 -3.120694E-05
  1.150000E+01  1.003765E-02  1.829323E-15  6.938832E-16 -3.210360E-05
  1.175000E+01  1.047726E-02  1.801423E-15  6.856669E-16 -3.301181E-05
  1.200000E+01  1.092620E-02  1.773685E-15  6.774909E-16 -3.393182E-05
  1.225000E+01  1.138445E-02  1.746105E-15  6.693526E-16 -3.486397E-05
  1.250000E+01  1.185200E-02  1.718681E-15  6.612500E-16 -3.580861E-05
  1.275000E+01  1.232884E-02  1.691417E-15  6.531835E-16 -3.676603E-05
  1.300000E+01  1.281497E-02  1.664323E-15  6.451556E-16 -3.773637E-05
  1.325000E+01  1.331037E-02  1.637411E-15  6.371697E-16 -3.871976E-05
  1.350000E+01  1.381504E-02  1.610691E-15  6.292281E-16 -3.971634E-05
  1.375000E+01  1.432897E-02  1.584165E-15  6.213310E-16 -4.072636E-05
  1.400000E+01  1.485214E-02  1.557833E-15  6.134770E-16 -4.175017E-05
  1.425000E+01  1.538455E-02  1.531693E-15  6.056645E-16 -4.278814E-05
  1.450000E+01  1.592618E-02  1.505747E-15  5.978935E-16 -4.384060E-05
  1.475000E+01  1.647703E-02  1.480003E-15  5.901655E-16 -4.490777E-05
  1.500000E+01  1.703709E-02  1.454469E-15  5.824831E-16 -4.598978E-05
  1.525000E+01  1.760634E-02  1.429153E-15  5.748482E-16 -4.708680E-05
  1.550000E+01  1.818477E-02  1.404058E-15  5.672618E-16 -4.819908E-05
  1.575000E+01  1.877238E-02  1.379187E-15  5.597234E-16 -4.932695E-05
  1.600000E+01  1.936915E-02  1.354537E-15  5.522323E-16 -5.047078E-05
  1.625000E+01  1.997507E-02  1.330112E-15  5.447882E-16 -5.163093E-05
  1.650000E+01  2.059013E-02  1.305915E-15  5.373921E-16 -5.280764E-05
  1.675000E+01  2.121432E-02  1.281953E-15  5.300455E-16 -5.400113E-05
  1.700000E+01  2.184762E-02  1.258229E-15  5.227500E-16 -5.521157E-05
  1.725000E+01  2.249003E-02  1.234749E-15  5.155066E-16 -5.643920E-05
  1.750000E+01  2.314152E-02  1.211514E-15  5.083159E-16 -5.768435E-05
  1.775000E+01  2.380210E-02  1.188525E-15  5.011776E-16 -5.894735E-05
  1.800000E+01  2.447174E-02  1.165783E-15  4.940917E-16 -6.022856E-05
  1.825000E+01  2.515044E-02  1.143291E-15  4.870586E-16 -6.152825E-05
  1.850000E+01  2.583817E-02  1.121051E-15  4.800790E-16 -6.284666E-05
  1.875000E+01  2.653494E-02  1.099068E-15  4.731541E-16 -6.418402E-05
  1.900000E+01  2.724071E-02  1.077342E-15  4.662849E-16 -6.554057E-05
  1.925000E+01  2.795549E-02  1.055878E-15  4.594719E-16 -6.691660E-05
  1.950000E+01  2.867925E-02  1.034675E-15  4.527158E-16 -6.831241E-05
  1.975000E+01  2.941199E-02  1.013735E-15  4.460166E-16 -6.972829E-05
  2.000000E+01  3.015369E-02  9.930590E-16  4.393745E-16 -7.116452E-05
  2.025000E+01  3.090433E-02  9.726484E-16  4.327899E-16 -7.262137E-05
  2.050000E+01  3.166391E-02  9.525041E-16  4.262632E-16 -7.409908E-05
  2.075000E+01  3.243240E-02  9.326275E-16  4.197951E-16 -7.559790E-05
  2.100000E+01  3.320979E-02  9.130200E-16  4.133864E-16 -7.711808E-05
  2.125000E+01  3.399607E-02  8.936829E-16  4.070378E-16 -7.865985E-05
  2.150000E+01  3.479122E-02  8.746170E-16  4.007497E-16 -8.022344E-05
  2.175000E+01  3.559522E-02  8.558226E-16  3.945222E-16 -8.180905E-05
  2.200000E+01  3.640807E-02  8.372994E-16  3.883554E-16 -8.341694E-05
  2.225000E+01  3.722975E-02  8.190471E-16  3.822492E-16 -8.504734E-05
  2.250000E+01  3.806023E-02  8.010655E-16  3.762039E-16 -8.670051E-05
  2.275000E+01  3.889951E-02  7.833550E-16  3.702203E-16 -8.837663E-05
  2.300000E+01  3.974757E-02  7.659163E-16  3.642989E-16 -9.007584E-05
  2.325000E+01  4.060439E-02  7.487499E-16  3.584403E-16 -9.179824E-05
  2.350000E+01  4.146996E-02  7.318553E-16  3.526446E-16 -9.354394E-05
  2.375000E+01  4.234426E-02  7.152314E-16  3.469118E-16 -9.531310E-05
  2.400000E+01  4.322727E-02  6.988768E-16  3.412416E-16 -9.710592E-05
  2.425000E+01  4.411898E-02  6.827903E-16  3.356340E-16 -9.892257E-05
  2.450000E+01  4.501936E-02  6.669710E-16  3.300893E-16 -1.007631E-04
  2.475000E+01  4.592841E-02  6.514189E-16  3.246080E-16 -1.026277E-04
  2.500000E+01  4.684611E-02  6.361336E-16  3.191906E-16 -1.045160E-04
  2.550000E+01  4.870736E-02  6.063594E-16  3.085480E-16 -1.083642E-04
  2.600000E+01  5.060298E-02  5.776342E-16  2.981601E-16 -1.123077E-04
  2.650000E+01  5.253282E-02  5.499435E-16  2.880260E-16 -1.163463E-04
  2.700000E+01  5.449674E-02  5.232776E-16  2.781475E-16 -1.204782E-04
  2.750000E+01  5.649458E-02  4.976229E-16  2.685249E-16 -1.247008E-04
  2.800000E+01  5.852620E-02  4.729598E-16  2.591557E-16 -1.290124E-04
  2.850000E+01  6.059144E-02  4.492709E-16  2.500385E-16 -1.334092E-04
