 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 4.0000000E+03 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 2.1467693E-17  1.7793241E-17
 # 1st transport cs: 5.5791565E-19  5.5730996E-19
 # 2nd transport cs: 1.2911634E-18  1.2893762E-18
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  1.529187E-15  6.661667E-16  0.000000E+00
  1.000000E-04  7.615575E-13  1.529187E-15  6.661667E-16  1.043608E-10
  1.250000E-04  1.189937E-12  1.529187E-15  6.661667E-16  1.304509E-10
  1.500000E-04  1.713463E-12  1.529187E-15  6.661667E-16  1.565411E-10
  1.750000E-04  2.332246E-12  1.529187E-15  6.661667E-16  1.826313E-10
  2.000000E-04  3.046174E-12  1.529187E-15  6.661667E-16  2.087215E-10
  2.250000E-04  3.855305E-12  1.529187E-15  6.661667E-16  2.348116E-10
  2.500000E-04  4.759637E-12  1.529187E-15  6.661667E-16  2.609018E-10
  2.750000E-04  5.759171E-12  1.529187E-15  6.661667E-16  2.869920E-10
  3.000000E-04  6.853906E-12  1.529187E-15  6.661667E-16  3.130821E-10
  3.250000E-04  8.043788E-12  1.529187E-15  6.661666E-16  3.391723E-10
  3.500000E-04  9.328927E-12  1.529187E-15  6.661666E-16  3.652624E-10
  3.750000E-04  1.070921E-11  1.529187E-15  6.661666E-16  3.913525E-10
  4.000000E-04  1.218470E-11  1.529187E-15  6.661666E-16  4.174426E-10
  4.250000E-04  1.375539E-11  1.529187E-15  6.661666E-16  4.435328E-10
