 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 6.0000000E+05 eV
 #
 # Furness-McCarthy exchange potential
 #
 # No correlation-polarization potential
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 4.4135818E-19  3.7591291E-19
 # 1st transport cs: 1.0180886E-22  1.0178698E-22
 # 2nd transport cs: 2.8411809E-22  2.8405252E-22
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  4.380418E-15  2.128400E-15  0.000000E+00
  1.000000E-04  7.615575E-13  4.380417E-15  2.128399E-15  0.000000E+00
  1.250000E-04  1.189937E-12  4.380417E-15  2.128399E-15  0.000000E+00
  1.500000E-04  1.713463E-12  4.380416E-15  2.128399E-15  0.000000E+00
  1.750000E-04  2.332246E-12  4.380416E-15  2.128399E-15  0.000000E+00
  2.000000E-04  3.046174E-12  4.380415E-15  2.128399E-15  0.000000E+00
  2.250000E-04  3.855305E-12  4.380414E-15  2.128399E-15  0.000000E+00
  2.500000E-04  4.759637E-12  4.380413E-15  2.128398E-15  0.000000E+00
  2.750000E-04  5.759171E-12  4.380412E-15  2.128398E-15  0.000000E+00
  3.000000E-04  6.853906E-12  4.380411E-15  2.128398E-15  0.000000E+00
  3.250000E-04  8.043788E-12  4.380409E-15  2.128397E-15  0.000000E+00
  3.500000E-04  9.328927E-12  4.380408E-15  2.128397E-15  0.000000E+00
  3.750000E-04  1.070921E-11  4.380407E-15  2.128397E-15  0.000000E+00
  4.000000E-04  1.218470E-11  4.380405E-15  2.128396E-15  0.000000E+00
  4.250000E-04  1.375539E-11  4.380403E-15  2.128396E-15  0.000000E+00
  4.500000E-04  1.542128E-11  4.380401E-15  2.128395E-15  0.000000E+00
  4.750000E-04  1.718231E-11  4.380400E-15  2.128395E-15  0.000000E+00
  5.000000E-04  1.903860E-11  4.380398E-15  2.128394E-15  0.000000E+00
  5.250000E-04  2.099004E-11  4.380395E-15  2.128394E-15  0.000000E+00
  5.500000E-04  2.303668E-11  4.380393E-15  2.128393E-15  0.000000E+00
  5.750000E-04  2.517853E-11  4.380391E-15  2.128392E-15  0.000000E+00
  6.000000E-04  2.741557E-11  4.380389E-15  2.128392E-15  0.000000E+00
  6.250000E-04  2.974782E-11  4.380386E-15  2.128391E-15  0.000000E+00
  6.500000E-04  3.217521E-11  4.380383E-15  2.128390E-15  0.000000E+00
  6.750000E-04  3.469786E-11  4.380381E-15  2.128390E-15  0.000000E+00
  7.000000E-04  3.731565E-11  4.380378E-15  2.128389E-15  0.000000E+00
  7.250000E-04  4.002865E-11  4.380375E-15  2.128388E-15  0.000000E+00
  7.500000E-04  4.283685E-11  4.380372E-15  2.128387E-15  0.000000E+00
  7.750000E-04  4.574019E-11  4.380369E-15  2.128387E-15  0.000000E+00
  8.000000E-04  4.873879E-11  4.380366E-15  2.128386E-15  0.000000E+00
  8.250000E-04  5.183254E-11  4.380362E-15  2.128385E-15  0.000000E+00
  8.500000E-04  5.502154E-11  4.380359E-15  2.128384E-15  0.000000E+00
  8.750000E-04  5.830569E-11  4.380355E-15  2.128383E-15  0.000000E+00
  9.000000E-04  6.168505E-11  4.380352E-15  2.128382E-15  0.000000E+00
  9.250000E-04  6.515954E-11  4.380348E-15  2.128381E-15  0.000000E+00
  9.500000E-04  6.872930E-11  4.380344E-15  2.128380E-15  0.000000E+00
  9.750000E-04  7.239426E-11  4.380340E-15  2.128379E-15  0.000000E+00
  1.000000E-03  7.615436E-11  4.380336E-15  2.128378E-15  0.000000E+00
  1.250000E-03  1.189912E-10  4.380290E-15  2.128366E-15  0.000000E+00
  1.500000E-03  1.713473E-10  4.380233E-15  2.128351E-15  0.000000E+00
  1.750000E-03  2.332227E-10  4.380167E-15  2.128333E-15  0.000000E+00
  2.000000E-03  3.046174E-10  4.380090E-15  2.128313E-15  0.000000E+00
  2.250000E-03  3.855314E-10  4.380003E-15  2.128290E-15  0.000000E+00
  2.500000E-03  4.759647E-10  4.379905E-15  2.128264E-15  0.000000E+00
  2.750000E-03  5.759173E-10  4.379798E-15  2.128235E-15  0.000000E+00
  3.000000E-03  6.853892E-10  4.379680E-15  2.128204E-15  0.000000E+00
  3.250000E-03  8.043804E-10  4.379552E-15  2.128170E-15  0.000000E+00
  3.500000E-03  9.328908E-10  4.379413E-15  2.128133E-15  0.000000E+00
  3.750000E-03  1.070921E-09  4.379264E-15  2.128094E-15  0.000000E+00
  4.000000E-03  1.218470E-09  4.379106E-15  2.128052E-15  0.000000E+00
  4.250000E-03  1.375538E-09  4.378936E-15  2.128007E-15  0.000000E+00
  4.500000E-03  1.542126E-09  4.378757E-15  2.127959E-15  0.000000E+00
  4.750000E-03  1.718233E-09  4.378567E-15  2.127909E-15  0.000000E+00
  5.000000E-03  1.903859E-09  4.378367E-15  2.127856E-15  0.000000E+00
  5.250000E-03  2.099004E-09  4.378157E-15  2.127800E-15  0.000000E+00
  5.500000E-03  2.303669E-09  4.377937E-15  2.127742E-15  0.000000E+00
  5.750000E-03  2.517853E-09  4.377706E-15  2.127680E-15  0.000000E+00
  6.000000E-03  2.741557E-09  4.377466E-15  2.127617E-15  0.000000E+00
  6.250000E-03  2.974779E-09  4.377215E-15  2.127550E-15  0.000000E+00
  6.500000E-03  3.217521E-09  4.376953E-15  2.127481E-15  0.000000E+00
  6.750000E-03  3.469783E-09  4.376682E-15  2.127409E-15  0.000000E+00
  7.000000E-03  3.731563E-09  4.376400E-15  2.127334E-15  0.000000E+00
  7.250000E-03  4.002863E-09  4.376108E-15  2.127256E-15  0.000000E+00
  7.500000E-03  4.283682E-09  4.375806E-15  2.127176E-15  0.000000E+00
  7.750000E-03  4.574021E-09  4.375494E-15  2.127093E-15  0.000000E+00
  8.000000E-03  4.873879E-09  4.375171E-15  2.127008E-15  0.000000E+00
  8.250000E-03  5.183256E-09  4.374838E-15  2.126920E-15  0.000000E+00
  8.500000E-03  5.502152E-09  4.374495E-15  2.126829E-15  0.000000E+00
  8.750000E-03  5.830568E-09  4.374142E-15  2.126735E-15  0.000000E+00
  9.000000E-03  6.168503E-09  4.373779E-15  2.126638E-15  0.000000E+00
  9.250000E-03  6.515957E-09  4.373405E-15  2.126539E-15  0.000000E+00
  9.500000E-03  6.872931E-09  4.373021E-15  2.126437E-15  0.000000E+00
  9.750000E-03  7.239423E-09  4.372627E-15  2.126333E-15  0.000000E+00
  1.000000E-02  7.615435E-09  4.372223E-15  2.126226E-15  0.000000E+00
  1.250000E-02  1.189912E-08  4.367622E-15  2.125004E-15  0.000000E+00
  1.500000E-02  1.713473E-08  4.362008E-15  2.123513E-15  0.000000E+00
  1.750000E-02  2.332227E-08  4.355385E-15  2.121752E-15  0.000000E+00
  2.000000E-02  3.046174E-08  4.347759E-15  2.119723E-15  0.000000E+00
  2.250000E-02  3.855314E-08  4.339138E-15  2.117427E-15  0.000000E+00
  2.500000E-02  4.759647E-08  4.329529E-15  2.114866E-15  0.000000E+00
  2.750000E-02  5.759173E-08  4.318941E-15  2.112040E-15  0.000000E+00
  3.000000E-02  6.853892E-08  4.307383E-15  2.108952E-15  0.000000E+00
  3.250000E-02  8.043804E-08  4.294867E-15  2.105603E-15  0.000000E+00
  3.500000E-02  9.328908E-08  4.281403E-15  2.101995E-15  0.000000E+00
  3.750000E-02  1.070921E-07  4.267003E-15  2.098130E-15  0.000000E+00
  4.000000E-02  1.218470E-07  4.251681E-15  2.094010E-15  0.000000E+00
  4.250000E-02  1.375538E-07  4.235449E-15  2.089637E-15  0.000000E+00
  4.500000E-02  1.542126E-07  4.218323E-15  2.085015E-15  0.000000E+00
  4.750000E-02  1.718233E-07  4.200317E-15  2.080145E-15  0.000000E+00
  5.000000E-02  1.903859E-07  4.181447E-15  2.075031E-15  0.000000E+00
  5.250000E-02  2.099004E-07  4.161729E-15  2.069675E-15  0.000000E+00
  5.500000E-02  2.303669E-07  4.141180E-15  2.064079E-15  0.000000E+00
  5.750000E-02  2.517853E-07  4.119819E-15  2.058248E-15  0.000000E+00
  6.000000E-02  2.741557E-07  4.097662E-15  2.052184E-15  0.000000E+00
  6.250000E-02  2.974779E-07  4.074730E-15  2.045890E-15  0.000000E+00
  6.500000E-02  3.217521E-07  4.051040E-15  2.039370E-15  0.000000E+00
  6.750000E-02  3.469782E-07  4.026614E-15  2.032627E-15  0.000000E+00
  7.000000E-02  3.731563E-07  4.001470E-15  2.025665E-15  0.000000E+00
  7.250000E-02  4.002863E-07  3.975630E-15  2.018488E-15  0.000000E+00
  7.500000E-02  4.283682E-07  3.949115E-15  2.011099E-15  0.000000E+00
  7.750000E-02  4.574020E-07  3.921946E-15  2.003502E-15  0.000000E+00
  8.000000E-02  4.873878E-07  3.894144E-15  1.995701E-15  0.000000E+00
  8.250000E-02  5.183255E-07  3.865731E-15  1.987701E-15  0.000000E+00
  8.500000E-02  5.502151E-07  3.836730E-15  1.979504E-15  0.000000E+00
  8.750000E-02  5.830567E-07  3.807162E-15  1.971115E-15  0.000000E+00
  9.000000E-02  6.168501E-07  3.777051E-15  1.962539E-15  0.000000E+00
  9.250000E-02  6.515956E-07  3.746419E-15  1.953779E-15  0.000000E+00
  9.500000E-02  6.872929E-07  3.715289E-15  1.944840E-15  0.000000E+00
  9.750000E-02  7.239422E-07  3.683684E-15  1.935726E-15  0.000000E+00
  1.000000E-01  7.615434E-07  3.651627E-15  1.926442E-15  0.000000E+00
  1.250000E-01  1.189911E-06  3.311217E-15  1.825212E-15  0.000000E+00
  1.500000E-01  1.713472E-06  2.950190E-15  1.711920E-15  0.000000E+00
  1.750000E-01  2.332225E-06  2.588414E-15  1.591036E-15  0.000000E+00
  2.000000E-01  3.046171E-06  2.241722E-15  1.466673E-15  0.000000E+00
  2.250000E-01  3.855309E-06  1.921283E-15  1.342378E-15  0.000000E+00
  2.500000E-01  4.759640E-06  1.633757E-15  1.221023E-15  0.000000E+00
  2.750000E-01  5.759162E-06  1.381970E-15  1.104787E-15  0.000000E+00
  3.000000E-01  6.853876E-06  1.165818E-15  9.951975E-16  0.000000E+00
  3.250000E-01  8.043782E-06  9.831956E-16  8.932159E-16  0.000000E+00
  3.500000E-01  9.328879E-06  8.308117E-16  7.993334E-16  0.000000E+00
  3.750000E-01  1.070917E-05  7.048268E-16  7.136740E-16  0.000000E+00
  4.000000E-01  1.218465E-05  6.013109E-16  6.360891E-16  0.000000E+00
  4.250000E-01  1.375532E-05  5.165373E-16  5.662386E-16  0.000000E+00
  4.500000E-01  1.542118E-05  4.471492E-16  5.036575E-16  0.000000E+00
  4.750000E-01  1.718223E-05  3.902326E-16  4.478090E-16  0.000000E+00
  5.000000E-01  1.903847E-05  3.433287E-16  3.981234E-16  0.000000E+00
  5.250000E-01  2.098990E-05  3.044072E-16  3.540272E-16  0.000000E+00
  5.500000E-01  2.303652E-05  2.718216E-16  3.149628E-16  0.000000E+00
  5.750000E-01  2.517832E-05  2.442546E-16  2.804011E-16  0.000000E+00
  6.000000E-01  2.741532E-05  2.206650E-16  2.498500E-16  0.000000E+00
  6.250000E-01  2.974750E-05  2.002372E-16  2.228575E-16  0.000000E+00
  6.500000E-01  3.217487E-05  1.823371E-16  1.990134E-16  0.000000E+00
  6.750000E-01  3.469743E-05  1.664747E-16  1.779486E-16  0.000000E+00
  7.000000E-01  3.731517E-05  1.522730E-16  1.593330E-16  0.000000E+00
  7.250000E-01  4.002810E-05  1.394431E-16  1.428731E-16  0.000000E+00
  7.500000E-01  4.283621E-05  1.277637E-16  1.283089E-16  0.000000E+00
  7.750000E-01  4.573951E-05  1.170662E-16  1.154113E-16  0.000000E+00
  8.000000E-01  4.873800E-05  1.072218E-16  1.039783E-16  0.000000E+00
  8.250000E-01  5.183166E-05  9.813216E-17  9.383257E-17  0.000000E+00
  8.500000E-01  5.502051E-05  8.972210E-17  8.481857E-17  0.000000E+00
  8.750000E-01  5.830454E-05  8.193384E-17  7.679999E-17  0.000000E+00
  9.000000E-01  6.168376E-05  7.472254E-17  6.965744E-17  0.000000E+00
  9.250000E-01  6.515815E-05  6.805278E-17  6.328645E-17  0.000000E+00
  9.500000E-01  6.872773E-05  6.189577E-17  5.759555E-17  0.000000E+00
  9.750000E-01  7.239249E-05  5.622727E-17  5.250472E-17  0.000000E+00
  1.000000E+00  7.615242E-05  5.102570E-17  4.794389E-17  0.000000E+00
  1.100000E+00  9.214394E-05  3.448682E-17  3.388141E-17  0.000000E+00
  1.200000E+00  1.096583E-04  2.373851E-17  2.454768E-17  0.000000E+00
  1.300000E+00  1.286953E-04  1.719767E-17  1.819960E-17  0.000000E+00
  1.400000E+00  1.492551E-04  1.325200E-17  1.377957E-17  0.000000E+00
  1.500000E+00  1.713375E-04  1.063314E-17  1.063286E-17  0.000000E+00
  1.600000E+00  1.949425E-04  8.609623E-18  8.345614E-18  0.000000E+00
  1.700000E+00  2.200699E-04  6.906554E-18  6.650740E-18  0.000000E+00
  1.800000E+00  2.467198E-04  5.487266E-18  5.372458E-18  0.000000E+00
  1.900000E+00  2.748920E-04  4.368204E-18  4.392786E-18  0.000000E+00
  2.000000E+00  3.045865E-04  3.536511E-18  3.630932E-18  0.000000E+00
  2.100000E+00  3.358031E-04  2.942069E-18  3.030483E-18  0.000000E+00
  2.200000E+00  3.685418E-04  2.514730E-18  2.551424E-18  0.000000E+00
  2.300000E+00  4.028024E-04  2.183818E-18  2.164991E-18  0.000000E+00
  2.400000E+00  4.385850E-04  1.896418E-18  1.850196E-18  0.000000E+00
  2.500000E+00  4.758892E-04  1.629309E-18  1.591429E-18  0.000000E+00
  2.600000E+00  5.147151E-04  1.386336E-18  1.376908E-18  0.000000E+00
  2.700000E+00  5.550625E-04  1.181950E-18  1.197690E-18  0.000000E+00
  2.800000E+00  5.969313E-04  1.023451E-18  1.046952E-18  0.000000E+00
  2.900000E+00  6.403214E-04  9.043807E-19  9.193859E-19  0.000000E+00
  3.000000E+00  6.852326E-04  8.101479E-19  8.107821E-19  0.000000E+00
  3.100000E+00  7.316648E-04  7.274207E-19  7.177912E-19  0.000000E+00
  3.200000E+00  7.796179E-04  6.493582E-19  6.377715E-19  0.000000E+00
  3.300000E+00  8.290917E-04  5.752855E-19  5.686175E-19  0.000000E+00
  3.400000E+00  8.800860E-04  5.078427E-19  5.085990E-19  0.000000E+00
  3.500000E+00  9.326008E-04  4.501657E-19  4.562781E-19  0.000000E+00
  3.600000E+00  9.866358E-04  4.037145E-19  4.104846E-19  0.000000E+00
  3.700000E+00  1.042191E-03  3.670733E-19  3.702754E-19  0.000000E+00
  3.800000E+00  1.099266E-03  3.364712E-19  3.348638E-19  0.000000E+00
  3.900000E+00  1.157861E-03  3.079564E-19  3.035705E-19  0.000000E+00
  4.000000E+00  1.217975E-03  2.796334E-19  2.758212E-19  0.000000E+00
  4.100000E+00  1.279609E-03  2.521811E-19  2.511478E-19  0.000000E+00
  4.200000E+00  1.342761E-03  2.274742E-19  2.291626E-19  0.000000E+00
  4.300000E+00  1.407433E-03  2.067760E-19  2.095229E-19  0.000000E+00
