 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 5.0000000E+06 eV
 #
 # Furness-McCarthy exchange potential
 #
 # No correlation-polarization potential
 #
 # No absorption potential
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 3.5095942E-19  2.9880194E-19
 # 1st transport cs: 3.5564241E-24  3.5557692E-24
 # 2nd transport cs: 1.0206714E-23  1.0204747E-23
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  1.076985E-13  5.233550E-14  0.000000E+00
  1.000000E-04  7.615575E-13  1.076978E-13  5.233534E-14  0.000000E+00
  1.250000E-04  1.189937E-12  1.076975E-13  5.233524E-14  0.000000E+00
  1.500000E-04  1.713463E-12  1.076971E-13  5.233513E-14  0.000000E+00
  1.750000E-04  2.332246E-12  1.076965E-13  5.233499E-14  0.000000E+00
  2.000000E-04  3.046174E-12  1.076960E-13  5.233484E-14  0.000000E+00
  2.250000E-04  3.855305E-12  1.076953E-13  5.233466E-14  0.000000E+00
  2.500000E-04  4.759637E-12  1.076946E-13  5.233447E-14  0.000000E+00
  2.750000E-04  5.759171E-12  1.076937E-13  5.233425E-14  0.000000E+00
  3.000000E-04  6.853906E-12  1.076928E-13  5.233401E-14  0.000000E+00
  3.250000E-04  8.043788E-12  1.076919E-13  5.233375E-14  0.000000E+00
  3.500000E-04  9.328927E-12  1.076908E-13  5.233348E-14  0.000000E+00
  3.750000E-04  1.070921E-11  1.076897E-13  5.233318E-14  0.000000E+00
  4.000000E-04  1.218470E-11  1.076885E-13  5.233286E-14  0.000000E+00
  4.250000E-04  1.375539E-11  1.076872E-13  5.233251E-14  0.000000E+00
  4.500000E-04  1.542128E-11  1.076858E-13  5.233215E-14  0.000000E+00
  4.750000E-04  1.718231E-11  1.076844E-13  5.233177E-14  0.000000E+00
  5.000000E-04  1.903860E-11  1.076829E-13  5.233137E-14  0.000000E+00
