 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 8.0000000E+03 eV
 #
 # Furness-McCarthy exchange potential
 #
 # Correlation-polarization potential (Buckingham):
 #    molecular polarizability = 1.45700E-24 cm**3
 #
 # LDA-I absorption potential (only electron-hole excitations):
 #                           Delta = 6.20000E+00 eV
 #                            Aabs = 2.00000E+00
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 1.1141532E-17  9.3432410E-18
 # 1st transport cs: 1.6610958E-19  1.6600258E-19
 # 2nd transport cs: 4.0020499E-19  3.9988354E-19
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  1.446647E-15  6.417699E-16  0.000000E+00
  1.000000E-04  7.615575E-13  1.446647E-15  6.417699E-16  9.894734E-11
  1.250000E-04  1.189937E-12  1.446647E-15  6.417699E-16  1.236842E-10
  1.500000E-04  1.713463E-12  1.446647E-15  6.417699E-16  1.484210E-10
  1.750000E-04  2.332246E-12  1.446647E-15  6.417699E-16  1.731578E-10
  2.000000E-04  3.046174E-12  1.446647E-15  6.417698E-16  1.978946E-10
  2.250000E-04  3.855305E-12  1.446647E-15  6.417698E-16  2.226313E-10
  2.500000E-04  4.759637E-12  1.446647E-15  6.417698E-16  2.473681E-10
  2.750000E-04  5.759171E-12  1.446646E-15  6.417698E-16  2.721048E-10
  3.000000E-04  6.853906E-12  1.446646E-15  6.417697E-16  2.968415E-10
  3.250000E-04  8.043788E-12  1.446646E-15  6.417697E-16  3.215782E-10
  3.500000E-04  9.328927E-12  1.446646E-15  6.417697E-16  3.463149E-10
  3.750000E-04  1.070921E-11  1.446646E-15  6.417696E-16  3.710516E-10
  4.000000E-04  1.218470E-11  1.446646E-15  6.417696E-16  3.957882E-10
  4.250000E-04  1.375539E-11  1.446646E-15  6.417696E-16  4.205248E-10
  4.500000E-04  1.542128E-11  1.446646E-15  6.417695E-16  4.452613E-10
  4.750000E-04  1.718231E-11  1.446646E-15  6.417695E-16  4.699979E-10
  5.000000E-04  1.903860E-11  1.446646E-15  6.417694E-16  4.947344E-10
  5.250000E-04  2.099004E-11  1.446645E-15  6.417694E-16  5.194708E-10
  5.500000E-04  2.303668E-11  1.446645E-15  6.417693E-16  5.442072E-10
  5.750000E-04  2.517853E-11  1.446645E-15  6.417693E-16  5.689436E-10
  6.000000E-04  2.741557E-11  1.446645E-15  6.417692E-16  5.936800E-10
  6.250000E-04  2.974782E-11  1.446645E-15  6.417692E-16  6.184163E-10
  6.500000E-04  3.217521E-11  1.446645E-15  6.417691E-16  6.431525E-10
  6.750000E-04  3.469786E-11  1.446645E-15  6.417690E-16  6.678887E-10
  7.000000E-04  3.731565E-11  1.446644E-15  6.417690E-16  6.926249E-10
  7.250000E-04  4.002865E-11  1.446644E-15  6.417689E-16  7.173610E-10
  7.500000E-04  4.283685E-11  1.446644E-15  6.417688E-16  7.420970E-10
  7.750000E-04  4.574019E-11  1.446644E-15  6.417688E-16  7.668330E-10
  8.000000E-04  4.873879E-11  1.446644E-15  6.417687E-16  7.915690E-10
  8.250000E-04  5.183254E-11  1.446643E-15  6.417686E-16  8.163049E-10
  8.500000E-04  5.502154E-11  1.446643E-15  6.417685E-16  8.410407E-10
  8.750000E-04  5.830569E-11  1.446643E-15  6.417685E-16  8.657765E-10
  9.000000E-04  6.168505E-11  1.446643E-15  6.417684E-16  8.905122E-10
  9.250000E-04  6.515954E-11  1.446642E-15  6.417683E-16  9.152478E-10
  9.500000E-04  6.872930E-11  1.446642E-15  6.417682E-16  9.399834E-10
  9.750000E-04  7.239426E-11  1.446642E-15  6.417681E-16  9.647189E-10
  1.000000E-03  7.615436E-11  1.446642E-15  6.417680E-16  9.894543E-10
  1.250000E-03  1.189912E-10  1.446639E-15  6.417669E-16  1.236804E-09
  1.500000E-03  1.713473E-10  1.446635E-15  6.417656E-16  1.484145E-09
  1.750000E-03  2.332227E-10  1.446631E-15  6.417641E-16  1.731476E-09
  2.000000E-03  3.046174E-10  1.446626E-15  6.417623E-16  1.978793E-09
  2.250000E-03  3.855314E-10  1.446620E-15  6.417603E-16  2.226096E-09
  2.500000E-03  4.759647E-10  1.446614E-15  6.417580E-16  2.473383E-09
  2.750000E-03  5.759173E-10  1.446607E-15  6.417555E-16  2.720652E-09
  3.000000E-03  6.853892E-10  1.446600E-15  6.417528E-16  2.967901E-09
  3.250000E-03  8.043804E-10  1.446592E-15  6.417498E-16  3.215128E-09
  3.500000E-03  9.328908E-10  1.446583E-15  6.417466E-16  3.462332E-09
  3.750000E-03  1.070921E-09  1.446573E-15  6.417431E-16  3.709511E-09
  4.000000E-03  1.218470E-09  1.446563E-15  6.417394E-16  3.956663E-09
  4.250000E-03  1.375538E-09  1.446552E-15  6.417355E-16  4.203785E-09
  4.500000E-03  1.542126E-09  1.446541E-15  6.417313E-16  4.450877E-09
  4.750000E-03  1.718233E-09  1.446529E-15  6.417269E-16  4.697937E-09
  5.000000E-03  1.903859E-09  1.446516E-15  6.417223E-16  4.944963E-09
  5.250000E-03  2.099004E-09  1.446502E-15  6.417174E-16  5.191952E-09
  5.500000E-03  2.303669E-09  1.446488E-15  6.417123E-16  5.438903E-09
  5.750000E-03  2.517853E-09  1.446474E-15  6.417069E-16  5.685815E-09
  6.000000E-03  2.741557E-09  1.446458E-15  6.417013E-16  5.932686E-09
  6.250000E-03  2.974779E-09  1.446442E-15  6.416955E-16  6.179513E-09
  6.500000E-03  3.217521E-09  1.446425E-15  6.416894E-16  6.426295E-09
  6.750000E-03  3.469783E-09  1.446408E-15  6.416831E-16  6.673031E-09
  7.000000E-03  3.731563E-09  1.446390E-15  6.416765E-16  6.919717E-09
  7.250000E-03  4.002863E-09  1.446371E-15  6.416698E-16  7.166354E-09
  7.500000E-03  4.283682E-09  1.446352E-15  6.416627E-16  7.412938E-09
  7.750000E-03  4.574021E-09  1.446332E-15  6.416555E-16  7.659468E-09
