 #
 # Subroutine ELSEPM. Elastic scattering ofelectrons and positrons by
 #       molecules (single-scattering independent-atom approximation)
 #
 # Molecule: Water (vapour)                     
 #
 # Structure:
 # IZ =  8,    X,Y,Z =   0.00000E+00  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =   9.57200E-09  0.00000E+00  0.00000E+00 cm
 # IZ =  1,    X,Y,Z =  -2.39990E-09  9.26630E-09  0.00000E+00 cm
 #
 # Projectile: electron
 # Kinetic energy = 8.0000000E+06 eV
 #
 # Furness-McCarthy exchange potential
 #
 # No correlation-polarization potential
 #
 # No absorption potential
 #
 # Integrated cross sections:
 #                     coherent      incoherent
 #         total cs: 3.4906810E-19  2.9751229E-19
 # 1st transport cs: 1.5790488E-24  1.5792910E-24
 # 2nd transport cs: 4.5469015E-24  4.5476273E-24
 #
 # Differential cross section:                     MU=(1-COS(THETA))/2
 #
 #   THETA           MU         DCS coh      DCS incoh      Sherman
 #   (deg)                     (cm**2/sr)    (cm**2/sr)     function
 #--------------------------------------------------------------------
  0.000000E+00  0.000000E+00  2.568644E-13  1.248214E-13  0.000000E+00
  1.000000E-04  7.615575E-13  2.568609E-13  1.248204E-13  0.000000E+00
  1.250000E-04  1.189937E-12  2.568589E-13  1.248199E-13  0.000000E+00
  1.500000E-04  1.713463E-12  2.568564E-13  1.248193E-13  0.000000E+00
  1.750000E-04  2.332246E-12  2.568535E-13  1.248185E-13  0.000000E+00
  2.000000E-04  3.046174E-12  2.568502E-13  1.248176E-13  0.000000E+00
  2.250000E-04  3.855305E-12  2.568464E-13  1.248166E-13  0.000000E+00
  2.500000E-04  4.759637E-12  2.568421E-13  1.248155E-13  0.000000E+00
  2.750000E-04  5.759171E-12  2.568375E-13  1.248142E-13  0.000000E+00
  3.000000E-04  6.853906E-12  2.568323E-13  1.248129E-13  0.000000E+00
  3.250000E-04  8.043788E-12  2.568268E-13  1.248114E-13  0.000000E+00
  3.500000E-04  9.328927E-12  2.568208E-13  1.248098E-13  0.000000E+00
  3.750000E-04  1.070921E-11  2.568143E-13  1.248081E-13  0.000000E+00
  4.000000E-04  1.218470E-11  2.568074E-13  1.248063E-13  0.000000E+00
  4.250000E-04  1.375539E-11  2.568000E-13  1.248043E-13  0.000000E+00
  4.500000E-04  1.542128E-11  2.567922E-13  1.248023E-13  0.000000E+00
  4.750000E-04  1.718231E-11  2.567840E-13  1.248001E-13  0.000000E+00
  5.000000E-04  1.903860E-11  2.567753E-13  1.247978E-13  0.000000E+00
  5.250000E-04  2.099004E-11  2.567662E-13  1.247953E-13  0.000000E+00
  5.500000E-04  2.303668E-11  2.567566E-13  1.247928E-13  0.000000E+00
  5.750000E-04  2.517853E-11  2.567466E-13  1.247901E-13  0.000000E+00
  6.000000E-04  2.741557E-11  2.567361E-13  1.247874E-13  0.000000E+00
  6.250000E-04  2.974782E-11  2.567252E-13  1.247845E-13  0.000000E+00
  6.500000E-04  3.217521E-11  2.567139E-13  1.247815E-13  0.000000E+00
  6.750000E-04  3.469786E-11  2.567020E-13  1.247783E-13  0.000000E+00
  7.000000E-04  3.731565E-11  2.566898E-13  1.247751E-13  0.000000E+00
  7.250000E-04  4.002865E-11  2.566771E-13  1.247717E-13  0.000000E+00
  7.500000E-04  4.283685E-11  2.566640E-13  1.247682E-13  0.000000E+00
  7.750000E-04  4.574019E-11  2.566504E-13  1.247646E-13  0.000000E+00
  8.000000E-04  4.873879E-11  2.566364E-13  1.247609E-13  0.000000E+00
  8.250000E-04  5.183254E-11  2.566219E-13  1.247571E-13  0.000000E+00
  8.500000E-04  5.502154E-11  2.566070E-13  1.247531E-13  0.000000E+00
  8.750000E-04  5.830569E-11  2.565916E-13  1.247491E-13  0.000000E+00
  9.000000E-04  6.168505E-11  2.565758E-13  1.247449E-13  0.000000E+00
  9.250000E-04  6.515954E-11  2.565596E-13  1.247406E-13  0.000000E+00
  9.500000E-04  6.872930E-11  2.565429E-13  1.247361E-13  0.000000E+00
  9.750000E-04  7.239426E-11  2.565258E-13  1.247316E-13  0.000000E+00
  1.000000E-03  7.615436E-11  2.565082E-13  1.247269E-13  0.000000E+00
  1.250000E-03  1.189912E-10  2.563081E-13  1.246739E-13  0.000000E+00
  1.500000E-03  1.713473E-10  2.560639E-13  1.246090E-13  0.000000E+00
  1.750000E-03  2.332227E-10  2.557756E-13  1.245325E-13  0.000000E+00
  2.000000E-03  3.046174E-10  2.554434E-13  1.244442E-13  0.000000E+00
  2.250000E-03  3.855314E-10  2.550677E-13  1.243443E-13  0.000000E+00
  2.500000E-03  4.759647E-10  2.546487E-13  1.242328E-13  0.000000E+00
  2.750000E-03  5.759173E-10  2.541866E-13  1.241097E-13  0.000000E+00
  3.000000E-03  6.853892E-10  2.536817E-13  1.239752E-13  0.000000E+00
  3.250000E-03  8.043804E-10  2.531344E-13  1.238291E-13  0.000000E+00
  3.500000E-03  9.328908E-10  2.525451E-13  1.236717E-13  0.000000E+00
  3.750000E-03  1.070921E-09  2.519141E-13  1.235030E-13  0.000000E+00
  4.000000E-03  1.218470E-09  2.512420E-13  1.233229E-13  0.000000E+00
  4.250000E-03  1.375538E-09  2.505290E-13  1.231318E-13  0.000000E+00
  4.500000E-03  1.542126E-09  2.497757E-13  1.229295E-13  0.000000E+00
  4.750000E-03  1.718233E-09  2.489826E-13  1.227162E-13  0.000000E+00
  5.000000E-03  1.903859E-09  2.481503E-13  1.224919E-13  0.000000E+00
  5.250000E-03  2.099004E-09  2.472791E-13  1.222568E-13  0.000000E+00
  5.500000E-03  2.303669E-09  2.463698E-13  1.220110E-13  0.000000E+00
  5.750000E-03  2.517853E-09  2.454229E-13  1.217546E-13  0.000000E+00
  6.000000E-03  2.741557E-09  2.444391E-13  1.214876E-13  0.000000E+00
  6.250000E-03  2.974779E-09  2.434189E-13  1.212102E-13  0.000000E+00
  6.500000E-03  3.217521E-09  2.423629E-13  1.209225E-13  0.000000E+00
  6.750000E-03  3.469783E-09  2.412720E-13  1.206245E-13  0.000000E+00
  7.000000E-03  3.731563E-09  2.401467E-13  1.203165E-13  0.000000E+00
  7.250000E-03  4.002863E-09  2.389878E-13  1.199986E-13  0.000000E+00
  7.500000E-03  4.283682E-09  2.377959E-13  1.196708E-13  0.000000E+00
  7.750000E-03  4.574021E-09  2.365719E-13  1.193333E-13  0.000000E+00
