 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.00000E+05 eV = 1.10248E+04 a.u.
 #
 # Element:  H,  Z =   1,  atomic weight = 1.00790E+00 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 1.07281E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons =  1
 #
 # Electron density: Read from file ./database/z_001.den                                                                                                    
 #                   Number of data points =  751
 #                   Volume integral = 1.00000E+00
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Integrated cross sections:
 # Total elastic cross section = 1.80005E-20 cm**2 = 6.42811E-04 a0**2
 # 1st transport cross section = 5.31110E-24 cm**2 = 1.89663E-07 a0**2
 # 2nd transport cross section = 1.47871E-23 cm**2 = 5.28057E-07 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  1.000E-04  7.61557E-13  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  1.250E-04  1.18994E-12  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  1.500E-04  1.71346E-12  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  1.750E-04  2.33225E-12  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  2.000E-04  3.04617E-12  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  2.250E-04  3.85530E-12  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  2.500E-04  4.75964E-12  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  2.750E-04  5.75917E-12  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  3.000E-04  6.85391E-12  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  3.250E-04  8.04379E-12  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  3.500E-04  9.32893E-12  7.05296E-17  2.51866E+00  0.00000E+00  1.0E-05
  3.750E-04  1.07092E-11  7.05295E-17  2.51866E+00  0.00000E+00  1.0E-05
