 #
 # Subroutine MOTTSC. Elastic scattering of electrons and positrons
 #                    by unscreened Coulomb fields
 #
 # Projectile: electron
 # Kinetic energy = 1.00000E+08 eV = 3.67493E+06 a.u.
 #
 # Z =   1
 #
 # Differential cross section      MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS       McKinl-Fesh    error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)   (a0**2/sr)
 #-----------------------------------------------------------------------
  2.250E+01  3.80602E-02  3.42042E-28  1.22145E-11  1.22142E-11   1.7E-06
  2.275E+01  3.88995E-02  3.27167E-28  1.16834E-11  1.16830E-11   1.1E-06
  2.300E+01  3.97476E-02  3.13090E-28  1.11806E-11  1.11803E-11   6.3E-07
  2.325E+01  4.06044E-02  2.99758E-28  1.07046E-11  1.07042E-11   1.2E-06
  2.350E+01  4.14700E-02  2.87126E-28  1.02535E-11  1.02531E-11   1.7E-06
  2.375E+01  4.23443E-02  2.75150E-28  9.82578E-12  9.82547E-12   2.0E-06
  2.400E+01  4.32273E-02  2.63789E-28  9.42008E-12  9.41978E-12   2.3E-06
  2.425E+01  4.41190E-02  2.53006E-28  9.03502E-12  9.03472E-12   2.4E-06
  2.450E+01  4.50194E-02  2.42767E-28  8.66935E-12  8.66906E-12   2.4E-06
  2.475E+01  4.59284E-02  2.33037E-28  8.32192E-12  8.32164E-12   2.3E-06
  2.500E+01  4.68461E-02  2.23789E-28  7.99164E-12  7.99137E-12   2.2E-06
  2.550E+01  4.87074E-02  2.06622E-28  7.37860E-12  7.37834E-12   1.8E-06
  2.600E+01  5.06030E-02  1.91062E-28  6.82296E-12  6.82272E-12   1.1E-06
  2.650E+01  5.25328E-02  1.76934E-28  6.31842E-12  6.31819E-12   6.8E-07
  2.700E+01  5.44967E-02  1.64081E-28  5.85944E-12  5.85922E-12   1.4E-06
  2.750E+01  5.64946E-02  1.52368E-28  5.44117E-12  5.44096E-12   1.8E-06
  2.800E+01  5.85262E-02  1.41677E-28  5.05938E-12  5.05918E-12   1.7E-06
  2.850E+01  6.05914E-02  1.31902E-28  4.71030E-12  4.71011E-12   1.7E-06
  2.900E+01  6.26901E-02  1.22951E-28  4.39065E-12  4.39047E-12   1.3E-06
  2.950E+01  6.48222E-02  1.14742E-28  4.09750E-12  4.09733E-12   7.6E-07
  3.000E+01  6.69873E-02  1.07202E-28  3.82826E-12  3.82809E-12   6.8E-07
  3.050E+01  6.91854E-02  1.00268E-28  3.58063E-12  3.58047E-12   1.2E-06
  3.100E+01  7.14163E-02  9.38814E-29  3.35257E-12  3.35241E-12   1.4E-06
  3.150E+01  7.36799E-02  8.79919E-29  3.14225E-12  3.14210E-12   1.3E-06
  3.200E+01  7.59760E-02  8.25538E-29  2.94805E-12  2.94791E-12   1.3E-06
  3.250E+01  7.83043E-02  7.75262E-29  2.76851E-12  2.76838E-12   1.0E-06
  3.300E+01  8.06647E-02  7.28726E-29  2.60233E-12  2.60220E-12   5.4E-07
  3.350E+01  8.30571E-02  6.85602E-29  2.44833E-12  2.44821E-12   6.7E-07
  3.400E+01  8.54812E-02  6.45594E-29  2.30546E-12  2.30534E-12   1.0E-06
  3.450E+01  8.79369E-02  6.08437E-29  2.17277E-12  2.17266E-12   1.1E-06
  3.500E+01  9.04240E-02  5.73891E-29  2.04940E-12  2.04930E-12   1.1E-06
  3.550E+01  9.29422E-02  5.41741E-29  1.93459E-12  1.93449E-12   1.0E-06
  3.600E+01  9.54915E-02  5.11788E-29  1.82763E-12  1.82753E-12   7.8E-07
  3.650E+01  9.80716E-02  4.83857E-29  1.72789E-12  1.72779E-12   3.8E-07
  3.700E+01  1.00682E-01  4.57787E-29  1.63479E-12  1.63470E-12   6.6E-07
  3.750E+01  1.03323E-01  4.33430E-29  1.54781E-12  1.54772E-12   9.1E-07
  3.800E+01  1.05995E-01  4.10654E-29  1.46647E-12  1.46639E-12   9.5E-07
  3.850E+01  1.08696E-01  3.89337E-29  1.39035E-12  1.39027E-12   9.3E-07
  3.900E+01  1.11427E-01  3.69371E-29  1.31905E-12  1.31897E-12   8.6E-07
  3.950E+01  1.14188E-01  3.50652E-29  1.25220E-12  1.25213E-12   6.1E-07
  4.000E+01  1.16978E-01  3.33090E-29  1.18948E-12  1.18941E-12   3.3E-07
  4.050E+01  1.19797E-01  3.16599E-29  1.13060E-12  1.13053E-12   6.4E-07
  4.100E+01  1.22645E-01  3.01104E-29  1.07526E-12  1.07519E-12   8.1E-07
  4.150E+01  1.25522E-01  2.86532E-29  1.02322E-12  1.02316E-12   7.9E-07
  4.200E+01  1.28428E-01  2.72818E-29  9.74252E-13  9.74190E-13   8.0E-07
  4.250E+01  1.31361E-01  2.59904E-29  9.28134E-13  9.28075E-13   7.1E-07
  4.300E+01  1.34323E-01  2.47734E-29  8.84673E-13  8.84615E-13   4.8E-07
  4.350E+01  1.37313E-01  2.36257E-29  8.43687E-13  8.43632E-13   3.8E-07
  4.400E+01  1.40330E-01  2.25426E-29  8.05012E-13  8.04958E-13   6.2E-07
  4.450E+01  1.43375E-01  2.15199E-29  7.68491E-13  7.68440E-13   7.2E-07
  4.500E+01  1.46447E-01  2.05537E-29  7.33985E-13  7.33935E-13   6.6E-07
  4.550E+01  1.49545E-01  1.96401E-29  7.01361E-13  7.01312E-13   7.0E-07
  4.600E+01  1.52671E-01  1.87759E-29  6.70498E-13  6.70451E-13   5.9E-07
  4.650E+01  1.55823E-01  1.79578E-29  6.41284E-13  6.41238E-13   3.6E-07
  4.700E+01  1.59001E-01  1.71829E-29  6.13614E-13  6.13571E-13   4.2E-07
  4.750E+01  1.62205E-01  1.64487E-29  5.87394E-13  5.87351E-13   5.9E-07
  4.800E+01  1.65435E-01  1.57525E-29  5.62531E-13  5.62490E-13   6.3E-07
  4.850E+01  1.68690E-01  1.50920E-29  5.38945E-13  5.38905E-13   6.0E-07
  4.900E+01  1.71970E-01  1.44651E-29  5.16557E-13  5.16518E-13   6.1E-07
  4.950E+01  1.75276E-01  1.38697E-29  4.95295E-13  4.95258E-13   4.8E-07
  5.000E+01  1.78606E-01  1.33039E-29  4.75092E-13  4.75056E-13   2.7E-07
  5.050E+01  1.81961E-01  1.27661E-29  4.55887E-13  4.55852E-13   4.4E-07
  5.100E+01  1.85340E-01  1.22546E-29  4.37621E-13  4.37587E-13   5.5E-07
  5.150E+01  1.88743E-01  1.17679E-29  4.20240E-13  4.20206E-13   5.4E-07
  5.200E+01  1.92169E-01  1.13045E-29  4.03692E-13  4.03660E-13   5.5E-07
  5.250E+01  1.95619E-01  1.08632E-29  3.87932E-13  3.87900E-13   5.2E-07
  5.300E+01  1.99092E-01  1.04426E-29  3.72913E-13  3.72883E-13   3.9E-07
  5.350E+01  2.02589E-01  1.00417E-29  3.58597E-13  3.58568E-13   2.8E-07
  5.400E+01  2.06107E-01  9.65939E-30  3.44943E-13  3.44915E-13   4.4E-07
  5.450E+01  2.09649E-01  9.29459E-30  3.31916E-13  3.31888E-13   5.1E-07
  5.500E+01  2.13212E-01  8.94638E-30  3.19481E-13  3.19454E-13   4.6E-07
  5.550E+01  2.16797E-01  8.61388E-30  3.07607E-13  3.07581E-13   5.0E-07
  5.600E+01  2.20404E-01  8.29622E-30  2.96264E-13  2.96239E-13   4.5E-07
  5.650E+01  2.24032E-01  7.99268E-30  2.85424E-13  2.85399E-13   3.1E-07
  5.700E+01  2.27680E-01  7.70246E-30  2.75060E-13  2.75036E-13   3.1E-07
  5.750E+01  2.31350E-01  7.42490E-30  2.65148E-13  2.65125E-13   4.3E-07
  5.800E+01  2.35040E-01  7.15934E-30  2.55665E-13  2.55642E-13   4.5E-07
  5.850E+01  2.38751E-01  6.90517E-30  2.46588E-13  2.46566E-13   4.1E-07
  5.900E+01  2.42481E-01  6.66182E-30  2.37898E-13  2.37876E-13   4.4E-07
  5.950E+01  2.46231E-01  6.42873E-30  2.29574E-13  2.29553E-13   3.8E-07
  6.000E+01  2.50000E-01  6.20540E-30  2.21599E-13  2.21579E-13   2.4E-07
  6.050E+01  2.53788E-01  5.99134E-30  2.13955E-13  2.13935E-13   3.3E-07
  6.100E+01  2.57595E-01  5.78612E-30  2.06626E-13  2.06607E-13   4.0E-07
  6.150E+01  2.61421E-01  5.58927E-30  1.99597E-13  1.99578E-13   3.9E-07
  6.200E+01  2.65264E-01  5.40044E-30  1.92853E-13  1.92835E-13   3.9E-07
  6.250E+01  2.69126E-01  5.21920E-30  1.86381E-13  1.86363E-13   3.9E-07
  6.300E+01  2.73005E-01  5.04520E-30  1.80167E-13  1.80150E-13   3.1E-07
  6.350E+01  2.76901E-01  4.87812E-30  1.74201E-13  1.74184E-13   2.2E-07
  6.400E+01  2.80814E-01  4.71762E-30  1.68469E-13  1.68453E-13   3.3E-07
  6.450E+01  2.84744E-01  4.56338E-30  1.62961E-13  1.62945E-13   3.7E-07
  6.500E+01  2.88691E-01  4.41515E-30  1.57668E-13  1.57652E-13   3.2E-07
  6.550E+01  2.92653E-01  4.27261E-30  1.52578E-13  1.52562E-13   3.5E-07
  6.600E+01  2.96632E-01  4.13553E-30  1.47682E-13  1.47668E-13   3.4E-07
  6.650E+01  3.00625E-01  4.00366E-30  1.42973E-13  1.42959E-13   2.5E-07
  6.700E+01  3.04634E-01  3.87676E-30  1.38442E-13  1.38428E-13   2.4E-07
  6.750E+01  3.08658E-01  3.75463E-30  1.34080E-13  1.34066E-13   3.1E-07
  6.800E+01  3.12697E-01  3.63703E-30  1.29881E-13  1.29867E-13   3.2E-07
  6.850E+01  3.16749E-01  3.52377E-30  1.25836E-13  1.25823E-13   2.8E-07
  6.900E+01  3.20816E-01  3.41468E-30  1.21940E-13  1.21928E-13   3.1E-07
  6.950E+01  3.24896E-01  3.30956E-30  1.18186E-13  1.18174E-13   2.8E-07
  7.000E+01  3.28990E-01  3.20825E-30  1.14569E-13  1.14557E-13   1.9E-07
  7.050E+01  3.33097E-01  3.11058E-30  1.11081E-13  1.11069E-13   2.4E-07
  7.100E+01  3.37216E-01  3.01641E-30  1.07718E-13  1.07706E-13   2.9E-07
  7.150E+01  3.41348E-01  2.92557E-30  1.04474E-13  1.04463E-13   2.7E-07
  7.200E+01  3.45492E-01  2.83793E-30  1.01344E-13  1.01334E-13   2.6E-07
  7.250E+01  3.49647E-01  2.75337E-30  9.83246E-14  9.83141E-14   2.8E-07
  7.300E+01  3.53814E-01  2.67176E-30  9.54102E-14  9.53998E-14   2.3E-07
  7.350E+01  3.57992E-01  2.59297E-30  9.25965E-14  9.25863E-14   1.6E-07
  7.400E+01  3.62181E-01  2.51688E-30  8.98795E-14  8.98696E-14   2.3E-07
  7.450E+01  3.66381E-01  2.44340E-30  8.72555E-14  8.72457E-14   2.5E-07
  7.500E+01  3.70590E-01  2.37241E-30  8.47202E-14  8.47109E-14   2.2E-07
  7.550E+01  3.74810E-01  2.30382E-30  8.22710E-14  8.22616E-14   2.3E-07
  7.600E+01  3.79039E-01  2.23753E-30  7.99036E-14  7.98946E-14   2.4E-07
  7.650E+01  3.83277E-01  2.17345E-30  7.76152E-14  7.76064E-14   1.9E-07
  7.700E+01  3.87524E-01  2.11149E-30  7.54027E-14  7.53941E-14   1.6E-07
  7.750E+01  3.91780E-01  2.05158E-30  7.32632E-14  7.32547E-14   2.1E-07
  7.800E+01  3.96044E-01  1.99362E-30  7.11936E-14  7.11853E-14   2.1E-07
  7.850E+01  4.00316E-01  1.93756E-30  6.91914E-14  6.91834E-14   1.7E-07
  7.900E+01  4.04596E-01  1.88330E-30  6.72540E-14  6.72462E-14   2.0E-07
  7.950E+01  4.08882E-01  1.83080E-30  6.53791E-14  6.53714E-14   2.0E-07
  8.000E+01  4.13176E-01  1.77998E-30  6.35641E-14  6.35566E-14   1.6E-07
  8.050E+01  4.17476E-01  1.73077E-30  6.18068E-14  6.17995E-14   1.5E-07
  8.100E+01  4.21783E-01  1.68312E-30  6.01053E-14  6.00981E-14   1.8E-07
  8.150E+01  4.26095E-01  1.63696E-30  5.84570E-14  5.84502E-14   1.8E-07
  8.200E+01  4.30413E-01  1.59226E-30  5.68606E-14  5.68538E-14   1.4E-07
  8.250E+01  4.34737E-01  1.54894E-30  5.53137E-14  5.53071E-14   1.7E-07
  8.300E+01  4.39065E-01  1.50697E-30  5.38148E-14  5.38083E-14   1.6E-07
  8.350E+01  4.43398E-01  1.46629E-30  5.23620E-14  5.23556E-14   1.3E-07
  8.400E+01  4.47736E-01  1.42685E-30  5.09537E-14  5.09474E-14   1.3E-07
  8.450E+01  4.52077E-01  1.38861E-30  4.95881E-14  4.95821E-14   1.6E-07
  8.500E+01  4.56422E-01  1.35153E-30  4.82641E-14  4.82581E-14   1.5E-07
  8.550E+01  4.60770E-01  1.31557E-30  4.69799E-14  4.69740E-14   1.1E-07
  8.600E+01  4.65122E-01  1.28069E-30  4.57342E-14  4.57284E-14   1.4E-07
  8.650E+01  4.69476E-01  1.24684E-30  4.45256E-14  4.45200E-14   1.4E-07
  8.700E+01  4.73832E-01  1.21400E-30  4.33528E-14  4.33474E-14   1.1E-07
  8.750E+01  4.78190E-01  1.18213E-30  4.22147E-14  4.22093E-14   1.1E-07
  8.800E+01  4.82550E-01  1.15120E-30  4.11100E-14  4.11048E-14   1.4E-07
  8.850E+01  4.86912E-01  1.12117E-30  4.00376E-14  4.00324E-14   1.3E-07
  8.900E+01  4.91274E-01  1.09201E-30  3.89962E-14  3.89913E-14   1.0E-07
  8.950E+01  4.95637E-01  1.06369E-30  3.79852E-14  3.79803E-14   1.2E-07
  9.000E+01  5.00000E-01  1.03619E-30  3.70032E-14  3.69983E-14   1.3E-07
  9.050E+01  5.04363E-01  1.00948E-30  3.60492E-14  3.60445E-14   1.1E-07
  9.100E+01  5.08726E-01  9.83529E-31  3.51225E-14  3.51179E-14   9.7E-08
  9.150E+01  5.13088E-01  9.58318E-31  3.42222E-14  3.42176E-14   1.2E-07
  9.200E+01  5.17450E-01  9.33814E-31  3.33471E-14  3.33427E-14   1.3E-07
  9.250E+01  5.21810E-01  9.10001E-31  3.24967E-14  3.24923E-14   1.1E-07
  9.300E+01  5.26168E-01  8.86853E-31  3.16701E-14  3.16658E-14   1.0E-07
  9.350E+01  5.30524E-01  8.64348E-31  3.08664E-14  3.08622E-14   1.3E-07
  9.400E+01  5.34878E-01  8.42464E-31  3.00849E-14  3.00810E-14   1.3E-07
  9.450E+01  5.39230E-01  8.21190E-31  2.93252E-14  2.93212E-14   1.0E-07
  9.500E+01  5.43578E-01  8.00496E-31  2.85862E-14  2.85823E-14   1.3E-07
  9.550E+01  5.47923E-01  7.80367E-31  2.78674E-14  2.78637E-14   1.4E-07
  9.600E+01  5.52264E-01  7.60788E-31  2.71682E-14  2.71645E-14   1.3E-07
  9.650E+01  5.56602E-01  7.41737E-31  2.64879E-14  2.64843E-14   1.0E-07
  9.700E+01  5.60935E-01  7.23201E-31  2.58260E-14  2.58225E-14   1.4E-07
  9.750E+01  5.65263E-01  7.05167E-31  2.51820E-14  2.51784E-14   1.5E-07
  9.800E+01  5.69587E-01  6.87608E-31  2.45549E-14  2.45515E-14   1.4E-07
  9.850E+01  5.73905E-01  6.70521E-31  2.39447E-14  2.39414E-14   1.5E-07
  9.900E+01  5.78217E-01  6.53884E-31  2.33506E-14  2.33474E-14   1.7E-07
  9.950E+01  5.82524E-01  6.37687E-31  2.27722E-14  2.27690E-14   1.6E-07
  1.000E+02  5.86824E-01  6.21915E-31  2.22090E-14  2.22059E-14   1.2E-07
  1.005E+02  5.91118E-01  6.06558E-31  2.16606E-14  2.16575E-14   1.7E-07
  1.010E+02  5.95404E-01  5.91599E-31  2.11264E-14  2.11234E-14   1.9E-07
  1.015E+02  5.99684E-01  5.77029E-31  2.06061E-14  2.06032E-14   1.7E-07
  1.020E+02  6.03956E-01  5.62837E-31  2.00993E-14  2.00964E-14   1.8E-07
  1.025E+02  6.08220E-01  5.49012E-31  1.96056E-14  1.96027E-14   2.1E-07
  1.030E+02  6.12476E-01  5.35537E-31  1.91244E-14  1.91216E-14   1.9E-07
  1.035E+02  6.16723E-01  5.22407E-31  1.86555E-14  1.86529E-14   1.5E-07
  1.040E+02  6.20961E-01  5.09613E-31  1.81986E-14  1.81960E-14   2.1E-07
  1.045E+02  6.25190E-01  4.97145E-31  1.77534E-14  1.77507E-14   2.4E-07
  1.050E+02  6.29410E-01  4.84988E-31  1.73192E-14  1.73167E-14   2.1E-07
  1.055E+02  6.33619E-01  4.73138E-31  1.68961E-14  1.68936E-14   2.4E-07
  1.060E+02  6.37819E-01  4.61584E-31  1.64835E-14  1.64811E-14   2.6E-07
  1.065E+02  6.42008E-01  4.50320E-31  1.60812E-14  1.60789E-14   2.2E-07
  1.070E+02  6.46186E-01  4.39334E-31  1.56889E-14  1.56867E-14   2.0E-07
  1.075E+02  6.50353E-01  4.28625E-31  1.53065E-14  1.53042E-14   2.7E-07
  1.080E+02  6.54508E-01  4.18177E-31  1.49334E-14  1.49312E-14   2.9E-07
  1.085E+02  6.58652E-01  4.07987E-31  1.45695E-14  1.45673E-14   2.5E-07
  1.090E+02  6.62784E-01  3.98047E-31  1.42145E-14  1.42124E-14   3.1E-07
  1.095E+02  6.66903E-01  3.88350E-31  1.38682E-14  1.38661E-14   3.1E-07
  1.100E+02  6.71010E-01  3.78889E-31  1.35304E-14  1.35283E-14   2.4E-07
  1.105E+02  6.75104E-01  3.69657E-31  1.32007E-14  1.31987E-14   2.6E-07
  1.110E+02  6.79184E-01  3.60647E-31  1.28789E-14  1.28770E-14   3.4E-07
  1.115E+02  6.83251E-01  3.51858E-31  1.25651E-14  1.25632E-14   3.5E-07
  1.120E+02  6.87303E-01  3.43276E-31  1.22586E-14  1.22568E-14   3.2E-07
  1.125E+02  6.91342E-01  3.34904E-31  1.19596E-14  1.19578E-14   3.8E-07
  1.130E+02  6.95366E-01  3.26729E-31  1.16677E-14  1.16659E-14   3.5E-07
  1.135E+02  6.99375E-01  3.18749E-31  1.13827E-14  1.13810E-14   2.4E-07
  1.140E+02  7.03368E-01  3.10957E-31  1.11045E-14  1.11028E-14   3.5E-07
  1.145E+02  7.07347E-01  3.03351E-31  1.08329E-14  1.08312E-14   4.2E-07
  1.150E+02  7.11309E-01  2.95923E-31  1.05676E-14  1.05660E-14   4.1E-07
  1.155E+02  7.15256E-01  2.88671E-31  1.03086E-14  1.03071E-14   4.2E-07
  1.160E+02  7.19186E-01  2.81589E-31  1.00557E-14  1.00542E-14   4.5E-07
  1.165E+02  7.23099E-01  2.74672E-31  9.80872E-15  9.80723E-15   3.8E-07
  1.170E+02  7.26995E-01  2.67917E-31  9.56748E-15  9.56602E-15   3.0E-07
  1.175E+02  7.30874E-01  2.61319E-31  9.33186E-15  9.33042E-15   4.5E-07
  1.180E+02  7.34736E-01  2.54873E-31  9.10168E-15  9.10028E-15   5.1E-07
  1.185E+02  7.38579E-01  2.48577E-31  8.87685E-15  8.87546E-15   4.5E-07
  1.190E+02  7.42405E-01  2.42426E-31  8.65719E-15  8.65583E-15   5.3E-07
  1.195E+02  7.46212E-01  2.36416E-31  8.44256E-15  8.44125E-15   5.1E-07
  1.200E+02  7.50000E-01  2.30545E-31  8.23290E-15  8.23159E-15   3.7E-07
  1.205E+02  7.53769E-01  2.24808E-31  8.02803E-15  8.02673E-15   4.3E-07
  1.210E+02  7.57519E-01  2.19200E-31  7.82779E-15  7.82655E-15   5.7E-07
  1.215E+02  7.61249E-01  2.13722E-31  7.63216E-15  7.63093E-15   5.9E-07
  1.220E+02  7.64960E-01  2.08367E-31  7.44092E-15  7.43975E-15   5.7E-07
  1.225E+02  7.68650E-01  2.03134E-31  7.25403E-15  7.25292E-15   6.2E-07
  1.230E+02  7.72320E-01  1.98019E-31  7.07140E-15  7.07031E-15   5.3E-07
  1.235E+02  7.75968E-01  1.93022E-31  6.89295E-15  6.89182E-15   3.3E-07
  1.240E+02  7.79596E-01  1.88135E-31  6.71843E-15  6.71736E-15   5.7E-07
  1.245E+02  7.83203E-01  1.83358E-31  6.54785E-15  6.54682E-15   6.9E-07
  1.250E+02  7.86788E-01  1.78689E-31  6.38109E-15  6.38011E-15   6.6E-07
  1.255E+02  7.90351E-01  1.74126E-31  6.21816E-15  6.21713E-15   7.2E-07
  1.260E+02  7.93893E-01  1.69661E-31  6.05870E-15  6.05781E-15   7.0E-07
  1.265E+02  7.97411E-01  1.65301E-31  5.90300E-15  5.90204E-15   5.2E-07
  1.270E+02  8.00908E-01  1.61035E-31  5.75065E-15  5.74974E-15   5.0E-07
  1.275E+02  8.04381E-01  1.56865E-31  5.60175E-15  5.60083E-15   7.3E-07
  1.280E+02  8.07831E-01  1.52787E-31  5.45613E-15  5.45524E-15   8.2E-07
  1.285E+02  8.11257E-01  1.48801E-31  5.31378E-15  5.31288E-15   7.7E-07
  1.290E+02  8.14660E-01  1.44902E-31  5.17453E-15  5.17367E-15   8.5E-07
  1.295E+02  8.18039E-01  1.41090E-31  5.03842E-15  5.03755E-15   7.4E-07
  1.300E+02  8.21394E-01  1.37361E-31  4.90525E-15  4.90444E-15   4.5E-07
  1.305E+02  8.24724E-01  1.33716E-31  4.77507E-15  4.77427E-15   7.0E-07
  1.310E+02  8.28030E-01  1.30150E-31  4.64773E-15  4.64697E-15   9.1E-07
  1.315E+02  8.31310E-01  1.26664E-31  4.52324E-15  4.52248E-15   9.3E-07
  1.320E+02  8.34565E-01  1.23254E-31  4.40147E-15  4.40074E-15   9.6E-07
  1.325E+02  8.37795E-01  1.19920E-31  4.28241E-15  4.28168E-15   9.5E-07
  1.330E+02  8.40999E-01  1.16658E-31  4.16594E-15  4.16524E-15   7.1E-07
  1.335E+02  8.44177E-01  1.13469E-31  4.05205E-15  4.05137E-15   5.6E-07
  1.340E+02  8.47329E-01  1.10351E-31  3.94069E-15  3.94000E-15   9.3E-07
  1.345E+02  8.50455E-01  1.07298E-31  3.83170E-15  3.83108E-15   1.1E-06
  1.350E+02  8.53553E-01  1.04316E-31  3.72518E-15  3.72455E-15   1.0E-06
  1.355E+02  8.56625E-01  1.01397E-31  3.62095E-15  3.62037E-15   1.1E-06
  1.360E+02  8.59670E-01  9.85431E-32  3.51904E-15  3.51849E-15   1.0E-06
  1.365E+02  8.62687E-01  9.57527E-32  3.41939E-15  3.41884E-15   6.1E-07
  1.370E+02  8.65677E-01  9.30245E-32  3.32196E-15  3.32139E-15   8.4E-07
  1.375E+02  8.68639E-01  9.03557E-32  3.22666E-15  3.22608E-15   1.2E-06
  1.380E+02  8.71572E-01  8.77444E-32  3.13341E-15  3.13288E-15   1.3E-06
  1.385E+02  8.74478E-01  8.51919E-32  3.04226E-15  3.04174E-15   1.3E-06
  1.390E+02  8.77355E-01  8.26947E-32  2.95308E-15  2.95260E-15   1.3E-06
  1.395E+02  8.80203E-01  8.02545E-32  2.86594E-15  2.86544E-15   9.8E-07
  1.400E+02  8.83022E-01  7.78671E-32  2.78069E-15  2.78021E-15   6.2E-07
  1.405E+02  8.85812E-01  7.55331E-32  2.69733E-15  2.69687E-15   1.2E-06
  1.410E+02  8.88573E-01  7.32507E-32  2.61583E-15  2.61537E-15   1.5E-06
  1.415E+02  8.91304E-01  7.10174E-32  2.53608E-15  2.53570E-15   1.5E-06
  1.420E+02  8.94005E-01  6.88378E-32  2.45824E-15  2.45780E-15   1.6E-06
  1.425E+02  8.96677E-01  6.67043E-32  2.38205E-15  2.38163E-15   1.4E-06
  1.430E+02  8.99318E-01  6.46180E-32  2.30755E-15  2.30718E-15   8.4E-07
  1.435E+02  9.01928E-01  6.25806E-32  2.23479E-15  2.23440E-15   1.0E-06
  1.440E+02  9.04508E-01  6.05878E-32  2.16363E-15  2.16325E-15   1.6E-06
  1.445E+02  9.07058E-01  5.86395E-32  2.09406E-15  2.09372E-15   1.8E-06
  1.450E+02  9.09576E-01  5.67371E-32  2.02612E-15  2.02576E-15   1.8E-06
  1.455E+02  9.12063E-01  5.48771E-32  1.95970E-15  1.95934E-15   1.8E-06
  1.460E+02  9.14519E-01  5.30580E-32  1.89474E-15  1.89444E-15   1.4E-06
  1.465E+02  9.16943E-01  5.12823E-32  1.83132E-15  1.83103E-15   6.7E-07
  1.470E+02  9.19335E-01  4.95472E-32  1.76936E-15  1.76907E-15   1.5E-06
  1.475E+02  9.21696E-01  4.78527E-32  1.70885E-15  1.70855E-15   2.0E-06
  1.480E+02  9.24024E-01  4.61966E-32  1.64971E-15  1.64943E-15   2.1E-06
  1.485E+02  9.26320E-01  4.45795E-32  1.59196E-15  1.59169E-15   2.2E-06
  1.490E+02  9.28584E-01  4.30007E-32  1.53558E-15  1.53531E-15   1.9E-06
  1.495E+02  9.30815E-01  4.14586E-32  1.48051E-15  1.48025E-15   1.2E-06
  1.500E+02  9.33013E-01  3.99526E-32  1.42673E-15  1.42650E-15   1.2E-06
  1.505E+02  9.35178E-01  3.84838E-32  1.37428E-15  1.37404E-15   2.1E-06
  1.510E+02  9.37310E-01  3.70502E-32  1.32308E-15  1.32283E-15   2.6E-06
  1.515E+02  9.39409E-01  3.56501E-32  1.27309E-15  1.27287E-15   2.6E-06
  1.520E+02  9.41474E-01  3.42845E-32  1.22432E-15  1.22412E-15   2.6E-06
  1.525E+02  9.43505E-01  3.29528E-32  1.17677E-15  1.17657E-15   1.9E-06
  1.530E+02  9.45503E-01  3.16547E-32  1.13041E-15  1.13020E-15   8.0E-07
  1.535E+02  9.47467E-01  3.03869E-32  1.08514E-15  1.08498E-15   2.0E-06
  1.540E+02  9.49397E-01  2.91523E-32  1.04105E-15  1.04090E-15   2.9E-06
  1.545E+02  9.51293E-01  2.79496E-32  9.98100E-16  9.97948E-16   3.2E-06
  1.550E+02  9.53154E-01  2.67780E-32  9.56260E-16  9.56094E-16   3.3E-06
  1.555E+02  9.54981E-01  2.56359E-32  9.15473E-16  9.15325E-16   2.9E-06
  1.560E+02  9.56773E-01  2.45241E-32  8.75770E-16  8.75624E-16   1.7E-06
  1.565E+02  9.58530E-01  2.34417E-32  8.37117E-16  8.36976E-16   1.5E-06
  1.570E+02  9.60252E-01  2.23883E-32  7.99501E-16  7.99364E-16   3.0E-06
  1.575E+02  9.61940E-01  2.13637E-32  7.62913E-16  7.62772E-16   3.8E-06
  1.580E+02  9.63592E-01  2.03671E-32  7.27321E-16  7.27186E-16   4.0E-06
  1.585E+02  9.65209E-01  1.93978E-32  6.92707E-16  6.92592E-16   4.0E-06
  1.590E+02  9.66790E-01  1.84566E-32  6.59097E-16  6.58976E-16   3.0E-06
  1.595E+02  9.68336E-01  1.75418E-32  6.26428E-16  6.26323E-16   1.2E-06
  1.600E+02  9.69846E-01  1.66543E-32  5.94736E-16  5.94621E-16   2.8E-06
  1.605E+02  9.71321E-01  1.57924E-32  5.63959E-16  5.63857E-16   4.4E-06
  1.610E+02  9.72759E-01  1.49564E-32  5.34103E-16  5.34018E-16   5.1E-06
  1.615E+02  9.74162E-01  1.41469E-32  5.05196E-16  5.05094E-16   5.3E-06
  1.620E+02  9.75528E-01  1.33616E-32  4.77152E-16  4.77071E-16   4.7E-06
  1.625E+02  9.76858E-01  1.26022E-32  4.50033E-16  4.49940E-16   2.8E-06
  1.630E+02  9.78152E-01  1.18665E-32  4.23760E-16  4.23689E-16   2.1E-06
  1.635E+02  9.79410E-01  1.11563E-32  3.98398E-16  3.98308E-16   4.7E-06
  1.640E+02  9.80631E-01  1.04697E-32  3.73881E-16  3.73786E-16   6.4E-06
  1.645E+02  9.81815E-01  9.80644E-33  3.50194E-16  3.50115E-16   6.9E-06
  1.650E+02  9.82963E-01  9.16700E-33  3.27360E-16  3.27285E-16   7.0E-06
  1.655E+02  9.84074E-01  8.55104E-33  3.05363E-16  3.05287E-16   5.3E-06
  1.660E+02  9.85148E-01  7.95745E-33  2.84166E-16  2.84112E-16   2.2E-06
