 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 4.00000E+04 eV = 1.46997E+03 a.u.
 #
 # Element: Cu,  Z =  29,  atomic weight = 6.35460E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 4.26986E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 29
 #
 # Electron density: Read from file ./database/z_029.den                                                                                                    
 #                   Number of data points =  771
 #                   Volume integral = 2.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # No absorption potential
 #
 # No correlation-polarization potential
 #
 # Integrated cross sections:
 # Total elastic cross section = 1.18468E-17 cm**2 = 4.23058E-01 a0**2
 # 1st transport cross section = 1.03560E-19 cm**2 = 3.69818E-03 a0**2
 # 2nd transport cross section = 2.52296E-19 cm**2 = 9.00964E-03 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  3.35088E-15  1.19662E+02  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  3.35088E-15  1.19662E+02  6.46069E-10  1.0E-07
  1.250E-04  1.18994E-12  3.35088E-15  1.19662E+02  8.07586E-10  1.0E-07
  1.500E-04  1.71346E-12  3.35088E-15  1.19662E+02  9.69103E-10  1.0E-07
  1.750E-04  2.33225E-12  3.35088E-15  1.19662E+02  1.13062E-09  1.0E-07
  2.000E-04  3.04617E-12  3.35088E-15  1.19662E+02  1.29214E-09  1.0E-07
  2.250E-04  3.85530E-12  3.35088E-15  1.19662E+02  1.45366E-09  1.0E-07
  2.500E-04  4.75964E-12  3.35088E-15  1.19662E+02  1.61517E-09  1.0E-07
  2.750E-04  5.75917E-12  3.35088E-15  1.19662E+02  1.77669E-09  1.0E-07
  3.000E-04  6.85391E-12  3.35088E-15  1.19662E+02  1.93821E-09  1.0E-07
  3.250E-04  8.04379E-12  3.35088E-15  1.19662E+02  2.09972E-09  1.0E-07
  3.500E-04  9.32893E-12  3.35088E-15  1.19662E+02  2.26124E-09  1.0E-07
  3.750E-04  1.07092E-11  3.35088E-15  1.19662E+02  2.42276E-09  1.0E-07
  4.000E-04  1.21847E-11  3.35088E-15  1.19662E+02  2.58428E-09  1.0E-07
  4.250E-04  1.37554E-11  3.35088E-15  1.19662E+02  2.74579E-09  1.0E-07
  4.500E-04  1.54213E-11  3.35088E-15  1.19662E+02  2.90731E-09  1.0E-07
  4.750E-04  1.71823E-11  3.35088E-15  1.19662E+02  3.06883E-09  1.0E-07
  5.000E-04  1.90386E-11  3.35088E-15  1.19662E+02  3.23034E-09  1.0E-07
  5.250E-04  2.09900E-11  3.35088E-15  1.19662E+02  3.39186E-09  1.0E-07
  5.500E-04  2.30367E-11  3.35087E-15  1.19662E+02  3.55338E-09  1.0E-07
  5.750E-04  2.51785E-11  3.35087E-15  1.19662E+02  3.71490E-09  1.0E-07
  6.000E-04  2.74156E-11  3.35087E-15  1.19662E+02  3.87641E-09  1.0E-07
  6.250E-04  2.97478E-11  3.35087E-15  1.19662E+02  4.03793E-09  1.0E-07
  6.500E-04  3.21752E-11  3.35087E-15  1.19662E+02  4.19945E-09  1.0E-07
  6.750E-04  3.46979E-11  3.35087E-15  1.19662E+02  4.36097E-09  1.0E-07
  7.000E-04  3.73157E-11  3.35087E-15  1.19662E+02  4.52248E-09  1.0E-07
  7.250E-04  4.00286E-11  3.35087E-15  1.19662E+02  4.68400E-09  1.0E-07
  7.500E-04  4.28368E-11  3.35087E-15  1.19662E+02  4.84552E-09  1.0E-07
  7.750E-04  4.57402E-11  3.35087E-15  1.19662E+02  5.00704E-09  1.0E-07
  8.000E-04  4.87388E-11  3.35087E-15  1.19662E+02  5.16855E-09  1.0E-07
  8.250E-04  5.18325E-11  3.35087E-15  1.19662E+02  5.33007E-09  1.0E-07
  8.500E-04  5.50215E-11  3.35087E-15  1.19662E+02  5.49159E-09  1.0E-07
  8.750E-04  5.83057E-11  3.35087E-15  1.19662E+02  5.65310E-09  1.0E-07
  9.000E-04  6.16850E-11  3.35087E-15  1.19662E+02  5.81462E-09  1.0E-07
  9.250E-04  6.51595E-11  3.35087E-15  1.19662E+02  5.97614E-09  1.0E-07
  9.500E-04  6.87293E-11  3.35087E-15  1.19662E+02  6.13766E-09  1.0E-07
  9.750E-04  7.23943E-11  3.35087E-15  1.19662E+02  6.29917E-09  1.0E-07
  1.000E-03  7.61544E-11  3.35087E-15  1.19662E+02  6.46069E-09  1.0E-07
  1.250E-03  1.18991E-10  3.35087E-15  1.19662E+02  8.07587E-09  1.0E-07
  1.500E-03  1.71347E-10  3.35087E-15  1.19662E+02  9.69104E-09  1.0E-07
  1.750E-03  2.33223E-10  3.35087E-15  1.19662E+02  1.13062E-08  1.0E-07
  2.000E-03  3.04617E-10  3.35086E-15  1.19661E+02  1.29214E-08  1.0E-07
  2.250E-03  3.85531E-10  3.35086E-15  1.19661E+02  1.45366E-08  1.0E-07
  2.500E-03  4.75965E-10  3.35085E-15  1.19661E+02  1.61518E-08  1.0E-07
  2.750E-03  5.75917E-10  3.35085E-15  1.19661E+02  1.77670E-08  1.0E-07
  3.000E-03  6.85389E-10  3.35084E-15  1.19661E+02  1.93821E-08  1.0E-07
  3.250E-03  8.04380E-10  3.35084E-15  1.19661E+02  2.09973E-08  1.0E-07
  3.500E-03  9.32891E-10  3.35083E-15  1.19660E+02  2.26125E-08  1.0E-07
  3.750E-03  1.07092E-09  3.35083E-15  1.19660E+02  2.42277E-08  1.0E-07
  4.000E-03  1.21847E-09  3.35082E-15  1.19660E+02  2.58430E-08  1.0E-07
  4.250E-03  1.37554E-09  3.35081E-15  1.19660E+02  2.74582E-08  1.0E-07
  4.500E-03  1.54213E-09  3.35080E-15  1.19659E+02  2.90734E-08  1.0E-07
  4.750E-03  1.71823E-09  3.35080E-15  1.19659E+02  3.06886E-08  1.0E-07
  5.000E-03  1.90386E-09  3.35079E-15  1.19659E+02  3.23038E-08  1.0E-07
  5.250E-03  2.09900E-09  3.35078E-15  1.19658E+02  3.39191E-08  1.0E-07
  5.500E-03  2.30367E-09  3.35077E-15  1.19658E+02  3.55343E-08  1.0E-07
  5.750E-03  2.51785E-09  3.35076E-15  1.19658E+02  3.71495E-08  1.0E-07
  6.000E-03  2.74156E-09  3.35075E-15  1.19657E+02  3.87648E-08  1.0E-07
  6.250E-03  2.97478E-09  3.35074E-15  1.19657E+02  4.03800E-08  1.0E-07
  6.500E-03  3.21752E-09  3.35073E-15  1.19657E+02  4.19953E-08  1.0E-07
  6.750E-03  3.46978E-09  3.35072E-15  1.19656E+02  4.36106E-08  1.0E-07
  7.000E-03  3.73156E-09  3.35070E-15  1.19656E+02  4.52259E-08  1.0E-07
  7.250E-03  4.00286E-09  3.35069E-15  1.19655E+02  4.68412E-08  1.0E-07
  7.500E-03  4.28368E-09  3.35068E-15  1.19655E+02  4.84564E-08  1.0E-07
  7.750E-03  4.57402E-09  3.35066E-15  1.19654E+02  5.00718E-08  1.0E-07
  8.000E-03  4.87388E-09  3.35065E-15  1.19654E+02  5.16871E-08  1.0E-07
  8.250E-03  5.18326E-09  3.35064E-15  1.19653E+02  5.33024E-08  1.0E-07
  8.500E-03  5.50215E-09  3.35062E-15  1.19653E+02  5.49177E-08  1.0E-07
  8.750E-03  5.83057E-09  3.35061E-15  1.19652E+02  5.65331E-08  1.0E-07
  9.000E-03  6.16850E-09  3.35059E-15  1.19652E+02  5.81484E-08  1.0E-07
  9.250E-03  6.51596E-09  3.35057E-15  1.19651E+02  5.97638E-08  1.0E-07
  9.500E-03  6.87293E-09  3.35056E-15  1.19651E+02  6.13791E-08  1.0E-07
  9.750E-03  7.23942E-09  3.35054E-15  1.19650E+02  6.29945E-08  1.0E-07
  1.000E-02  7.61544E-09  3.35052E-15  1.19649E+02  6.46099E-08  1.0E-07
  1.250E-02  1.18991E-08  3.35032E-15  1.19642E+02  8.07645E-08  1.0E-07
  1.500E-02  1.71347E-08  3.35008E-15  1.19634E+02  9.69206E-08  1.0E-07
  1.750E-02  2.33223E-08  3.34979E-15  1.19623E+02  1.13078E-07  1.0E-07
  2.000E-02  3.04617E-08  3.34946E-15  1.19612E+02  1.29238E-07  1.0E-07
  2.250E-02  3.85531E-08  3.34909E-15  1.19598E+02  1.45400E-07  1.0E-07
  2.500E-02  4.75965E-08  3.34867E-15  1.19583E+02  1.61565E-07  1.0E-07
  2.750E-02  5.75917E-08  3.34821E-15  1.19567E+02  1.77732E-07  1.0E-07
  3.000E-02  6.85389E-08  3.34770E-15  1.19549E+02  1.93903E-07  1.0E-07
  3.250E-02  8.04380E-08  3.34715E-15  1.19529E+02  2.10077E-07  1.0E-07
  3.500E-02  9.32891E-08  3.34655E-15  1.19508E+02  2.26254E-07  1.0E-07
  3.750E-02  1.07092E-07  3.34592E-15  1.19485E+02  2.42436E-07  1.0E-07
  4.000E-02  1.21847E-07  3.34523E-15  1.19460E+02  2.58622E-07  1.0E-07
  4.250E-02  1.37554E-07  3.34451E-15  1.19435E+02  2.74812E-07  1.0E-07
  4.500E-02  1.54213E-07  3.34374E-15  1.19407E+02  2.91007E-07  1.0E-07
  4.750E-02  1.71823E-07  3.34292E-15  1.19378E+02  3.07208E-07  1.0E-07
  5.000E-02  1.90386E-07  3.34207E-15  1.19347E+02  3.23414E-07  1.0E-07
  5.250E-02  2.09900E-07  3.34117E-15  1.19315E+02  3.39625E-07  1.0E-07
  5.500E-02  2.30367E-07  3.34022E-15  1.19282E+02  3.55843E-07  1.0E-07
  5.750E-02  2.51785E-07  3.33924E-15  1.19246E+02  3.72066E-07  1.0E-07
  6.000E-02  2.74156E-07  3.33820E-15  1.19209E+02  3.88296E-07  1.0E-07
  6.250E-02  2.97478E-07  3.33713E-15  1.19171E+02  4.04533E-07  1.0E-07
  6.500E-02  3.21752E-07  3.33601E-15  1.19131E+02  4.20777E-07  1.0E-07
  6.750E-02  3.46978E-07  3.33485E-15  1.19090E+02  4.37029E-07  1.0E-07
  7.000E-02  3.73156E-07  3.33365E-15  1.19047E+02  4.53288E-07  1.0E-07
  7.250E-02  4.00286E-07  3.33240E-15  1.19002E+02  4.69555E-07  1.0E-07
  7.500E-02  4.28368E-07  3.33112E-15  1.18956E+02  4.85830E-07  1.0E-07
  7.750E-02  4.57402E-07  3.32978E-15  1.18909E+02  5.02114E-07  1.0E-07
  8.000E-02  4.87388E-07  3.32841E-15  1.18860E+02  5.18407E-07  1.0E-07
  8.250E-02  5.18325E-07  3.32699E-15  1.18809E+02  5.34708E-07  1.0E-07
  8.500E-02  5.50215E-07  3.32554E-15  1.18757E+02  5.51019E-07  1.0E-07
  8.750E-02  5.83057E-07  3.32403E-15  1.18703E+02  5.67340E-07  1.0E-07
  9.000E-02  6.16850E-07  3.32249E-15  1.18648E+02  5.83670E-07  1.0E-07
  9.250E-02  6.51596E-07  3.32091E-15  1.18592E+02  6.00011E-07  1.0E-07
  9.500E-02  6.87293E-07  3.31928E-15  1.18534E+02  6.16362E-07  1.0E-07
  9.750E-02  7.23942E-07  3.31761E-15  1.18474E+02  6.32724E-07  1.0E-07
  1.000E-01  7.61543E-07  3.31590E-15  1.18413E+02  6.49097E-07  1.0E-07
  1.250E-01  1.18991E-06  3.29652E-15  1.17721E+02  8.13492E-07  1.0E-07
  1.500E-01  1.71347E-06  3.27313E-15  1.16885E+02  9.79291E-07  1.0E-07
  1.750E-01  2.33223E-06  3.24588E-15  1.15912E+02  1.14677E-06  1.0E-07
  2.000E-01  3.04617E-06  3.21496E-15  1.14808E+02  1.31618E-06  1.0E-07
  2.250E-01  3.85531E-06  3.18058E-15  1.13581E+02  1.48780E-06  1.0E-07
  2.500E-01  4.75964E-06  3.14297E-15  1.12238E+02  1.66187E-06  1.0E-07
  2.750E-01  5.75916E-06  3.10237E-15  1.10788E+02  1.83865E-06  1.0E-07
  3.000E-01  6.85388E-06  3.05903E-15  1.09240E+02  2.01836E-06  1.0E-07
  3.250E-01  8.04378E-06  3.01320E-15  1.07604E+02  2.20124E-06  1.0E-07
  3.500E-01  9.32888E-06  2.96516E-15  1.05888E+02  2.38750E-06  1.0E-07
  3.750E-01  1.07092E-05  2.91516E-15  1.04102E+02  2.57736E-06  1.0E-07
  4.000E-01  1.21846E-05  2.86347E-15  1.02256E+02  2.77101E-06  1.0E-07
  4.250E-01  1.37553E-05  2.81034E-15  1.00359E+02  2.96864E-06  1.0E-07
