 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 6.00000E+06 eV = 2.20496E+05 a.u.
 #
 # Element: Cu,  Z =  29,  atomic weight = 6.35460E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 4.26986E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 29
 #
 # Electron density: Read from file ./database/z_029.den                                                                                                    
 #                   Number of data points =  771
 #                   Volume integral = 2.90000E+01
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Integrated cross sections:
 # Total elastic cross section = 1.85288E-18 cm**2 = 6.61676E-02 a0**2
 # 1st transport cross section = 3.20992E-23 cm**2 = 1.14628E-06 a0**2
 # 2nd transport cross section = 9.11477E-23 cm**2 = 3.25494E-06 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  5.01891E-13  1.79228E+04  0.00000E+00  1.0E-05
  1.000E-04  7.61557E-13  5.01886E-13  1.79227E+04  0.00000E+00  1.0E-05
  1.250E-04  1.18994E-12  5.01883E-13  1.79226E+04  0.00000E+00  1.0E-05
  1.500E-04  1.71346E-12  5.01879E-13  1.79224E+04  0.00000E+00  1.0E-05
  1.750E-04  2.33225E-12  5.01875E-13  1.79223E+04  0.00000E+00  1.0E-05
  2.000E-04  3.04617E-12  5.01870E-13  1.79221E+04  0.00000E+00  1.0E-05
  2.250E-04  3.85530E-12  5.01865E-13  1.79219E+04  0.00000E+00  1.0E-05
  2.500E-04  4.75964E-12  5.01859E-13  1.79217E+04  0.00000E+00  1.0E-05
  2.750E-04  5.75917E-12  5.01852E-13  1.79215E+04  0.00000E+00  1.0E-05
  3.000E-04  6.85391E-12  5.01845E-13  1.79212E+04  0.00000E+00  1.0E-05
  3.250E-04  8.04379E-12  5.01837E-13  1.79209E+04  0.00000E+00  1.0E-05
  3.500E-04  9.32893E-12  5.01828E-13  1.79206E+04  0.00000E+00  1.0E-05
  3.750E-04  1.07092E-11  5.01819E-13  1.79203E+04  0.00000E+00  1.0E-05
  4.000E-04  1.21847E-11  5.01809E-13  1.79199E+04  0.00000E+00  1.0E-05
  4.250E-04  1.37554E-11  5.01798E-13  1.79195E+04  0.00000E+00  1.0E-05
  4.500E-04  1.54213E-11  5.01787E-13  1.79191E+04  0.00000E+00  1.0E-05
  4.750E-04  1.71823E-11  5.01775E-13  1.79187E+04  0.00000E+00  1.0E-05
  5.000E-04  1.90386E-11  5.01763E-13  1.79183E+04  0.00000E+00  1.0E-05
  5.250E-04  2.09900E-11  5.01750E-13  1.79178E+04  0.00000E+00  1.0E-05
  5.500E-04  2.30367E-11  5.01736E-13  1.79173E+04  0.00000E+00  1.0E-05
  5.750E-04  2.51785E-11  5.01721E-13  1.79168E+04  0.00000E+00  1.0E-05
  6.000E-04  2.74156E-11  5.01706E-13  1.79163E+04  0.00000E+00  1.0E-05
  6.250E-04  2.97478E-11  5.01691E-13  1.79157E+04  0.00000E+00  1.0E-05
  6.500E-04  3.21752E-11  5.01674E-13  1.79151E+04  0.00000E+00  1.0E-05
