 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 4.00000E+02 eV = 1.46997E+01 a.u.
 #
 # Element: Cu,  Z =  29,  atomic weight = 6.35460E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 4.26986E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 29
 #
 # Electron density: Read from file ./database/z_029.den                                                                                                    
 #                   Number of data points =  771
 #                   Volume integral = 2.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # No absorption potential
 #
 # No correlation-polarization potential
 #
 # Integrated cross sections:
 # Total elastic cross section = 2.17051E-16 cm**2 = 7.75103E+00 a0**2
 # 1st transport cross section = 9.27736E-17 cm**2 = 3.31301E+00 a0**2
 # 2nd transport cross section = 6.79641E-17 cm**2 = 2.42704E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.11407E-15  3.97840E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  1.11407E-15  3.97840E+01  1.21034E-09  1.0E-07
  1.250E-04  1.18994E-12  1.11407E-15  3.97840E+01  1.51292E-09  1.0E-07
  1.500E-04  1.71346E-12  1.11407E-15  3.97840E+01  1.81550E-09  1.0E-07
  1.750E-04  2.33225E-12  1.11407E-15  3.97840E+01  2.11809E-09  1.0E-07
  2.000E-04  3.04617E-12  1.11407E-15  3.97840E+01  2.42067E-09  1.0E-07
  2.250E-04  3.85530E-12  1.11407E-15  3.97840E+01  2.72326E-09  1.0E-07
  2.500E-04  4.75964E-12  1.11407E-15  3.97840E+01  3.02584E-09  1.0E-07
  2.750E-04  5.75917E-12  1.11407E-15  3.97840E+01  3.32842E-09  1.0E-07
  3.000E-04  6.85391E-12  1.11407E-15  3.97840E+01  3.63101E-09  1.0E-07
  3.250E-04  8.04379E-12  1.11407E-15  3.97840E+01  3.93359E-09  1.0E-07
  3.500E-04  9.32893E-12  1.11407E-15  3.97840E+01  4.23618E-09  1.0E-07
  3.750E-04  1.07092E-11  1.11407E-15  3.97840E+01  4.53876E-09  1.0E-07
  4.000E-04  1.21847E-11  1.11407E-15  3.97840E+01  4.84134E-09  1.0E-07
  4.250E-04  1.37554E-11  1.11407E-15  3.97840E+01  5.14393E-09  1.0E-07
  4.500E-04  1.54213E-11  1.11407E-15  3.97840E+01  5.44651E-09  1.0E-07
  4.750E-04  1.71823E-11  1.11407E-15  3.97840E+01  5.74910E-09  1.0E-07
  5.000E-04  1.90386E-11  1.11407E-15  3.97840E+01  6.05168E-09  1.0E-07
  5.250E-04  2.09900E-11  1.11407E-15  3.97840E+01  6.35426E-09  1.0E-07
  5.500E-04  2.30367E-11  1.11407E-15  3.97840E+01  6.65685E-09  1.0E-07
  5.750E-04  2.51785E-11  1.11407E-15  3.97840E+01  6.95943E-09  1.0E-07
  6.000E-04  2.74156E-11  1.11407E-15  3.97840E+01  7.26202E-09  1.0E-07
  6.250E-04  2.97478E-11  1.11407E-15  3.97840E+01  7.56460E-09  1.0E-07
  6.500E-04  3.21752E-11  1.11407E-15  3.97840E+01  7.86718E-09  1.0E-07
  6.750E-04  3.46979E-11  1.11407E-15  3.97840E+01  8.16977E-09  1.0E-07
  7.000E-04  3.73157E-11  1.11407E-15  3.97840E+01  8.47235E-09  1.0E-07
  7.250E-04  4.00286E-11  1.11407E-15  3.97840E+01  8.77494E-09  1.0E-07
  7.500E-04  4.28368E-11  1.11407E-15  3.97840E+01  9.07752E-09  1.0E-07
  7.750E-04  4.57402E-11  1.11407E-15  3.97840E+01  9.38010E-09  1.0E-07
  8.000E-04  4.87388E-11  1.11407E-15  3.97840E+01  9.68269E-09  1.0E-07
  8.250E-04  5.18325E-11  1.11407E-15  3.97840E+01  9.98527E-09  1.0E-07
  8.500E-04  5.50215E-11  1.11407E-15  3.97840E+01  1.02879E-08  1.0E-07
  8.750E-04  5.83057E-11  1.11407E-15  3.97840E+01  1.05904E-08  1.0E-07
  9.000E-04  6.16850E-11  1.11407E-15  3.97840E+01  1.08930E-08  1.0E-07
  9.250E-04  6.51595E-11  1.11407E-15  3.97840E+01  1.11956E-08  1.0E-07
  9.500E-04  6.87293E-11  1.11407E-15  3.97840E+01  1.14982E-08  1.0E-07
  9.750E-04  7.23943E-11  1.11407E-15  3.97840E+01  1.18008E-08  1.0E-07
  1.000E-03  7.61544E-11  1.11407E-15  3.97840E+01  1.21034E-08  1.0E-07
  1.250E-03  1.18991E-10  1.11407E-15  3.97840E+01  1.51292E-08  1.0E-07
  1.500E-03  1.71347E-10  1.11407E-15  3.97840E+01  1.81550E-08  1.0E-07
  1.750E-03  2.33223E-10  1.11407E-15  3.97840E+01  2.11809E-08  1.0E-07
  2.000E-03  3.04617E-10  1.11407E-15  3.97840E+01  2.42067E-08  1.0E-07
  2.250E-03  3.85531E-10  1.11407E-15  3.97840E+01  2.72326E-08  1.0E-07
  2.500E-03  4.75965E-10  1.11407E-15  3.97840E+01  3.02584E-08  1.0E-07
