 #
 # Differential cross section:               MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #--------------------------------------------------------------
  1.250E-03  1.18991E-10  1.30254E-12  4.65146E+04  0.00000E+00
  1.500E-03  1.71347E-10  1.30016E-12  4.64297E+04  0.00000E+00
  1.750E-03  2.33223E-10  1.29736E-12  4.63297E+04  0.00000E+00
  2.000E-03  3.04617E-10  1.29415E-12  4.62148E+04  0.00000E+00
  2.250E-03  3.85531E-10  1.29052E-12  4.60853E+04  0.00000E+00
  2.500E-03  4.75965E-10  1.28649E-12  4.59414E+04  0.00000E+00
  2.750E-03  5.75917E-10  1.28206E-12  4.57833E+04  0.00000E+00
  3.000E-03  6.85389E-10  1.27725E-12  4.56113E+04  0.00000E+00
  3.250E-03  8.04380E-10  1.27205E-12  4.54258E+04  0.00000E+00
  3.500E-03  9.32891E-10  1.26648E-12  4.52270E+04  0.00000E+00
  3.750E-03  1.07092E-09  1.26056E-12  4.50153E+04  0.00000E+00
  4.000E-03  1.21847E-09  1.25428E-12  4.47912E+04  0.00000E+00
  4.250E-03  1.37554E-09  1.24766E-12  4.45549E+04  0.00000E+00
  4.500E-03  1.54213E-09  1.24072E-12  4.43068E+04  0.00000E+00
  4.750E-03  1.71823E-09  1.23345E-12  4.40475E+04  0.00000E+00
  5.000E-03  1.90386E-09  1.22589E-12  4.37772E+04  0.00000E+00
  5.250E-03  2.09900E-09  1.21802E-12  4.34964E+04  0.00000E+00
  5.500E-03  2.30367E-09  1.20983E-12  4.32040E+04  0.00000E+00
  5.750E-03  2.51785E-09  1.20140E-12  4.29028E+04  0.00000E+00
  6.000E-03  2.74156E-09  1.19274E-12  4.25934E+04  0.00000E+00
  6.250E-03  2.97478E-09  1.18385E-12  4.22762E+04  0.00000E+00
  6.500E-03  3.21752E-09  1.17477E-12  4.19518E+04  0.00000E+00
  6.750E-03  3.46978E-09  1.16537E-12  4.16163E+04  0.00000E+00
  7.000E-03  3.73156E-09  1.15579E-12  4.12738E+04  0.00000E+00
  7.250E-03  4.00286E-09  1.14604E-12  4.09257E+04  0.00000E+00
  7.500E-03  4.28368E-09  1.13615E-12  4.05725E+04  0.00000E+00
  7.750E-03  4.57402E-09  1.12612E-12  4.02146E+04  0.00000E+00
  8.000E-03  4.87388E-09  1.11587E-12  3.98485E+04  0.00000E+00
  8.250E-03  5.18326E-09  1.10545E-12  3.94765E+04  0.00000E+00
  8.500E-03  5.50215E-09  1.09495E-12  3.91013E+04  0.00000E+00
  8.750E-03  5.83057E-09  1.08437E-12  3.87235E+04  0.00000E+00
  9.000E-03  6.16850E-09  1.07372E-12  3.83434E+04  0.00000E+00
  9.250E-03  6.51596E-09  1.06295E-12  3.79585E+04  0.00000E+00
  9.500E-03  6.87293E-09  1.05201E-12  3.75681E+04  0.00000E+00
  9.750E-03  7.23942E-09  1.04106E-12  3.71768E+04  0.00000E+00
  1.000E-02  7.61544E-09  1.03009E-12  3.67850E+04  0.00000E+00
  1.250E-02  1.18991E-08  9.19427E-13  3.28333E+04  0.00000E+00
  1.500E-02  1.71347E-08  8.12781E-13  2.90249E+04  0.00000E+00
  1.750E-02  2.33223E-08  7.15177E-13  2.55394E+04  0.00000E+00
  2.000E-02  3.04617E-08  6.28712E-13  2.24517E+04  0.00000E+00
  2.250E-02  3.85531E-08  5.53555E-13  1.97678E+04  0.00000E+00
  2.500E-02  4.75965E-08  4.88836E-13  1.74566E+04  0.00000E+00
  2.750E-02  5.75917E-08  4.33258E-13  1.54719E+04  0.00000E+00
  3.000E-02  6.85389E-08  3.85435E-13  1.37641E+04  0.00000E+00
  3.250E-02  8.04380E-08  3.44123E-13  1.22889E+04  0.00000E+00
  3.500E-02  9.32891E-08  3.08280E-13  1.10089E+04  0.00000E+00
  3.750E-02  1.07092E-07  2.77011E-13  9.89224E+03  0.00000E+00
  4.000E-02  1.21847E-07  2.49585E-13  8.91284E+03  0.00000E+00
  4.250E-02  1.37554E-07  2.25409E-13  8.04950E+03  0.00000E+00
  4.500E-02  1.54213E-07  2.04000E-13  7.28498E+03  0.00000E+00
  4.750E-02  1.71823E-07  1.84966E-13  6.60526E+03  0.00000E+00
  5.000E-02  1.90386E-07  1.67983E-13  5.99878E+03  0.00000E+00
  5.250E-02  2.09900E-07  1.52616E-13  5.45003E+03  0.00000E+00
  5.500E-02  2.30367E-07  1.37618E-13  4.91444E+03  0.00000E+00
  5.750E-02  2.51785E-07  1.24897E-13  4.46017E+03  0.00000E+00
  6.000E-02  2.74156E-07  1.14037E-13  4.07234E+03  0.00000E+00
  6.250E-02  2.97478E-07  1.04708E-13  3.73919E+03  0.00000E+00
  6.500E-02  3.21752E-07  9.66467E-14  3.45132E+03  0.00000E+00
  6.750E-02  3.46978E-07  8.80027E-14  3.14263E+03  0.00000E+00
  7.000E-02  3.73156E-07  8.02927E-14  2.86731E+03  0.00000E+00
  7.250E-02  4.00286E-07  7.35952E-14  2.62813E+03  0.00000E+00
  7.500E-02  4.28368E-07  6.77486E-14  2.41935E+03  0.00000E+00
  7.750E-02  4.57402E-07  6.26213E-14  2.23625E+03  0.00000E+00
  8.000E-02  4.87388E-07  5.75242E-14  2.05422E+03  0.00000E+00
  8.250E-02  5.18325E-07  5.27386E-14  1.88333E+03  0.00000E+00
  8.500E-02  5.50215E-07  4.85219E-14  1.73275E+03  0.00000E+00
  8.750E-02  5.83057E-07  4.47921E-14  1.59956E+03  0.00000E+00
  9.000E-02  6.16850E-07  4.14811E-14  1.48132E+03  0.00000E+00
  9.250E-02  6.51596E-07  3.83547E-14  1.36967E+03  0.00000E+00
  9.500E-02  6.87293E-07  3.53346E-14  1.26182E+03  0.00000E+00
  9.750E-02  7.23942E-07  3.26416E-14  1.16565E+03  0.00000E+00
  1.000E-01  7.61543E-07  3.02332E-14  1.07965E+03  0.00000E+00
  1.250E-01  1.18991E-06  1.46789E-14  5.24193E+02  0.00000E+00
  1.500E-01  1.71347E-06  7.77225E-15  2.77552E+02  0.00000E+00
  1.750E-01  2.33223E-06  4.46880E-15  1.59584E+02  0.00000E+00
  2.000E-01  3.04617E-06  2.76079E-15  9.85896E+01  0.00000E+00
  2.250E-01  3.85531E-06  1.80888E-15  6.45964E+01  0.00000E+00
  2.500E-01  4.75964E-06  1.24154E-15  4.43361E+01  0.00000E+00
  2.750E-01  5.75916E-06  8.83540E-16  3.15518E+01  0.00000E+00
  3.000E-01  6.85388E-06  6.46891E-16  2.31009E+01  0.00000E+00
  3.250E-01  8.04378E-06  4.84657E-16  1.73074E+01  0.00000E+00
  3.500E-01  9.32888E-06  3.70053E-16  1.32148E+01  0.00000E+00
  3.750E-01  1.07092E-05  2.87092E-16  1.02522E+01  0.00000E+00
  4.000E-01  1.21846E-05  2.25848E-16  8.06517E+00  0.00000E+00
  4.250E-01  1.37553E-05  1.79891E-16  6.42404E+00  0.00000E+00
  4.500E-01  1.54212E-05  1.44907E-16  5.17471E+00  0.00000E+00
  4.750E-01  1.71822E-05  1.17923E-16  4.21111E+00  0.00000E+00
  5.000E-01  1.90385E-05  9.68585E-17  3.45888E+00  0.00000E+00
  5.250E-01  2.09899E-05  8.02549E-17  2.86595E+00  0.00000E+00
  5.500E-01  2.30365E-05  6.70064E-17  2.39284E+00  0.00000E+00
  5.750E-01  2.51783E-05  5.64168E-17  2.01468E+00  0.00000E+00
  6.000E-01  2.74153E-05  4.77880E-17  1.70654E+00  0.00000E+00
  6.250E-01  2.97475E-05  4.07657E-17  1.45577E+00  0.00000E+00
  6.500E-01  3.21749E-05  3.49701E-17  1.24881E+00  0.00000E+00
  6.750E-01  3.46974E-05  3.01778E-17  1.07767E+00  0.00000E+00
  7.000E-01  3.73152E-05  2.61756E-17  9.34747E-01  0.00000E+00
  7.250E-01  4.00281E-05  2.28204E-17  8.14931E-01  0.00000E+00
  7.500E-01  4.28362E-05  1.99853E-17  7.13689E-01  0.00000E+00
  7.750E-01  4.57395E-05  1.75796E-17  6.27778E-01  0.00000E+00
  8.000E-01  4.87380E-05  1.55255E-17  5.54424E-01  0.00000E+00
  8.250E-01  5.18317E-05  1.37640E-17  4.91523E-01  0.00000E+00
  8.500E-01  5.50205E-05  1.22460E-17  4.37314E-01  0.00000E+00
  8.750E-01  5.83045E-05  1.09324E-17  3.90403E-01  0.00000E+00
  9.000E-01  6.16838E-05  9.79104E-18  3.49644E-01  0.00000E+00
  9.250E-01  6.51582E-05  8.79530E-18  3.14086E-01  0.00000E+00
  9.500E-01  6.87277E-05  7.92380E-18  2.82964E-01  0.00000E+00
  9.750E-01  7.23925E-05  7.15783E-18  2.55611E-01  0.00000E+00
  1.000E+00  7.61524E-05  6.48288E-18  2.31508E-01  0.00000E+00
  1.100E+00  9.21439E-05  4.46405E-18  1.59414E-01  0.00000E+00
  1.200E+00  1.09658E-04  3.17456E-18  1.13365E-01  0.00000E+00
  1.300E+00  1.28695E-04  2.31938E-18  8.28265E-02  0.00000E+00
  1.400E+00  1.49255E-04  1.73384E-18  6.19165E-02  0.00000E+00
  1.500E+00  1.71338E-04  1.32202E-18  4.72103E-02  0.00000E+00
  1.600E+00  1.94942E-04  1.02550E-18  3.66211E-02  0.00000E+00
  1.700E+00  2.20070E-04  8.07609E-19  2.88402E-02  0.00000E+00
  1.800E+00  2.46720E-04  6.44609E-19  2.30194E-02  0.00000E+00
  1.900E+00  2.74892E-04  5.20706E-19  1.85947E-02  0.00000E+00
  2.000E+00  3.04586E-04  4.25179E-19  1.51834E-02  0.00000E+00
  2.100E+00  3.35803E-04  3.50572E-19  1.25191E-02  0.00000E+00
  2.200E+00  3.68542E-04  2.91627E-19  1.04142E-02  0.00000E+00
  2.300E+00  4.02802E-04  2.44561E-19  8.73343E-03  0.00000E+00
  2.400E+00  4.38585E-04  2.06614E-19  7.37830E-03  0.00000E+00
  2.500E+00  4.75889E-04  1.75748E-19  6.27607E-03  0.00000E+00
  2.600E+00  5.14715E-04  1.50435E-19  5.37214E-03  0.00000E+00
  2.700E+00  5.55063E-04  1.29520E-19  4.62525E-03  0.00000E+00
  2.800E+00  5.96931E-04  1.12117E-19  4.00378E-03  0.00000E+00
  2.900E+00  6.40321E-04  9.75419E-20  3.48328E-03  0.00000E+00
  3.000E+00  6.85233E-04  8.52608E-20  3.04472E-03  0.00000E+00
  3.100E+00  7.31665E-04  7.48538E-20  2.67308E-03  0.00000E+00
  3.200E+00  7.79618E-04  6.59883E-20  2.35648E-03  0.00000E+00
  3.300E+00  8.29092E-04  5.83980E-20  2.08543E-03  0.00000E+00
  3.400E+00  8.80086E-04  5.18691E-20  1.85228E-03  0.00000E+00
  3.500E+00  9.32601E-04  4.62285E-20  1.65085E-03  0.00000E+00
  3.600E+00  9.86636E-04  4.13348E-20  1.47609E-03  0.00000E+00
  3.700E+00  1.04219E-03  3.70725E-20  1.32388E-03  0.00000E+00
  3.800E+00  1.09927E-03  3.33464E-20  1.19082E-03  0.00000E+00
  3.900E+00  1.15786E-03  3.00774E-20  1.07408E-03  0.00000E+00
  4.000E+00  1.21797E-03  2.71998E-20  9.71323E-04  0.00000E+00
  4.100E+00  1.27961E-03  2.46588E-20  8.80581E-04  0.00000E+00
  4.200E+00  1.34276E-03  2.24081E-20  8.00207E-04  0.00000E+00
  4.300E+00  1.40743E-03  2.04088E-20  7.28811E-04  0.00000E+00
  4.400E+00  1.47362E-03  1.86280E-20  6.65216E-04  0.00000E+00
  4.500E+00  1.54133E-03  1.70375E-20  6.08420E-04  0.00000E+00
  4.600E+00  1.61056E-03  1.56135E-20  5.57569E-04  0.00000E+00
  4.700E+00  1.68131E-03  1.43355E-20  5.11930E-04  0.00000E+00
  4.800E+00  1.75357E-03  1.31859E-20  4.70876E-04  0.00000E+00
  4.900E+00  1.82735E-03  1.21494E-20  4.33864E-04  0.00000E+00
  5.000E+00  1.90265E-03  1.12130E-20  4.00425E-04  0.00000E+00
  5.100E+00  1.97947E-03  1.03653E-20  3.70153E-04  0.00000E+00
  5.200E+00  2.05780E-03  9.59642E-21  3.42694E-04  0.00000E+00
  5.300E+00  2.13765E-03  8.89765E-21  3.17741E-04  0.00000E+00
  5.400E+00  2.21902E-03  8.26149E-21  2.95023E-04  0.00000E+00
  5.500E+00  2.30190E-03  7.68131E-21  2.74304E-04  0.00000E+00
  5.600E+00  2.38630E-03  7.15130E-21  2.55378E-04  0.00000E+00
  5.700E+00  2.47222E-03  6.66633E-21  2.38059E-04  0.00000E+00
  5.800E+00  2.55965E-03  6.22189E-21  2.22188E-04  0.00000E+00
  5.900E+00  2.64859E-03  5.81397E-21  2.07621E-04  0.00000E+00
  6.000E+00  2.73905E-03  5.43902E-21  1.94231E-04  0.00000E+00
  6.100E+00  2.83103E-03  5.09390E-21  1.81907E-04  0.00000E+00
  6.200E+00  2.92452E-03  4.77580E-21  1.70547E-04  0.00000E+00
  6.300E+00  3.01952E-03  4.48221E-21  1.60063E-04  0.00000E+00
  6.400E+00  3.11604E-03  4.21091E-21  1.50374E-04  0.00000E+00
  6.500E+00  3.21407E-03  3.95988E-21  1.41410E-04  0.00000E+00
  6.600E+00  3.31362E-03  3.72733E-21  1.33105E-04  0.00000E+00
  6.700E+00  3.41468E-03  3.51166E-21  1.25404E-04  0.00000E+00
  6.800E+00  3.51725E-03  3.31141E-21  1.18253E-04  0.00000E+00
  6.900E+00  3.62133E-03  3.12528E-21  1.11606E-04  0.00000E+00
  7.000E+00  3.72692E-03  2.95208E-21  1.05421E-04  0.00000E+00
  7.100E+00  3.83403E-03  2.79075E-21  9.96596E-05  0.00000E+00
  7.200E+00  3.94265E-03  2.64033E-21  9.42880E-05  0.00000E+00
  7.300E+00  4.05278E-03  2.49995E-21  8.92747E-05  0.00000E+00
  7.400E+00  4.16442E-03  2.36880E-21  8.45912E-05  0.00000E+00
  7.500E+00  4.27757E-03  2.24616E-21  8.02120E-05  0.00000E+00
  7.600E+00  4.39223E-03  2.13139E-21  7.61134E-05  0.00000E+00
  7.700E+00  4.50840E-03  2.02388E-21  7.22742E-05  0.00000E+00
  7.800E+00  4.62608E-03  1.92309E-21  6.86748E-05  0.00000E+00
  7.900E+00  4.74527E-03  1.82852E-21  6.52975E-05  0.00000E+00
  8.000E+00  4.86597E-03  1.73971E-21  6.21261E-05  0.00000E+00
  8.100E+00  4.98817E-03  1.65624E-21  5.91455E-05  0.00000E+00
  8.200E+00  5.11188E-03  1.57774E-21  5.63423E-05  0.00000E+00
  8.300E+00  5.23711E-03  1.50386E-21  5.37037E-05  0.00000E+00
  8.400E+00  5.36383E-03  1.43426E-21  5.12184E-05  0.00000E+00
  8.500E+00  5.49207E-03  1.36866E-21  4.88757E-05  0.00000E+00
  8.600E+00  5.62181E-03  1.30678E-21  4.66660E-05  0.00000E+00
  8.700E+00  5.75306E-03  1.24837E-21  4.45802E-05  0.00000E+00
  8.800E+00  5.88581E-03  1.19320E-21  4.26101E-05  0.00000E+00
  8.900E+00  6.02007E-03  1.14106E-21  4.07481E-05  0.00000E+00
  9.000E+00  6.15583E-03  1.09175E-21  3.89871E-05  0.00000E+00
  9.100E+00  6.29310E-03  1.04508E-21  3.73205E-05  0.00000E+00
  9.200E+00  6.43187E-03  1.00089E-21  3.57424E-05  0.00000E+00
  9.300E+00  6.57214E-03  9.59020E-22  3.42472E-05  0.00000E+00
  9.400E+00  6.71392E-03  9.19325E-22  3.28297E-05  0.00000E+00
  9.500E+00  6.85720E-03  8.81672E-22  3.14851E-05  0.00000E+00
  9.600E+00  7.00198E-03  8.45934E-22  3.02089E-05  0.00000E+00
  9.700E+00  7.14827E-03  8.11997E-22  2.89969E-05  0.00000E+00
  9.800E+00  7.29605E-03  7.79751E-22  2.78454E-05  0.00000E+00
  9.900E+00  7.44534E-03  7.49098E-22  2.67508E-05  0.00000E+00
  1.000E+01  7.59612E-03  7.19942E-22  2.57096E-05  0.00000E+00
  1.025E+01  7.97965E-03  6.53048E-22  2.33208E-05  0.00000E+00
  1.050E+01  8.37255E-03  5.93778E-22  2.12042E-05  0.00000E+00
  1.075E+01  8.77480E-03  5.41109E-22  1.93234E-05  0.00000E+00
  1.100E+01  9.18641E-03  4.94177E-22  1.76474E-05  0.00000E+00
  1.125E+01  9.60736E-03  4.52245E-22  1.61500E-05  0.00000E+00
  1.150E+01  1.00376E-02  4.14688E-22  1.48088E-05  0.00000E+00
  1.175E+01  1.04773E-02  3.80966E-22  1.36046E-05  0.00000E+00
  1.200E+01  1.09262E-02  3.50619E-22  1.25208E-05  0.00000E+00
  1.225E+01  1.13844E-02  3.23247E-22  1.15434E-05  0.00000E+00
  1.250E+01  1.18520E-02  2.98508E-22  1.06599E-05  0.00000E+00
  1.275E+01  1.23288E-02  2.76101E-22  9.85975E-06  0.00000E+00
  1.300E+01  1.28150E-02  2.55768E-22  9.13362E-06  0.00000E+00
  1.325E+01  1.33104E-02  2.37281E-22  8.47345E-06  0.00000E+00
  1.350E+01  1.38150E-02  2.20442E-22  7.87213E-06  0.00000E+00
  1.375E+01  1.43290E-02  2.05078E-22  7.32348E-06  0.00000E+00
  1.400E+01  1.48521E-02  1.91036E-22  6.82203E-06  0.00000E+00
  1.425E+01  1.53845E-02  1.78182E-22  6.36299E-06  0.00000E+00
  1.450E+01  1.59262E-02  1.66396E-22  5.94210E-06  0.00000E+00
  1.475E+01  1.64770E-02  1.55573E-22  5.55561E-06  0.00000E+00
  1.500E+01  1.70371E-02  1.45620E-22  5.20020E-06  0.00000E+00
  1.525E+01  1.76063E-02  1.36455E-22  4.87290E-06  0.00000E+00
  1.550E+01  1.81848E-02  1.28003E-22  4.57108E-06  0.00000E+00
  1.575E+01  1.87724E-02  1.20199E-22  4.29239E-06  0.00000E+00
  1.600E+01  1.93692E-02  1.12984E-22  4.03472E-06  0.00000E+00
  1.625E+01  1.99751E-02  1.06304E-22  3.79620E-06  0.00000E+00
  1.650E+01  2.05901E-02  1.00114E-22  3.57514E-06  0.00000E+00
  1.675E+01  2.12143E-02  9.43701E-23  3.37002E-06  0.00000E+00
  1.700E+01  2.18476E-02  8.90343E-23  3.17947E-06  0.00000E+00
  1.725E+01  2.24900E-02  8.40722E-23  3.00227E-06  0.00000E+00
  1.750E+01  2.31415E-02  7.94529E-23  2.83731E-06  0.00000E+00
  1.775E+01  2.38021E-02  7.51481E-23  2.68359E-06  0.00000E+00
  1.800E+01  2.44717E-02  7.11324E-23  2.54018E-06  0.00000E+00
  1.825E+01  2.51504E-02  6.73828E-23  2.40628E-06  0.00000E+00
  1.850E+01  2.58382E-02  6.38783E-23  2.28113E-06  0.00000E+00
  1.875E+01  2.65349E-02  6.05998E-23  2.16406E-06  0.00000E+00
  1.900E+01  2.72407E-02  5.75301E-23  2.05444E-06  0.00000E+00
  1.925E+01  2.79555E-02  5.46533E-23  1.95170E-06  0.00000E+00
  1.950E+01  2.86793E-02  5.19550E-23  1.85535E-06  0.00000E+00
  1.975E+01  2.94120E-02  4.94220E-23  1.76489E-06  0.00000E+00
  2.000E+01  3.01537E-02  4.70422E-23  1.67991E-06  0.00000E+00
  2.025E+01  3.09043E-02  4.48048E-23  1.60001E-06  0.00000E+00
  2.050E+01  3.16639E-02  4.26994E-23  1.52482E-06  0.00000E+00
  2.075E+01  3.24324E-02  4.07168E-23  1.45402E-06  0.00000E+00
  2.100E+01  3.32098E-02  3.88486E-23  1.38731E-06  0.00000E+00
  2.125E+01  3.39961E-02  3.70868E-23  1.32439E-06  0.00000E+00
  2.150E+01  3.47912E-02  3.54242E-23  1.26502E-06  0.00000E+00
  2.175E+01  3.55952E-02  3.38543E-23  1.20896E-06  0.00000E+00
  2.200E+01  3.64081E-02  3.23707E-23  1.15598E-06  0.00000E+00
  2.225E+01  3.72297E-02  3.09679E-23  1.10588E-06  0.00000E+00
  2.250E+01  3.80602E-02  2.96406E-23  1.05849E-06  0.00000E+00
  2.275E+01  3.88995E-02  2.83840E-23  1.01361E-06  0.00000E+00
  2.300E+01  3.97476E-02  2.71936E-23  9.71102E-07  0.00000E+00
  2.325E+01  4.06044E-02  2.60652E-23  9.30807E-07  0.00000E+00
  2.350E+01  4.14700E-02  2.49951E-23  8.92590E-07  0.00000E+00
  2.375E+01  4.23443E-02  2.39795E-23  8.56322E-07  0.00000E+00
  2.400E+01  4.32273E-02  2.30152E-23  8.21886E-07  0.00000E+00
  2.425E+01  4.41190E-02  2.20990E-23  7.89171E-07  0.00000E+00
  2.450E+01  4.50194E-02  2.12282E-23  7.58074E-07  0.00000E+00
  2.475E+01  4.59284E-02  2.04001E-23  7.28501E-07  0.00000E+00
  2.500E+01  4.68461E-02  1.96121E-23  7.00361E-07  0.00000E+00
  2.550E+01  4.87074E-02  1.81475E-23  6.48057E-07  0.00000E+00
  2.600E+01  5.06030E-02  1.68175E-23  6.00563E-07  0.00000E+00
  2.650E+01  5.25328E-02  1.56076E-23  5.57356E-07  0.00000E+00
  2.700E+01  5.44967E-02  1.45049E-23  5.17978E-07  0.00000E+00
  2.750E+01  5.64946E-02  1.34981E-23  4.82028E-07  0.00000E+00
  2.800E+01  5.85262E-02  1.25775E-23  4.49151E-07  0.00000E+00
  2.850E+01  6.05914E-02  1.17343E-23  4.19039E-07  0.00000E+00
  2.900E+01  6.26901E-02  1.09607E-23  3.91414E-07  0.00000E+00
  2.950E+01  6.48222E-02  1.02500E-23  3.66033E-07  0.00000E+00
  3.000E+01  6.69873E-02  9.59603E-24  3.42681E-07  0.00000E+00
  3.050E+01  6.91854E-02  8.99352E-24  3.21165E-07  0.00000E+00
  3.100E+01  7.14163E-02  8.43763E-24  3.01313E-07  0.00000E+00
  3.150E+01  7.36799E-02  7.92409E-24  2.82974E-07  0.00000E+00
  3.200E+01  7.59760E-02  7.44907E-24  2.66011E-07  0.00000E+00
  3.250E+01  7.83043E-02  7.00913E-24  2.50301E-07  0.00000E+00
  3.300E+01  8.06647E-02  6.60121E-24  2.35734E-07  0.00000E+00
  3.350E+01  8.30571E-02  6.22255E-24  2.22211E-07  0.00000E+00
  3.400E+01  8.54812E-02  5.87064E-24  2.09644E-07  0.00000E+00
  3.450E+01  8.79369E-02  5.54324E-24  1.97953E-07  0.00000E+00
  3.500E+01  9.04240E-02  5.23835E-24  1.87065E-07  0.00000E+00
  3.550E+01  9.29422E-02  4.95410E-24  1.76914E-07  0.00000E+00
  3.600E+01  9.54915E-02  4.68884E-24  1.67441E-07  0.00000E+00
  3.650E+01  9.80716E-02  4.44106E-24  1.58593E-07  0.00000E+00
  3.700E+01  1.00682E-01  4.20940E-24  1.50320E-07  0.00000E+00
  3.750E+01  1.03323E-01  3.99260E-24  1.42578E-07  0.00000E+00
  3.800E+01  1.05995E-01  3.78955E-24  1.35327E-07  0.00000E+00
  3.850E+01  1.08696E-01  3.59919E-24  1.28529E-07  0.00000E+00
  3.900E+01  1.11427E-01  3.42059E-24  1.22152E-07  0.00000E+00
  3.950E+01  1.14188E-01  3.25289E-24  1.16163E-07  0.00000E+00
  4.000E+01  1.16978E-01  3.09529E-24  1.10535E-07  0.00000E+00
  4.050E+01  1.19797E-01  2.94707E-24  1.05242E-07  0.00000E+00
  4.100E+01  1.22645E-01  2.80757E-24  1.00260E-07  0.00000E+00
  4.150E+01  1.25522E-01  2.67617E-24  9.55679E-08  0.00000E+00
  4.200E+01  1.28428E-01  2.55232E-24  9.11452E-08  0.00000E+00
  4.250E+01  1.31361E-01  2.43551E-24  8.69736E-08  0.00000E+00
  4.300E+01  1.34323E-01  2.32525E-24  8.30362E-08  0.00000E+00
  4.350E+01  1.37313E-01  2.22111E-24  7.93173E-08  0.00000E+00
  4.400E+01  1.40330E-01  2.12269E-24  7.58025E-08  0.00000E+00
  4.450E+01  1.43375E-01  2.02961E-24  7.24785E-08  0.00000E+00
  4.500E+01  1.46447E-01  1.94152E-24  6.93330E-08  0.00000E+00
  4.550E+01  1.49545E-01  1.85812E-24  6.63546E-08  0.00000E+00
  4.600E+01  1.52671E-01  1.77909E-24  6.35326E-08  0.00000E+00
  4.650E+01  1.55823E-01  1.70418E-24  6.08575E-08  0.00000E+00
  4.700E+01  1.59001E-01  1.63313E-24  5.83200E-08  0.00000E+00
  4.750E+01  1.62205E-01  1.56569E-24  5.59117E-08  0.00000E+00
  4.800E+01  1.65435E-01  1.50165E-24  5.36249E-08  0.00000E+00
  4.850E+01  1.68690E-01  1.44081E-24  5.14522E-08  0.00000E+00
  4.900E+01  1.71970E-01  1.38297E-24  4.93869E-08  0.00000E+00
  4.950E+01  1.75276E-01  1.32797E-24  4.74226E-08  0.00000E+00
