 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 8.00000E+05 eV = 2.93995E+04 a.u.
 #
 # Element: Fe,  Z =  26,  atomic weight = 5.58450E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 4.08989E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 26
 #
 # Electron density: Read from file ./database/z_026.den                                                                                                    
 #                   Number of data points =  763
 #                   Volume integral = 2.60000E+01
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Integrated cross sections:
 # Total elastic cross section = 2.31652E-18 cm**2 = 8.27243E-02 a0**2
 # 1st transport cross section = 6.44224E-22 cm**2 = 2.30057E-05 a0**2
 # 2nd transport cross section = 1.78129E-21 cm**2 = 6.36109E-05 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  3.34449E-14  1.19434E+03  0.00000E+00  1.0E-05
  1.000E-04  7.61557E-13  3.34449E-14  1.19434E+03  0.00000E+00  1.0E-05
  1.250E-04  1.18994E-12  3.34449E-14  1.19434E+03  0.00000E+00  1.0E-05
  1.500E-04  1.71346E-12  3.34449E-14  1.19434E+03  0.00000E+00  1.0E-05
  1.750E-04  2.33225E-12  3.34449E-14  1.19434E+03  0.00000E+00  1.0E-05
  2.000E-04  3.04617E-12  3.34449E-14  1.19434E+03  0.00000E+00  1.0E-05
  2.250E-04  3.85530E-12  3.34449E-14  1.19434E+03  0.00000E+00  1.0E-05
  2.500E-04  4.75964E-12  3.34449E-14  1.19434E+03  0.00000E+00  1.0E-05
  2.750E-04  5.75917E-12  3.34449E-14  1.19434E+03  0.00000E+00  1.0E-05
  3.000E-04  6.85391E-12  3.34448E-14  1.19434E+03  0.00000E+00  1.0E-05
  3.250E-04  8.04379E-12  3.34448E-14  1.19434E+03  0.00000E+00  1.0E-05
  3.500E-04  9.32893E-12  3.34448E-14  1.19434E+03  0.00000E+00  1.0E-05
  3.750E-04  1.07092E-11  3.34448E-14  1.19433E+03  0.00000E+00  1.0E-05
  4.000E-04  1.21847E-11  3.34447E-14  1.19433E+03  0.00000E+00  1.0E-05
  4.250E-04  1.37554E-11  3.34447E-14  1.19433E+03  0.00000E+00  1.0E-05
  4.500E-04  1.54213E-11  3.34447E-14  1.19433E+03  0.00000E+00  1.0E-05
  4.750E-04  1.71823E-11  3.34447E-14  1.19433E+03  0.00000E+00  1.0E-05
  5.000E-04  1.90386E-11  3.34446E-14  1.19433E+03  0.00000E+00  1.0E-05
  5.250E-04  2.09900E-11  3.34446E-14  1.19433E+03  0.00000E+00  1.0E-05
  5.500E-04  2.30367E-11  3.34446E-14  1.19433E+03  0.00000E+00  1.0E-05
  5.750E-04  2.51785E-11  3.34445E-14  1.19433E+03  0.00000E+00  1.0E-05
  6.000E-04  2.74156E-11  3.34445E-14  1.19432E+03  0.00000E+00  1.0E-05
  6.250E-04  2.97478E-11  3.34444E-14  1.19432E+03  0.00000E+00  1.0E-05
  6.500E-04  3.21752E-11  3.34444E-14  1.19432E+03  0.00000E+00  1.0E-05
  6.750E-04  3.46979E-11  3.34443E-14  1.19432E+03  0.00000E+00  1.0E-05
  7.000E-04  3.73157E-11  3.34443E-14  1.19432E+03  0.00000E+00  1.0E-05
  7.250E-04  4.00286E-11  3.34442E-14  1.19432E+03  0.00000E+00  1.0E-05
  7.500E-04  4.28368E-11  3.34442E-14  1.19431E+03  0.00000E+00  1.0E-05
  7.750E-04  4.57402E-11  3.34441E-14  1.19431E+03  0.00000E+00  1.0E-05
  8.000E-04  4.87388E-11  3.34441E-14  1.19431E+03  0.00000E+00  1.0E-05
  8.250E-04  5.18325E-11  3.34440E-14  1.19431E+03  0.00000E+00  1.0E-05
  8.500E-04  5.50215E-11  3.34440E-14  1.19431E+03  0.00000E+00  1.0E-05
  8.750E-04  5.83057E-11  3.34439E-14  1.19430E+03  0.00000E+00  1.0E-05
  9.000E-04  6.16850E-11  3.34439E-14  1.19430E+03  0.00000E+00  1.0E-05
  9.250E-04  6.51595E-11  3.34438E-14  1.19430E+03  0.00000E+00  1.0E-05
  9.500E-04  6.87293E-11  3.34437E-14  1.19430E+03  0.00000E+00  1.0E-05
  9.750E-04  7.23943E-11  3.34437E-14  1.19429E+03  0.00000E+00  1.0E-05
  1.000E-03  7.61544E-11  3.34436E-14  1.19429E+03  0.00000E+00  1.0E-05
  1.250E-03  1.18991E-10  3.34428E-14  1.19426E+03  0.00000E+00  1.0E-05
  1.500E-03  1.71347E-10  3.34418E-14  1.19423E+03  0.00000E+00  1.0E-05
  1.750E-03  2.33223E-10  3.34407E-14  1.19419E+03  0.00000E+00  1.0E-05
  2.000E-03  3.04617E-10  3.34393E-14  1.19414E+03  0.00000E+00  1.0E-05
  2.250E-03  3.85531E-10  3.34378E-14  1.19409E+03  0.00000E+00  1.0E-05
  2.500E-03  4.75965E-10  3.34361E-14  1.19403E+03  0.00000E+00  1.0E-05
  2.750E-03  5.75917E-10  3.34342E-14  1.19396E+03  0.00000E+00  1.0E-05
  3.000E-03  6.85389E-10  3.34322E-14  1.19388E+03  0.00000E+00  1.0E-05
  3.250E-03  8.04380E-10  3.34299E-14  1.19380E+03  0.00000E+00  1.0E-05
  3.500E-03  9.32891E-10  3.34275E-14  1.19372E+03  0.00000E+00  1.0E-05
  3.750E-03  1.07092E-09  3.34249E-14  1.19362E+03  0.00000E+00  1.0E-05
  4.000E-03  1.21847E-09  3.34221E-14  1.19352E+03  0.00000E+00  1.0E-05
  4.250E-03  1.37554E-09  3.34191E-14  1.19342E+03  0.00000E+00  1.0E-05
  4.500E-03  1.54213E-09  3.34160E-14  1.19331E+03  0.00000E+00  1.0E-05
  4.750E-03  1.71823E-09  3.34126E-14  1.19319E+03  0.00000E+00  1.0E-05
  5.000E-03  1.90386E-09  3.34091E-14  1.19306E+03  0.00000E+00  1.0E-05
  5.250E-03  2.09900E-09  3.34054E-14  1.19293E+03  0.00000E+00  1.0E-05
  5.500E-03  2.30367E-09  3.34016E-14  1.19279E+03  0.00000E+00  1.0E-05
  5.750E-03  2.51785E-09  3.33975E-14  1.19265E+03  0.00000E+00  1.0E-05
  6.000E-03  2.74156E-09  3.33933E-14  1.19250E+03  0.00000E+00  1.0E-05
  6.250E-03  2.97478E-09  3.33888E-14  1.19234E+03  0.00000E+00  1.0E-05
  6.500E-03  3.21752E-09  3.33843E-14  1.19217E+03  0.00000E+00  1.0E-05
  6.750E-03  3.46978E-09  3.33795E-14  1.19200E+03  0.00000E+00  1.0E-05
  7.000E-03  3.73156E-09  3.33745E-14  1.19183E+03  0.00000E+00  1.0E-05
  7.250E-03  4.00286E-09  3.33694E-14  1.19164E+03  0.00000E+00  1.0E-05
  7.500E-03  4.28368E-09  3.33641E-14  1.19145E+03  0.00000E+00  1.0E-05
  7.750E-03  4.57402E-09  3.33586E-14  1.19126E+03  0.00000E+00  1.0E-05
  8.000E-03  4.87388E-09  3.33529E-14  1.19105E+03  0.00000E+00  1.0E-05
  8.250E-03  5.18326E-09  3.33470E-14  1.19084E+03  0.00000E+00  1.0E-05
  8.500E-03  5.50215E-09  3.33410E-14  1.19063E+03  0.00000E+00  1.0E-05
  8.750E-03  5.83057E-09  3.33348E-14  1.19041E+03  0.00000E+00  1.0E-05
  9.000E-03  6.16850E-09  3.33284E-14  1.19018E+03  0.00000E+00  1.0E-05
  9.250E-03  6.51596E-09  3.33218E-14  1.18994E+03  0.00000E+00  1.0E-05
  9.500E-03  6.87293E-09  3.33151E-14  1.18970E+03  0.00000E+00  1.0E-05
  9.750E-03  7.23942E-09  3.33081E-14  1.18946E+03  0.00000E+00  1.0E-05
  1.000E-02  7.61544E-09  3.33010E-14  1.18920E+03  0.00000E+00  1.0E-05
  1.250E-02  1.18991E-08  3.32202E-14  1.18631E+03  0.00000E+00  1.0E-05
  1.500E-02  1.71347E-08  3.31218E-14  1.18280E+03  0.00000E+00  1.0E-05
  1.750E-02  2.33223E-08  3.30060E-14  1.17867E+03  0.00000E+00  1.0E-05
  2.000E-02  3.04617E-08  3.28732E-14  1.17392E+03  0.00000E+00  1.0E-05
  2.250E-02  3.85531E-08  3.27237E-14  1.16858E+03  0.00000E+00  1.0E-05
  2.500E-02  4.75965E-08  3.25579E-14  1.16266E+03  0.00000E+00  1.0E-05
  2.750E-02  5.75917E-08  3.23761E-14  1.15617E+03  0.00000E+00  1.0E-05
  3.000E-02  6.85389E-08  3.21789E-14  1.14913E+03  0.00000E+00  1.0E-05
  3.250E-02  8.04380E-08  3.19667E-14  1.14155E+03  0.00000E+00  1.0E-05
  3.500E-02  9.32891E-08  3.17401E-14  1.13346E+03  0.00000E+00  1.0E-05
  3.750E-02  1.07092E-07  3.14996E-14  1.12487E+03  0.00000E+00  1.0E-05
  4.000E-02  1.21847E-07  3.12456E-14  1.11580E+03  0.00000E+00  1.0E-05
  4.250E-02  1.37554E-07  3.09789E-14  1.10628E+03  0.00000E+00  1.0E-05
  4.500E-02  1.54213E-07  3.07001E-14  1.09632E+03  0.00000E+00  1.0E-05
  4.750E-02  1.71823E-07  3.04083E-14  1.08590E+03  0.00000E+00  1.0E-05
  5.000E-02  1.90386E-07  3.01060E-14  1.07510E+03  0.00000E+00  1.0E-05
  5.250E-02  2.09900E-07  2.97944E-14  1.06398E+03  0.00000E+00  1.0E-05
  5.500E-02  2.30367E-07  2.94744E-14  1.05255E+03  0.00000E+00  1.0E-05
  5.750E-02  2.51785E-07  2.91451E-14  1.04079E+03  0.00000E+00  1.0E-05
  6.000E-02  2.74156E-07  2.88049E-14  1.02864E+03  0.00000E+00  1.0E-05
  6.250E-02  2.97478E-07  2.84583E-14  1.01626E+03  0.00000E+00  1.0E-05
  6.500E-02  3.21752E-07  2.81060E-14  1.00368E+03  0.00000E+00  1.0E-05
  6.750E-02  3.46978E-07  2.77488E-14  9.90929E+02  0.00000E+00  1.0E-05
  7.000E-02  3.73156E-07  2.73828E-14  9.77857E+02  0.00000E+00  1.0E-05
  7.250E-02  4.00286E-07  2.70114E-14  9.64596E+02  0.00000E+00  1.0E-05
  7.500E-02  4.28368E-07  2.66372E-14  9.51232E+02  0.00000E+00  1.0E-05
  7.750E-02  4.57402E-07  2.62607E-14  9.37787E+02  0.00000E+00  1.0E-05
  8.000E-02  4.87388E-07  2.58813E-14  9.24238E+02  0.00000E+00  1.0E-05
  8.250E-02  5.18325E-07  2.54952E-14  9.10449E+02  0.00000E+00  1.0E-05
  8.500E-02  5.50215E-07  2.51086E-14  8.96645E+02  0.00000E+00  1.0E-05
  8.750E-02  5.83057E-07  2.47222E-14  8.82845E+02  0.00000E+00  1.0E-05
  9.000E-02  6.16850E-07  2.43364E-14  8.69069E+02  0.00000E+00  1.0E-05
  9.250E-02  6.51596E-07  2.39472E-14  8.55169E+02  0.00000E+00  1.0E-05
  9.500E-02  6.87293E-07  2.35570E-14  8.41237E+02  0.00000E+00  1.0E-05
  9.750E-02  7.23942E-07  2.31690E-14  8.27381E+02  0.00000E+00  1.0E-05
  1.000E-01  7.61543E-07  2.27836E-14  8.13616E+02  0.00000E+00  1.0E-05
  1.250E-01  1.18991E-06  1.90523E-14  6.80368E+02  0.00000E+00  1.0E-05
  1.500E-01  1.71347E-06  1.57363E-14  5.61954E+02  0.00000E+00  1.0E-05
  1.750E-01  2.33223E-06  1.29524E-14  4.62537E+02  0.00000E+00  1.0E-05
  2.000E-01  3.04617E-06  1.06895E-14  3.81731E+02  0.00000E+00  1.0E-05
  2.250E-01  3.85531E-06  8.87976E-15  3.17102E+02  0.00000E+00  1.0E-05
  2.500E-01  4.75964E-06  7.43912E-15  2.65656E+02  0.00000E+00  1.0E-05
  2.750E-01  5.75916E-06  6.28772E-15  2.24538E+02  0.00000E+00  1.0E-05
  3.000E-01  6.85388E-06  5.36142E-15  1.91460E+02  0.00000E+00  1.0E-05
  3.250E-01  8.04378E-06  4.60854E-15  1.64574E+02  0.00000E+00  1.0E-05
  3.500E-01  9.32888E-06  3.98969E-15  1.42474E+02  0.00000E+00  1.0E-05
  3.750E-01  1.07092E-05  3.47526E-15  1.24104E+02  0.00000E+00  1.0E-05
  4.000E-01  1.21846E-05  3.04236E-15  1.08645E+02  0.00000E+00  1.0E-05
  4.250E-01  1.37553E-05  2.67530E-15  9.55368E+01  0.00000E+00  1.0E-05
  4.500E-01  1.54212E-05  2.36149E-15  8.43302E+01  0.00000E+00  1.0E-05
  4.750E-01  1.71822E-05  2.07330E-15  7.40388E+01  0.00000E+00  1.0E-05
  5.000E-01  1.90385E-05  1.83132E-15  6.53977E+01  0.00000E+00  1.0E-05
  5.250E-01  2.09899E-05  1.63110E-15  5.82477E+01  0.00000E+00  1.0E-05
  5.500E-01  2.30365E-05  1.46374E-15  5.22710E+01  0.00000E+00  1.0E-05
  5.750E-01  2.51783E-05  1.31463E-15  4.69462E+01  0.00000E+00  1.0E-05
  6.000E-01  2.74153E-05  1.16938E-15  4.17592E+01  0.00000E+00  1.0E-05
  6.250E-01  2.97475E-05  1.04665E-15  3.73766E+01  0.00000E+00  1.0E-05
  6.500E-01  3.21749E-05  9.42299E-16  3.36501E+01  0.00000E+00  1.0E-05
  6.750E-01  3.46974E-05  8.53037E-16  3.04625E+01  0.00000E+00  1.0E-05
  7.000E-01  3.73152E-05  7.67035E-16  2.73913E+01  0.00000E+00  1.0E-05
  7.250E-01  4.00281E-05  6.89996E-16  2.46402E+01  0.00000E+00  1.0E-05
  7.500E-01  4.28362E-05  6.23533E-16  2.22668E+01  0.00000E+00  1.0E-05
  7.750E-01  4.57395E-05  5.65901E-16  2.02087E+01  0.00000E+00  1.0E-05
  8.000E-01  4.87380E-05  5.14640E-16  1.83781E+01  0.00000E+00  1.0E-05
  8.250E-01  5.18317E-05  4.65607E-16  1.66271E+01  0.00000E+00  1.0E-05
  8.500E-01  5.50205E-05  4.22750E-16  1.50967E+01  0.00000E+00  1.0E-05
  8.750E-01  5.83045E-05  3.85144E-16  1.37538E+01  0.00000E+00  1.0E-05
  9.000E-01  6.16838E-05  3.52026E-16  1.25711E+01  0.00000E+00  1.0E-05
  9.250E-01  6.51582E-05  3.21330E-16  1.14749E+01  0.00000E+00  1.0E-05
  9.500E-01  6.87277E-05  2.93429E-16  1.04785E+01  0.00000E+00  1.0E-05
  9.750E-01  7.23925E-05  2.68690E-16  9.59509E+00  0.00000E+00  1.0E-05
  1.000E+00  7.61524E-05  2.46684E-16  8.80924E+00  0.00000E+00  6.6E-06
  1.100E+00  9.21439E-05  1.77241E-16  6.32937E+00  0.00000E+00  4.8E-06
  1.200E+00  1.09658E-04  1.30411E-16  4.65706E+00  0.00000E+00  2.4E-06
  1.300E+00  1.28695E-04  9.81277E-17  3.50420E+00  0.00000E+00  2.8E-07
  1.400E+00  1.49255E-04  7.53745E-17  2.69167E+00  0.00000E+00  1.3E-06
  1.500E+00  1.71338E-04  5.89957E-17  2.10678E+00  0.00000E+00  2.0E-06
  1.600E+00  1.94942E-04  4.69577E-17  1.67689E+00  0.00000E+00  2.1E-06
  1.700E+00  2.20070E-04  3.79324E-17  1.35459E+00  0.00000E+00  1.5E-06
  1.800E+00  2.46720E-04  3.10375E-17  1.10837E+00  0.00000E+00  7.7E-07
  1.900E+00  2.74892E-04  2.56846E-17  9.17214E-01  0.00000E+00  1.0E-07
  2.000E+00  3.04586E-04  2.14661E-17  7.66569E-01  0.00000E+00  6.1E-07
  2.100E+00  3.35803E-04  1.80961E-17  6.46224E-01  0.00000E+00  9.2E-07
  2.200E+00  3.68542E-04  1.53718E-17  5.48938E-01  0.00000E+00  9.3E-07
  2.300E+00  4.02802E-04  1.31456E-17  4.69437E-01  0.00000E+00  6.9E-07
  2.400E+00  4.38585E-04  1.13084E-17  4.03829E-01  0.00000E+00  3.2E-07
  2.500E+00  4.75889E-04  9.78069E-18  3.49275E-01  0.00000E+00  1.0E-07
