 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.00000E+04 eV = 3.67493E+02 a.u.
 #
 # Element: Fe,  Z =  26,  atomic weight = 5.58450E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 4.08989E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 26
 #
 # Electron density: Read from file ./database/z_026.den                                                                                                    
 #                   Number of data points =  763
 #                   Volume integral = 2.60000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # No absorption potential
 #
 # No correlation-polarization potential
 #
 # Integrated cross sections:
 # Total elastic cross section = 3.89722E-17 cm**2 = 1.39172E+00 a0**2
 # 1st transport cross section = 9.01331E-19 cm**2 = 3.21871E-02 a0**2
 # 2nd transport cross section = 1.98318E-18 cm**2 = 7.08206E-02 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  4.46020E-15  1.59277E+02  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  4.46020E-15  1.59277E+02  3.92109E-10  1.0E-07
  1.250E-04  1.18994E-12  4.46020E-15  1.59277E+02  4.90137E-10  1.0E-07
  1.500E-04  1.71346E-12  4.46020E-15  1.59277E+02  5.88164E-10  1.0E-07
  1.750E-04  2.33225E-12  4.46020E-15  1.59277E+02  6.86191E-10  1.0E-07
  2.000E-04  3.04617E-12  4.46020E-15  1.59277E+02  7.84219E-10  1.0E-07
  2.250E-04  3.85530E-12  4.46020E-15  1.59277E+02  8.82246E-10  1.0E-07
  2.500E-04  4.75964E-12  4.46020E-15  1.59277E+02  9.80273E-10  1.0E-07
  2.750E-04  5.75917E-12  4.46020E-15  1.59277E+02  1.07830E-09  1.0E-07
  3.000E-04  6.85391E-12  4.46020E-15  1.59277E+02  1.17633E-09  1.0E-07
  3.250E-04  8.04379E-12  4.46020E-15  1.59277E+02  1.27436E-09  1.0E-07
  3.500E-04  9.32893E-12  4.46020E-15  1.59277E+02  1.37238E-09  1.0E-07
  3.750E-04  1.07092E-11  4.46020E-15  1.59277E+02  1.47041E-09  1.0E-07
  4.000E-04  1.21847E-11  4.46020E-15  1.59277E+02  1.56844E-09  1.0E-07
  4.250E-04  1.37554E-11  4.46020E-15  1.59277E+02  1.66646E-09  1.0E-07
  4.500E-04  1.54213E-11  4.46020E-15  1.59277E+02  1.76449E-09  1.0E-07
