 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 5.00000E+05 eV = 1.83747E+04 a.u.
 #
 # Element: Fe,  Z =  26,  atomic weight = 5.58450E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 4.08989E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 26
 #
 # Electron density: Read from file ./database/z_026.den                                                                                                    
 #                   Number of data points =  763
 #                   Volume integral = 2.60000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # No absorption potential
 #
 # No correlation-polarization potential
 #
 # Integrated cross sections:
 # Total elastic cross section = 2.63163E-18 cm**2 = 9.39772E-02 a0**2
 # 1st transport cross section = 1.31416E-21 cm**2 = 4.69294E-05 a0**2
 # 2nd transport cross section = 3.58936E-21 cm**2 = 1.28178E-04 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.98383E-14  7.08437E+02  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  1.98383E-14  7.08437E+02  0.00000E+00  1.0E-07
  1.250E-04  1.18994E-12  1.98383E-14  7.08437E+02  0.00000E+00  1.0E-07
  1.500E-04  1.71346E-12  1.98383E-14  7.08437E+02  0.00000E+00  1.0E-07
  1.750E-04  2.33225E-12  1.98382E-14  7.08437E+02  0.00000E+00  1.0E-07
  2.000E-04  3.04617E-12  1.98382E-14  7.08437E+02  0.00000E+00  1.0E-07
  2.250E-04  3.85530E-12  1.98382E-14  7.08436E+02  0.00000E+00  1.0E-07
  2.500E-04  4.75964E-12  1.98382E-14  7.08436E+02  0.00000E+00  1.0E-07
  2.750E-04  5.75917E-12  1.98382E-14  7.08436E+02  0.00000E+00  1.0E-07
  3.000E-04  6.85391E-12  1.98382E-14  7.08436E+02  0.00000E+00  1.0E-07
  3.250E-04  8.04379E-12  1.98382E-14  7.08436E+02  0.00000E+00  1.0E-07
  3.500E-04  9.32893E-12  1.98382E-14  7.08435E+02  0.00000E+00  1.0E-07
  3.750E-04  1.07092E-11  1.98382E-14  7.08435E+02  0.00000E+00  1.0E-07
  4.000E-04  1.21847E-11  1.98382E-14  7.08435E+02  0.00000E+00  1.0E-07
  4.250E-04  1.37554E-11  1.98382E-14  7.08434E+02  0.00000E+00  1.0E-07
  4.500E-04  1.54213E-11  1.98382E-14  7.08434E+02  0.00000E+00  1.0E-07
  4.750E-04  1.71823E-11  1.98382E-14  7.08434E+02  0.00000E+00  1.0E-07
  5.000E-04  1.90386E-11  1.98382E-14  7.08433E+02  0.00000E+00  1.0E-07
  5.250E-04  2.09900E-11  1.98381E-14  7.08433E+02  0.00000E+00  1.0E-07
  5.500E-04  2.30367E-11  1.98381E-14  7.08432E+02  0.00000E+00  1.0E-07
  5.750E-04  2.51785E-11  1.98381E-14  7.08432E+02  0.00000E+00  1.0E-07
  6.000E-04  2.74156E-11  1.98381E-14  7.08431E+02  0.00000E+00  1.0E-07
  6.250E-04  2.97478E-11  1.98381E-14  7.08431E+02  0.00000E+00  1.0E-07
  6.500E-04  3.21752E-11  1.98381E-14  7.08430E+02  0.00000E+00  1.0E-07
  6.750E-04  3.46979E-11  1.98381E-14  7.08430E+02  0.00000E+00  1.0E-07
  7.000E-04  3.73157E-11  1.98380E-14  7.08429E+02  0.00000E+00  1.0E-07
  7.250E-04  4.00286E-11  1.98380E-14  7.08429E+02  0.00000E+00  1.0E-07
  7.500E-04  4.28368E-11  1.98380E-14  7.08428E+02  0.00000E+00  1.0E-07
  7.750E-04  4.57402E-11  1.98380E-14  7.08428E+02  0.00000E+00  1.0E-07
  8.000E-04  4.87388E-11  1.98380E-14  7.08427E+02  0.00000E+00  1.0E-07
  8.250E-04  5.18325E-11  1.98380E-14  7.08426E+02  0.00000E+00  1.0E-07
  8.500E-04  5.50215E-11  1.98379E-14  7.08426E+02  0.00000E+00  1.0E-07
  8.750E-04  5.83057E-11  1.98379E-14  7.08425E+02  0.00000E+00  1.0E-07
  9.000E-04  6.16850E-11  1.98379E-14  7.08424E+02  0.00000E+00  1.0E-07
  9.250E-04  6.51595E-11  1.98379E-14  7.08423E+02  0.00000E+00  1.0E-07
  9.500E-04  6.87293E-11  1.98379E-14  7.08423E+02  0.00000E+00  1.0E-07
  9.750E-04  7.23943E-11  1.98378E-14  7.08422E+02  0.00000E+00  1.0E-07
  1.000E-03  7.61544E-11  1.98378E-14  7.08421E+02  0.00000E+00  1.0E-07
  1.250E-03  1.18991E-10  1.98376E-14  7.08412E+02  0.00000E+00  1.0E-07
  1.500E-03  1.71347E-10  1.98372E-14  7.08401E+02  0.00000E+00  1.0E-07
  1.750E-03  2.33223E-10  1.98369E-14  7.08388E+02  0.00000E+00  1.0E-07
  2.000E-03  3.04617E-10  1.98365E-14  7.08373E+02  0.00000E+00  1.0E-07
  2.250E-03  3.85531E-10  1.98360E-14  7.08356E+02  0.00000E+00  1.0E-07
