 #  Scattering field.
 #  All quantities in atomic units (a.u.), unless otherwise indicated.
 #  Z =  26, NELEC =  26,   projectile: electron
 #  Kinetic energy = 3.67493E+05 a.u. = 1.00000E+07 eV
 #
 #   i       r           r*V         r*Vst        r*Vex       r*Vpol       r*Wabs        rho_e
 #------------------------------------------------------------------------------------------------
     1  0.00000E+00 -0.00000E+00 -0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     2  7.80942E-07 -3.54750E-01 -3.54750E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     3  1.57824E-06 -7.16858E-01 -7.16858E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     4  2.39222E-06 -1.08640E+00 -1.08640E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     5  3.22326E-06 -1.46344E+00 -1.46344E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     6  4.07169E-06 -1.84805E+00 -1.84805E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     7  4.93790E-06 -2.24028E+00 -2.24028E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     8  5.82223E-06 -2.64017E+00 -2.64017E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
     9  6.72509E-06 -3.04776E+00 -3.04776E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    10  7.64685E-06 -3.46307E+00 -3.46307E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    11  8.58792E-06 -3.88612E+00 -3.88612E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    12  9.54869E-06 -4.31689E+00 -4.31689E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    13  1.05296E-05 -4.75539E+00 -4.75539E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    14  1.15310E-05 -5.20156E+00 -5.20156E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    15  1.25534E-05 -5.65537E+00 -5.65537E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    16  1.35972E-05 -6.11673E+00 -6.11673E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    17  1.46629E-05 -6.58556E+00 -6.58556E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    18  1.57508E-05 -7.06175E+00 -7.06175E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    19  1.68616E-05 -7.54515E+00 -7.54515E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    20  1.79956E-05 -8.03559E+00 -8.03559E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    21  1.91534E-05 -8.53289E+00 -8.53289E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    22  2.03354E-05 -9.03680E+00 -9.03680E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    23  2.15421E-05 -9.54707E+00 -9.54707E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    24  2.27742E-05 -1.00634E+01 -1.00634E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    25  2.40320E-05 -1.05854E+01 -1.05854E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    26  2.53161E-05 -1.11128E+01 -1.11128E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    27  2.66272E-05 -1.16450E+01 -1.16450E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    28  2.79657E-05 -1.21817E+01 -1.21817E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    29  2.93322E-05 -1.27222E+01 -1.27222E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    30  3.07274E-05 -1.32661E+01 -1.32661E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    31  3.21517E-05 -1.38125E+01 -1.38125E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    32  3.36059E-05 -1.43608E+01 -1.43608E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    33  3.50905E-05 -1.49102E+01 -1.49102E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    34  3.66063E-05 -1.54598E+01 -1.54598E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    35  3.81537E-05 -1.60088E+01 -1.60088E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    36  3.97336E-05 -1.65559E+01 -1.65559E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    37  4.13465E-05 -1.71002E+01 -1.71002E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    38  4.29933E-05 -1.76404E+01 -1.76404E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    39  4.46745E-05 -1.81753E+01 -1.81753E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    40  4.63909E-05 -1.87034E+01 -1.87034E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    41  4.81432E-05 -1.92232E+01 -1.92232E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    42  4.99322E-05 -1.97333E+01 -1.97333E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    43  5.17587E-05 -2.02319E+01 -2.02319E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    44  5.36235E-05 -2.07174E+01 -2.07174E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    45  5.55273E-05 -2.11879E+01 -2.11879E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    46  5.74709E-05 -2.16417E+01 -2.16417E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    47  5.94553E-05 -2.20769E+01 -2.20769E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    48  6.14812E-05 -2.24918E+01 -2.24918E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    49  6.35495E-05 -2.28846E+01 -2.28846E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    50  6.56612E-05 -2.32538E+01 -2.32538E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    51  6.78170E-05 -2.35980E+01 -2.35980E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    52  7.00180E-05 -2.39160E+01 -2.39160E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    53  7.22651E-05 -2.42071E+01 -2.42071E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    54  7.45592E-05 -2.44708E+01 -2.44708E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    55  7.69014E-05 -2.47072E+01 -2.47072E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    56  7.92926E-05 -2.49167E+01 -2.49167E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    57  8.17339E-05 -2.51003E+01 -2.51003E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    58  8.42263E-05 -2.52593E+01 -2.52593E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    59  8.67709E-05 -2.53954E+01 -2.53954E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    60  8.93688E-05 -2.55107E+01 -2.55107E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    61  9.20211E-05 -2.56072E+01 -2.56072E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    62  9.47289E-05 -2.56872E+01 -2.56872E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    63  9.74934E-05 -2.57528E+01 -2.57528E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    64  1.00316E-04 -2.58061E+01 -2.58061E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    65  1.03197E-04 -2.58490E+01 -2.58490E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    66  1.06139E-04 -2.58833E+01 -2.58833E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    67  1.09143E-04 -2.59104E+01 -2.59104E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    68  1.12209E-04 -2.59317E+01 -2.59317E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    69  1.15339E-04 -2.59483E+01 -2.59483E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    70  1.18536E-04 -2.59611E+01 -2.59611E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    71  1.21799E-04 -2.59709E+01 -2.59709E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    72  1.25130E-04 -2.59784E+01 -2.59784E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    73  1.28531E-04 -2.59841E+01 -2.59841E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    74  1.32003E-04 -2.59884E+01 -2.59884E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    75  1.35548E-04 -2.59916E+01 -2.59916E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    76  1.39168E-04 -2.59939E+01 -2.59939E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    77  1.42863E-04 -2.59957E+01 -2.59957E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    78  1.46635E-04 -2.59969E+01 -2.59969E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
    79  1.50486E-04 -2.59978E+01 -2.59978E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
