 #
 # Subroutine MOTTSC. Elastic scattering of electrons and positrons
 #                    by unscreened Coulomb fields
 #
 # Projectile: electron
 # Kinetic energy = 1.00000E+07 eV = 3.67493E+05 a.u.
 #
 # Z =  26
 #
 # Differential cross section      MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS       McKinl-Fesh    error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)   (a0**2/sr)
 #-----------------------------------------------------------------------
  7.500E-04  4.28368E-11  1.73670E-05  6.20186E+11  6.20187E+11   1.0E+00
  7.750E-04  4.57402E-11  1.52322E-05  5.43953E+11  5.43952E+11   1.0E+00
  8.000E-04  4.87388E-11  1.34156E-05  4.79079E+11  4.79080E+11   1.0E+00
  8.250E-04  5.18325E-11  1.18619E-05  4.23596E+11  4.23596E+11   1.0E+00
  8.500E-04  5.50215E-11  1.05267E-05  3.75917E+11  3.75917E+11   1.0E+00
  8.750E-04  5.83057E-11  9.37427E-06  3.34761E+11  3.34762E+11   1.0E+00
  9.000E-04  6.16850E-11  8.37529E-06  2.99087E+11  2.99087E+11   1.0E+00
  9.250E-04  6.51595E-11  7.50591E-06  2.68041E+11  2.68041E+11   1.0E+00
  9.500E-04  6.87293E-11  6.74646E-06  2.40920E+11  2.40920E+11   1.0E+00
  9.750E-04  7.23943E-11  6.08067E-06  2.17145E+11  2.17145E+11   1.0E+00
  1.000E-03  7.61544E-11  5.49503E-06  1.96231E+11  1.96231E+11   1.0E+00
  1.250E-03  1.18991E-10  2.25077E-06  8.03763E+10  8.03764E+10   1.0E+00
  1.500E-03  1.71347E-10  1.08544E-06  3.87618E+10  3.87618E+10   1.0E+00
  1.750E-03  2.33223E-10  5.85894E-07  2.09227E+10  2.09227E+10   1.0E+00
  2.000E-03  3.04617E-10  3.43441E-07  1.22645E+10  1.22645E+10   1.0E+00
  2.250E-03  3.85531E-10  2.14409E-07  7.65668E+09  7.65669E+09   1.0E+00
  2.500E-03  4.75965E-10  1.40674E-07  5.02355E+09  5.02356E+09   1.0E+00
  2.750E-03  5.75917E-10  9.60822E-08  3.43116E+09  3.43116E+09   1.0E+00
  3.000E-03  6.85389E-10  6.78405E-08  2.42263E+09  2.42263E+09   1.0E+00
  3.250E-03  8.04380E-10  4.92540E-08  1.75889E+09  1.75889E+09   1.0E+00
  3.500E-03  9.32891E-10  3.66187E-08  1.30768E+09  1.30768E+09   1.0E+00
  3.750E-03  1.07092E-09  2.77876E-08  9.92312E+08  9.92314E+08   1.0E+00
  4.000E-03  1.21847E-09  2.14653E-08  7.66538E+08  7.66540E+08   1.0E+00
  4.250E-03  1.37554E-09  1.68431E-08  6.01476E+08  6.01478E+08   1.0E+00
  4.500E-03  1.54213E-09  1.34007E-08  4.78547E+08  4.78548E+08   1.0E+00
  4.750E-03  1.71823E-09  1.07945E-08  3.85479E+08  3.85480E+08   1.0E+00
  5.000E-03  1.90386E-09  8.79221E-09  3.13976E+08  3.13976E+08   1.0E+00
  5.250E-03  2.09900E-09  7.23338E-09  2.58309E+08  2.58310E+08   1.0E+00
  5.500E-03  2.30367E-09  6.00521E-09  2.14450E+08  2.14451E+08   1.0E+00
  5.750E-03  2.51785E-09  5.02699E-09  1.79517E+08  1.79518E+08   1.0E+00
  6.000E-03  2.74156E-09  4.24009E-09  1.51416E+08  1.51417E+08   1.0E+00
  6.250E-03  2.97478E-09  3.60131E-09  1.28605E+08  1.28606E+08   1.0E+00
  6.500E-03  3.21752E-09  3.07842E-09  1.09932E+08  1.09933E+08   1.0E+00
  6.750E-03  3.46978E-09  2.64708E-09  9.45288E+07  9.45292E+07   1.0E+00
  7.000E-03  3.73156E-09  2.28871E-09  8.17311E+07  8.17315E+07   1.0E+00
  7.250E-03  4.00286E-09  1.98898E-09  7.10278E+07  7.10281E+07   1.0E+00
  7.500E-03  4.28368E-09  1.73675E-09  6.20206E+07  6.20209E+07   1.0E+00
  7.750E-03  4.57402E-09  1.52327E-09  5.43969E+07  5.43972E+07   1.0E+00
  8.000E-03  4.87388E-09  1.34160E-09  4.79095E+07  4.79098E+07   1.0E+00
  8.250E-03  5.18326E-09  1.18623E-09  4.23610E+07  4.23612E+07   1.0E+00
  8.500E-03  5.50215E-09  1.05271E-09  3.75930E+07  3.75932E+07   1.0E+00
  8.750E-03  5.83057E-09  9.37461E-10  3.34773E+07  3.34775E+07   1.0E+00
  9.000E-03  6.16850E-09  8.37560E-10  2.99098E+07  2.99100E+07   1.0E+00
  9.250E-03  6.51596E-09  7.50619E-10  2.68051E+07  2.68052E+07   1.0E+00
  9.500E-03  6.87293E-09  6.74672E-10  2.40930E+07  2.40931E+07   1.0E+00
  9.750E-03  7.23942E-09  6.08092E-10  2.17153E+07  2.17155E+07   1.0E+00
  1.000E-02  7.61544E-09  5.49526E-10  1.96239E+07  1.96240E+07   1.0E+00
  1.250E-02  1.18991E-08  2.25088E-10  8.03805E+06  8.03811E+06   1.0E+00
  1.500E-02  1.71347E-08  1.08551E-10  3.87642E+06  3.87645E+06   1.0E+00
  1.750E-02  2.33223E-08  5.85937E-11  2.09242E+06  2.09244E+06   1.0E+00
  2.000E-02  3.04617E-08  3.43469E-11  1.22655E+06  1.22657E+06   1.0E+00
  2.250E-02  3.85531E-08  2.14429E-11  7.65738E+05  7.65749E+05   1.0E+00
  2.500E-02  4.75965E-08  1.40688E-11  5.02407E+05  5.02415E+05   1.0E+00
  2.750E-02  5.75917E-08  9.60930E-12  3.43154E+05  3.43160E+05   1.0E+00
  3.000E-02  6.85389E-08  6.78489E-12  2.42293E+05  2.42297E+05   1.0E+00
  3.250E-02  8.04380E-08  4.92605E-12  1.75913E+05  1.75916E+05   1.0E+00
  3.500E-02  9.32891E-08  3.66240E-12  1.30787E+05  1.30789E+05   1.0E+00
  3.750E-02  1.07092E-07  2.77919E-12  9.92465E+04  9.92488E+04   1.0E+00
  4.000E-02  1.21847E-07  2.14688E-12  7.66664E+04  7.66683E+04   1.0E+00
  4.250E-02  1.37554E-07  1.68460E-12  6.01582E+04  6.01597E+04   1.0E+00
  4.500E-02  1.54213E-07  1.34032E-12  4.78636E+04  4.78649E+04   1.0E+00
  4.750E-02  1.71823E-07  1.07966E-12  3.85554E+04  3.85566E+04   1.0E+00
  5.000E-02  1.90386E-07  8.79402E-13  3.14040E+04  3.14050E+04   1.0E+00
  5.250E-02  2.09900E-07  7.23494E-13  2.58365E+04  2.58373E+04   1.0E+00
  5.500E-02  2.30367E-07  6.00657E-13  2.14499E+04  2.14506E+04   1.0E+00
  5.750E-02  2.51785E-07  5.02818E-13  1.79560E+04  1.79566E+04   1.0E+00
  6.000E-02  2.74156E-07  4.24114E-13  1.51454E+04  1.51459E+04   1.0E+00
  6.250E-02  2.97478E-07  3.60224E-13  1.28638E+04  1.28643E+04   1.0E+00
  6.500E-02  3.21752E-07  3.07924E-13  1.09962E+04  1.09966E+04   1.0E+00
  6.750E-02  3.46978E-07  2.64781E-13  9.45551E+03  9.45590E+03   1.0E+00
  7.000E-02  3.73156E-07  2.28936E-13  8.17547E+03  8.17582E+03   1.0E+00
  7.250E-02  4.00286E-07  1.98957E-13  7.10490E+03  7.10521E+03   1.0E+00
  7.500E-02  4.28368E-07  1.73729E-13  6.20397E+03  6.20426E+03   1.0E+00
  7.750E-02  4.57402E-07  1.52376E-13  5.44143E+03  5.44169E+03   1.0E+00
  8.000E-02  4.87388E-07  1.34204E-13  4.79253E+03  4.79277E+03   1.0E+00
  8.250E-02  5.18325E-07  1.18663E-13  4.23754E+03  4.23776E+03   1.0E+00
  8.500E-02  5.50215E-07  1.05308E-13  3.76062E+03  3.76081E+03   1.0E+00
  8.750E-02  5.83057E-07  9.37799E-14  3.34894E+03  3.34912E+03   1.0E+00
  9.000E-02  6.16850E-07  8.37870E-14  2.99209E+03  2.99225E+03   1.0E+00
  9.250E-02  6.51596E-07  7.50905E-14  2.68153E+03  2.68168E+03   1.0E+00
  9.500E-02  6.87293E-07  6.74936E-14  2.41024E+03  2.41038E+03   1.0E+00
  9.750E-02  7.23942E-07  6.08336E-14  2.17241E+03  2.17254E+03   1.0E+00
  1.000E-01  7.61543E-07  5.49752E-14  1.96320E+03  1.96332E+03   1.0E+00
  1.250E-01  1.18991E-06  2.25204E-14  8.04219E+02  8.04280E+02   1.0E+00
  1.500E-01  1.71347E-06  1.08618E-14  3.87881E+02  3.87917E+02   1.0E+00
  1.750E-01  2.33223E-06  5.86359E-15  2.09393E+02  2.09415E+02   1.0E+00
  2.000E-01  3.04617E-06  3.43752E-15  1.22756E+02  1.22771E+02   1.0E+00
  2.250E-01  3.85531E-06  2.14627E-15  7.66449E+01  7.66552E+01   1.0E+00
  2.500E-01  4.75964E-06  1.40833E-15  5.02925E+01  5.03000E+01   1.0E+00
  2.750E-01  5.75916E-06  9.62020E-16  3.43544E+01  3.43600E+01   1.0E+00
  3.000E-01  6.85388E-06  6.79329E-16  2.42593E+01  2.42636E+01   1.0E+00
  3.250E-01  8.04378E-06  4.93266E-16  1.76149E+01  1.76182E+01   1.0E+00
  3.500E-01  9.32888E-06  3.66769E-16  1.30976E+01  1.31002E+01   1.0E+00
  3.750E-01  1.07092E-05  2.78349E-16  9.94002E+00  9.94218E+00   1.0E+00
  4.000E-01  1.21846E-05  2.15043E-16  7.67931E+00  7.68109E+00   1.0E+00
  4.250E-01  1.37553E-05  1.68756E-16  6.02638E+00  6.02785E+00   1.0E+00
  4.500E-01  1.54212E-05  1.34281E-16  4.79526E+00  4.79649E+00   1.0E+00
  4.750E-01  1.71822E-05  1.08178E-16  3.86312E+00  3.86416E+00   1.0E+00
  5.000E-01  1.90385E-05  8.81164E-17  3.14669E+00  3.14778E+00   5.3E-05
  5.250E-01  2.09899E-05  7.25092E-17  2.58935E+00  2.59002E+00   4.8E-05
  5.500E-01  2.30365E-05  6.02090E-17  2.15010E+00  2.15053E+00   2.6E-05
  5.750E-01  2.51783E-05  5.04082E-17  1.80011E+00  1.80044E+00   1.5E-06
  6.000E-01  2.74153E-05  4.25215E-17  1.51847E+00  1.51880E+00   2.3E-05
  6.250E-01  2.97475E-05  3.61179E-17  1.28980E+00  1.29015E+00   3.2E-05
  6.500E-01  3.21749E-05  3.08758E-17  1.10259E+00  1.10297E+00   2.7E-05
  6.750E-01  3.46974E-05  2.65517E-17  9.48180E-01  9.48543E-01   1.3E-05
  7.000E-01  3.73152E-05  2.29596E-17  8.19902E-01  8.20229E-01   3.7E-06
  7.250E-01  4.00281E-05  1.99555E-17  7.12624E-01  7.12903E-01   1.6E-05
  7.500E-01  4.28362E-05  1.74275E-17  6.22346E-01  6.22576E-01   2.0E-05
  7.750E-01  4.57395E-05  1.52875E-17  5.45927E-01  5.46117E-01   1.6E-05
  8.000E-01  4.87380E-05  1.34661E-17  4.80884E-01  4.81047E-01   6.6E-06
  8.250E-01  5.18317E-05  1.19080E-17  4.25242E-01  4.25390E-01   4.2E-06
  8.500E-01  5.50205E-05  1.05688E-17  3.77417E-01  3.77556E-01   1.2E-05
  8.750E-01  5.83045E-05  9.41261E-18  3.36131E-01  3.36264E-01   1.4E-05
  9.000E-01  6.16838E-05  8.41039E-18  3.00340E-01  3.00467E-01   1.0E-05
  9.250E-01  6.51582E-05  7.53818E-18  2.69193E-01  2.69312E-01   3.3E-06
  9.500E-01  6.87277E-05  6.77628E-18  2.41985E-01  2.42093E-01   4.2E-06
  9.750E-01  7.23925E-05  6.10834E-18  2.18133E-01  2.18229E-01   9.1E-06
  1.000E+00  7.61524E-05  5.52076E-18  1.97150E-01  1.97236E-01   9.9E-06
  1.100E+00  9.21439E-05  3.77257E-18  1.34721E-01  1.34782E-01   7.2E-06
  1.200E+00  1.09658E-04  2.66491E-18  9.51657E-02  9.52130E-02   3.6E-06
  1.300E+00  1.28695E-04  1.93575E-18  6.91269E-02  6.91615E-02   3.6E-07
  1.400E+00  1.49255E-04  1.43983E-18  5.14173E-02  5.14448E-02   2.0E-06
  1.500E+00  1.71338E-04  1.09313E-18  3.90363E-02  3.90575E-02   3.1E-06
  1.600E+00  1.94942E-04  8.44816E-19  3.01689E-02  3.01859E-02   3.1E-06
  1.700E+00  2.20070E-04  6.63215E-19  2.36838E-02  2.36975E-02   2.3E-06
  1.800E+00  2.46720E-04  5.27923E-19  1.88525E-02  1.88634E-02   1.1E-06
  1.900E+00  2.74892E-04  4.25454E-19  1.51932E-02  1.52023E-02   8.5E-08
  2.000E+00  3.04586E-04  3.46703E-19  1.23810E-02  1.23884E-02   9.5E-07
  2.100E+00  3.35803E-04  2.85370E-19  1.01908E-02  1.01969E-02   1.4E-06
  2.200E+00  3.68542E-04  2.37031E-19  8.46452E-03  8.46964E-03   1.4E-06
  2.300E+00  4.02802E-04  1.98515E-19  7.08911E-03  7.09340E-03   1.0E-06
  2.400E+00  4.38585E-04  1.67521E-19  5.98228E-03  5.98590E-03   4.7E-07
  2.500E+00  4.75889E-04  1.42352E-19  5.08349E-03  5.08654E-03   1.3E-07
  2.600E+00  5.14715E-04  1.21742E-19  4.34748E-03  4.35008E-03   5.6E-07
  2.700E+00  5.55063E-04  1.04734E-19  3.74013E-03  3.74233E-03   7.8E-07
  2.800E+00  5.96931E-04  9.05985E-20  3.23533E-03  3.23721E-03   7.6E-07
  2.900E+00  6.40321E-04  7.87719E-20  2.81299E-03  2.81460E-03   5.4E-07
  3.000E+00  6.85233E-04  6.88158E-20  2.45746E-03  2.45883E-03   2.2E-07
  3.100E+00  7.31665E-04  6.03860E-20  2.15642E-03  2.15760E-03   1.3E-07
  3.200E+00  7.79618E-04  5.32100E-20  1.90016E-03  1.90117E-03   3.7E-07
  3.300E+00  8.29092E-04  4.70703E-20  1.68091E-03  1.68177E-03   4.9E-07
  3.400E+00  8.80086E-04  4.17924E-20  1.49243E-03  1.49317E-03   4.6E-07
  3.500E+00  9.32601E-04  3.72349E-20  1.32968E-03  1.33032E-03   3.2E-07
  3.600E+00  9.86636E-04  3.32830E-20  1.18856E-03  1.18910E-03   1.1E-07
  3.700E+00  1.04219E-03  2.98425E-20  1.06569E-03  1.06616E-03   1.1E-07
  3.800E+00  1.09927E-03  2.68360E-20  9.58329E-04  9.58722E-04   2.7E-07
  3.900E+00  1.15786E-03  2.41993E-20  8.64172E-04  8.64504E-04   3.3E-07
  4.000E+00  1.21797E-03  2.18792E-20  7.81319E-04  7.81598E-04   3.0E-07
  4.100E+00  1.27961E-03  1.98310E-20  7.08178E-04  7.08411E-04   1.9E-07
  4.200E+00  1.34276E-03  1.80174E-20  6.43413E-04  6.43606E-04   5.1E-08
  4.300E+00  1.40743E-03  1.64068E-20  5.85898E-04  5.86057E-04   1.0E-07
  4.400E+00  1.47362E-03  1.49726E-20  5.34681E-04  5.34808E-04   2.0E-07
  4.500E+00  1.54133E-03  1.36920E-20  4.88950E-04  4.89050E-04   2.4E-07
  4.600E+00  1.61056E-03  1.25457E-20  4.48014E-04  4.48091E-04   2.1E-07
  4.700E+00  1.68131E-03  1.15171E-20  4.11282E-04  4.11338E-04   1.3E-07
  4.800E+00  1.75357E-03  1.05920E-20  3.78247E-04  3.78284E-04   2.3E-08
  4.900E+00  1.82735E-03  9.75813E-21  3.48469E-04  3.48490E-04   8.9E-08
  5.000E+00  1.90265E-03  9.00490E-21  3.21571E-04  3.21578E-04   1.6E-07
  5.100E+00  1.97947E-03  8.32312E-21  2.97224E-04  2.97219E-04   1.8E-07
  5.200E+00  2.05780E-03  7.70480E-21  2.75144E-04  2.75127E-04   1.5E-07
  5.300E+00  2.13765E-03  7.14297E-21  2.55080E-04  2.55054E-04   8.2E-08
  5.400E+00  2.21902E-03  6.63155E-21  2.36817E-04  2.36783E-04   1.4E-08
  5.500E+00  2.30190E-03  6.16519E-21  2.20163E-04  2.20121E-04   7.8E-08
  5.600E+00  2.38630E-03  5.73921E-21  2.04951E-04  2.04903E-04   1.2E-07
  5.700E+00  2.47222E-03  5.34949E-21  1.91034E-04  1.90980E-04   1.3E-07
  5.800E+00  2.55965E-03  4.99236E-21  1.78281E-04  1.78222E-04   1.1E-07
  5.900E+00  2.64859E-03  4.66462E-21  1.66577E-04  1.66514E-04   5.4E-08
  6.000E+00  2.73905E-03  4.36341E-21  1.55820E-04  1.55754E-04   1.7E-08
  6.100E+00  2.83103E-03  4.08618E-21  1.45920E-04  1.45851E-04   6.9E-08
  6.200E+00  2.92452E-03  3.83068E-21  1.36796E-04  1.36724E-04   1.0E-07
  6.300E+00  3.01952E-03  3.59490E-21  1.28376E-04  1.28301E-04   1.0E-07
  6.400E+00  3.11604E-03  3.37702E-21  1.20596E-04  1.20519E-04   8.0E-08
  6.500E+00  3.21407E-03  3.17545E-21  1.13397E-04  1.13319E-04   3.6E-08
  6.600E+00  3.31362E-03  2.98874E-21  1.06730E-04  1.06650E-04   2.1E-08
  6.700E+00  3.41468E-03  2.81559E-21  1.00547E-04  1.00466E-04   6.1E-08
  6.800E+00  3.51725E-03  2.65483E-21  9.48058E-05  9.47246E-05   8.3E-08
  6.900E+00  3.62133E-03  2.50542E-21  8.94702E-05  8.93884E-05   8.3E-08
  7.000E+00  3.72692E-03  2.36640E-21  8.45058E-05  8.44236E-05   6.0E-08
  7.100E+00  3.83403E-03  2.23692E-21  7.98820E-05  7.97995E-05   2.3E-08
  7.200E+00  3.94265E-03  2.11621E-21  7.55711E-05  7.54885E-05   2.3E-08
  7.300E+00  4.05278E-03  2.00355E-21  7.15479E-05  7.14654E-05   5.4E-08
  7.400E+00  4.16442E-03  1.89831E-21  6.77898E-05  6.77074E-05   7.0E-08
  7.500E+00  4.27757E-03  1.79991E-21  6.42760E-05  6.41938E-05   6.7E-08
  7.600E+00  4.39223E-03  1.70783E-21  6.09876E-05  6.09057E-05   4.5E-08
  7.700E+00  4.50840E-03  1.62158E-21  5.79075E-05  5.78261E-05   1.5E-08
  7.800E+00  4.62608E-03  1.54072E-21  5.50201E-05  5.49391E-05   2.4E-08
  7.900E+00  4.74527E-03  1.46486E-21  5.23109E-05  5.22305E-05   4.8E-08
  8.000E+00  4.86597E-03  1.39362E-21  4.97671E-05  4.96872E-05   5.9E-08
  8.100E+00  4.98817E-03  1.32668E-21  4.73765E-05  4.72973E-05   5.4E-08
  8.200E+00  5.11188E-03  1.26372E-21  4.51282E-05  4.50497E-05   3.5E-08
  8.300E+00  5.23711E-03  1.20446E-21  4.30121E-05  4.29343E-05   8.9E-09
  8.400E+00  5.36383E-03  1.14865E-21  4.10191E-05  4.09420E-05   2.4E-08
  8.500E+00  5.49207E-03  1.09605E-21  3.91405E-05  3.90643E-05   4.3E-08
  8.600E+00  5.62181E-03  1.04643E-21  3.73687E-05  3.72932E-05   5.0E-08
  8.700E+00  5.75306E-03  9.99599E-22  3.56963E-05  3.56217E-05   4.4E-08
  8.800E+00  5.88581E-03  9.55368E-22  3.41168E-05  3.40430E-05   2.6E-08
  8.900E+00  6.02007E-03  9.13565E-22  3.26240E-05  3.25511E-05   6.3E-09
  9.000E+00  6.15583E-03  8.74032E-22  3.12123E-05  3.11402E-05   2.4E-08
  9.100E+00  6.29310E-03  8.36622E-22  2.98763E-05  2.98051E-05   3.8E-08
  9.200E+00  6.43187E-03  8.01200E-22  2.86114E-05  2.85410E-05   4.3E-08
  9.300E+00  6.57214E-03  7.67640E-22  2.74129E-05  2.73434E-05   3.6E-08
  9.400E+00  6.71392E-03  7.35825E-22  2.62768E-05  2.62082E-05   2.0E-08
  9.500E+00  6.85720E-03  7.05647E-22  2.51991E-05  2.51314E-05   6.4E-09
  9.600E+00  7.00198E-03  6.77007E-22  2.41763E-05  2.41095E-05   2.3E-08
  9.700E+00  7.14827E-03  6.49810E-22  2.32051E-05  2.31392E-05   3.5E-08
  9.800E+00  7.29605E-03  6.23971E-22  2.22824E-05  2.22173E-05   3.7E-08
  9.900E+00  7.44534E-03  5.99408E-22  2.14053E-05  2.13410E-05   3.0E-08
  1.000E+01  7.59612E-03  5.76047E-22  2.05710E-05  2.05077E-05   1.5E-08
  1.025E+01  7.97965E-03  5.22453E-22  1.86571E-05  1.85959E-05   2.0E-08
  1.050E+01  8.37255E-03  4.74972E-22  1.69616E-05  1.69024E-05   2.4E-08
  1.075E+01  8.77480E-03  4.32784E-22  1.54550E-05  1.53979E-05   2.7E-08
  1.100E+01  9.18641E-03  3.95196E-22  1.41127E-05  1.40576E-05   2.8E-08
  1.125E+01  9.60736E-03  3.61617E-22  1.29136E-05  1.28603E-05   2.7E-08
  1.150E+01  1.00376E-02  3.31543E-22  1.18396E-05  1.17883E-05   2.5E-08
  1.175E+01  1.04773E-02  3.04545E-22  1.08755E-05  1.08259E-05   2.2E-08
  1.200E+01  1.09262E-02  2.80250E-22  1.00079E-05  9.96004E-06   1.9E-08
  1.225E+01  1.13844E-02  2.58341E-22  9.22551E-06  9.17928E-06   1.5E-08
  1.250E+01  1.18520E-02  2.38540E-22  8.51840E-06  8.47377E-06   1.1E-08
  1.275E+01  1.23288E-02  2.20608E-22  7.87804E-06  7.83494E-06   6.3E-09
  1.300E+01  1.28150E-02  2.04337E-22  7.29700E-06  7.25537E-06   3.4E-09
  1.325E+01  1.33104E-02  1.89545E-22  6.76878E-06  6.72856E-06   5.4E-09
  1.350E+01  1.38150E-02  1.76074E-22  6.28770E-06  6.24884E-06   8.7E-09
  1.375E+01  1.43290E-02  1.63783E-22  5.84881E-06  5.81125E-06   1.2E-08
  1.400E+01  1.48521E-02  1.52552E-22  5.44771E-06  5.41140E-06   1.4E-08
  1.425E+01  1.53845E-02  1.42271E-22  5.08057E-06  5.04546E-06   1.5E-08
  1.450E+01  1.59262E-02  1.32845E-22  4.74399E-06  4.71003E-06   1.5E-08
  1.475E+01  1.64770E-02  1.24191E-22  4.43494E-06  4.40209E-06   1.5E-08
  1.500E+01  1.70371E-02  1.16233E-22  4.15077E-06  4.11898E-06   1.4E-08
  1.525E+01  1.76063E-02  1.08906E-22  3.88911E-06  3.85833E-06   1.2E-08
  1.550E+01  1.81848E-02  1.02150E-22  3.64783E-06  3.61803E-06   1.0E-08
  1.575E+01  1.87724E-02  9.59117E-23  3.42507E-06  3.39621E-06   8.1E-09
  1.600E+01  1.93692E-02  9.01449E-23  3.21913E-06  3.19118E-06   5.6E-09
  1.625E+01  1.99751E-02  8.48071E-23  3.02852E-06  3.00143E-06   3.2E-09
  1.650E+01  2.05901E-02  7.98604E-23  2.85187E-06  2.82561E-06   2.4E-09
  1.675E+01  2.12143E-02  7.52709E-23  2.68797E-06  2.66252E-06   4.2E-09
  1.700E+01  2.18476E-02  7.10080E-23  2.53574E-06  2.51105E-06   6.3E-09
  1.725E+01  2.24900E-02  6.70440E-23  2.39419E-06  2.37024E-06   7.9E-09
  1.750E+01  2.31415E-02  6.33542E-23  2.26242E-06  2.23918E-06   9.1E-09
  1.775E+01  2.38021E-02  5.99159E-23  2.13964E-06  2.11708E-06   9.8E-09
  1.800E+01  2.44717E-02  5.67088E-23  2.02511E-06  2.00322E-06   9.9E-09
  1.825E+01  2.51504E-02  5.37145E-23  1.91818E-06  1.89692E-06   9.5E-09
  1.850E+01  2.58382E-02  5.09162E-23  1.81825E-06  1.79760E-06   8.7E-09
  1.875E+01  2.65349E-02  4.82986E-23  1.72478E-06  1.70472E-06   7.7E-09
  1.900E+01  2.72407E-02  4.58479E-23  1.63726E-06  1.61777E-06   6.4E-09
  1.925E+01  2.79555E-02  4.35514E-23  1.55525E-06  1.53631E-06   4.8E-09
  1.950E+01  2.86793E-02  4.13976E-23  1.47834E-06  1.45992E-06   3.2E-09
  1.975E+01  2.94120E-02  3.93760E-23  1.40614E-06  1.38823E-06   1.8E-09
  2.000E+01  3.01537E-02  3.74768E-23  1.33832E-06  1.32090E-06   2.2E-09
  2.025E+01  3.09043E-02  3.56913E-23  1.27456E-06  1.25761E-06   3.6E-09
  2.050E+01  3.16639E-02  3.40114E-23  1.21457E-06  1.19808E-06   4.9E-09
  2.075E+01  3.24324E-02  3.24296E-23  1.15808E-06  1.14203E-06   6.0E-09
  2.100E+01  3.32098E-02  3.09391E-23  1.10486E-06  1.08923E-06   6.6E-09
  2.125E+01  3.39961E-02  2.95337E-23  1.05467E-06  1.03945E-06   6.9E-09
  2.150E+01  3.47912E-02  2.82075E-23  1.00731E-06  9.92490E-07   6.8E-09
  2.175E+01  3.55952E-02  2.69553E-23  9.62592E-07  9.48156E-07   6.4E-09
  2.200E+01  3.64081E-02  2.57722E-23  9.20341E-07  9.06275E-07   5.9E-09
  2.225E+01  3.72297E-02  2.46535E-23  8.80392E-07  8.66684E-07   5.1E-09
  2.250E+01  3.80602E-02  2.35951E-23  8.42598E-07  8.29236E-07   4.1E-09
  2.275E+01  3.88995E-02  2.25932E-23  8.06819E-07  7.93792E-07   3.0E-09
  2.300E+01  3.97476E-02  2.16442E-23  7.72927E-07  7.60224E-07   1.8E-09
