   5.63841015E-02   4.05211980E-03
  0.111129999       4.05693986E-03
   6.22300990E-03   4.42619994E-03
   1.23039996E-02   4.42674011E-03
   1.96119998E-07   4.45871986E-03
   2.89040997E-07   4.45875991E-03
       -1137       -1137
   7.81037015E-05   8.06099997E-05
   2.40919006E-04   8.54300015E-05
   2.62568996E-04   4.54689987E-04
   3.88779008E-04   4.55230009E-04
   1.37518995E-07   4.87209996E-04
   2.05158997E-07   4.87250014E-04
       -1137       -1137
   1.65548998E-11   4.81999996E-06
   1.55229005E-03   3.52770003E-04
   1.42118995E-06   3.74619995E-04
   9.27695000E-05   4.06600011E-04
   3.03897996E-05   4.07779997E-04
       -1137       -1137
   1.47391995E-03   3.47950001E-04
   6.61778017E-07   3.69260000E-04
   6.49647973E-07   3.69799993E-04
   6.52157996E-06   4.01780009E-04
   7.76418965E-05   4.01819998E-04
   2.87762996E-05   4.02959995E-04
       -1137       -1137
   7.26320991E-07   2.13099993E-05
   1.57709997E-06   2.18500008E-05
       -1137       -1137
   2.14749996E-09   3.25200017E-05
   1.16580001E-09   3.36999983E-05
       -1137       -1137
   1.74670001E-10   3.19799983E-05
   1.57960001E-09   3.20200015E-05
   9.94820004E-10   3.31599986E-05
       -1137       -1137
          -1          -1
