  0.280090988       6.71840012E-02
  0.476570994       6.90380037E-02
   5.24201989E-02   7.78156966E-02
  0.101429999       7.82260001E-02
   1.31510000E-03   7.86593035E-02
   1.61689997E-03   7.87478015E-02
   1.22910002E-02   8.03237036E-02
   2.40161009E-02   8.04226026E-02
   3.37751000E-04   8.06064978E-02
   4.14170994E-04   8.06249008E-02
   2.83060991E-03   8.08814019E-02
   5.59672015E-03   8.08985978E-02
   3.16611004E-05   8.09478015E-02
   3.77530996E-05   8.09495002E-02
       -1137       -1137
   1.10171004E-05   5.60000015E-04
   2.12980993E-03   2.41399999E-03
   2.74490993E-02   1.11916997E-02
   3.16761993E-02   1.16020003E-02
   9.15154989E-04   1.20353000E-02
   1.36980996E-03   1.21237999E-02
   6.94594020E-03   1.36997001E-02
   8.63255002E-03   1.37986001E-02
   1.36300994E-04   1.39824999E-02
   2.14631000E-04   1.40009001E-02
   1.24331005E-03   1.42574003E-02
   1.49921002E-03   1.42746000E-02
   1.18361004E-05   1.43237999E-02
   1.82300992E-05   1.43254995E-02
       -1137       -1137
   6.95607014E-06   1.85400003E-03
   7.85037037E-03   1.03746001E-02
   2.97149003E-04   1.10419998E-02
  0.289469004       1.14753004E-02
   1.98829011E-03   1.30286003E-02
   8.03545990E-05   1.32386005E-02
   5.71417995E-02   1.34225003E-02
   2.06708995E-04   1.36786001E-02
   4.01947997E-04   1.36607997E-02
   1.59679003E-05   1.37146004E-02
   5.22217993E-03   1.37638003E-02
   2.93019002E-05   1.37676997E-02
       -1137       -1137
   1.45878997E-02   8.52060039E-03
   1.41798999E-04   8.77770036E-03
   1.28289001E-04   9.18800011E-03
   2.53848005E-02   9.62129980E-03
  0.223627999       9.70979966E-03
   3.06008011E-03   1.11745996E-02
   3.16197984E-05   1.12856999E-02
   3.18628008E-05   1.13845998E-02
   4.63506998E-03   1.15684997E-02
   4.17767018E-02   1.15868999E-02
   3.07467999E-05   1.18246004E-02
   1.72179003E-04   1.18286004E-02
   6.46204979E-04   1.18068000E-02
   6.61705008E-06   1.18434001E-02
   6.62064986E-06   1.18605997E-02
   4.15557006E-04   1.19097997E-02
   3.60947009E-03   1.19115002E-02
   4.87647012E-05   1.19137000E-02
       -1137       -1137
   1.01987998E-05   2.57100008E-04
   3.85919004E-04   6.67400018E-04
   1.33869995E-03   2.76512001E-03
   1.11950003E-03   2.86400993E-03
   2.90393014E-04   3.32284998E-03
   2.53014994E-04   3.34003009E-03
       -1137       -1137
   9.33340983E-04   8.43600021E-04
   7.00060977E-04   2.39689997E-03
   3.73501005E-03   2.79082009E-03
   1.48000006E-04   3.02907010E-03
   3.96430987E-04   3.13214003E-03
   1.07679998E-05   3.13599990E-03
       -1137       -1137
   1.55409998E-05   4.33300011E-04
   2.57859007E-04   5.21800015E-04
   1.24560005E-03   1.98659999E-03
   6.08298986E-04   2.38052011E-03
   4.72619012E-03   2.39895005E-03
   2.50079000E-04   2.61877012E-03
   6.01278989E-05   2.72184005E-03
   4.59548988E-04   2.72353995E-03
   1.82219992E-05   2.72569992E-03
       -1137       -1137
   2.04491010E-03   1.66442001E-03
   2.05970995E-04   1.76331005E-03
   2.68511008E-02   2.20332993E-03
   4.96431021E-04   2.22215010E-03
   5.14310996E-05   2.23932997E-03
       -1137       -1137
   1.61229004E-03   1.67480996E-03
   1.35389005E-03   2.11483007E-03
   2.64308006E-02   2.11881008E-03
   4.16596013E-04   2.15083011E-03
       -1137       -1137
   1.87822006E-05   1.11120004E-04
   2.70140008E-04   2.10009995E-04
   1.62493001E-04   6.68850029E-04
   7.15810966E-05   6.86030020E-04
       -1137       -1137
   8.55859020E-04   2.82800000E-04
   1.82849006E-04   5.21050009E-04
   2.21081009E-05   6.24120003E-04
   1.32990999E-05   6.27979985E-04
       -1137       -1137
   1.66734008E-05   1.83910000E-04
   1.98738999E-04   2.02340001E-04
   1.51764005E-04   4.22159996E-04
   6.35756987E-06   5.25230018E-04
   3.59176993E-05   5.26929973E-04
   1.15195999E-05   5.29090001E-04
       -1137       -1137
   1.82513002E-04   2.56110012E-04
   4.27589985E-05   2.74930004E-04
   5.81920995E-06   2.92109995E-04
       -1137       -1137
   8.14039959E-06   2.37679997E-04
   1.73649998E-04   2.41660004E-04
   3.93080009E-05   2.73679994E-04
       -1137       -1137
   1.17089996E-06   8.52099984E-05
   7.75692968E-08   8.69099968E-05
       -1137       -1137
   1.12850000E-06   8.29299970E-05
       -1137       -1137
   8.36090976E-07   3.66800014E-05
   5.42434009E-06   5.38599998E-05
       -1137       -1137
   1.79026995E-06   6.63899991E-05
   1.10470999E-07   7.02499965E-05
       -1137       -1137
   3.48030014E-08   4.92100007E-05
   3.49669989E-07   5.09099991E-05
   4.45879991E-08   5.30700017E-05
       -1137       -1137
          -1          -1
