  0.277960002       6.16419986E-02
  0.478841007       6.31889999E-02
   5.19850999E-02   7.12758005E-02
  0.100479998       7.16143027E-02
   1.19460002E-03   7.20214993E-02
   1.49179995E-03   7.20951036E-02
   1.19700003E-02   7.35199004E-02
   2.32740007E-02   7.35998005E-02
   2.95820006E-04   7.37688988E-02
   3.67950997E-04   7.37837031E-02
   2.73420010E-03   7.40000010E-02
   5.52131003E-03   7.40128011E-02
   1.55170001E-05   7.40552023E-02
   1.86500001E-05   7.40564018E-02
       -1137       -1137
   1.05399004E-05   5.25999989E-04
   1.53689005E-03   2.07299995E-03
   2.31599007E-02   1.01597998E-02
   2.81029008E-02   1.04983002E-02
   7.11366010E-04   1.09054996E-02
   1.06508995E-03   1.09791001E-02
   5.75726992E-03   1.24038998E-02
   7.44515983E-03   1.24837998E-02
   1.02628997E-04   1.26529001E-02
   1.60808995E-04   1.26676997E-02
   9.53485025E-04   1.28840003E-02
   1.19919004E-03   1.28968004E-02
   5.12706993E-06   1.29391998E-02
   7.80356004E-06   1.29404003E-02
       -1137       -1137
   4.40746999E-06   1.54700002E-03
   7.15755019E-03   9.39400028E-03
   2.44538009E-04   9.97230038E-03
  0.259988010       1.03794998E-02
   1.75478996E-03   1.17760003E-02
   6.44366010E-05   1.19578000E-02
   4.95536998E-02   1.21269003E-02
   1.49999003E-04   1.23578003E-02
   3.43268010E-04   1.23258997E-02
   1.30909002E-05   1.23707997E-02
   2.51867995E-03   1.24132000E-02
       -1137       -1137
   1.33288996E-02   7.84699991E-03
   1.20158998E-04   8.08679964E-03
   1.08769003E-04   8.42530001E-03
   2.29257997E-02   8.83250032E-03
  0.202138007       8.90609995E-03
   2.61217006E-03   1.02289999E-02
   2.60166998E-05   1.03308996E-02
   2.58596992E-05   1.04107996E-02
   4.07416001E-03   1.05798999E-02
   3.66146006E-02   1.05947005E-02
   2.21257997E-05   1.08107999E-02
   1.24148995E-04   1.08137000E-02
   5.37163985E-04   1.07789002E-02
   5.49643983E-06   1.08110001E-02
   5.30833995E-06   1.08238002E-02
   2.06268000E-04   1.08661996E-02
   1.76708004E-03   1.08674001E-02
       -1137       -1137
   9.86163013E-06   2.39800007E-04
   2.92478013E-04   5.78299980E-04
   1.08018005E-03   2.48392997E-03
   9.75961972E-04   2.56376993E-03
   2.36827997E-04   2.96398997E-03
   2.14562999E-04   2.97684991E-03
       -1137       -1137
   8.27133015E-04   7.45699974E-04
   6.50222006E-04   2.14216998E-03
   3.45051009E-03   2.49312003E-03
   1.30870001E-04   2.69208010E-03
   2.03150994E-04   2.77940999E-03
       -1137       -1137
   1.62828001E-05   4.07199987E-04
   2.53501988E-04   4.80799994E-04
   1.10833999E-03   1.80366996E-03
   5.39916975E-04   2.15461990E-03
   4.22536023E-03   2.16941000E-03
   2.12358995E-04   2.35357997E-03
   3.00550000E-05   2.44091009E-03
   2.29716999E-04   2.44210009E-03
       -1137       -1137
   2.10190006E-03   1.49843004E-03
   2.15420005E-04   1.57826999E-03
   2.05489993E-02   1.97829003E-03
   5.07211022E-04   1.97849004E-03
   5.28991004E-05   1.99134997E-03
       -1137       -1137
   1.76720996E-03   1.50467001E-03
   1.08621002E-03   1.90469006E-03
   2.11771000E-02   1.90764002E-03
   4.76641988E-04   1.91774999E-03
       -1137       -1137
   1.89474995E-05   1.01960002E-04
   2.24368006E-04   1.81800002E-04
   1.29501001E-04   5.82019973E-04
   6.44815009E-05   5.94880024E-04
       -1137       -1137
   7.58923998E-04   2.48989993E-04
   1.64678000E-04   4.47950006E-04
   8.98150029E-06   5.35279978E-04
       -1137       -1137
   1.65691999E-05   1.69149993E-04
   1.92513995E-04   1.83940007E-04
   1.25660998E-04   3.68109992E-04
   2.59860008E-06   4.55439993E-04
   1.45002005E-05   4.56629990E-04
       -1137       -1137
   1.30475004E-04   2.30870006E-04
   3.05840003E-05   2.31069993E-04
   4.33148989E-06   2.43930001E-04
       -1137       -1137
   5.90060017E-06   2.16080007E-04
   1.24369995E-04   2.19030000E-04
   2.85919996E-05   2.29140001E-04
       -1137       -1137
   6.00986994E-07   3.21100015E-05
   3.37351003E-06   4.49699983E-05
       -1137       -1137
   4.53165995E-07   5.52199999E-05
   4.26300986E-08   5.76200000E-05
       -1137       -1137
   9.72894032E-09   4.23599995E-05
   9.39754017E-08   4.35500006E-05
   1.63361005E-08   4.47599996E-05
       -1137       -1137
          -1          -1
