 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 1.50000E+01 eV = 5.51240E-01 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 6.22560E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file ./database/z_079.den                                                                                                    
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # No absorption potential
 #
 # No correlation-polarization potential
 #
 # Integrated cross sections:
 # Total elastic cross section = 3.08791E-16 cm**2 = 1.10271E+01 a0**2
 # 1st transport cross section = 4.72227E-16 cm**2 = 1.68635E+01 a0**2
 # 2nd transport cross section = 1.73477E-16 cm**2 = 6.19499E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  4.05056E-17  1.44648E+00  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  4.05056E-17  1.44648E+00 -8.47751E-07  1.0E-07
  1.250E-04  1.18994E-12  4.05056E-17  1.44648E+00 -1.05969E-06  1.0E-07
  1.500E-04  1.71346E-12  4.05056E-17  1.44648E+00 -1.27163E-06  1.0E-07
  1.750E-04  2.33225E-12  4.05056E-17  1.44648E+00 -1.48356E-06  1.0E-07
  2.000E-04  3.04617E-12  4.05056E-17  1.44648E+00 -1.69550E-06  1.0E-07
  2.250E-04  3.85530E-12  4.05056E-17  1.44648E+00 -1.90744E-06  1.0E-07
  2.500E-04  4.75964E-12  4.05056E-17  1.44648E+00 -2.11938E-06  1.0E-07
  2.750E-04  5.75917E-12  4.05056E-17  1.44648E+00 -2.33131E-06  1.0E-07
  3.000E-04  6.85391E-12  4.05056E-17  1.44648E+00 -2.54325E-06  1.0E-07
  3.250E-04  8.04379E-12  4.05056E-17  1.44648E+00 -2.75519E-06  1.0E-07
  3.500E-04  9.32893E-12  4.05056E-17  1.44648E+00 -2.96713E-06  1.0E-07
  3.750E-04  1.07092E-11  4.05056E-17  1.44648E+00 -3.17906E-06  1.0E-07
  4.000E-04  1.21847E-11  4.05056E-17  1.44648E+00 -3.39100E-06  1.0E-07
  4.250E-04  1.37554E-11  4.05056E-17  1.44648E+00 -3.60294E-06  1.0E-07
  4.500E-04  1.54213E-11  4.05056E-17  1.44648E+00 -3.81488E-06  1.0E-07
  4.750E-04  1.71823E-11  4.05056E-17  1.44648E+00 -4.02682E-06  1.0E-07
  5.000E-04  1.90386E-11  4.05056E-17  1.44648E+00 -4.23875E-06  1.0E-07
  5.250E-04  2.09900E-11  4.05056E-17  1.44648E+00 -4.45069E-06  1.0E-07
  5.500E-04  2.30367E-11  4.05056E-17  1.44648E+00 -4.66263E-06  1.0E-07
  5.750E-04  2.51785E-11  4.05056E-17  1.44648E+00 -4.87457E-06  1.0E-07
  6.000E-04  2.74156E-11  4.05056E-17  1.44648E+00 -5.08650E-06  1.0E-07
  6.250E-04  2.97478E-11  4.05056E-17  1.44648E+00 -5.29844E-06  1.0E-07
  6.500E-04  3.21752E-11  4.05056E-17  1.44648E+00 -5.51038E-06  1.0E-07
  6.750E-04  3.46979E-11  4.05056E-17  1.44648E+00 -5.72232E-06  1.0E-07
  7.000E-04  3.73157E-11  4.05056E-17  1.44648E+00 -5.93425E-06  1.0E-07
  7.250E-04  4.00286E-11  4.05056E-17  1.44648E+00 -6.14619E-06  1.0E-07
  7.500E-04  4.28368E-11  4.05056E-17  1.44648E+00 -6.35813E-06  1.0E-07
  7.750E-04  4.57402E-11  4.05056E-17  1.44648E+00 -6.57007E-06  1.0E-07
  8.000E-04  4.87388E-11  4.05056E-17  1.44648E+00 -6.78201E-06  1.0E-07
  8.250E-04  5.18325E-11  4.05056E-17  1.44648E+00 -6.99394E-06  1.0E-07
  8.500E-04  5.50215E-11  4.05056E-17  1.44648E+00 -7.20588E-06  1.0E-07
  8.750E-04  5.83057E-11  4.05056E-17  1.44648E+00 -7.41782E-06  1.0E-07
  9.000E-04  6.16850E-11  4.05056E-17  1.44648E+00 -7.62976E-06  1.0E-07
  9.250E-04  6.51595E-11  4.05056E-17  1.44648E+00 -7.84169E-06  1.0E-07
  9.500E-04  6.87293E-11  4.05056E-17  1.44648E+00 -8.05363E-06  1.0E-07
  9.750E-04  7.23943E-11  4.05056E-17  1.44648E+00 -8.26557E-06  1.0E-07
  1.000E-03  7.61544E-11  4.05056E-17  1.44648E+00 -8.47751E-06  1.0E-07
  1.250E-03  1.18991E-10  4.05056E-17  1.44648E+00 -1.05969E-05  1.0E-07
  1.500E-03  1.71347E-10  4.05056E-17  1.44648E+00 -1.27163E-05  1.0E-07
  1.750E-03  2.33223E-10  4.05056E-17  1.44648E+00 -1.48356E-05  1.0E-07
  2.000E-03  3.04617E-10  4.05056E-17  1.44648E+00 -1.69550E-05  1.0E-07
  2.250E-03  3.85531E-10  4.05056E-17  1.44648E+00 -1.90744E-05  1.0E-07
  2.500E-03  4.75965E-10  4.05056E-17  1.44648E+00 -2.11938E-05  1.0E-07
  2.750E-03  5.75917E-10  4.05056E-17  1.44648E+00 -2.33131E-05  1.0E-07
  3.000E-03  6.85389E-10  4.05056E-17  1.44648E+00 -2.54325E-05  1.0E-07
  3.250E-03  8.04380E-10  4.05056E-17  1.44648E+00 -2.75519E-05  1.0E-07
  3.500E-03  9.32891E-10  4.05056E-17  1.44648E+00 -2.96713E-05  1.0E-07
  3.750E-03  1.07092E-09  4.05056E-17  1.44648E+00 -3.17907E-05  1.0E-07
  4.000E-03  1.21847E-09  4.05056E-17  1.44648E+00 -3.39100E-05  1.0E-07
