 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 5.00000E+02 eV = 1.83747E+01 a.u.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 6.22560E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file ./database/z_079.den                                                                                                    
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # No absorption potential
 #
 # No correlation-polarization potential
 #
 # Integrated cross sections:
 # Total elastic cross section = 3.54886E-16 cm**2 = 1.26732E+01 a0**2
 # 1st transport cross section = 9.87121E-17 cm**2 = 3.52507E+00 a0**2
 # 2nd transport cross section = 1.23141E-16 cm**2 = 4.39743E+00 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.38438E-15  8.51478E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  2.38438E-15  8.51478E+01  2.94360E-09  1.0E-07
  1.250E-04  1.18994E-12  2.38438E-15  8.51478E+01  3.67949E-09  1.0E-07
  1.500E-04  1.71346E-12  2.38438E-15  8.51478E+01  4.41539E-09  1.0E-07
  1.750E-04  2.33225E-12  2.38438E-15  8.51478E+01  5.15129E-09  1.0E-07
  2.000E-04  3.04617E-12  2.38438E-15  8.51478E+01  5.88719E-09  1.0E-07
  2.250E-04  3.85530E-12  2.38438E-15  8.51478E+01  6.62309E-09  1.0E-07
  2.500E-04  4.75964E-12  2.38438E-15  8.51478E+01  7.35899E-09  1.0E-07
  2.750E-04  5.75917E-12  2.38438E-15  8.51478E+01  8.09489E-09  1.0E-07
  3.000E-04  6.85391E-12  2.38438E-15  8.51478E+01  8.83079E-09  1.0E-07
  3.250E-04  8.04379E-12  2.38438E-15  8.51478E+01  9.56669E-09  1.0E-07
  3.500E-04  9.32893E-12  2.38438E-15  8.51478E+01  1.03026E-08  1.0E-07
  3.750E-04  1.07092E-11  2.38438E-15  8.51478E+01  1.10385E-08  1.0E-07
  4.000E-04  1.21847E-11  2.38438E-15  8.51478E+01  1.17744E-08  1.0E-07
  4.250E-04  1.37554E-11  2.38438E-15  8.51478E+01  1.25103E-08  1.0E-07
  4.500E-04  1.54213E-11  2.38438E-15  8.51478E+01  1.32462E-08  1.0E-07
  4.750E-04  1.71823E-11  2.38438E-15  8.51478E+01  1.39821E-08  1.0E-07
  5.000E-04  1.90386E-11  2.38438E-15  8.51478E+01  1.47180E-08  1.0E-07
  5.250E-04  2.09900E-11  2.38438E-15  8.51478E+01  1.54539E-08  1.0E-07
  5.500E-04  2.30367E-11  2.38438E-15  8.51478E+01  1.61898E-08  1.0E-07
  5.750E-04  2.51785E-11  2.38438E-15  8.51478E+01  1.69257E-08  1.0E-07
  6.000E-04  2.74156E-11  2.38438E-15  8.51478E+01  1.76616E-08  1.0E-07
  6.250E-04  2.97478E-11  2.38438E-15  8.51478E+01  1.83975E-08  1.0E-07
  6.500E-04  3.21752E-11  2.38438E-15  8.51478E+01  1.91334E-08  1.0E-07
  6.750E-04  3.46979E-11  2.38438E-15  8.51478E+01  1.98693E-08  1.0E-07
  7.000E-04  3.73157E-11  2.38438E-15  8.51478E+01  2.06052E-08  1.0E-07
  7.250E-04  4.00286E-11  2.38438E-15  8.51478E+01  2.13411E-08  1.0E-07
  7.500E-04  4.28368E-11  2.38438E-15  8.51478E+01  2.20770E-08  1.0E-07
  7.750E-04  4.57402E-11  2.38438E-15  8.51478E+01  2.28129E-08  1.0E-07
  8.000E-04  4.87388E-11  2.38438E-15  8.51478E+01  2.35488E-08  1.0E-07
  8.250E-04  5.18325E-11  2.38438E-15  8.51478E+01  2.42847E-08  1.0E-07
  8.500E-04  5.50215E-11  2.38438E-15  8.51478E+01  2.50206E-08  1.0E-07
  8.750E-04  5.83057E-11  2.38438E-15  8.51478E+01  2.57565E-08  1.0E-07
  9.000E-04  6.16850E-11  2.38438E-15  8.51478E+01  2.64924E-08  1.0E-07
  9.250E-04  6.51595E-11  2.38438E-15  8.51478E+01  2.72283E-08  1.0E-07
  9.500E-04  6.87293E-11  2.38438E-15  8.51478E+01  2.79642E-08  1.0E-07
  9.750E-04  7.23943E-11  2.38438E-15  8.51478E+01  2.87001E-08  1.0E-07
  1.000E-03  7.61544E-11  2.38438E-15  8.51478E+01  2.94360E-08  1.0E-07
  1.250E-03  1.18991E-10  2.38438E-15  8.51478E+01  3.67949E-08  1.0E-07
  1.500E-03  1.71347E-10  2.38438E-15  8.51478E+01  4.41539E-08  1.0E-07
  1.750E-03  2.33223E-10  2.38438E-15  8.51478E+01  5.15129E-08  1.0E-07
  2.000E-03  3.04617E-10  2.38438E-15  8.51478E+01  5.88719E-08  1.0E-07
  2.250E-03  3.85531E-10  2.38438E-15  8.51478E+01  6.62309E-08  1.0E-07
  2.500E-03  4.75965E-10  2.38438E-15  8.51478E+01  7.35899E-08  1.0E-07
  2.750E-03  5.75917E-10  2.38438E-15  8.51478E+01  8.09489E-08  1.0E-07
  3.000E-03  6.85389E-10  2.38438E-15  8.51478E+01  8.83079E-08  1.0E-07
  3.250E-03  8.04380E-10  2.38438E-15  8.51478E+01  9.56669E-08  1.0E-07
  3.500E-03  9.32891E-10  2.38438E-15  8.51478E+01  1.03026E-07  1.0E-07
  3.750E-03  1.07092E-09  2.38438E-15  8.51478E+01  1.10385E-07  1.0E-07
  4.000E-03  1.21847E-09  2.38438E-15  8.51478E+01  1.17744E-07  1.0E-07
  4.250E-03  1.37554E-09  2.38438E-15  8.51478E+01  1.25103E-07  1.0E-07
  4.500E-03  1.54213E-09  2.38438E-15  8.51478E+01  1.32462E-07  1.0E-07
  4.750E-03  1.71823E-09  2.38438E-15  8.51478E+01  1.39821E-07  1.0E-07
  5.000E-03  1.90386E-09  2.38438E-15  8.51478E+01  1.47180E-07  1.0E-07
  5.250E-03  2.09900E-09  2.38438E-15  8.51478E+01  1.54539E-07  1.0E-07
  5.500E-03  2.30367E-09  2.38438E-15  8.51478E+01  1.61898E-07  1.0E-07
  5.750E-03  2.51785E-09  2.38438E-15  8.51478E+01  1.69257E-07  1.0E-07
