 #
 # Differential cross section:               MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #--------------------------------------------------------------
  4.700E+01  1.59001E-01  1.83796E-23  6.56347E-07 -2.41533E-03
  4.750E+01  1.62205E-01  1.77157E-23  6.32638E-07 -2.51929E-03
  4.800E+01  1.65435E-01  1.70823E-23  6.10020E-07 -2.62481E-03
  4.850E+01  1.68690E-01  1.64777E-23  5.88430E-07 -2.73194E-03
  4.900E+01  1.71970E-01  1.59004E-23  5.67812E-07 -2.84100E-03
  4.950E+01  1.75276E-01  1.53487E-23  5.48111E-07 -2.95235E-03
  5.000E+01  1.78606E-01  1.48213E-23  5.29278E-07 -3.06608E-03
  5.050E+01  1.81961E-01  1.43169E-23  5.11266E-07 -3.18202E-03
  5.100E+01  1.85340E-01  1.38342E-23  4.94029E-07 -3.29978E-03
  5.150E+01  1.88743E-01  1.33721E-23  4.77528E-07 -3.41909E-03
  5.200E+01  1.92169E-01  1.29296E-23  4.61723E-07 -3.53998E-03
  5.250E+01  1.95619E-01  1.25055E-23  4.46579E-07 -3.66276E-03
  5.300E+01  1.99092E-01  1.20989E-23  4.32061E-07 -3.78779E-03
  5.350E+01  2.02589E-01  1.17091E-23  4.18138E-07 -3.91523E-03
  5.400E+01  2.06107E-01  1.13350E-23  4.04780E-07 -4.04491E-03
  5.450E+01  2.09649E-01  1.09759E-23  3.91958E-07 -4.17644E-03
  5.500E+01  2.13212E-01  1.06312E-23  3.79646E-07 -4.30954E-03
  5.550E+01  2.16797E-01  1.03000E-23  3.67819E-07 -4.44418E-03
  5.600E+01  2.20404E-01  9.98170E-24  3.56453E-07 -4.58066E-03
  5.650E+01  2.24032E-01  9.67573E-24  3.45527E-07 -4.71938E-03
  5.700E+01  2.27680E-01  9.38149E-24  3.35019E-07 -4.86053E-03
  5.750E+01  2.31350E-01  9.09841E-24  3.24910E-07 -5.00397E-03
  5.800E+01  2.35040E-01  8.82599E-24  3.15182E-07 -5.14933E-03
  5.850E+01  2.38751E-01  8.56370E-24  3.05815E-07 -5.29627E-03
  5.900E+01  2.42481E-01  8.31111E-24  2.96795E-07 -5.44470E-03
  5.950E+01  2.46231E-01  8.06775E-24  2.88105E-07 -5.59493E-03
  6.000E+01  2.50000E-01  7.83323E-24  2.79730E-07 -5.74737E-03
  6.050E+01  2.53788E-01  7.60716E-24  2.71657E-07 -5.90231E-03
  6.100E+01  2.57595E-01  7.38915E-24  2.63871E-07 -6.05964E-03
  6.150E+01  2.61421E-01  7.17885E-24  2.56361E-07 -6.21898E-03
  6.200E+01  2.65264E-01  6.97592E-24  2.49115E-07 -6.37992E-03
  6.250E+01  2.69126E-01  6.78005E-24  2.42120E-07 -6.54230E-03
  6.300E+01  2.73005E-01  6.59093E-24  2.35366E-07 -6.70640E-03
  6.350E+01  2.76901E-01  6.40828E-24  2.28844E-07 -6.87271E-03
  6.400E+01  2.80814E-01  6.23184E-24  2.22543E-07 -7.04160E-03
  6.450E+01  2.84744E-01  6.06134E-24  2.16454E-07 -7.21307E-03
  6.500E+01  2.88691E-01  5.89653E-24  2.10569E-07 -7.38667E-03
  6.550E+01  2.92653E-01  5.73719E-24  2.04879E-07 -7.56189E-03
  6.600E+01  2.96632E-01  5.58308E-24  1.99375E-07 -7.73844E-03
  6.650E+01  3.00625E-01  5.43399E-24  1.94051E-07 -7.91658E-03
  6.700E+01  3.04634E-01  5.28973E-24  1.88900E-07 -8.09693E-03
  6.750E+01  3.08658E-01  5.15011E-24  1.83914E-07 -8.28010E-03
  6.800E+01  3.12697E-01  5.01495E-24  1.79087E-07 -8.46617E-03
  6.850E+01  3.16749E-01  4.88408E-24  1.74414E-07 -8.65459E-03
  6.900E+01  3.20816E-01  4.75731E-24  1.69887E-07 -8.84448E-03
  6.950E+01  3.24896E-01  4.63449E-24  1.65501E-07 -9.03532E-03
  7.000E+01  3.28990E-01  4.51547E-24  1.61250E-07 -9.22745E-03
  7.050E+01  3.33097E-01  4.40010E-24  1.57131E-07 -9.42210E-03
  7.100E+01  3.37216E-01  4.28827E-24  1.53137E-07 -9.62059E-03
  7.150E+01  3.41348E-01  4.17985E-24  1.49265E-07 -9.82267E-03
  7.200E+01  3.45492E-01  4.07469E-24  1.45510E-07 -1.00261E-02
  7.250E+01  3.49647E-01  3.97265E-24  1.41866E-07 -1.02298E-02
  7.300E+01  3.53814E-01  3.87363E-24  1.38330E-07 -1.04344E-02
  7.350E+01  3.57992E-01  3.77755E-24  1.34899E-07 -1.06422E-02
  7.400E+01  3.62181E-01  3.68429E-24  1.31568E-07 -1.08538E-02
  7.450E+01  3.66381E-01  3.59375E-24  1.28335E-07 -1.10683E-02
  7.500E+01  3.70590E-01  3.50582E-24  1.25195E-07 -1.12846E-02
  7.550E+01  3.74810E-01  3.42041E-24  1.22145E-07 -1.15022E-02
  7.600E+01  3.79039E-01  3.33744E-24  1.19182E-07 -1.17215E-02
  7.650E+01  3.83277E-01  3.25682E-24  1.16303E-07 -1.19430E-02
  7.700E+01  3.87524E-01  3.17847E-24  1.13505E-07 -1.21673E-02
  7.750E+01  3.91780E-01  3.10232E-24  1.10786E-07 -1.23945E-02
  7.800E+01  3.96044E-01  3.02829E-24  1.08142E-07 -1.26244E-02
  7.850E+01  4.00316E-01  2.95631E-24  1.05572E-07 -1.28565E-02
  7.900E+01  4.04596E-01  2.88630E-24  1.03072E-07 -1.30905E-02
  7.950E+01  4.08882E-01  2.81821E-24  1.00640E-07 -1.33265E-02
  8.000E+01  4.13176E-01  2.75196E-24  9.82744E-08 -1.35648E-02
  8.050E+01  4.17476E-01  2.68751E-24  9.59726E-08 -1.38058E-02
  8.100E+01  4.21783E-01  2.62478E-24  9.37326E-08 -1.40496E-02
  8.150E+01  4.26095E-01  2.56373E-24  9.15524E-08 -1.42961E-02
  8.200E+01  4.30413E-01  2.50429E-24  8.94300E-08 -1.45452E-02
  8.250E+01  4.34737E-01  2.44643E-24  8.73635E-08 -1.47965E-02
  8.300E+01  4.39065E-01  2.39008E-24  8.53512E-08 -1.50500E-02
  8.350E+01  4.43398E-01  2.33519E-24  8.33913E-08 -1.53060E-02
  8.400E+01  4.47736E-01  2.28174E-24  8.14823E-08 -1.55647E-02
  8.450E+01  4.52077E-01  2.22966E-24  7.96225E-08 -1.58262E-02
  8.500E+01  4.56422E-01  2.17891E-24  7.78104E-08 -1.60906E-02
  8.550E+01  4.60770E-01  2.12946E-24  7.60445E-08 -1.63578E-02
  8.600E+01  4.65122E-01  2.08127E-24  7.43234E-08 -1.66275E-02
  8.650E+01  4.69476E-01  2.03429E-24  7.26457E-08 -1.68997E-02
  8.700E+01  4.73832E-01  1.98848E-24  7.10100E-08 -1.71745E-02
  8.750E+01  4.78190E-01  1.94382E-24  6.94152E-08 -1.74520E-02
  8.800E+01  4.82550E-01  1.90027E-24  6.78600E-08 -1.77326E-02
  8.850E+01  4.86912E-01  1.85780E-24  6.63433E-08 -1.80163E-02
  8.900E+01  4.91274E-01  1.81637E-24  6.48638E-08 -1.83029E-02
  8.950E+01  4.95637E-01  1.77596E-24  6.34205E-08 -1.85924E-02
  9.000E+01  5.00000E-01  1.73652E-24  6.20123E-08 -1.88846E-02
  9.050E+01  5.04363E-01  1.69804E-24  6.06382E-08 -1.91796E-02
  9.100E+01  5.08726E-01  1.66049E-24  5.92972E-08 -1.94776E-02
  9.150E+01  5.13088E-01  1.62384E-24  5.79883E-08 -1.97788E-02
  9.200E+01  5.17450E-01  1.58806E-24  5.67107E-08 -2.00833E-02
  9.250E+01  5.21810E-01  1.55314E-24  5.54635E-08 -2.03910E-02
  9.300E+01  5.26168E-01  1.51903E-24  5.42457E-08 -2.07019E-02
  9.350E+01  5.30524E-01  1.48573E-24  5.30565E-08 -2.10158E-02
  9.400E+01  5.34878E-01  1.45321E-24  5.18952E-08 -2.13328E-02
  9.450E+01  5.39230E-01  1.42145E-24  5.07609E-08 -2.16530E-02
  9.500E+01  5.43578E-01  1.39042E-24  4.96529E-08 -2.19767E-02
  9.550E+01  5.47923E-01  1.36011E-24  4.85706E-08 -2.23039E-02
  9.600E+01  5.52264E-01  1.33050E-24  4.75131E-08 -2.26346E-02
  9.650E+01  5.56602E-01  1.30157E-24  4.64799E-08 -2.29689E-02
  9.700E+01  5.60935E-01  1.27329E-24  4.54701E-08 -2.33066E-02
  9.750E+01  5.65263E-01  1.24566E-24  4.44833E-08 -2.36477E-02
  9.800E+01  5.69587E-01  1.21865E-24  4.35188E-08 -2.39923E-02
  9.850E+01  5.73905E-01  1.19225E-24  4.25760E-08 -2.43406E-02
  9.900E+01  5.78217E-01  1.16644E-24  4.16543E-08 -2.46928E-02
  9.950E+01  5.82524E-01  1.14120E-24  4.07531E-08 -2.50489E-02
  1.000E+02  5.86824E-01  1.11653E-24  3.98720E-08 -2.54090E-02
  1.005E+02  5.91118E-01  1.09240E-24  3.90105E-08 -2.57729E-02
  1.010E+02  5.95404E-01  1.06881E-24  3.81678E-08 -2.61406E-02
  1.015E+02  5.99684E-01  1.04573E-24  3.73437E-08 -2.65121E-02
  1.020E+02  6.03956E-01  1.02316E-24  3.65376E-08 -2.68878E-02
  1.025E+02  6.08220E-01  1.00108E-24  3.57491E-08 -2.72677E-02
  1.030E+02  6.12476E-01  9.79474E-25  3.49776E-08 -2.76520E-02
  1.035E+02  6.16723E-01  9.58339E-25  3.42229E-08 -2.80407E-02
  1.040E+02  6.20961E-01  9.37660E-25  3.34844E-08 -2.84338E-02
  1.045E+02  6.25190E-01  9.17424E-25  3.27618E-08 -2.88311E-02
  1.050E+02  6.29410E-01  8.97621E-25  3.20546E-08 -2.92327E-02
  1.055E+02  6.33619E-01  8.78239E-25  3.13625E-08 -2.96389E-02
  1.060E+02  6.37819E-01  8.59269E-25  3.06851E-08 -3.00499E-02
  1.065E+02  6.42008E-01  8.40701E-25  3.00220E-08 -3.04658E-02
  1.070E+02  6.46186E-01  8.22524E-25  2.93729E-08 -3.08866E-02
  1.075E+02  6.50353E-01  8.04729E-25  2.87374E-08 -3.13123E-02
  1.080E+02  6.54508E-01  7.87307E-25  2.81153E-08 -3.17429E-02
  1.085E+02  6.58652E-01  7.70249E-25  2.75061E-08 -3.21785E-02
  1.090E+02  6.62784E-01  7.53545E-25  2.69096E-08 -3.26191E-02
  1.095E+02  6.66903E-01  7.37187E-25  2.63254E-08 -3.30651E-02
  1.100E+02  6.71010E-01  7.21169E-25  2.57534E-08 -3.35166E-02
  1.105E+02  6.75104E-01  7.05480E-25  2.51932E-08 -3.39738E-02
  1.110E+02  6.79184E-01  6.90114E-25  2.46444E-08 -3.44366E-02
  1.115E+02  6.83251E-01  6.75063E-25  2.41069E-08 -3.49050E-02
  1.120E+02  6.87303E-01  6.60319E-25  2.35804E-08 -3.53790E-02
  1.125E+02  6.91342E-01  6.45875E-25  2.30646E-08 -3.58588E-02
  1.130E+02  6.95366E-01  6.31725E-25  2.25593E-08 -3.63448E-02
  1.135E+02  6.99375E-01  6.17862E-25  2.20642E-08 -3.68370E-02
  1.140E+02  7.03368E-01  6.04279E-25  2.15792E-08 -3.73357E-02
  1.145E+02  7.07347E-01  5.90970E-25  2.11039E-08 -3.78409E-02
  1.150E+02  7.11309E-01  5.77928E-25  2.06382E-08 -3.83525E-02
  1.155E+02  7.15256E-01  5.65148E-25  2.01818E-08 -3.88707E-02
  1.160E+02  7.19186E-01  5.52623E-25  1.97345E-08 -3.93955E-02
  1.165E+02  7.23099E-01  5.40348E-25  1.92962E-08 -3.99274E-02
  1.170E+02  7.26995E-01  5.28317E-25  1.88666E-08 -4.04665E-02
  1.175E+02  7.30874E-01  5.16526E-25  1.84455E-08 -4.10131E-02
  1.180E+02  7.34736E-01  5.04969E-25  1.80328E-08 -4.15673E-02
  1.185E+02  7.38579E-01  4.93640E-25  1.76282E-08 -4.21290E-02
  1.190E+02  7.42405E-01  4.82535E-25  1.72316E-08 -4.26983E-02
  1.195E+02  7.46212E-01  4.71648E-25  1.68428E-08 -4.32754E-02
  1.200E+02  7.50000E-01  4.60975E-25  1.64617E-08 -4.38607E-02
  1.205E+02  7.53769E-01  4.50512E-25  1.60881E-08 -4.44544E-02
  1.210E+02  7.57519E-01  4.40254E-25  1.57218E-08 -4.50569E-02
  1.215E+02  7.61249E-01  4.30197E-25  1.53626E-08 -4.56682E-02
  1.220E+02  7.64960E-01  4.20336E-25  1.50105E-08 -4.62884E-02
  1.225E+02  7.68650E-01  4.10667E-25  1.46652E-08 -4.69177E-02
  1.230E+02  7.72320E-01  4.01187E-25  1.43266E-08 -4.75562E-02
  1.235E+02  7.75968E-01  3.91890E-25  1.39947E-08 -4.82042E-02
  1.240E+02  7.79596E-01  3.82775E-25  1.36691E-08 -4.88622E-02
  1.245E+02  7.83203E-01  3.73836E-25  1.33499E-08 -4.95306E-02
  1.250E+02  7.86788E-01  3.65070E-25  1.30369E-08 -5.02094E-02
  1.255E+02  7.90351E-01  3.56475E-25  1.27299E-08 -5.08990E-02
  1.260E+02  7.93893E-01  3.48045E-25  1.24289E-08 -5.15993E-02
  1.265E+02  7.97411E-01  3.39778E-25  1.21337E-08 -5.23106E-02
  1.270E+02  8.00908E-01  3.31670E-25  1.18442E-08 -5.30333E-02
  1.275E+02  8.04381E-01  3.23719E-25  1.15602E-08 -5.37680E-02
  1.280E+02  8.07831E-01  3.15922E-25  1.12818E-08 -5.45149E-02
  1.285E+02  8.11257E-01  3.08275E-25  1.10087E-08 -5.52746E-02
  1.290E+02  8.14660E-01  3.00775E-25  1.07409E-08 -5.60472E-02
  1.295E+02  8.18039E-01  2.93419E-25  1.04782E-08 -5.68328E-02
  1.300E+02  8.21394E-01  2.86205E-25  1.02206E-08 -5.76317E-02
  1.305E+02  8.24724E-01  2.79130E-25  9.96792E-09 -5.84445E-02
  1.310E+02  8.28030E-01  2.72191E-25  9.72013E-09 -5.92717E-02
  1.315E+02  8.31310E-01  2.65386E-25  9.47712E-09 -6.01139E-02
  1.320E+02  8.34565E-01  2.58713E-25  9.23879E-09 -6.09715E-02
  1.325E+02  8.37795E-01  2.52167E-25  9.00506E-09 -6.18450E-02
  1.330E+02  8.40999E-01  2.45749E-25  8.77584E-09 -6.27344E-02
  1.335E+02  8.44177E-01  2.39453E-25  8.55104E-09 -6.36404E-02
  1.340E+02  8.47329E-01  2.33280E-25  8.33057E-09 -6.45633E-02
  1.345E+02  8.50455E-01  2.27226E-25  8.11437E-09 -6.55039E-02
  1.350E+02  8.53553E-01  2.21289E-25  7.90236E-09 -6.64630E-02
  1.355E+02  8.56625E-01  2.15467E-25  7.69446E-09 -6.74413E-02
  1.360E+02  8.59670E-01  2.09758E-25  7.49060E-09 -6.84392E-02
  1.365E+02  8.62687E-01  2.04160E-25  7.29070E-09 -6.94572E-02
  1.370E+02  8.65677E-01  1.98671E-25  7.09469E-09 -7.04958E-02
  1.375E+02  8.68639E-01  1.93290E-25  6.90250E-09 -7.15556E-02
  1.380E+02  8.71572E-01  1.88013E-25  6.71406E-09 -7.26375E-02
  1.385E+02  8.74478E-01  1.82840E-25  6.52932E-09 -7.37427E-02
  1.390E+02  8.77355E-01  1.77768E-25  6.34821E-09 -7.48721E-02
  1.395E+02  8.80203E-01  1.72796E-25  6.17066E-09 -7.60264E-02
  1.400E+02  8.83022E-01  1.67923E-25  5.99662E-09 -7.72062E-02
  1.405E+02  8.85812E-01  1.63145E-25  5.82603E-09 -7.84121E-02
  1.410E+02  8.88573E-01  1.58463E-25  5.65882E-09 -7.96452E-02
  1.415E+02  8.91304E-01  1.53874E-25  5.49493E-09 -8.09065E-02
  1.420E+02  8.94005E-01  1.49376E-25  5.33432E-09 -8.21978E-02
  1.425E+02  8.96677E-01  1.44969E-25  5.17694E-09 -8.35203E-02
  1.430E+02  8.99318E-01  1.40651E-25  5.02274E-09 -8.48751E-02
  1.435E+02  9.01928E-01  1.36420E-25  4.87166E-09 -8.62622E-02
  1.440E+02  9.04508E-01  1.32275E-25  4.72364E-09 -8.76834E-02
  1.445E+02  9.07058E-01  1.28215E-25  4.57863E-09 -8.91414E-02
  1.450E+02  9.09576E-01  1.24237E-25  4.43659E-09 -9.06357E-02
  1.455E+02  9.12063E-01  1.20342E-25  4.29749E-09 -9.21687E-02
  1.460E+02  9.14519E-01  1.16528E-25  4.16128E-09 -9.37431E-02
  1.465E+02  9.16943E-01  1.12793E-25  4.02790E-09 -9.53600E-02
  1.470E+02  9.19335E-01  1.09136E-25  3.89732E-09 -9.70209E-02
  1.475E+02  9.21696E-01  1.05556E-25  3.76948E-09 -9.87272E-02
  1.480E+02  9.24024E-01  1.02053E-25  3.64436E-09 -1.00481E-01
  1.485E+02  9.26320E-01  9.86236E-26  3.52191E-09 -1.02285E-01
  1.490E+02  9.28584E-01  9.52686E-26  3.40210E-09 -1.04142E-01
  1.495E+02  9.30815E-01  9.19863E-26  3.28489E-09 -1.06054E-01
  1.500E+02  9.33013E-01  8.87757E-26  3.17024E-09 -1.08024E-01
  1.505E+02  9.35178E-01  8.56358E-26  3.05811E-09 -1.10054E-01
  1.510E+02  9.37310E-01  8.25655E-26  2.94847E-09 -1.12147E-01
  1.515E+02  9.39409E-01  7.95639E-26  2.84128E-09 -1.14305E-01
  1.520E+02  9.41474E-01  7.66302E-26  2.73651E-09 -1.16534E-01
  1.525E+02  9.43505E-01  7.37634E-26  2.63414E-09 -1.18835E-01
  1.530E+02  9.45503E-01  7.09627E-26  2.53412E-09 -1.21214E-01
  1.535E+02  9.47467E-01  6.82272E-26  2.43644E-09 -1.23675E-01
  1.540E+02  9.49397E-01  6.55561E-26  2.34105E-09 -1.26220E-01
  1.545E+02  9.51293E-01  6.29484E-26  2.24793E-09 -1.28855E-01
  1.550E+02  9.53154E-01  6.04035E-26  2.15705E-09 -1.31585E-01
  1.555E+02  9.54981E-01  5.79205E-26  2.06838E-09 -1.34415E-01
  1.560E+02  9.56773E-01  5.54987E-26  1.98190E-09 -1.37351E-01
  1.565E+02  9.58530E-01  5.31375E-26  1.89758E-09 -1.40400E-01
  1.570E+02  9.60252E-01  5.08362E-26  1.81539E-09 -1.43567E-01
  1.575E+02  9.61940E-01  4.85939E-26  1.73532E-09 -1.46861E-01
  1.580E+02  9.63592E-01  4.64101E-26  1.65734E-09 -1.50289E-01
  1.585E+02  9.65209E-01  4.42840E-26  1.58141E-09 -1.53858E-01
  1.590E+02  9.66790E-01  4.22151E-26  1.50753E-09 -1.57578E-01
  1.595E+02  9.68336E-01  4.02027E-26  1.43567E-09 -1.61459E-01
  1.600E+02  9.69846E-01  3.82464E-26  1.36580E-09 -1.65512E-01
  1.605E+02  9.71321E-01  3.63454E-26  1.29792E-09 -1.69748E-01
  1.610E+02  9.72759E-01  3.44993E-26  1.23199E-09 -1.74181E-01
  1.615E+02  9.74162E-01  3.27075E-26  1.16801E-09 -1.78822E-01
  1.620E+02  9.75528E-01  3.09694E-26  1.10594E-09 -1.83687E-01
  1.625E+02  9.76858E-01  2.92846E-26  1.04577E-09 -1.88792E-01
  1.630E+02  9.78152E-01  2.76525E-26  9.87490E-10 -1.94155E-01
  1.635E+02  9.79410E-01  2.60728E-26  9.31077E-10 -1.99795E-01
  1.640E+02  9.80631E-01  2.45450E-26  8.76516E-10 -2.05735E-01
  1.645E+02  9.81815E-01  2.30685E-26  8.23792E-10 -2.11997E-01
  1.650E+02  9.82963E-01  2.16431E-26  7.72888E-10 -2.18605E-01
  1.655E+02  9.84074E-01  2.02682E-26  7.23790E-10 -2.25587E-01
  1.660E+02  9.85148E-01  1.89434E-26  6.76482E-10 -2.32973E-01
  1.665E+02  9.86185E-01  1.76685E-26  6.30952E-10 -2.40796E-01
  1.670E+02  9.87185E-01  1.64430E-26  5.87189E-10 -2.49094E-01
  1.675E+02  9.88148E-01  1.52666E-26  5.45180E-10 -2.57905E-01
  1.680E+02  9.89074E-01  1.41390E-26  5.04913E-10 -2.67270E-01
  1.685E+02  9.89962E-01  1.30598E-26  4.66376E-10 -2.77236E-01
  1.690E+02  9.90814E-01  1.20288E-26  4.29555E-10 -2.87848E-01
  1.695E+02  9.91627E-01  1.10455E-26  3.94443E-10 -2.99158E-01
  1.700E+02  9.92404E-01  1.01098E-26  3.61028E-10 -3.11218E-01
  1.705E+02  9.93143E-01  9.22141E-27  3.29303E-10 -3.24077E-01
  1.710E+02  9.93844E-01  8.38009E-27  2.99258E-10 -3.37783E-01
  1.715E+02  9.94508E-01  7.58560E-27  2.70887E-10 -3.52371E-01
  1.720E+02  9.95134E-01  6.83769E-27  2.44178E-10 -3.67860E-01
  1.725E+02  9.95722E-01  6.13613E-27  2.19125E-10 -3.84240E-01
  1.730E+02  9.96273E-01  5.48071E-27  1.95720E-10 -4.01451E-01
  1.735E+02  9.96786E-01  4.87127E-27  1.73956E-10 -4.19355E-01
  1.740E+02  9.97261E-01  4.30766E-27  1.53829E-10 -4.37688E-01
  1.745E+02  9.97698E-01  3.78975E-27  1.35335E-10 -4.55992E-01
  1.750E+02  9.98097E-01  3.31739E-27  1.18466E-10 -4.73518E-01
  1.755E+02  9.98459E-01  2.89042E-27  1.03219E-10 -4.89076E-01
  1.760E+02  9.98782E-01  2.50870E-27  8.95873E-11 -5.00843E-01
  1.765E+02  9.99067E-01  2.17210E-27  7.75670E-11 -5.06110E-01
  1.770E+02  9.99315E-01  1.88053E-27  6.71551E-11 -5.01031E-01
  1.775E+02  9.99524E-01  1.63396E-27  5.83498E-11 -4.80502E-01
  1.780E+02  9.99695E-01  1.43234E-27  5.11499E-11 -4.38491E-01
  1.785E+02  9.99829E-01  1.27564E-27  4.55540E-11 -3.69257E-01
  1.790E+02  9.99924E-01  1.16379E-27  4.15598E-11 -2.69828E-01
  1.795E+02  9.99981E-01  1.09672E-27  3.91647E-11 -1.43165E-01
  1.800E+02  1.00000E+00  1.07437E-27  3.83665E-11 -2.05078E-15
