

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+07 eV

      L       Phase(spin UP)     Phase(spin DOWN)
  2.000E-02 2.55758E-12  0.000E+00 ( 1.568E-06, 3.168E-07) ( 2.603E-10, 5.261E-11)  1.00E-07
  2.250E-02 2.29248E-12  0.000E+00 ( 1.481E-06, 3.143E-07) ( 2.767E-10, 5.871E-11)  1.00E-07
  2.500E-02 2.04970E-12  0.000E+00 ( 1.397E-06, 3.114E-07) ( 2.900E-10, 6.465E-11)  1.00E-07
  2.750E-02 1.83012E-12  0.000E+00 ( 1.317E-06, 3.084E-07) ( 3.007E-10, 7.042E-11)  1.00E-07
  3.000E-02 1.63323E-12  0.000E+00 ( 1.241E-06, 3.052E-07) ( 3.091E-10, 7.603E-11)  1.00E-07
  3.250E-02 1.45769E-12  0.000E+00 ( 1.169E-06, 3.019E-07) ( 3.154E-10, 8.146E-11)  1.00E-07
  3.500E-02 1.30177E-12  0.000E+00 ( 1.101E-06, 2.984E-07) ( 3.200E-10, 8.671E-11)  1.00E-07
  3.750E-02 1.16358E-12  0.000E+00 ( 1.038E-06, 2.948E-07) ( 3.231E-10, 9.178E-11)  1.00E-07
  4.000E-02 1.04127E-12  0.000E+00 ( 9.780E-07, 2.910E-07) ( 3.248E-10, 9.666E-11)  1.00E-07
  4.250E-02 9.33089E-13  0.000E+00 ( 9.223E-07, 2.872E-07) ( 3.254E-10, 1.014E-10)  1.00E-07
  4.500E-02 8.37400E-13  0.000E+00 ( 8.701E-07, 2.834E-07) ( 3.251E-10, 1.059E-10)  1.00E-07
  4.750E-02 7.52729E-13  0.000E+00 ( 8.214E-07, 2.794E-07) ( 3.239E-10, 1.102E-10)  1.00E-07
  5.000E-02 6.77755E-13  0.000E+00 ( 7.758E-07, 2.754E-07) ( 3.221E-10, 1.143E-10)  1.00E-07
  5.250E-02 6.11307E-13  0.000E+00 ( 7.332E-07, 2.714E-07) ( 3.196E-10, 1.183E-10)  1.00E-07
  5.500E-02 5.52356E-13  0.000E+00 ( 6.934E-07, 2.674E-07) ( 3.166E-10, 1.221E-10)  1.00E-07
  5.750E-02 4.99999E-13  0.000E+00 ( 6.562E-07, 2.634E-07) ( 3.133E-10, 1.257E-10)  1.00E-07
  6.000E-02 4.53439E-13  0.000E+00 ( 6.214E-07, 2.593E-07) ( 3.096E-10, 1.292E-10)  1.00E-07
  6.250E-02 4.11977E-13  0.000E+00 ( 5.889E-07, 2.553E-07) ( 3.056E-10, 1.325E-10)  1.00E-07
  6.500E-02 3.74998E-13  0.000E+00 ( 5.584E-07, 2.513E-07) ( 3.014E-10, 1.356E-10)  1.00E-07
  6.750E-02 3.41970E-13  0.000E+00 ( 5.299E-07, 2.473E-07) ( 2.970E-10, 1.386E-10)  1.03E-07
  7.000E-02 3.12427E-13  0.000E+00 ( 5.032E-07, 2.434E-07) ( 2.924E-10, 1.414E-10)  1.00E-07
  7.250E-02 2.85960E-13  0.000E+00 ( 4.782E-07, 2.394E-07) ( 2.878E-10, 1.441E-10)  1.00E-07
  7.500E-02 2.62212E-13  0.000E+00 ( 4.547E-07, 2.356E-07) ( 2.831E-10, 1.467E-10)  1.05E-07
  7.750E-02 2.40865E-13  0.000E+00 ( 4.326E-07, 2.317E-07) ( 2.784E-10, 1.491E-10)  1.00E-07
  8.000E-02 2.21646E-13  0.000E+00 ( 4.119E-07, 2.279E-07) ( 2.736E-10, 1.514E-10)  1.12E-07
  8.250E-02 2.04312E-13  0.000E+00 ( 3.925E-07, 2.242E-07) ( 2.688E-10, 1.536E-10)  1.04E-07
  8.500E-02 1.88653E-13  0.000E+00 ( 3.742E-07, 2.205E-07) ( 2.641E-10, 1.556E-10)  1.00E-07
  8.750E-02 1.74484E-13  0.000E+00 ( 3.570E-07, 2.168E-07) ( 2.594E-10, 1.575E-10)  1.28E-07
  9.000E-02 1.61640E-13  0.000E+00 ( 3.408E-07, 2.133E-07) ( 2.547E-10, 1.594E-10)  1.01E-07
  9.250E-02 1.49976E-13  0.000E+00 ( 3.256E-07, 2.097E-07) ( 2.500E-10, 1.611E-10)  1.00E-07
  9.500E-02 1.39366E-13  0.000E+00 ( 3.112E-07, 2.062E-07) ( 2.454E-10, 1.627E-10)  1.42E-07
  9.750E-02 1.29697E-13  0.000E+00 ( 2.976E-07, 2.028E-07) ( 2.409E-10, 1.642E-10)  1.00E-07
  1.000E-01 1.20872E-13  0.000E+00 ( 2.848E-07, 1.995E-07) ( 2.364E-10, 1.656E-10)  1.00E-07
  1.250E-01 6.39349E-14  0.000E+00 ( 1.881E-07, 1.690E-07) ( 1.952E-10, 1.754E-10)  1.78E-07
  1.500E-01 3.71028E-14  0.000E+00 ( 1.283E-07, 1.437E-07) ( 1.598E-10, 1.790E-10)  1.00E-07
  1.750E-01 2.28939E-14  0.000E+00 ( 8.851E-08, 1.227E-07) ( 1.286E-10, 1.783E-10)  2.62E-07
  2.000E-01 1.47781E-14  0.000E+00 ( 6.086E-08, 1.052E-07) ( 1.011E-10, 1.747E-10)  1.00E-07
  2.250E-01 9.90716E-15  0.000E+00 ( 4.120E-08, 9.061E-08) ( 7.697E-11, 1.693E-10)  3.54E-07
  2.500E-01 6.87181E-15  0.000E+00 ( 2.712E-08, 7.834E-08) ( 5.628E-11, 1.626E-10)  1.00E-07
  2.750E-01 4.91596E-15  0.000E+00 ( 1.701E-08, 6.802E-08) ( 3.883E-11, 1.553E-10)  4.41E-07
  3.000E-01 3.61470E-15  0.000E+00 ( 9.751E-09, 5.933E-08) ( 2.429E-11, 1.478E-10)  1.74E-07
  3.250E-01 2.72209E-15  0.000E+00 ( 4.536E-09, 5.198E-08) ( 1.224E-11, 1.403E-10)  5.08E-07
  3.500E-01 2.09227E-15  0.000E+00 ( 7.786E-10, 4.573E-08) ( 2.258E-12, 1.329E-10)  3.17E-07
  3.750E-01 1.63654E-15  0.000E+00 (-1.938E-09, 4.041E-08) (-6.037E-12, 1.258E-10)  5.45E-07
  4.000E-01 1.29946E-15  0.000E+00 (-3.907E-09, 3.584E-08) (-1.298E-11, 1.190E-10)  4.88E-07
  4.250E-01 1.04535E-15  0.000E+00 (-5.338E-09, 3.189E-08) (-1.884E-11, 1.125E-10)  5.41E-07
  4.500E-01 8.50636E-16  0.000E+00 (-6.374E-09, 2.846E-08) (-2.382E-11, 1.063E-10)  6.78E-07
  4.750E-01 6.99294E-16  0.000E+00 (-7.118E-09, 2.547E-08) (-2.808E-11, 1.004E-10)  4.88E-07
  5.000E-01 5.80180E-16  0.000E+00 (-7.642E-09, 2.284E-08) (-3.173E-11, 9.483E-11)  1.00E-07
  5.250E-01 4.85386E-16  0.000E+00 (-7.999E-09, 2.053E-08) (-3.487E-11, 8.948E-11)  1.00E-07
  5.500E-01 4.09185E-16  0.000E+00 (-8.226E-09, 1.848E-08) (-3.757E-11, 8.439E-11)  1.00E-07
  5.750E-01 3.47368E-16  0.000E+00 (-8.352E-09, 1.666E-08) (-3.988E-11, 7.955E-11)  1.00E-07
  6.000E-01 2.96799E-16  0.000E+00 (-8.399E-09, 1.504E-08) (-4.185E-11, 7.494E-11)  1.00E-07
  6.250E-01 2.55108E-16  0.000E+00 (-8.382E-09, 1.360E-08) (-4.351E-11, 7.055E-11)  1.00E-07
  6.500E-01 2.20490E-16  0.000E+00 (-8.317E-09, 1.230E-08) (-4.489E-11, 6.639E-11)  1.00E-07
  6.750E-01 1.91551E-16  0.000E+00 (-8.212E-09, 1.114E-08) (-4.603E-11, 6.244E-11)  1.00E-07
  7.000E-01 1.67208E-16  0.000E+00 (-8.078E-09, 1.010E-08) (-4.696E-11, 5.869E-11)  1.00E-07
  7.250E-01 1.46612E-16  0.000E+00 (-7.921E-09, 9.158E-09) (-4.769E-11, 5.513E-11)  1.00E-07
  7.500E-01 1.29091E-16  0.000E+00 (-7.746E-09, 8.312E-09) (-4.824E-11, 5.176E-11)  1.00E-07
  7.750E-01 1.14110E-16  0.000E+00 (-7.559E-09, 7.548E-09) (-4.865E-11, 4.857E-11)  1.00E-07
  8.000E-01 1.01239E-16  0.000E+00 (-7.363E-09, 6.857E-09) (-4.892E-11, 4.555E-11)  1.00E-07
  8.250E-01 9.01310E-17  0.000E+00 (-7.162E-09, 6.231E-09) (-4.907E-11, 4.269E-11)  1.00E-07
  8.500E-01 8.05046E-17  0.000E+00 (-6.959E-09, 5.664E-09) (-4.912E-11, 3.997E-11)  1.00E-07
  8.750E-01 7.21288E-17  0.000E+00 (-6.754E-09, 5.149E-09) (-4.908E-11, 3.741E-11)  1.00E-07
  9.000E-01 6.48137E-17  0.000E+00 (-6.550E-09, 4.680E-09) (-4.896E-11, 3.498E-11)  1.00E-07
  9.250E-01 5.84025E-17  0.000E+00 (-6.348E-09, 4.254E-09) (-4.877E-11, 3.267E-11)  1.00E-07
  9.500E-01 5.27645E-17  0.000E+00 (-6.150E-09, 3.865E-09) (-4.852E-11, 3.049E-11)  1.00E-07
  9.750E-01 4.77906E-17  0.000E+00 (-5.955E-09, 3.511E-09) (-4.822E-11, 2.842E-11)  1.00E-07
  1.000E+00 4.33893E-17  0.000E+00 (-5.765E-09, 3.186E-09) (-4.788E-11, 2.646E-11)  1.00E-07
  1.100E+00 3.01325E-17  0.000E+00 (-5.055E-09, 2.140E-09) (-4.618E-11, 1.954E-11)  1.00E-07
  1.200E+00 2.15784E-17  0.000E+00 (-4.431E-09, 1.393E-09) (-4.416E-11, 1.388E-11)  1.00E-07
  1.300E+00 1.58599E-17  0.000E+00 (-3.890E-09, 8.534E-10) (-4.200E-11, 9.210E-12)  1.00E-07
  1.400E+00 1.19193E-17  0.000E+00 (-3.422E-09, 4.589E-10) (-3.978E-11, 5.332E-12)  1.00E-07
  1.500E+00 9.13184E-18  0.000E+00 (-3.017E-09, 1.686E-10) (-3.759E-11, 2.096E-12)  1.00E-07
  1.600E+00 7.11454E-18  0.000E+00 (-2.667E-09,-4.580E-11) (-3.544E-11,-6.126E-13)  1.00E-07
  1.700E+00 5.62518E-18  0.000E+00 (-2.363E-09,-2.040E-10) (-3.336E-11,-2.885E-12)  1.00E-07
  1.800E+00 4.50607E-18  0.000E+00 (-2.098E-09,-3.203E-10) (-3.137E-11,-4.792E-12)  1.00E-07
  1.900E+00 3.65193E-18  0.000E+00 (-1.867E-09,-4.049E-10) (-2.947E-11,-6.394E-12)  1.00E-07
  2.000E+00 2.99088E-18  0.000E+00 (-1.665E-09,-4.655E-10) (-2.767E-11,-7.737E-12)  1.00E-07
  2.100E+00 2.47282E-18  0.000E+00 (-1.488E-09,-5.077E-10) (-2.596E-11,-8.861E-12)  1.00E-07
  2.200E+00 2.06219E-18  0.000E+00 (-1.332E-09,-5.360E-10) (-2.434E-11,-9.800E-12)  1.00E-07
  2.300E+00 1.73335E-18  0.000E+00 (-1.194E-09,-5.536E-10) (-2.282E-11,-1.058E-11)  1.00E-07
  2.400E+00 1.46751E-18  0.000E+00 (-1.072E-09,-5.629E-10) (-2.138E-11,-1.123E-11)  1.00E-07
  2.500E+00 1.25075E-18  0.000E+00 (-9.643E-10,-5.659E-10) (-2.003E-11,-1.176E-11)  1.00E-07
  2.600E+00 1.07258E-18  0.000E+00 (-8.682E-10,-5.641E-10) (-1.875E-11,-1.219E-11)  1.00E-07
  2.700E+00 9.25056E-19  0.000E+00 (-7.826E-10,-5.587E-10) (-1.755E-11,-1.254E-11)  1.00E-07
  2.800E+00 8.02067E-19  0.000E+00 (-7.060E-10,-5.506E-10) (-1.642E-11,-1.281E-11)  1.00E-07
  2.900E+00 6.98876E-19  0.000E+00 (-6.375E-10,-5.404E-10) (-1.536E-11,-1.303E-11)  1.00E-07
  3.000E+00 6.11781E-19  0.000E+00 (-5.760E-10,-5.287E-10) (-1.436E-11,-1.318E-11)  1.00E-07
  3.100E+00 5.37862E-19  0.000E+00 (-5.208E-10,-5.160E-10) (-1.341E-11,-1.330E-11)  1.00E-07
  3.200E+00 4.74796E-19  0.000E+00 (-4.710E-10,-5.026E-10) (-1.252E-11,-1.337E-11)  1.00E-07
  3.300E+00 4.20727E-19  0.000E+00 (-4.261E-10,-4.887E-10) (-1.168E-11,-1.341E-11)  1.00E-07
  3.400E+00 3.74157E-19  0.000E+00 (-3.855E-10,-4.746E-10) (-1.089E-11,-1.341E-11)  1.00E-07
  3.500E+00 3.33871E-19  0.000E+00 (-3.488E-10,-4.604E-10) (-1.014E-11,-1.339E-11)  1.00E-07
  3.600E+00 2.98878E-19  0.000E+00 (-3.155E-10,-4.462E-10) (-9.437E-12,-1.335E-11)  1.00E-07
  3.700E+00 2.68363E-19  0.000E+00 (-2.852E-10,-4.322E-10) (-8.769E-12,-1.329E-11)  1.00E-07
  3.800E+00 2.41657E-19  0.000E+00 (-2.577E-10,-4.183E-10) (-8.137E-12,-1.322E-11)  1.00E-07
  3.900E+00 2.18201E-19  0.000E+00 (-2.327E-10,-4.048E-10) (-7.539E-12,-1.312E-11)  1.00E-07
  4.000E+00 1.97533E-19  0.000E+00 (-2.098E-10,-3.915E-10) (-6.974E-12,-1.302E-11)  1.00E-07
  4.100E+00 1.79262E-19  0.000E+00 (-1.890E-10,-3.786E-10) (-6.438E-12,-1.291E-11)  1.00E-07
  4.200E+00 1.63063E-19  0.000E+00 (-1.699E-10,-3.660E-10) (-5.930E-12,-1.278E-11)  1.00E-07
  4.300E+00 1.48660E-19  0.000E+00 (-1.525E-10,-3.538E-10) (-5.449E-12,-1.265E-11)  1.00E-07
  4.400E+00 1.35818E-19  0.000E+00 (-1.366E-10,-3.420E-10) (-4.992E-12,-1.251E-11)  1.00E-07
  4.500E+00 1.24338E-19  0.000E+00 (-1.219E-10,-3.306E-10) (-4.559E-12,-1.237E-11)  1.00E-07
  4.600E+00 1.14051E-19  0.000E+00 (-1.085E-10,-3.195E-10) (-4.148E-12,-1.222E-11)  1.00E-07
  4.700E+00 1.04810E-19  0.000E+00 (-9.623E-11,-3.089E-10) (-3.757E-12,-1.207E-11)  1.00E-07
  4.800E+00 9.64898E-20  0.000E+00 (-8.493E-11,-2.985E-10) (-3.386E-12,-1.192E-11)  1.00E-07
  4.900E+00 8.89827E-20  0.000E+00 (-7.453E-11,-2.886E-10) (-3.033E-12,-1.176E-11)  1.00E-07
  5.000E+00 8.21948E-20  0.000E+00 (-6.497E-11,-2.790E-10) (-2.698E-12,-1.160E-11)  1.00E-07
  5.100E+00 7.60448E-20  0.000E+00 (-5.618E-11,-2.697E-10) (-2.378E-12,-1.144E-11)  1.00E-07
  5.200E+00 7.04620E-20  0.000E+00 (-4.807E-11,-2.608E-10) (-2.075E-12,-1.128E-11)  1.00E-07
  5.300E+00 6.53845E-20  0.000E+00 (-4.061E-11,-2.522E-10) (-1.786E-12,-1.112E-11)  1.00E-07
  5.400E+00 6.07585E-20  0.000E+00 (-3.373E-11,-2.439E-10) (-1.511E-12,-1.096E-11)  1.00E-07
  5.500E+00 5.65363E-20  0.000E+00 (-2.739E-11,-2.359E-10) (-1.249E-12,-1.080E-11)  1.00E-07
  5.600E+00 5.26765E-20  0.000E+00 (-2.155E-11,-2.283E-10) (-9.992E-13,-1.063E-11)  1.00E-07
  5.700E+00 4.91421E-20  0.000E+00 (-1.615E-11,-2.208E-10) (-7.614E-13,-1.047E-11)  1.00E-07
  5.800E+00 4.59008E-20  0.000E+00 (-1.118E-11,-2.137E-10) (-5.347E-13,-1.031E-11)  1.00E-07
  5.900E+00 4.29238E-20  0.000E+00 (-6.585E-12,-2.068E-10) (-3.186E-13,-1.015E-11)  1.00E-07
  6.000E+00 4.01856E-20  0.000E+00 (-2.349E-12,-2.002E-10) (-1.126E-13,-9.996E-12)  1.00E-07
  6.100E+00 3.76635E-20  0.000E+00 ( 1.560E-12,-1.938E-10) ( 8.391E-14,-9.839E-12)  1.00E-07
  6.200E+00 3.53374E-20  0.000E+00 ( 5.167E-12,-1.877E-10) ( 2.713E-13,-9.683E-12)  1.00E-07
  6.300E+00 3.31891E-20  0.000E+00 ( 8.495E-12,-1.817E-10) ( 4.501E-13,-9.529E-12)  1.00E-07
  6.400E+00 3.12026E-20  5.368E-05 ( 1.156E-11,-1.760E-10) ( 6.207E-13,-9.376E-12)  1.00E-07
  6.500E+00 2.93634E-20  5.541E-05 ( 1.439E-11,-1.705E-10) ( 7.836E-13,-9.225E-12)  1.00E-07
  6.600E+00 2.76586E-20  5.723E-05 ( 1.700E-11,-1.652E-10) ( 9.389E-13,-9.075E-12)  1.00E-07
  6.700E+00 2.60765E-20  5.903E-05 ( 1.941E-11,-1.601E-10) ( 1.087E-12,-8.927E-12)  1.00E-07
  6.800E+00 2.46067E-20  6.082E-05 ( 2.162E-11,-1.551E-10) ( 1.229E-12,-8.781E-12)  1.00E-07
  6.900E+00 2.32398E-20  6.276E-05 ( 2.366E-11,-1.503E-10) ( 1.364E-12,-8.636E-12)  1.00E-07
  7.000E+00 2.19670E-20  6.453E-05 ( 2.553E-11,-1.457E-10) ( 1.493E-12,-8.494E-12)  1.00E-07
  7.100E+00 2.07809E-20  6.655E-05 ( 2.726E-11,-1.413E-10) ( 1.616E-12,-8.353E-12)  1.00E-07
  7.200E+00 1.96743E-20  6.836E-05 ( 2.884E-11,-1.370E-10) ( 1.734E-12,-8.214E-12)  1.00E-07
  7.300E+00 1.86409E-20  7.040E-05 ( 3.029E-11,-1.329E-10) ( 1.846E-12,-8.077E-12)  1.00E-07
  7.400E+00 1.76750E-20  7.228E-05 ( 3.162E-11,-1.289E-10) ( 1.953E-12,-7.942E-12)  1.00E-07
  7.500E+00 1.67713E-20  7.430E-05 ( 3.283E-11,-1.250E-10) ( 2.056E-12,-7.808E-12)  1.00E-07
  7.600E+00 1.59252E-20  7.631E-05 ( 3.394E-11,-1.213E-10) ( 2.153E-12,-7.677E-12)  1.00E-07
  7.700E+00 1.51321E-20  7.831E-05 ( 3.495E-11,-1.177E-10) ( 2.247E-12,-7.547E-12)  1.00E-07
  7.800E+00 1.43882E-20  8.039E-05 ( 3.587E-11,-1.142E-10) ( 2.336E-12,-7.419E-12)  1.00E-07
  7.900E+00 1.36898E-20  8.242E-05 ( 3.671E-11,-1.108E-10) ( 2.421E-12,-7.293E-12)  1.00E-07
  8.000E+00 1.30337E-20  8.449E-05 ( 3.746E-11,-1.076E-10) ( 2.502E-12,-7.169E-12)  1.00E-07
  8.100E+00 1.24168E-20  8.660E-05 ( 3.815E-11,-1.044E-10) ( 2.579E-12,-7.046E-12)  1.00E-07
  8.200E+00 1.18362E-20  8.870E-05 ( 3.876E-11,-1.014E-10) ( 2.653E-12,-6.926E-12)  1.00E-07
  8.300E+00 1.12895E-20  9.083E-05 ( 3.931E-11,-9.844E-11) ( 2.723E-12,-6.807E-12)  1.00E-07
  8.400E+00 1.07743E-20  9.298E-05 ( 3.980E-11,-9.559E-11) ( 2.791E-12,-6.690E-12)  1.00E-07
  8.500E+00 1.02884E-20  9.511E-05 ( 4.023E-11,-9.283E-11) ( 2.855E-12,-6.575E-12)  1.00E-07
  8.600E+00 9.82988E-21  9.727E-05 ( 4.061E-11,-9.017E-11) ( 2.916E-12,-6.461E-12)  1.00E-07
  8.700E+00 9.39687E-21  9.946E-05 ( 4.095E-11,-8.758E-11) ( 2.974E-12,-6.350E-12)  1.00E-07
  8.800E+00 8.98767E-21  1.017E-04 ( 4.124E-11,-8.508E-11) ( 3.029E-12,-6.240E-12)  1.00E-07
  8.900E+00 8.60074E-21  1.039E-04 ( 4.148E-11,-8.266E-11) ( 3.082E-12,-6.131E-12)  1.00E-07
  9.000E+00 8.23463E-21  1.061E-04 ( 4.169E-11,-8.032E-11) ( 3.133E-12,-6.025E-12)  1.00E-07
  9.100E+00 7.88799E-21  1.083E-04 ( 4.186E-11,-7.804E-11) ( 3.180E-12,-5.919E-12)  1.00E-07
  9.200E+00 7.55960E-21  1.105E-04 ( 4.199E-11,-7.584E-11) ( 3.226E-12,-5.816E-12)  1.00E-07
  9.300E+00 7.24832E-21  1.128E-04 ( 4.210E-11,-7.371E-11) ( 3.269E-12,-5.714E-12)  1.00E-07
  9.400E+00 6.95307E-21  1.151E-04 ( 4.217E-11,-7.164E-11) ( 3.310E-12,-5.614E-12)  1.00E-07
  9.500E+00 6.67287E-21  1.173E-04 ( 4.222E-11,-6.963E-11) ( 3.349E-12,-5.515E-12)  1.00E-07
  9.600E+00 6.40681E-21  1.196E-04 ( 4.224E-11,-6.769E-11) ( 3.387E-12,-5.418E-12)  1.00E-07
  9.700E+00 6.15404E-21  1.219E-04 ( 4.224E-11,-6.580E-11) ( 3.422E-12,-5.322E-12)  1.00E-07
  9.800E+00 5.91376E-21  1.241E-04 ( 4.221E-11,-6.397E-11) ( 3.455E-12,-5.228E-12)  1.00E-07
  9.900E+00 5.68523E-21  1.264E-04 ( 4.217E-11,-6.220E-11) ( 3.487E-12,-5.135E-12)  1.00E-07
  1.000E+01 5.46778E-21  1.287E-04 ( 4.210E-11,-6.048E-11) ( 3.517E-12,-5.043E-12)  1.00E-07
  1.025E+01 4.96848E-21  1.345E-04 ( 4.186E-11,-5.639E-11) ( 3.585E-12,-4.821E-12)  1.00E-07
  1.050E+01 4.52558E-21  1.403E-04 ( 4.153E-11,-5.260E-11) ( 3.643E-12,-4.607E-12)  1.00E-07
  1.075E+01 4.13157E-21  1.461E-04 ( 4.111E-11,-4.907E-11) ( 3.694E-12,-4.401E-12)  1.00E-07
  1.100E+01 3.78008E-21  1.519E-04 ( 4.064E-11,-4.579E-11) ( 3.736E-12,-4.203E-12)  1.00E-07
  1.125E+01 3.46570E-21  1.577E-04 ( 4.011E-11,-4.274E-11) ( 3.772E-12,-4.013E-12)  1.00E-07
  1.150E+01 3.18380E-21  1.634E-04 ( 3.954E-11,-3.989E-11) ( 3.802E-12,-3.829E-12)  1.00E-07
  1.175E+01 2.93040E-21  1.691E-04 ( 3.893E-11,-3.724E-11) ( 3.826E-12,-3.653E-12)  1.00E-07
  1.200E+01 2.70210E-21  1.748E-04 ( 3.830E-11,-3.476E-11) ( 3.844E-12,-3.483E-12)  1.00E-07
  1.225E+01 2.49596E-21  1.804E-04 ( 3.765E-11,-3.244E-11) ( 3.858E-12,-3.319E-12)  1.00E-07
  1.250E+01 2.30943E-21  1.860E-04 ( 3.698E-11,-3.028E-11) ( 3.868E-12,-3.161E-12)  1.00E-07
  1.275E+01 2.14029E-21  1.915E-04 ( 3.630E-11,-2.825E-11) ( 3.874E-12,-3.009E-12)  1.00E-07
  1.300E+01 1.98663E-21  1.969E-04 ( 3.562E-11,-2.636E-11) ( 3.876E-12,-2.863E-12)  1.00E-07
  1.325E+01 1.84676E-21  2.022E-04 ( 3.493E-11,-2.458E-11) ( 3.875E-12,-2.722E-12)  1.00E-07
  1.350E+01 1.71921E-21  2.074E-04 ( 3.424E-11,-2.292E-11) ( 3.871E-12,-2.586E-12)  1.00E-07
  1.375E+01 1.60270E-21  2.125E-04 ( 3.355E-11,-2.136E-11) ( 3.864E-12,-2.455E-12)  1.00E-07
  1.400E+01 1.49609E-21  2.175E-04 ( 3.287E-11,-1.989E-11) ( 3.855E-12,-2.328E-12)  1.00E-07
  1.425E+01 1.39837E-21  2.224E-04 ( 3.219E-11,-1.852E-11) ( 3.843E-12,-2.206E-12)  1.00E-07
  1.450E+01 1.30866E-21  2.270E-04 ( 3.151E-11,-1.722E-11) ( 3.830E-12,-2.089E-12)  1.00E-07
  1.475E+01 1.22619E-21  2.316E-04 ( 3.085E-11,-1.601E-11) ( 3.815E-12,-1.975E-12)  1.00E-07
  1.500E+01 1.15026E-21  2.360E-04 ( 3.019E-11,-1.486E-11) ( 3.797E-12,-1.865E-12)  1.00E-07
  1.525E+01 1.08024E-21  2.401E-04 ( 2.954E-11,-1.379E-11) ( 3.779E-12,-1.759E-12)  1.00E-07
  1.550E+01 1.01559E-21  2.442E-04 ( 2.890E-11,-1.278E-11) ( 3.759E-12,-1.657E-12)  1.00E-07
  1.575E+01 9.55820E-22  2.480E-04 ( 2.828E-11,-1.182E-11) ( 3.738E-12,-1.559E-12)  1.00E-07
  1.600E+01 9.00487E-22  2.517E-04 ( 2.766E-11,-1.092E-11) ( 3.715E-12,-1.463E-12)  1.00E-07
  1.625E+01 8.49198E-22  2.551E-04 ( 2.706E-11,-1.008E-11) ( 3.692E-12,-1.371E-12)  1.00E-07
  1.650E+01 8.01601E-22  2.583E-04 ( 2.647E-11,-9.280E-12) ( 3.667E-12,-1.282E-12)  1.00E-07
  1.675E+01 7.57377E-22  2.614E-04 ( 2.588E-11,-8.527E-12) ( 3.642E-12,-1.196E-12)  1.00E-07
  1.700E+01 7.16241E-22  2.640E-04 ( 2.531E-11,-7.816E-12) ( 3.616E-12,-1.113E-12)  1.00E-07
  1.725E+01 6.77933E-22  2.667E-04 ( 2.476E-11,-7.145E-12) ( 3.589E-12,-1.032E-12)  1.00E-07
  1.750E+01 6.42223E-22  2.687E-04 ( 2.421E-11,-6.512E-12) ( 3.562E-12,-9.545E-13)  1.00E-07
  1.775E+01 6.08896E-22  2.710E-04 ( 2.368E-11,-5.914E-12) ( 3.534E-12,-8.793E-13)  1.00E-07
  1.800E+01 5.77766E-22  2.725E-04 ( 2.316E-11,-5.349E-12) ( 3.506E-12,-8.065E-13)  1.00E-07
  1.825E+01 5.48655E-22  2.741E-04 ( 2.265E-11,-4.815E-12) ( 3.477E-12,-7.361E-13)  1.00E-07
  1.850E+01 5.21409E-22  2.751E-04 ( 2.215E-11,-4.311E-12) ( 3.448E-12,-6.679E-13)  1.00E-07
  1.875E+01 4.95882E-22  2.761E-04 ( 2.166E-11,-3.834E-12) ( 3.419E-12,-6.020E-13)  1.00E-07
  1.900E+01 4.71945E-22  2.767E-04 ( 2.118E-11,-3.383E-12) ( 3.389E-12,-5.382E-13)  1.00E-07
  1.925E+01 4.49480E-22  2.769E-04 ( 2.072E-11,-2.956E-12) ( 3.360E-12,-4.764E-13)  1.00E-07
  1.950E+01 4.28377E-22  2.769E-04 ( 2.026E-11,-2.553E-12) ( 3.329E-12,-4.166E-13)  1.00E-07
  1.975E+01 4.08536E-22  2.765E-04 ( 1.982E-11,-2.171E-12) ( 3.299E-12,-3.586E-13)  1.00E-07
  2.000E+01 3.89868E-22  2.760E-04 ( 1.939E-11,-1.811E-12) ( 3.269E-12,-3.025E-13)  1.00E-07
  2.025E+01 3.72288E-22  2.750E-04 ( 1.896E-11,-1.469E-12) ( 3.239E-12,-2.482E-13)  1.00E-07
  2.050E+01 3.55721E-22  2.736E-04 ( 1.855E-11,-1.146E-12) ( 3.208E-12,-1.956E-13)  1.00E-07
  2.075E+01 3.40095E-22  2.720E-04 ( 1.815E-11,-8.403E-13) ( 3.178E-12,-1.446E-13)  1.00E-07
  2.100E+01 3.25347E-22  2.700E-04 ( 1.775E-11,-5.509E-13) ( 3.147E-12,-9.520E-14)  1.00E-07
  2.125E+01 3.11417E-22  2.677E-04 ( 1.737E-11,-2.771E-13) ( 3.116E-12,-4.733E-14)  1.00E-07
  2.150E+01 2.98250E-22  2.650E-04 ( 1.699E-11,-1.804E-14) ( 3.086E-12,-9.502E-16)  1.00E-07
  2.175E+01 2.85796E-22  2.618E-04 ( 1.663E-11, 2.272E-13) ( 3.056E-12, 4.400E-14)  1.00E-07
  2.200E+01 2.74008E-22  2.583E-04 ( 1.627E-11, 4.592E-13) ( 3.025E-12, 8.757E-14)  1.00E-07
  2.225E+01 2.62843E-22  2.545E-04 ( 1.592E-11, 6.788E-13) ( 2.995E-12, 1.298E-13)  1.00E-07
  2.250E+01 2.52262E-22  2.502E-04 ( 1.558E-11, 8.865E-13) ( 2.965E-12, 1.707E-13)  1.00E-07
  2.275E+01 2.42227E-22  2.455E-04 ( 1.524E-11, 1.083E-12) ( 2.934E-12, 2.104E-13)  1.00E-07
