 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 7.50000E+01 eV = 2.75620E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element: Au,  Z =  79,  atomic weight = 1.96967E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 6.22560E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 79
 #
 # Electron density: Read from file ./database/z_079.den                                                                                                    
 #                   Number of data points =  777
 #                   Volume integral = 7.90000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # No absorption potential
 #
 # No correlation-polarization potential
 #
 # Integrated cross sections:
 # Total elastic cross section = 9.59809E-16 cm**2 = 3.42754E+01 a0**2
 # 1st transport cross section = 3.02142E-16 cm**2 = 1.07897E+01 a0**2
 # 2nd transport cross section = 4.63331E-16 cm**2 = 1.65458E+01 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.40639E-15  5.02231E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  1.40639E-15  5.02231E+01  2.11791E-08  1.0E-07
  1.250E-04  1.18994E-12  1.40639E-15  5.02231E+01  2.64739E-08  1.0E-07
  1.500E-04  1.71346E-12  1.40639E-15  5.02231E+01  3.17687E-08  1.0E-07
  1.750E-04  2.33225E-12  1.40639E-15  5.02231E+01  3.70635E-08  1.0E-07
  2.000E-04  3.04617E-12  1.40639E-15  5.02231E+01  4.23583E-08  1.0E-07
  2.250E-04  3.85530E-12  1.40639E-15  5.02231E+01  4.76530E-08  1.0E-07
  2.500E-04  4.75964E-12  1.40639E-15  5.02231E+01  5.29478E-08  1.0E-07
  2.750E-04  5.75917E-12  1.40639E-15  5.02231E+01  5.82426E-08  1.0E-07
  3.000E-04  6.85391E-12  1.40639E-15  5.02231E+01  6.35374E-08  1.0E-07
  3.250E-04  8.04379E-12  1.40639E-15  5.02231E+01  6.88322E-08  1.0E-07
  3.500E-04  9.32893E-12  1.40639E-15  5.02231E+01  7.41269E-08  1.0E-07
  3.750E-04  1.07092E-11  1.40639E-15  5.02231E+01  7.94217E-08  1.0E-07
  4.000E-04  1.21847E-11  1.40639E-15  5.02231E+01  8.47165E-08  1.0E-07
  4.250E-04  1.37554E-11  1.40639E-15  5.02231E+01  9.00113E-08  1.0E-07
  4.500E-04  1.54213E-11  1.40639E-15  5.02231E+01  9.53061E-08  1.0E-07
  4.750E-04  1.71823E-11  1.40639E-15  5.02231E+01  1.00601E-07  1.0E-07
  5.000E-04  1.90386E-11  1.40639E-15  5.02231E+01  1.05896E-07  1.0E-07
  5.250E-04  2.09900E-11  1.40639E-15  5.02231E+01  1.11190E-07  1.0E-07
  5.500E-04  2.30367E-11  1.40639E-15  5.02231E+01  1.16485E-07  1.0E-07
