 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 6.00000E+07 eV = 2.20496E+06 a.u.
 #
 # Element: Al,  Z =  13,  atomic weight = 2.69815E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 3.20927E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 13
 #
 # Electron density: Read from file ./database/z_013.den                                                                                                    
 #                   Number of data points =  801
 #                   Volume integral = 1.30000E+01
 #
 # Muffin-tin model:    Rmt = 1.43000E-08 cm
 #   Atomic density:   Vmol = 6.02370E+22 1/cm**3
 #
 # Furness-McCarthy exchange potential
 #
 # No absorption potential
 #
 # No correlation-polarization potential
 #
 # Integrated cross sections:
 # Total elastic cross section = 5.74727E-19 cm**2 = 2.05239E-02 a0**2
 # 1st transport cross section = 4.70491E-26 cm**2 = 1.68015E-09 a0**2
 # 2nd transport cross section = 1.37265E-25 cm**2 = 4.90180E-09 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.09558E-11  3.91239E+05  0.00000E+00  5.6E-04
  1.000E-04  7.61557E-13  1.09531E-11  3.91144E+05  1.55578E-08  5.6E-04
  1.250E-04  1.18994E-12  1.09516E-11  3.91090E+05  1.94471E-08  5.6E-04
  1.500E-04  1.71346E-12  1.09498E-11  3.91024E+05  2.33361E-08  5.6E-04
  1.750E-04  2.33225E-12  1.09476E-11  3.90946E+05  2.72249E-08  5.6E-04
  2.000E-04  3.04617E-12  1.09451E-11  3.90856E+05  3.11136E-08  5.6E-04
  2.250E-04  3.85530E-12  1.09422E-11  3.90755E+05  3.50019E-08  5.6E-04
  2.500E-04  4.75964E-12  1.09391E-11  3.90641E+05  3.88899E-08  5.6E-04
  2.750E-04  5.75917E-12  1.09355E-11  3.90515E+05  4.27777E-08  5.6E-04
  3.000E-04  6.85391E-12  1.09317E-11  3.90378E+05  4.66650E-08  5.6E-04
  3.250E-04  8.04379E-12  1.09275E-11  3.90229E+05  5.05519E-08  5.6E-04
  3.500E-04  9.32893E-12  1.09230E-11  3.90067E+05  5.44384E-08  5.6E-04
  3.750E-04  1.07092E-11  1.09181E-11  3.89894E+05  5.83245E-08  5.6E-04
  4.000E-04  1.21847E-11  1.09130E-11  3.89709E+05  6.22100E-08  5.6E-04
  4.250E-04  1.37554E-11  1.09075E-11  3.89512E+05  6.60950E-08  5.6E-04
  4.500E-04  1.54213E-11  1.09016E-11  3.89304E+05  6.99794E-08  5.6E-04
  4.750E-04  1.71823E-11  1.08954E-11  3.89083E+05  7.38632E-08  5.6E-04
  5.000E-04  1.90386E-11  1.08889E-11  3.88851E+05  7.77463E-08  5.5E-04
  5.250E-04  2.09900E-11  1.08821E-11  3.88607E+05  8.16288E-08  5.5E-04
  5.500E-04  2.30367E-11  1.08749E-11  3.88351E+05  8.55105E-08  5.5E-04
  5.750E-04  2.51785E-11  1.08675E-11  3.88084E+05  8.93915E-08  5.5E-04
  6.000E-04  2.74156E-11  1.08596E-11  3.87805E+05  9.32716E-08  5.5E-04
  6.250E-04  2.97478E-11  1.08515E-11  3.87514E+05  9.71510E-08  5.5E-04
  6.500E-04  3.21752E-11  1.08430E-11  3.87212E+05  1.01029E-07  5.5E-04
  6.750E-04  3.46979E-11  1.08342E-11  3.86898E+05  1.04907E-07  5.5E-04
  7.000E-04  3.73157E-11  1.08251E-11  3.86572E+05  1.08784E-07  5.5E-04
  7.250E-04  4.00286E-11  1.08157E-11  3.86235E+05  1.12659E-07  5.5E-04
  7.500E-04  4.28368E-11  1.08059E-11  3.85886E+05  1.16534E-07  5.5E-04
  7.750E-04  4.57402E-11  1.07958E-11  3.85526E+05  1.20407E-07  5.5E-04
  8.000E-04  4.87388E-11  1.07854E-11  3.85154E+05  1.24280E-07  5.5E-04
  8.250E-04  5.18325E-11  1.07747E-11  3.84771E+05  1.28151E-07  5.5E-04
  8.500E-04  5.50215E-11  1.07636E-11  3.84377E+05  1.32021E-07  5.5E-04
  8.750E-04  5.83057E-11  1.07523E-11  3.83971E+05  1.35890E-07  5.4E-04
  9.000E-04  6.16850E-11  1.07406E-11  3.83554E+05  1.39758E-07  5.4E-04
  9.250E-04  6.51595E-11  1.07286E-11  3.83126E+05  1.43624E-07  5.4E-04
  9.500E-04  6.87293E-11  1.07163E-11  3.82686E+05  1.47489E-07  5.4E-04
  9.750E-04  7.23943E-11  1.07037E-11  3.82235E+05  1.51352E-07  5.4E-04
  1.000E-03  7.61544E-11  1.06907E-11  3.81773E+05  1.55214E-07  5.4E-04
  1.250E-03  1.18991E-10  1.05445E-11  3.76550E+05  1.93743E-07  5.3E-04
  1.500E-03  1.71347E-10  1.03685E-11  3.70264E+05  2.32071E-07  5.2E-04
  1.750E-03  2.33223E-10  1.01642E-11  3.62972E+05  2.70139E-07  5.0E-04
  2.000E-03  3.04617E-10  9.93366E-12  3.54737E+05  3.07875E-07  4.8E-04
