

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+08 eV

      L       Phase(spin UP)     Phase(spin DOWN)
    5979      8.04283151E-02      8.04400777E-02
    5980      8.04164950E-02      8.04282550E-02
    5981      8.04046775E-02      8.04164349E-02
    5982      8.03928625E-02      8.04046174E-02
    5983      8.03810501E-02      8.03928024E-02
    5984      8.03692403E-02      8.03809900E-02
    5985      8.03574330E-02      8.03691802E-02
    5986      8.03456284E-02      8.03573730E-02
    5987      8.03338263E-02      8.03455684E-02
    5988      8.03220268E-02      8.03337663E-02
    5989      8.03102299E-02      8.03219668E-02
    5990      8.02984355E-02      8.03101699E-02
    5991      8.02866437E-02      8.02983756E-02
    5992      8.02748545E-02      8.02865838E-02
    5993      8.02630679E-02      8.02747946E-02
    5994      8.02512838E-02      8.02630080E-02
    5995      8.02395023E-02      8.02512239E-02
    5996      8.02277234E-02      8.02394424E-02
    5997      8.02159470E-02      8.02276635E-02
    5998      8.02041732E-02      8.02158871E-02
    5999      8.01924020E-02      8.02041134E-02
    6000      8.01806333E-02      8.01923421E-02
    6001      8.01688672E-02      8.01805735E-02
    6002      8.01571037E-02      8.01688074E-02
    6003      8.01453427E-02      8.01570439E-02
    6004      8.01335843E-02      8.01452829E-02
    6005      8.01218284E-02      8.01335245E-02
    6006      8.01100752E-02      8.01217687E-02
    6007      8.00983244E-02      8.01100154E-02
    6008      8.00865763E-02      8.00982647E-02
    6009      8.00748306E-02      8.00865165E-02
    6010      8.00630876E-02      8.00747709E-02
    6011      8.00513471E-02      8.00630279E-02
    6012      8.00396092E-02      8.00512874E-02
    6013      8.00278738E-02      8.00395495E-02
    6014      8.00161409E-02      8.00278141E-02
    6015      8.00044106E-02      8.00160813E-02
    6016      7.99926829E-02      8.00043510E-02
    6017      7.99809577E-02      7.99926233E-02
    6018      7.99692351E-02      7.99808981E-02
    6019      7.99575150E-02      7.99691755E-02
    6020      7.99457975E-02      7.99574555E-02
    6021      7.99340825E-02      7.99457379E-02
    6022      7.99223701E-02      7.99340230E-02
    6023      7.99106602E-02      7.99223105E-02
    6024      7.98989528E-02      7.99106007E-02
    6025      7.98872480E-02      7.98988933E-02
    6026      7.98755458E-02      7.98871885E-02
    6027      7.98638461E-02      7.98754863E-02
    6028      7.98521489E-02      7.98637866E-02
    6029      7.98404543E-02      7.98520895E-02
    6030      7.98287622E-02      7.98403948E-02
    6031      7.98170726E-02      7.98287028E-02
    6032      7.98053856E-02      7.98170132E-02
    6033      7.97937012E-02      7.98053262E-02
    6034      7.97820192E-02      7.97936418E-02
    6035      7.97703398E-02      7.97819598E-02
    6036      7.97586630E-02      7.97702805E-02
    6037      7.97469886E-02      7.97586036E-02
    6038      7.97353168E-02      7.97469293E-02
    6039      7.97236476E-02      7.97352575E-02
    6040      7.97119809E-02      7.97235883E-02
    6041      7.97003167E-02      7.97119215E-02
    6042      7.96886550E-02      7.97002574E-02
    6043      7.96769958E-02      7.96885957E-02
    6044      7.96653392E-02      7.96769366E-02
    6045      7.96536852E-02      7.96652800E-02
    6046      7.96420336E-02      7.96536259E-02
    6047      7.96303846E-02      7.96419744E-02
    6048      7.96187381E-02      7.96303254E-02
    6049      7.96070941E-02      7.96186789E-02
    6050      7.95954526E-02      7.96070349E-02
    6051      7.95838137E-02      7.95953935E-02
    6052      7.95721773E-02      7.95837545E-02
    6053      7.95605434E-02      7.95721182E-02
    6054      7.95489121E-02      7.95604843E-02
    6055      7.95372832E-02      7.95488529E-02
    6056      7.95256569E-02      7.95372241E-02
    6057      7.95140331E-02      7.95255978E-02
    6058      7.95024118E-02      7.95139740E-02
    6059      7.94907930E-02      7.95023527E-02
    6060      7.94791767E-02      7.94907339E-02
    6061      7.94675630E-02      7.94791177E-02
    6062      7.94559518E-02      7.94675040E-02
    6063      7.94443431E-02      7.94558927E-02
    6064      7.94327368E-02      7.94442840E-02
    6065      7.94211332E-02      7.94326778E-02
    6066      7.94095320E-02      7.94210742E-02
    6067      7.93979333E-02      7.94094730E-02
    6068      7.93863371E-02      7.93978743E-02
    6069      7.93747435E-02      7.93862782E-02
    6070      7.93631523E-02      7.93746845E-02
    6071      7.93515637E-02      7.93630934E-02
    6072      7.93399776E-02      7.93515048E-02
    6073      7.93283939E-02      7.93399187E-02
    6074      7.93168128E-02      7.93283350E-02
    6075      7.93052342E-02      7.93167539E-02
    6076      7.92936581E-02      7.93051753E-02
    6077      7.92820845E-02      7.92935992E-02
    6078      7.92705133E-02      7.92820256E-02
    6079      7.92589447E-02      7.92704545E-02
    6080      7.92473786E-02      7.92588859E-02
    6081      7.92358150E-02      7.92473198E-02
    6082      7.92242539E-02      7.92357562E-02
    6083      7.92126952E-02      7.92241951E-02
    6084      7.92011391E-02      7.92126365E-02
    6085      7.91895855E-02      7.92010804E-02
    6086      7.91780344E-02      7.91895268E-02
    6087      7.91664857E-02      7.91779756E-02
    6088      7.91549396E-02      7.91664270E-02
    6089      7.91433959E-02      7.91548809E-02
    6090      7.91318547E-02      7.91433372E-02
    6091      7.91203161E-02      7.91317961E-02
    6092      7.91087799E-02      7.91202574E-02
    6093      7.90972462E-02      7.91087212E-02
    6094      7.90857150E-02      7.90971876E-02
    6095      7.90741863E-02      7.90856564E-02
    6096      7.90626600E-02      7.90741277E-02
    6097      7.90511363E-02      7.90626014E-02
    6098      7.90396150E-02      7.90510777E-02
    6099      7.90280962E-02      7.90395564E-02
    6100      7.90165799E-02      7.90280377E-02
    6101      7.90050661E-02      7.90165214E-02
    6102      7.89935548E-02      7.90050076E-02
    6103      7.89820459E-02      7.89934963E-02
    6104      7.89705396E-02      7.89819874E-02
    6105      7.89590357E-02      7.89704811E-02
    6106      7.89475343E-02      7.89589772E-02
    6107      7.89360353E-02      7.89474758E-02
    6108      7.89245389E-02      7.89359769E-02
    6109      7.89130449E-02      7.89244804E-02
    6110      7.89015534E-02      7.89129865E-02
    6111      7.88900644E-02      7.89014950E-02
    6112      7.88785778E-02      7.88900060E-02
    6113      7.88670937E-02      7.88785194E-02
    6114      7.88556121E-02      7.88670353E-02
    6115      7.88441330E-02      7.88555538E-02
    6116      7.88326563E-02      7.88440746E-02
    6117      7.88211821E-02      7.88325980E-02
    6118      7.88097104E-02      7.88211238E-02
    6119      7.87982411E-02      7.88096521E-02
    6120      7.87867743E-02      7.87981828E-02
    6121      7.87753100E-02      7.87867160E-02
    6122      7.87638481E-02      7.87752517E-02
    6123      7.87523887E-02      7.87637899E-02
    6124      7.87409318E-02      7.87523305E-02
    6125      7.87294773E-02      7.87408736E-02
    6126      7.87180253E-02      7.87294191E-02
    6127      7.87065758E-02      7.87179671E-02
    6128      7.86951287E-02      7.87065176E-02
    6129      7.86836841E-02      7.86950705E-02
    6130      7.86722419E-02      7.86836259E-02
    6131      7.86608022E-02      7.86721837E-02
    6132      7.86493649E-02      7.86607440E-02
    6133      7.86379302E-02      7.86493068E-02
    6134      7.86264978E-02      7.86378720E-02
    6135      7.86150679E-02      7.86264397E-02
    6136      7.86036405E-02      7.86150098E-02
    6137      7.85922155E-02      7.86035824E-02
    6138      7.85807930E-02      7.85921575E-02
    6139      7.85693730E-02      7.85807350E-02
    6140      7.85579554E-02      7.85693149E-02
    6141      7.85465402E-02      7.85578973E-02
    6142      7.85351275E-02      7.85464822E-02
    6143      7.85237172E-02      7.85350695E-02
    6144      7.85123094E-02      7.85236592E-02
    6145      7.85009040E-02      7.85122514E-02
    6146      7.84895011E-02      7.85008461E-02
    6147      7.84781007E-02      7.84894432E-02
    6148      7.84667026E-02      7.84780427E-02
    6149      7.84553070E-02      7.84666447E-02
    6150      7.84439139E-02      7.84552491E-02
    6151      7.84325232E-02      7.84438560E-02
    6152      7.84211350E-02      7.84324653E-02
    6153      7.84097491E-02      7.84210771E-02
    6154      7.83983658E-02      7.84096913E-02
    6155      7.83869848E-02      7.83983079E-02
    6156      7.83756063E-02      7.83869270E-02
    6157      7.83642303E-02      7.83755485E-02
    6158      7.83528567E-02      7.83641725E-02
    6159      7.83414855E-02      7.83527989E-02
    6160      7.83301168E-02      7.83414277E-02
    6161      7.83187504E-02      7.83300590E-02
    6162      7.83073866E-02      7.83186927E-02
    6163      7.82960251E-02      7.83073288E-02
    6164      7.82846661E-02      7.82959674E-02
    6165      7.82733096E-02      7.82846084E-02
    6166      7.82619554E-02      7.82732518E-02
    6167      7.82506037E-02      7.82618977E-02
    6168      7.82392544E-02      7.82505460E-02
    6169      7.82279076E-02      7.82391967E-02
    6170      7.82165631E-02      7.82278499E-02
    6171      7.82052211E-02      7.82165055E-02
    6172      7.81938816E-02      7.82051635E-02
    6173      7.81825444E-02      7.81938239E-02
    6174      7.81712097E-02      7.81824868E-02
    6175      7.81598774E-02      7.81711521E-02
    6176      7.81485475E-02      7.81598198E-02
    6177      7.81372201E-02      7.81484899E-02
    6178      7.81258951E-02      7.81371625E-02
    6179      7.81145725E-02      7.81258375E-02
    6180      7.81032523E-02      7.81145149E-02
    6181      7.80919345E-02      7.81031947E-02
    6182      7.80806192E-02      7.80918770E-02
    6183      7.80693062E-02      7.80805616E-02
    6184      7.80579957E-02      7.80692487E-02
    6185      7.80466876E-02      7.80579382E-02
    6186      7.80353820E-02      7.80466301E-02
    6187      7.80240787E-02      7.80353245E-02
    6188      7.80127778E-02      7.80240212E-02
    6189      7.80014794E-02      7.80127204E-02
    6190      7.79901834E-02      7.80014220E-02
    6191      7.79788898E-02      7.79901260E-02
    6192      7.79675986E-02      7.79788324E-02
    6193      7.79563098E-02      7.79675412E-02
    6194      7.79450234E-02      7.79562524E-02
    6195      7.79337394E-02      7.79449660E-02
    6196      7.79224579E-02      7.79336821E-02
    6197      7.79111787E-02      7.79224005E-02
    6198      7.78999020E-02      7.79111214E-02
    6199      7.78886277E-02      7.78998447E-02
    6200      7.78773557E-02      7.78885703E-02
    6201      7.78660862E-02      7.78772984E-02
    6202      7.78548191E-02      7.78660289E-02
    6203      7.78435543E-02      7.78547618E-02
    6204      7.78322920E-02      7.78434971E-02
    6205      7.78210321E-02      7.78322348E-02
    6206      7.78097746E-02      7.78209749E-02
    6207      7.77985195E-02      7.78097174E-02
    6208      7.77872667E-02      7.77984623E-02
    6209      7.77760164E-02      7.77872095E-02
    6210      7.77647685E-02      7.77759592E-02
    6211      7.77535230E-02      7.77647113E-02
    6212      7.77422799E-02      7.77534658E-02
    6213      7.77310391E-02      7.77422227E-02
    6214      7.77198008E-02      7.77309820E-02
    6215      7.77085648E-02      7.77197436E-02
    6216      7.76973313E-02      7.77085077E-02
    6217      7.76861001E-02      7.76972742E-02
    6218      7.76748714E-02      7.76860430E-02
    6219      7.76636450E-02      7.76748143E-02
    6220      7.76524210E-02      7.76635879E-02
    6221      7.76411994E-02      7.76523639E-02
    6222      7.76299802E-02      7.76411423E-02
    6223      7.76187634E-02      7.76299231E-02
    6224      7.76075489E-02      7.76187063E-02
    6225      7.75963369E-02      7.76074919E-02
    6226      7.75851272E-02      7.75962799E-02
    6227      7.75739199E-02      7.75850702E-02
    6228      7.75627150E-02      7.75738630E-02
    6229      7.75515125E-02      7.75626581E-02
    6230      7.75403124E-02      7.75514556E-02
    6231      7.75291147E-02      7.75402555E-02
    6232      7.75179193E-02      7.75290577E-02
    6233      7.75067263E-02      7.75178624E-02
    6234      7.74955357E-02      7.75066694E-02
    6235      7.74843475E-02      7.74954788E-02
    6236      7.74731616E-02      7.74842906E-02
    6237      7.74619782E-02      7.74731048E-02
    6238      7.74507971E-02      7.74619213E-02
    6239      7.74396184E-02      7.74507402E-02
    6240      7.74284420E-02      7.74395615E-02
    6241      7.74172680E-02      7.74283852E-02
    6242      7.74060964E-02      7.74172112E-02
    6243      7.73949272E-02      7.74060397E-02
    6244      7.73837604E-02      7.73948704E-02
    6245      7.73725959E-02      7.73837036E-02
    6246      7.73614338E-02      7.73725391E-02
    6247      7.73502740E-02      7.73613770E-02
    6248      7.73391167E-02      7.73502173E-02
    6249      7.73279617E-02      7.73390600E-02
    6250      7.73168090E-02      7.73279050E-02
    6251      7.73056588E-02      7.73167524E-02
    6252      7.72945109E-02      7.73056021E-02
    6253      7.72833654E-02      7.72944542E-02
    6254      7.72722222E-02      7.72833087E-02
    6255      7.72610814E-02      7.72721655E-02
    6256      7.72499429E-02      7.72610247E-02
    6257      7.72388069E-02      7.72498863E-02
    6258      7.72276731E-02      7.72387502E-02
    6259      7.72165418E-02      7.72276165E-02
    6260      7.72054128E-02      7.72164852E-02
    6261      7.71942861E-02      7.72053562E-02
    6262      7.71831619E-02      7.71942296E-02
    6263      7.71720399E-02      7.71831053E-02
    6264      7.71609204E-02      7.71719834E-02
    6265      7.71498032E-02      7.71608639E-02
    6266      7.71386883E-02      7.71497467E-02
    6267      7.71275758E-02      7.71386318E-02
    6268      7.71164657E-02      7.71275193E-02
    6269      7.71053579E-02      7.71164092E-02
    6270      7.70942525E-02      7.71053014E-02
    6271      7.70831494E-02      7.70941960E-02
    6272      7.70720487E-02      7.70830929E-02
    6273      7.70609503E-02      7.70719922E-02
    6274      7.70498542E-02      7.70608939E-02
    6275      7.70387606E-02      7.70497978E-02
    6276      7.70276692E-02      7.70387042E-02
    6277      7.70165802E-02      7.70276128E-02
    6278      7.70054936E-02      7.70165239E-02
    6279      7.69944093E-02      7.70054372E-02
    6280      7.69833274E-02      7.69943530E-02
    6281      7.69722478E-02      7.69832710E-02
    6282      7.69611705E-02      7.69721914E-02
    6283      7.69500956E-02      7.69611142E-02
    6284      7.69390230E-02      7.69500393E-02
    6285      7.69279528E-02      7.69389667E-02
    6286      7.69168849E-02      7.69278965E-02
    6287      7.69058194E-02      7.69168286E-02
    6288      7.68947562E-02      7.69057631E-02
    6289      7.68836953E-02      7.68946999E-02
    6290      7.68726368E-02      7.68836391E-02
    6291      7.68615806E-02      7.68725805E-02
    6292      7.68505267E-02      7.68615244E-02
    6293      7.68394752E-02      7.68504705E-02
    6294      7.68284260E-02      7.68394190E-02
    6295      7.68173791E-02      7.68283698E-02
    6296      7.68063346E-02      7.68173230E-02
    6297      7.67952924E-02      7.68062785E-02
    6298      7.67842526E-02      7.67952363E-02
    6299      7.67732151E-02      7.67841965E-02
    6300      7.67621799E-02      7.67731590E-02
    6301      7.67511470E-02      7.67621238E-02
    6302      7.67401165E-02      7.67510909E-02
    6303      7.67290883E-02      7.67400604E-02
    6304      7.67180624E-02      7.67290322E-02
    6305      7.67070389E-02      7.67180064E-02
    6306      7.66960177E-02      7.67069828E-02
    6307      7.66849988E-02      7.66959616E-02
    6308      7.66739822E-02      7.66849428E-02
    6309      7.66629680E-02      7.66739262E-02
    6310      7.66519560E-02      7.66629120E-02
    6311      7.66409464E-02      7.66519001E-02
    6312      7.66299392E-02      7.66408905E-02
    6313      7.66189342E-02      7.66298832E-02
    6314      7.66079316E-02      7.66188783E-02
    6315      7.65969313E-02      7.66078757E-02
    6316      7.65859333E-02      7.65968754E-02
    6317      7.65749376E-02      7.65858774E-02
    6318      7.65639443E-02      7.65748817E-02
    6319      7.65529532E-02      7.65638884E-02
    6320      7.65419645E-02      7.65528973E-02
    6321      7.65309781E-02      7.65419086E-02
    6322      7.65199940E-02      7.65309222E-02
    6323      7.65090122E-02      7.65199382E-02
    6324      7.64980328E-02      7.65089564E-02
    6325      7.64870556E-02      7.64979769E-02
    6326      7.64760808E-02      7.64869998E-02
    6327      7.64651082E-02      7.64760250E-02
    6328      7.64541380E-02      7.64650525E-02
    6329      7.64431701E-02      7.64540823E-02
    6330      7.64322045E-02      7.64431144E-02
    6331      7.64212412E-02      7.64321488E-02
    6332      7.64102803E-02      7.64211855E-02
    6333      7.63993216E-02      7.64102245E-02
    6334      7.63883652E-02      7.63992659E-02
    6335      7.63774112E-02      7.63883095E-02
    6336      7.63664594E-02      7.63773555E-02
    6337      7.63555100E-02      7.63664037E-02
    6338      7.63445628E-02      7.63554543E-02
    6339      7.63336180E-02      7.63445072E-02
    6340      7.63226754E-02      7.63335623E-02
    6341      7.63117352E-02      7.63226198E-02
    6342      7.63007973E-02      7.63116796E-02
    6343      7.62898616E-02      7.63007417E-02
    6344      7.62789283E-02      7.62898060E-02
    6345      7.62679972E-02      7.62788727E-02
    6346      7.62570685E-02      7.62679417E-02
    6347      7.62461421E-02      7.62570129E-02
    6348      7.62352179E-02      7.62460865E-02
    6349      7.62242961E-02      7.62351624E-02
    6350      7.62133765E-02      7.62242405E-02
    6351      7.62024592E-02      7.62133210E-02
    6352      7.61915443E-02      7.62024037E-02
    6353      7.61806316E-02      7.61914888E-02
    6354      7.61697212E-02      7.61805761E-02
    6355      7.61588131E-02      7.61696657E-02
    6356      7.61479073E-02      7.61587577E-02
    6357      7.61370038E-02      7.61478519E-02
    6358      7.61261026E-02      7.61369484E-02
    6359      7.61152036E-02      7.61260472E-02
    6360      7.61043070E-02      7.61151482E-02
    6361      7.60934126E-02      7.61042516E-02
    6362      7.60825206E-02      7.60933573E-02
    6363      7.60716308E-02      7.60824652E-02
    6364      7.60607433E-02      7.60715754E-02
    6365      7.60498581E-02      7.60606879E-02
    6366      7.60389751E-02      7.60498027E-02
    6367      7.60280945E-02      7.60389198E-02
    6368      7.60172161E-02      7.60280392E-02
    6369      7.60063400E-02      7.60171608E-02
    6370      7.59954662E-02      7.60062847E-02
    6371      7.59845947E-02      7.59954110E-02
    6372      7.59737255E-02      7.59845394E-02
    6373      7.59628585E-02      7.59736702E-02
    6374      7.59519938E-02      7.59628033E-02
    6375      7.59411314E-02      7.59519386E-02
    6376      7.59302713E-02      7.59410762E-02
    6377      7.59194134E-02      7.59302161E-02
    6378      7.59085578E-02      7.59193582E-02
    6379      7.58977045E-02      7.59085027E-02
    6380      7.58868535E-02      7.58976494E-02
    6381      7.58760047E-02      7.58867983E-02
    6382      7.58651583E-02      7.58759496E-02
    6383      7.58543140E-02      7.58651031E-02
    6384      7.58434721E-02      7.58542589E-02
    6385      7.58326324E-02      7.58434170E-02
    6386      7.58217950E-02      7.58325773E-02
    6387      7.58109599E-02      7.58217399E-02
    6388      7.58001270E-02      7.58109048E-02
    6389      7.57892964E-02      7.58000720E-02
    6390      7.57784681E-02      7.57892414E-02
    6391      7.57676420E-02      7.57784131E-02
    6392      7.57568183E-02      7.57675870E-02
    6393      7.57459967E-02      7.57567632E-02
    6394      7.57351775E-02      7.57459417E-02
    6395      7.57243604E-02      7.57351225E-02
    6396      7.57135457E-02      7.57243055E-02
    6397      7.57027332E-02      7.57134907E-02
    6398      7.56919230E-02      7.57026783E-02
    6399      7.56811151E-02      7.56918681E-02
    6400      7.56703094E-02      7.56810601E-02
    6401      7.56595059E-02      7.56702544E-02
    6402      7.56487047E-02      7.56594510E-02
    6403      7.56379058E-02      7.56486498E-02
    6404      7.56271092E-02      7.56378509E-02
    6405      7.56163148E-02      7.56270543E-02
    6406      7.56055226E-02      7.56162599E-02
    6407      7.55947327E-02      7.56054677E-02
    6408      7.55839451E-02      7.55946779E-02
    6409      7.55731597E-02      7.55838902E-02
    6410      7.55623766E-02      7.55731049E-02
    6411      7.55515957E-02      7.55623217E-02
    6412      7.55408170E-02      7.55515409E-02
    6413      7.55300407E-02      7.55407623E-02
    6414      7.55192665E-02      7.55299859E-02
    6415      7.55084947E-02      7.55192118E-02
    6416      7.54977250E-02      7.55084399E-02
    6417      7.54869577E-02      7.54976703E-02
    6418      7.54761925E-02      7.54869029E-02
    6419      7.54654296E-02      7.54761378E-02
    6420      7.54546690E-02      7.54653749E-02
    6421      7.54439106E-02      7.54546143E-02
    6422      7.54331545E-02      7.54438559E-02
    6423      7.54224006E-02      7.54330998E-02
    6424      7.54116489E-02      7.54223459E-02
    6425      7.54008995E-02      7.54115942E-02
    6426      7.53901523E-02      7.54008448E-02
    6427      7.53794074E-02      7.53900977E-02
    6428      7.53686647E-02      7.53793528E-02
    6429      7.53579242E-02      7.53686101E-02
    6430      7.53471860E-02      7.53578696E-02
    6431      7.53364501E-02      7.53471314E-02
    6432      7.53257163E-02      7.53363955E-02
    6433      7.53149848E-02      7.53256618E-02
    6434      7.53042556E-02      7.53149303E-02
    6435      7.52935285E-02      7.53042010E-02
    6436      7.52828038E-02      7.52934740E-02
    6437      7.52720812E-02      7.52827492E-02
    6438      7.52613609E-02      7.52720267E-02
    6439      7.52506428E-02      7.52613064E-02
    6440      7.52399269E-02      7.52505883E-02
    6441      7.52292133E-02      7.52398725E-02
    6442      7.52185019E-02      7.52291589E-02
    6443      7.52077928E-02      7.52184475E-02
    6444      7.51970858E-02      7.52077383E-02
    6445      7.51863811E-02      7.51970314E-02
    6446      7.51756787E-02      7.51863267E-02
    6447      7.51649784E-02      7.51756243E-02
    6448      7.51542804E-02      7.51649240E-02
    6449      7.51435846E-02      7.51542260E-02
    6450      7.51328911E-02      7.51435303E-02
    6451      7.51221997E-02      7.51328367E-02
    6452      7.51115106E-02      7.51221454E-02
    6453      7.51008237E-02      7.51114563E-02
    6454      7.50901391E-02      7.51007694E-02
    6455      7.50794566E-02      7.50900847E-02
    6456      7.50687764E-02      7.50794023E-02
    6457      7.50580984E-02      7.50687221E-02
    6458      7.50474226E-02      7.50580441E-02
    6459      7.50367491E-02      7.50473684E-02
    6460      7.50260777E-02      7.50366948E-02
    6461      7.50154086E-02      7.50260235E-02
    6462      7.50047417E-02      7.50153544E-02
    6463      7.49940770E-02      7.50046875E-02
    6464      7.49834145E-02      7.49940228E-02
    6465      7.49727543E-02      7.49833603E-02
    6466      7.49620963E-02      7.49727001E-02
    6467      7.49514404E-02      7.49620421E-02
    6468      7.49407868E-02      7.49513863E-02
    6469      7.49301354E-02      7.49407327E-02
    6470      7.49194862E-02      7.49300813E-02
    6471      7.49088393E-02      7.49194321E-02
    6472      7.48981945E-02      7.49087851E-02
    6473      7.48875520E-02      7.48981404E-02
    6474      7.48769116E-02      7.48874979E-02
    6475      7.48662735E-02      7.48768575E-02
    6476      7.48556376E-02      7.48662194E-02
    6477      7.48450038E-02      7.48555835E-02
    6478      7.48343723E-02      7.48449498E-02
    6479      7.48237430E-02      7.48343183E-02
    6480      7.48131159E-02      7.48236890E-02
    6481      7.48024911E-02      7.48130619E-02
    6482      7.47918684E-02      7.48024370E-02
    6483      7.47812479E-02      7.47918144E-02
    6484      7.47706296E-02      7.47811939E-02
    6485      7.47600135E-02      7.47705756E-02
    6486      7.47493997E-02      7.47599596E-02
    6487      7.47387880E-02      7.47493457E-02
    6488      7.47281785E-02      7.47387340E-02
    6489      7.47175712E-02      7.47281246E-02
    6490      7.47069662E-02      7.47175173E-02
    6491      7.46963633E-02      7.47069123E-02
    6492      7.46857626E-02      7.46963094E-02
    6493      7.46751641E-02      7.46857087E-02
    6494      7.46645679E-02      7.46751103E-02
    6495      7.46539738E-02      7.46645140E-02
    6496      7.46433819E-02      7.46539199E-02
    6497      7.46327922E-02      7.46433280E-02
    6498      7.46222047E-02      7.46327384E-02
    6499      7.46116194E-02      7.46221509E-02
    6500      7.46010363E-02      7.46115656E-02
    6501      7.45904553E-02      7.46009825E-02
    6502      7.45798766E-02      7.45904016E-02
    6503      7.45693001E-02      7.45798228E-02
    6504      7.45587257E-02      7.45692463E-02
    6505      7.45481536E-02      7.45586720E-02
    6506      7.45375836E-02      7.45480998E-02
    6507      7.45270158E-02      7.45375298E-02
    6508      7.45164502E-02      7.45269621E-02
    6509      7.45058868E-02      7.45163965E-02
    6510      7.44953256E-02      7.45058331E-02
    6511      7.44847665E-02      7.44952719E-02
    6512      7.44742097E-02      7.44847128E-02
    6513      7.44636550E-02      7.44741560E-02
    6514      7.44531025E-02      7.44636013E-02
    6515      7.44425522E-02      7.44530489E-02
    6516      7.44320041E-02      7.44424986E-02
    6517      7.44214581E-02      7.44319505E-02
    6518      7.44109144E-02      7.44214045E-02
    6519      7.44003728E-02      7.44108608E-02
    6520      7.43898334E-02      7.44003192E-02
    6521      7.43792962E-02      7.43897798E-02
    6522      7.43687611E-02      7.43792426E-02
    6523      7.43582283E-02      7.43687076E-02
    6524      7.43476976E-02      7.43581747E-02
    6525      7.43371691E-02      7.43476440E-02
    6526      7.43266427E-02      7.43371155E-02
    6527      7.43161186E-02      7.43265892E-02
    6528      7.43055966E-02      7.43160651E-02
    6529      7.42950767E-02      7.43055431E-02
    6530      7.42845591E-02      7.42950233E-02
    6531      7.42740436E-02      7.42845056E-02
    6532      7.42635303E-02      7.42739902E-02
    6533      7.42530192E-02      7.42634769E-02
    6534      7.42425103E-02      7.42529658E-02
    6535      7.42320035E-02      7.42424568E-02
    6536      7.42214988E-02      7.42319501E-02
    6537      7.42109964E-02      7.42214454E-02
    6538      7.42004961E-02      7.42109430E-02
    6539      7.41899980E-02      7.42004427E-02
    6540      7.41795021E-02      7.41899446E-02
    6541      7.41690083E-02      7.41794487E-02
    6542      7.41585167E-02      7.41689549E-02
    6543      7.41480272E-02      7.41584633E-02
    6544      7.41375399E-02      7.41479739E-02
    6545      7.41270548E-02      7.41374866E-02
    6546      7.41165718E-02      7.41270015E-02
    6547      7.41060910E-02      7.41165185E-02
    6548      7.40956124E-02      7.41060378E-02
    6549      7.40851359E-02      7.40955591E-02
    6550      7.40746616E-02      7.40850827E-02
    6551      7.40641894E-02      7.40746083E-02
    6552      7.40537194E-02      7.40641362E-02
    6553      7.40432516E-02      7.40536662E-02
    6554      7.40327859E-02      7.40431984E-02
    6555      7.40223224E-02      7.40327327E-02
    6556      7.40118610E-02      7.40222692E-02
    6557      7.40014018E-02      7.40118078E-02
    6558      7.39909447E-02      7.40013486E-02
    6559      7.39804898E-02      7.39908916E-02
    6560      7.39700371E-02      7.39804367E-02
    6561      7.39595865E-02      7.39699839E-02
    6562      7.39491380E-02      7.39595333E-02
    6563      7.39386917E-02      7.39490849E-02
    6564      7.39282476E-02      7.39386386E-02
    6565      7.39178056E-02      7.39281945E-02
    6566      7.39073657E-02      7.39177525E-02
    6567      7.38969281E-02      7.39073127E-02
    6568      7.38864925E-02      7.38968750E-02
    6569      7.38760591E-02      7.38864395E-02
    6570      7.38656279E-02      7.38760061E-02
    6571      7.38551987E-02      7.38655748E-02
    6572      7.38447718E-02      7.38551457E-02
    6573      7.38343470E-02      7.38447188E-02
    6574      7.38239243E-02      7.38342940E-02
    6575      7.38135038E-02      7.38238713E-02
    6576      7.38030854E-02      7.38134508E-02
    6577      7.37926692E-02      7.38030324E-02
    6578      7.37822551E-02      7.37926162E-02
    6579      7.37718431E-02      7.37822021E-02
    6580      7.37614333E-02      7.37717902E-02
    6581      7.37510256E-02      7.37613804E-02
    6582      7.37406201E-02      7.37509727E-02
    6583      7.37302167E-02      7.37405672E-02
    6584      7.37198154E-02      7.37301638E-02
    6585      7.37094163E-02      7.37197626E-02
    6586      7.36990193E-02      7.37093634E-02
    6587      7.36886245E-02      7.36989665E-02
    6588      7.36782318E-02      7.36885716E-02
    6589      7.36678412E-02      7.36781789E-02
    6590      7.36574527E-02      7.36677884E-02
    6591      7.36470664E-02      7.36573999E-02
    6592      7.36366823E-02      7.36470136E-02
    6593      7.36263002E-02      7.36366295E-02
    6594      7.36159203E-02      7.36262475E-02
    6595      7.36055425E-02      7.36158676E-02
    6596      7.35951669E-02      7.36054898E-02
    6597      7.35847934E-02      7.35951141E-02
    6598      7.35744220E-02      7.35847406E-02
    6599      7.35640527E-02      7.35743693E-02
    6600      7.35536856E-02      7.35640000E-02
    6601      7.35433206E-02      7.35536329E-02
    6602      7.35329577E-02      7.35432679E-02
    6603      7.35225970E-02      7.35329050E-02
    6604      7.35122383E-02      7.35225443E-02
    6605      7.35018818E-02      7.35121857E-02
    6606      7.34915275E-02      7.35018292E-02
    6607      7.34811752E-02      7.34914748E-02
    6608      7.34708251E-02      7.34811226E-02
    6609      7.34604771E-02      7.34707725E-02
    6610      7.34501312E-02      7.34604245E-02
    6611      7.34397874E-02      7.34500786E-02
