   1.24287000E-02   1.79222003E-02
   1.43406000E-02   1.81775000E-02
   1.98915992E-02   1.83556005E-02
   4.21957020E-03   2.10018009E-02
   2.57543009E-03   2.11053994E-02
   3.57864005E-03   2.11370997E-02
   2.17263005E-04   2.13226005E-02
   2.53807986E-04   2.13290006E-02
   8.09639983E-04   2.16039997E-02
   4.45777987E-04   2.16371994E-02
   6.12048025E-04   2.16425005E-02
   2.53005001E-05   2.16930993E-02
   2.93169996E-05   2.16937009E-02
   3.53413016E-05   2.16987003E-02
   2.03502993E-03   1.84327997E-02
   4.43832986E-02   1.86109003E-02
   2.01606005E-03   2.12571006E-02
   6.60224003E-04   2.13606991E-02
   6.69116015E-03   2.13923994E-02
   2.73081998E-04   2.15779003E-02
   9.46165004E-04   2.15843003E-02
   3.73101997E-04   2.18592994E-02
   1.12453003E-04   2.18924992E-02
   1.11127004E-03   2.18978003E-02
   3.17261984E-05   2.19484009E-02
   1.08437998E-04   2.19490007E-02
   1.60638992E-05   2.19540000E-02
   2.29224991E-02   1.87890008E-02
   2.77353008E-03   2.14351993E-02
   6.58675004E-03   2.15387996E-02
   7.07955984E-03   2.15705000E-02
   1.14177004E-03   2.17560008E-02
   1.07064995E-03   2.17624009E-02
   5.12451981E-04   2.20373999E-02
   1.10481004E-03   2.20705997E-02
   1.18153996E-03   2.20759008E-02
   1.32532004E-04   2.21264996E-02
   1.22894999E-04   2.21270993E-02
   2.20883994E-05   2.21321005E-02
   3.53001000E-04   2.40813997E-02
   3.65462998E-04   2.41850000E-02
   5.02810988E-04   2.42167003E-02
   2.85143997E-05   2.44021993E-02
   3.25299989E-05   2.44085994E-02
   1.34938004E-04   2.46836003E-02
   6.34518001E-05   2.47168001E-02
   8.59411011E-05   2.47220993E-02
   3.21273001E-06   2.47726999E-02
   3.61438993E-06   2.47732997E-02
   6.02393993E-06   2.47783009E-02
   5.14048988E-05   2.42886003E-02
   1.00764004E-03   2.43203007E-02
   3.17261001E-05   2.45057996E-02
   1.10845998E-04   2.45123003E-02
   6.78712968E-05   2.47872006E-02
   1.72693999E-05   2.48204004E-02
   1.67468999E-04   2.48256996E-02
   3.61441994E-06   2.48763002E-02
   1.28514002E-05   2.48769000E-02
   2.81112011E-06   2.48818994E-02
   5.48157026E-04   2.43519004E-02
   1.40147007E-04   2.45375000E-02
   1.28101994E-04   2.45439000E-02
   9.31668983E-05   2.48188991E-02
   1.69473002E-04   2.48521008E-02
   1.83116004E-04   2.48572994E-02
   1.64645007E-05   2.49080006E-02
   1.48585004E-05   2.49086004E-02
   4.01585021E-06   2.49135997E-02
   1.60640993E-05   2.47294996E-02
   5.22098981E-06   2.50043999E-02
   5.22098981E-06   2.50375997E-02
   2.24898995E-05   2.50429008E-02
   1.60641002E-06   2.50940993E-02
   4.01612994E-07   2.50991005E-02
   4.17417004E-06   2.47358996E-02
