   8.23144987E-02   1.11557997E-03
   8.60821009E-02   1.14849000E-03
  0.168837994       1.14880002E-03
   1.26142995E-02   1.19814998E-03
   1.44974999E-02   1.18140003E-03
  0.375508010       1.18171005E-03
   5.99322980E-03   1.23106001E-03
  0.214212999       1.18201994E-03
   1.17656998E-02   1.23137003E-03
   4.81077994E-04   1.28072000E-03
       -1137       -1137
  0.331220001       2.60199995E-05
  0.656589985       2.63300008E-05
   1.20110000E-02   7.56800000E-05
       -1137       -1137
  0.999997020       4.27699997E-05
       -1137       -1137
  0.999997020       4.24600003E-05
       -1137       -1137
          -1          -1
