

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+07 eV

  Only inner phase shifts are tabulated

      L       Phase(spin UP)     Phase(spin DOWN)
  -----------------------------------------------
       0     -1.08777611E-02      0.00000000E+00
       1     -2.61299438E-05     -9.98020282E-03
       2     -4.54477504E-08     -2.37844762E-05
       3     -6.09456190E-11     -4.13043755E-08
       4     -6.76646489E-14     -5.53566585E-11


  *** Scattering amplitudes and differential cross section ***

    Angle      DCS       Asymmetry    Direct amplitude       Spin-flip amplitude     error
    (deg)   (cm**2/sr)                      (cm)                    (cm)
  -------------------------------------------------------------------------------------------
  6.600E+00 9.94399E-21  0.000E+00 (-2.367E-13,-9.957E-11) (-1.209E-14,-5.469E-12)  1.00E-07
  6.700E+00 9.37117E-21  0.000E+00 ( 7.954E-13,-9.665E-11) ( 4.525E-14,-5.389E-12)  1.00E-07
  6.800E+00 8.83923E-21  0.000E+00 ( 1.753E-12,-9.385E-11) ( 1.001E-13,-5.312E-12)  1.00E-07
  6.900E+00 8.34470E-21  0.000E+00 ( 2.643E-12,-9.116E-11) ( 1.527E-13,-5.236E-12)  1.00E-07
  7.000E+00 7.88448E-21  0.000E+00 ( 3.469E-12,-8.858E-11) ( 2.030E-13,-5.161E-12)  1.00E-07
  7.100E+00 7.45573E-21  0.000E+00 ( 4.235E-12,-8.609E-11) ( 2.512E-13,-5.088E-12)  1.00E-07
  7.200E+00 7.05589E-21  0.000E+00 ( 4.947E-12,-8.370E-11) ( 2.973E-13,-5.017E-12)  1.00E-07
  7.300E+00 6.68266E-21  0.000E+00 ( 5.607E-12,-8.140E-11) ( 3.416E-13,-4.947E-12)  1.00E-07
  7.400E+00 6.33393E-21  0.000E+00 ( 6.220E-12,-7.919E-11) ( 3.840E-13,-4.879E-12)  1.00E-07
  7.500E+00 6.00780E-21  0.000E+00 ( 6.789E-12,-7.706E-11) ( 4.247E-13,-4.812E-12)  1.00E-07
  7.600E+00 5.70251E-21  0.000E+00 ( 7.316E-12,-7.501E-11) ( 4.638E-13,-4.747E-12)  1.00E-07
  7.700E+00 5.41649E-21  0.000E+00 ( 7.805E-12,-7.303E-11) ( 5.012E-13,-4.683E-12)  1.00E-07
  7.800E+00 5.14829E-21  0.000E+00 ( 8.258E-12,-7.112E-11) ( 5.372E-13,-4.620E-12)  1.00E-07
  7.900E+00 4.89660E-21  0.000E+00 ( 8.678E-12,-6.928E-11) ( 5.717E-13,-4.558E-12)  1.00E-07
  8.000E+00 4.66019E-21  0.000E+00 ( 9.066E-12,-6.751E-11) ( 6.048E-13,-4.498E-12)  1.00E-07
  8.100E+00 4.43798E-21  0.000E+00 ( 9.426E-12,-6.580E-11) ( 6.366E-13,-4.439E-12)  1.00E-07
  8.200E+00 4.22895E-21  0.000E+00 ( 9.758E-12,-6.414E-11) ( 6.672E-13,-4.381E-12)  1.00E-07
  8.300E+00 4.03216E-21  0.000E+00 ( 1.006E-11,-6.254E-11) ( 6.965E-13,-4.324E-12)  1.00E-07
  8.400E+00 3.84676E-21  0.000E+00 ( 1.035E-11,-6.100E-11) ( 7.247E-13,-4.268E-12)  1.00E-07
  8.500E+00 3.67197E-21  0.000E+00 ( 1.061E-11,-5.951E-11) ( 7.518E-13,-4.214E-12)  1.00E-07
  8.600E+00 3.50706E-21  0.000E+00 ( 1.085E-11,-5.806E-11) ( 7.779E-13,-4.160E-12)  1.00E-07
  8.700E+00 3.35138E-21  0.000E+00 ( 1.107E-11,-5.667E-11) ( 8.029E-13,-4.108E-12)  1.00E-07
  8.800E+00 3.20430E-21  0.000E+00 ( 1.127E-11,-5.532E-11) ( 8.270E-13,-4.056E-12)  1.00E-07
  8.900E+00 3.06526E-21  0.000E+00 ( 1.145E-11,-5.401E-11) ( 8.501E-13,-4.006E-12)  1.00E-07
  9.000E+00 2.93373E-21  0.000E+00 ( 1.162E-11,-5.275E-11) ( 8.724E-13,-3.956E-12)  1.00E-07
  9.100E+00 2.80924E-21  0.000E+00 ( 1.178E-11,-5.152E-11) ( 8.938E-13,-3.907E-12)  1.00E-07
  9.200E+00 2.69133E-21  0.000E+00 ( 1.192E-11,-5.033E-11) ( 9.143E-13,-3.859E-12)  1.00E-07
  9.300E+00 2.57959E-21  0.000E+00 ( 1.204E-11,-4.918E-11) ( 9.341E-13,-3.813E-12)  1.00E-07
  9.400E+00 2.47363E-21  0.000E+00 ( 1.216E-11,-4.807E-11) ( 9.531E-13,-3.766E-12)  1.00E-07
  9.500E+00 2.37310E-21  0.000E+00 ( 1.226E-11,-4.699E-11) ( 9.714E-13,-3.721E-12)  1.00E-07
  9.600E+00 2.27767E-21  0.000E+00 ( 1.235E-11,-4.594E-11) ( 9.890E-13,-3.677E-12)  1.00E-07
  9.700E+00 2.18702E-21  0.000E+00 ( 1.243E-11,-4.492E-11) ( 1.006E-12,-3.633E-12)  1.00E-07
  9.800E+00 2.10087E-21  0.000E+00 ( 1.251E-11,-4.394E-11) ( 1.022E-12,-3.590E-12)  1.00E-07
  9.900E+00 2.01896E-21  0.000E+00 ( 1.257E-11,-4.298E-11) ( 1.038E-12,-3.548E-12)  1.00E-07
  1.000E+01 1.94103E-21  0.000E+00 ( 1.262E-11,-4.205E-11) ( 1.053E-12,-3.506E-12)  1.00E-07
  1.025E+01 1.76218E-21  0.000E+00 ( 1.272E-11,-3.984E-11) ( 1.088E-12,-3.406E-12)  1.00E-07
  1.050E+01 1.60361E-21  0.000E+00 ( 1.278E-11,-3.779E-11) ( 1.120E-12,-3.310E-12)  1.00E-07
  1.075E+01 1.46263E-21  0.000E+00 ( 1.281E-11,-3.587E-11) ( 1.149E-12,-3.217E-12)  1.00E-07
  1.100E+01 1.33693E-21  0.000E+00 ( 1.280E-11,-3.409E-11) ( 1.175E-12,-3.129E-12)  1.00E-07
  1.125E+01 1.22456E-21  0.000E+00 ( 1.277E-11,-3.242E-11) ( 1.199E-12,-3.044E-12)  1.00E-07
  1.150E+01 1.12386E-21  0.000E+00 ( 1.271E-11,-3.085E-11) ( 1.221E-12,-2.962E-12)  1.00E-07
  1.175E+01 1.03338E-21  0.000E+00 ( 1.264E-11,-2.939E-11) ( 1.240E-12,-2.883E-12)  1.00E-07
  1.200E+01 9.51915E-22  0.000E+00 ( 1.255E-11,-2.802E-11) ( 1.258E-12,-2.808E-12)  1.00E-07
  1.225E+01 8.78391E-22  0.000E+00 ( 1.244E-11,-2.673E-11) ( 1.273E-12,-2.735E-12)  1.00E-07
  1.250E+01 8.11896E-22  0.000E+00 ( 1.233E-11,-2.552E-11) ( 1.288E-12,-2.665E-12)  1.00E-07
  1.275E+01 7.51635E-22  0.000E+00 ( 1.220E-11,-2.438E-11) ( 1.300E-12,-2.597E-12)  1.00E-07
  1.300E+01 6.96916E-22  0.000E+00 ( 1.207E-11,-2.330E-11) ( 1.312E-12,-2.532E-12)  1.00E-07
  1.325E+01 6.47135E-22  0.000E+00 ( 1.193E-11,-2.229E-11) ( 1.322E-12,-2.469E-12)  1.00E-07
  1.350E+01 6.01765E-22  0.000E+00 ( 1.179E-11,-2.134E-11) ( 1.331E-12,-2.408E-12)  1.00E-07
  1.375E+01 5.60342E-22  0.000E+00 ( 1.164E-11,-2.043E-11) ( 1.338E-12,-2.349E-12)  1.00E-07
  1.400E+01 5.22459E-22  0.000E+00 ( 1.149E-11,-1.958E-11) ( 1.345E-12,-2.293E-12)  1.00E-07
  1.425E+01 4.87757E-22  0.000E+00 ( 1.134E-11,-1.877E-11) ( 1.351E-12,-2.238E-12)  1.00E-07
  1.450E+01 4.55919E-22  0.000E+00 ( 1.118E-11,-1.801E-11) ( 1.356E-12,-2.185E-12)  1.00E-07
  1.475E+01 4.26665E-22  0.000E+00 ( 1.102E-11,-1.728E-11) ( 1.361E-12,-2.134E-12)  1.00E-07
  1.500E+01 3.99745E-22  0.000E+00 ( 1.087E-11,-1.660E-11) ( 1.364E-12,-2.084E-12)  1.00E-07
  1.525E+01 3.74939E-22  0.000E+00 ( 1.071E-11,-1.595E-11) ( 1.367E-12,-2.036E-12)  1.00E-07
  1.550E+01 3.52048E-22  0.000E+00 ( 1.055E-11,-1.533E-11) ( 1.369E-12,-1.990E-12)  1.00E-07
  1.575E+01 3.30898E-22  0.000E+00 ( 1.039E-11,-1.474E-11) ( 1.371E-12,-1.945E-12)  1.00E-07
  1.600E+01 3.11330E-22  0.000E+00 ( 1.024E-11,-1.418E-11) ( 1.372E-12,-1.901E-12)  1.00E-07
  1.625E+01 2.93204E-22  0.000E+00 ( 1.008E-11,-1.364E-11) ( 1.373E-12,-1.858E-12)  1.00E-07
  1.650E+01 2.76394E-22  0.000E+00 ( 9.931E-12,-1.314E-11) ( 1.373E-12,-1.817E-12)  1.00E-07
  1.675E+01 2.60785E-22  0.000E+00 ( 9.780E-12,-1.265E-11) ( 1.373E-12,-1.777E-12)  1.00E-07
  1.700E+01 2.46275E-22  0.000E+00 ( 9.629E-12,-1.219E-11) ( 1.373E-12,-1.738E-12)  1.00E-07
  1.725E+01 2.32773E-22  0.000E+00 ( 9.481E-12,-1.175E-11) ( 1.372E-12,-1.701E-12)  1.00E-07
  1.750E+01 2.20195E-22  0.000E+00 ( 9.335E-12,-1.133E-11) ( 1.370E-12,-1.664E-12)  1.00E-07
  1.775E+01 2.08465E-22  0.000E+00 ( 9.190E-12,-1.093E-11) ( 1.369E-12,-1.629E-12)  1.00E-07
  1.800E+01 1.97515E-22  0.000E+00 ( 9.048E-12,-1.055E-11) ( 1.367E-12,-1.594E-12)  1.00E-07
  1.825E+01 1.87284E-22  0.000E+00 ( 8.907E-12,-1.018E-11) ( 1.365E-12,-1.561E-12)  1.00E-07
  1.850E+01 1.77715E-22  0.000E+00 ( 8.769E-12,-9.830E-12) ( 1.362E-12,-1.528E-12)  1.00E-07
  1.875E+01 1.68757E-22  0.000E+00 ( 8.633E-12,-9.494E-12) ( 1.359E-12,-1.496E-12)  1.00E-07
  1.900E+01 1.60363E-22  0.000E+00 ( 8.499E-12,-9.173E-12) ( 1.357E-12,-1.465E-12)  1.00E-07
  1.925E+01 1.52492E-22  0.000E+00 ( 8.367E-12,-8.865E-12) ( 1.353E-12,-1.435E-12)  1.00E-07
  1.950E+01 1.45103E-22  0.000E+00 ( 8.238E-12,-8.570E-12) ( 1.350E-12,-1.406E-12)  1.00E-07
  1.975E+01 1.38162E-22  0.000E+00 ( 8.111E-12,-8.287E-12) ( 1.347E-12,-1.377E-12)  1.00E-07
  2.000E+01 1.31637E-22  0.000E+00 ( 7.986E-12,-8.015E-12) ( 1.343E-12,-1.349E-12)  1.00E-07
  2.025E+01 1.25498E-22  0.000E+00 ( 7.863E-12,-7.755E-12) ( 1.339E-12,-1.322E-12)  1.00E-07
  2.050E+01 1.19716E-22  0.000E+00 ( 7.742E-12,-7.504E-12) ( 1.335E-12,-1.295E-12)  1.00E-07
  2.075E+01 1.14269E-22  0.000E+00 ( 7.623E-12,-7.264E-12) ( 1.331E-12,-1.270E-12)  1.00E-07
  2.100E+01 1.09131E-22  0.000E+00 ( 7.507E-12,-7.033E-12) ( 1.327E-12,-1.245E-12)  1.00E-07
  2.125E+01 1.04283E-22  0.000E+00 ( 7.393E-12,-6.811E-12) ( 1.323E-12,-1.220E-12)  1.00E-07
  2.150E+01 9.97047E-23 -1.765E-04 ( 7.281E-12,-6.598E-12) ( 1.318E-12,-1.196E-12)  1.00E-07
  2.175E+01 9.53781E-23 -1.856E-04 ( 7.170E-12,-6.392E-12) ( 1.314E-12,-1.173E-12)  1.00E-07
  2.200E+01 9.12868E-23 -1.949E-04 ( 7.062E-12,-6.195E-12) ( 1.309E-12,-1.150E-12)  1.00E-07
  2.225E+01 8.74154E-23 -2.044E-04 ( 6.956E-12,-6.004E-12) ( 1.305E-12,-1.128E-12)  1.00E-07
  2.250E+01 8.37497E-23 -2.142E-04 ( 6.852E-12,-5.821E-12) ( 1.300E-12,-1.106E-12)  1.00E-07
  2.275E+01 8.02768E-23 -2.242E-04 ( 6.750E-12,-5.645E-12) ( 1.295E-12,-1.085E-12)  1.00E-07
  2.300E+01 7.69844E-23 -2.344E-04 ( 6.649E-12,-5.475E-12) ( 1.290E-12,-1.064E-12)  1.00E-07
  2.325E+01 7.38612E-23 -2.449E-04 ( 6.551E-12,-5.311E-12) ( 1.286E-12,-1.044E-12)  1.00E-07
  2.350E+01 7.08970E-23 -2.556E-04 ( 6.454E-12,-5.153E-12) ( 1.281E-12,-1.024E-12)  1.00E-07
  2.375E+01 6.80819E-23 -2.665E-04 ( 6.360E-12,-5.000E-12) ( 1.276E-12,-1.004E-12)  1.00E-07
  2.400E+01 6.54070E-23 -2.777E-04 ( 6.267E-12,-4.853E-12) ( 1.271E-12,-9.854E-13)  1.00E-07
  2.425E+01 6.28640E-23 -2.891E-04 ( 6.175E-12,-4.711E-12) ( 1.265E-12,-9.669E-13)  1.00E-07
  2.450E+01 6.04449E-23 -3.007E-04 ( 6.086E-12,-4.574E-12) ( 1.260E-12,-9.488E-13)  1.00E-07
  2.475E+01 5.81427E-23 -3.126E-04 ( 5.998E-12,-4.442E-12) ( 1.255E-12,-9.310E-13)  1.00E-07
  2.500E+01 5.59504E-23 -3.248E-04 ( 5.911E-12,-4.314E-12) ( 1.250E-12,-9.137E-13)  1.00E-07
  2.550E+01 5.18711E-23 -3.497E-04 ( 5.744E-12,-4.071E-12) ( 1.240E-12,-8.802E-13)  1.00E-07
  2.600E+01 4.81616E-23 -3.757E-04 ( 5.582E-12,-3.844E-12) ( 1.229E-12,-8.480E-13)  1.00E-07
  2.650E+01 4.47818E-23 -4.026E-04 ( 5.426E-12,-3.631E-12) ( 1.219E-12,-8.172E-13)  1.00E-07
  2.700E+01 4.16970E-23 -4.305E-04 ( 5.276E-12,-3.432E-12) ( 1.208E-12,-7.876E-13)  1.00E-07
  2.750E+01 3.88765E-23 -4.594E-04 ( 5.131E-12,-3.246E-12) ( 1.198E-12,-7.593E-13)  1.00E-07
  2.800E+01 3.62934E-23 -4.893E-04 ( 4.992E-12,-3.071E-12) ( 1.187E-12,-7.320E-13)  1.00E-07
  2.850E+01 3.39238E-23 -5.202E-04 ( 4.857E-12,-2.907E-12) ( 1.176E-12,-7.059E-13)  1.00E-07
  2.900E+01 3.17468E-23 -5.520E-04 ( 4.727E-12,-2.752E-12) ( 1.166E-12,-6.807E-13)  1.00E-07
  2.950E+01 2.97436E-23 -5.849E-04 ( 4.602E-12,-2.607E-12) ( 1.156E-12,-6.565E-13)  1.00E-07
  3.000E+01 2.78978E-23 -6.187E-04 ( 4.481E-12,-2.471E-12) ( 1.145E-12,-6.332E-13)  1.00E-07
  3.050E+01 2.61946E-23 -6.536E-04 ( 4.365E-12,-2.342E-12) ( 1.135E-12,-6.108E-13)  1.00E-07
  3.100E+01 2.46208E-23 -6.894E-04 ( 4.252E-12,-2.221E-12) ( 1.124E-12,-5.892E-13)  1.00E-07
  3.150E+01 2.31648E-23 -7.263E-04 ( 4.143E-12,-2.106E-12) ( 1.114E-12,-5.684E-13)  1.00E-07
  3.200E+01 2.18159E-23 -7.642E-04 ( 4.038E-12,-1.998E-12) ( 1.104E-12,-5.484E-13)  1.00E-07
  3.250E+01 2.05648E-23 -8.031E-04 ( 3.936E-12,-1.896E-12) ( 1.094E-12,-5.291E-13)  1.00E-07
  3.300E+01 1.94031E-23 -8.430E-04 ( 3.838E-12,-1.800E-12) ( 1.084E-12,-5.104E-13)  1.00E-07
  3.350E+01 1.83230E-23 -8.839E-04 ( 3.743E-12,-1.709E-12) ( 1.074E-12,-4.924E-13)  1.00E-07
  3.400E+01 1.73178E-23 -9.258E-04 ( 3.651E-12,-1.622E-12) ( 1.064E-12,-4.750E-13)  1.00E-07
  3.450E+01 1.63812E-23 -9.687E-04 ( 3.562E-12,-1.541E-12) ( 1.054E-12,-4.583E-13)  1.00E-07
  3.500E+01 1.55076E-23 -1.013E-03 ( 3.476E-12,-1.463E-12) ( 1.045E-12,-4.421E-13)  1.00E-07
  3.550E+01 1.46920E-23 -1.058E-03 ( 3.392E-12,-1.390E-12) ( 1.035E-12,-4.264E-13)  1.00E-07
  3.600E+01 1.39297E-23 -1.104E-03 ( 3.311E-12,-1.320E-12) ( 1.026E-12,-4.113E-13)  1.00E-07
  3.650E+01 1.32167E-23 -1.151E-03 ( 3.233E-12,-1.254E-12) ( 1.016E-12,-3.966E-13)  1.00E-07
  3.700E+01 1.25490E-23 -1.199E-03 ( 3.157E-12,-1.192E-12) ( 1.007E-12,-3.825E-13)  1.00E-07
  3.750E+01 1.19233E-23 -1.248E-03 ( 3.084E-12,-1.132E-12) ( 9.976E-13,-3.688E-13)  1.00E-07
  3.800E+01 1.13363E-23 -1.298E-03 ( 3.012E-12,-1.076E-12) ( 9.885E-13,-3.555E-13)  1.00E-07
  3.850E+01 1.07853E-23 -1.349E-03 ( 2.943E-12,-1.022E-12) ( 9.795E-13,-3.427E-13)  1.00E-07
  3.900E+01 1.02675E-23 -1.401E-03 ( 2.876E-12,-9.713E-13) ( 9.705E-13,-3.302E-13)  1.00E-07
  3.950E+01 9.78057E-24 -1.454E-03 ( 2.811E-12,-9.228E-13) ( 9.617E-13,-3.182E-13)  1.00E-07
  4.000E+01 9.32233E-24 -1.508E-03 ( 2.748E-12,-8.766E-13) ( 9.529E-13,-3.065E-13)  1.00E-07
  4.050E+01 8.89072E-24 -1.563E-03 ( 2.687E-12,-8.327E-13) ( 9.443E-13,-2.952E-13)  1.00E-07
  4.100E+01 8.48391E-24 -1.620E-03 ( 2.627E-12,-7.909E-13) ( 9.357E-13,-2.843E-13)  1.00E-07
  4.150E+01 8.10019E-24 -1.677E-03 ( 2.569E-12,-7.510E-13) ( 9.272E-13,-2.737E-13)  1.00E-07
  4.200E+01 7.73797E-24 -1.735E-03 ( 2.513E-12,-7.130E-13) ( 9.188E-13,-2.634E-13)  1.00E-07
  4.250E+01 7.39583E-24 -1.795E-03 ( 2.459E-12,-6.769E-13) ( 9.105E-13,-2.534E-13)  1.00E-07
  4.300E+01 7.07243E-24 -1.855E-03 ( 2.405E-12,-6.424E-13) ( 9.023E-13,-2.437E-13)  1.00E-07
  4.350E+01 6.76653E-24 -1.916E-03 ( 2.354E-12,-6.095E-13) ( 8.942E-13,-2.343E-13)  1.00E-07
  4.400E+01 6.47701E-24 -1.979E-03 ( 2.304E-12,-5.781E-13) ( 8.862E-13,-2.252E-13)  1.00E-07
  4.450E+01 6.20280E-24 -2.042E-03 ( 2.255E-12,-5.481E-13) ( 8.782E-13,-2.163E-13)  1.00E-07
  4.500E+01 5.94295E-24 -2.106E-03 ( 2.207E-12,-5.196E-13) ( 8.704E-13,-2.077E-13)  1.00E-07
  4.550E+01 5.69656E-24 -2.172E-03 ( 2.161E-12,-4.923E-13) ( 8.626E-13,-1.994E-13)  1.00E-07
  4.600E+01 5.46277E-24 -2.238E-03 ( 2.116E-12,-4.662E-13) ( 8.549E-13,-1.912E-13)  1.00E-07
  4.650E+01 5.24083E-24 -2.306E-03 ( 2.072E-12,-4.414E-13) ( 8.473E-13,-1.834E-13)  1.00E-07
  4.700E+01 5.03002E-24 -2.375E-03 ( 2.030E-12,-4.176E-13) ( 8.398E-13,-1.757E-13)  1.00E-07
  4.750E+01 4.82966E-24 -2.444E-03 ( 1.988E-12,-3.949E-13) ( 8.323E-13,-1.683E-13)  1.00E-07
  4.800E+01 4.63913E-24 -2.515E-03 ( 1.948E-12,-3.732E-13) ( 8.250E-13,-1.611E-13)  1.00E-07
  4.850E+01 4.45786E-24 -2.586E-03 ( 1.908E-12,-3.524E-13) ( 8.177E-13,-1.541E-13)  1.00E-07
  4.900E+01 4.28531E-24 -2.659E-03 ( 1.870E-12,-3.326E-13) ( 8.105E-13,-1.472E-13)  1.00E-07
  4.950E+01 4.12097E-24 -2.733E-03 ( 1.832E-12,-3.137E-13) ( 8.034E-13,-1.406E-13)  1.00E-07
  5.000E+01 3.96438E-24 -2.808E-03 ( 1.796E-12,-2.955E-13) ( 7.963E-13,-1.341E-13)  1.00E-07
  5.050E+01 3.81510E-24 -2.884E-03 ( 1.760E-12,-2.782E-13) ( 7.893E-13,-1.279E-13)  1.00E-07
  5.100E+01 3.67272E-24 -2.960E-03 ( 1.725E-12,-2.616E-13) ( 7.824E-13,-1.218E-13)  1.00E-07
  5.150E+01 3.53685E-24 -3.038E-03 ( 1.692E-12,-2.458E-13) ( 7.756E-13,-1.159E-13)  1.00E-07
  5.200E+01 3.40715E-24 -3.117E-03 ( 1.659E-12,-2.306E-13) ( 7.689E-13,-1.101E-13)  1.00E-07
  5.250E+01 3.28327E-24 -3.197E-03 ( 1.626E-12,-2.161E-13) ( 7.622E-13,-1.045E-13)  1.00E-07
  5.300E+01 3.16490E-24 -3.278E-03 ( 1.595E-12,-2.022E-13) ( 7.556E-13,-9.903E-14)  1.00E-07
  5.350E+01 3.05176E-24 -3.361E-03 ( 1.564E-12,-1.889E-13) ( 7.490E-13,-9.372E-14)  1.00E-07
  5.400E+01 2.94355E-24 -3.444E-03 ( 1.534E-12,-1.761E-13) ( 7.425E-13,-8.856E-14)  1.00E-07
  5.450E+01 2.84003E-24 -3.528E-03 ( 1.505E-12,-1.639E-13) ( 7.361E-13,-8.353E-14)  1.00E-07
  5.500E+01 2.74096E-24 -3.613E-03 ( 1.476E-12,-1.523E-13) ( 7.298E-13,-7.864E-14)  1.00E-07
  5.550E+01 2.64609E-24 -3.700E-03 ( 1.448E-12,-1.411E-13) ( 7.235E-13,-7.388E-14)  1.00E-07
  5.600E+01 2.55523E-24 -3.787E-03 ( 1.421E-12,-1.304E-13) ( 7.173E-13,-6.925E-14)  1.00E-07
  5.650E+01 2.46816E-24 -3.876E-03 ( 1.394E-12,-1.202E-13) ( 7.111E-13,-6.475E-14)  1.00E-07
  5.700E+01 2.38470E-24 -3.965E-03 ( 1.368E-12,-1.104E-13) ( 7.050E-13,-6.036E-14)  1.00E-07
  5.750E+01 2.30467E-24 -4.056E-03 ( 1.343E-12,-1.010E-13) ( 6.990E-13,-5.609E-14)  1.00E-07
  5.800E+01 2.22790E-24 -4.148E-03 ( 1.318E-12,-9.208E-14) ( 6.930E-13,-5.193E-14)  1.00E-07
  5.850E+01 2.15423E-24 -4.241E-03 ( 1.293E-12,-8.349E-14) ( 6.871E-13,-4.789E-14)  1.00E-07
  5.900E+01 2.08351E-24 -4.334E-03 ( 1.270E-12,-7.527E-14) ( 6.813E-13,-4.395E-14)  1.00E-07
  5.950E+01 2.01560E-24 -4.429E-03 ( 1.246E-12,-6.741E-14) ( 6.755E-13,-4.012E-14)  1.00E-07
  6.000E+01 1.95036E-24 -4.526E-03 ( 1.223E-12,-5.988E-14) ( 6.698E-13,-3.638E-14)  1.00E-07
  6.050E+01 1.88768E-24 -4.623E-03 ( 1.201E-12,-5.267E-14) ( 6.641E-13,-3.275E-14)  1.00E-07
  6.100E+01 1.82743E-24 -4.721E-03 ( 1.179E-12,-4.578E-14) ( 6.585E-13,-2.922E-14)  1.00E-07
  6.150E+01 1.76950E-24 -4.820E-03 ( 1.158E-12,-3.918E-14) ( 6.529E-13,-2.577E-14)  1.00E-07
  6.200E+01 1.71377E-24 -4.921E-03 ( 1.137E-12,-3.287E-14) ( 6.474E-13,-2.242E-14)  1.00E-07
  6.250E+01 1.66016E-24 -5.023E-03 ( 1.117E-12,-2.683E-14) ( 6.419E-13,-1.916E-14)  1.00E-07
  6.300E+01 1.60857E-24 -5.125E-03 ( 1.097E-12,-2.106E-14) ( 6.365E-13,-1.598E-14)  1.00E-07
  6.350E+01 1.55890E-24 -5.229E-03 ( 1.077E-12,-1.554E-14) ( 6.311E-13,-1.289E-14)  1.00E-07
  6.400E+01 1.51107E-24 -5.334E-03 ( 1.058E-12,-1.026E-14) ( 6.258E-13,-9.878E-15)  1.00E-07
  6.450E+01 1.46499E-24 -5.440E-03 ( 1.039E-12,-5.212E-15) ( 6.206E-13,-6.947E-15)  1.00E-07
  6.500E+01 1.42060E-24 -5.548E-03 ( 1.021E-12,-3.890E-16) ( 6.154E-13,-4.095E-15)  1.00E-07
  6.550E+01 1.37781E-24 -5.656E-03 ( 1.003E-12, 4.219E-15) ( 6.102E-13,-1.318E-15)  1.00E-07
  6.600E+01 1.33657E-24 -5.766E-03 ( 9.851E-13, 8.621E-15) ( 6.051E-13, 1.384E-15)  1.00E-07
  6.650E+01 1.29679E-24 -5.876E-03 ( 9.678E-13, 1.282E-14) ( 6.000E-13, 4.015E-15)  1.00E-07
  6.700E+01 1.25843E-24 -5.988E-03 ( 9.508E-13, 1.684E-14) ( 5.950E-13, 6.575E-15)  1.00E-07
  6.750E+01 1.22141E-24 -6.101E-03 ( 9.342E-13, 2.067E-14) ( 5.901E-13, 9.066E-15)  1.00E-07
  6.800E+01 1.18569E-24 -6.215E-03 ( 9.179E-13, 2.432E-14) ( 5.851E-13, 1.149E-14)  1.00E-07
  6.850E+01 1.15121E-24 -6.331E-03 ( 9.020E-13, 2.781E-14) ( 5.802E-13, 1.385E-14)  1.00E-07
  6.900E+01 1.11791E-24 -6.447E-03 ( 8.863E-13, 3.113E-14) ( 5.754E-13, 1.614E-14)  1.00E-07
  6.950E+01 1.08576E-24 -6.565E-03 ( 8.710E-13, 3.430E-14) ( 5.706E-13, 1.838E-14)  1.00E-07
  7.000E+01 1.05469E-24 -6.684E-03 ( 8.560E-13, 3.731E-14) ( 5.659E-13, 2.055E-14)  1.00E-07
  7.050E+01 1.02468E-24 -6.804E-03 ( 8.412E-13, 4.019E-14) ( 5.612E-13, 2.266E-14)  1.00E-07
  7.100E+01 9.95673E-25 -6.926E-03 ( 8.268E-13, 4.292E-14) ( 5.565E-13, 2.472E-14)  1.00E-07
  7.150E+01 9.67633E-25 -7.049E-03 ( 8.126E-13, 4.552E-14) ( 5.519E-13, 2.672E-14)  1.00E-07
  7.200E+01 9.40520E-25 -7.172E-03 ( 7.987E-13, 4.799E-14) ( 5.473E-13, 2.866E-14)  1.00E-07
  7.250E+01 9.14300E-25 -7.298E-03 ( 7.850E-13, 5.033E-14) ( 5.427E-13, 3.055E-14)  1.00E-07
  7.300E+01 8.88936E-25 -7.424E-03 ( 7.716E-13, 5.256E-14) ( 5.382E-13, 3.239E-14)  1.00E-07
  7.350E+01 8.64395E-25 -7.552E-03 ( 7.585E-13, 5.467E-14) ( 5.338E-13, 3.417E-14)  1.00E-07
  7.400E+01 8.40646E-25 -7.681E-03 ( 7.456E-13, 5.668E-14) ( 5.293E-13, 3.591E-14)  1.00E-07
  7.450E+01 8.17659E-25 -7.811E-03 ( 7.330E-13, 5.857E-14) ( 5.249E-13, 3.759E-14)  1.00E-07
  7.500E+01 7.95404E-25 -7.942E-03 ( 7.206E-13, 6.037E-14) ( 5.206E-13, 3.923E-14)  1.00E-07
  7.550E+01 7.73853E-25 -8.075E-03 ( 7.084E-13, 6.206E-14) ( 5.163E-13, 4.082E-14)  1.00E-07
  7.600E+01 7.52981E-25 -8.209E-03 ( 6.964E-13, 6.366E-14) ( 5.120E-13, 4.236E-14)  1.00E-07
  7.650E+01 7.32762E-25 -8.345E-03 ( 6.847E-13, 6.517E-14) ( 5.077E-13, 4.386E-14)  1.00E-07
  7.700E+01 7.13171E-25 -8.481E-03 ( 6.732E-13, 6.660E-14) ( 5.035E-13, 4.532E-14)  1.00E-07
  7.750E+01 6.94186E-25 -8.620E-03 ( 6.618E-13, 6.793E-14) ( 4.993E-13, 4.673E-14)  1.00E-07
  7.800E+01 6.75784E-25 -8.759E-03 ( 6.507E-13, 6.919E-14) ( 4.952E-13, 4.810E-14)  1.00E-07
  7.850E+01 6.57944E-25 -8.900E-03 ( 6.398E-13, 7.037E-14) ( 4.911E-13, 4.943E-14)  1.00E-07
