 #
 # Subroutine MOTTSC. Elastic scattering of electrons and positrons
 #                    by unscreened Coulomb fields
 #
 # Projectile: electron
 # Kinetic energy = 1.00000E+07 eV = 3.67493E+05 a.u.
 #
 # Z =  47
 #
 # Differential cross section      MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS       McKinl-Fesh    error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)   (a0**2/sr)
 #-----------------------------------------------------------------------
  1.725E+01  2.24900E-02  2.33257E-22  8.32977E-06  8.19604E-06   3.4E-09
  1.750E+01  2.31415E-02  2.20676E-22  7.88049E-06  7.74779E-06   2.6E-09
  1.775E+01  2.38021E-02  2.08944E-22  7.46151E-06  7.32995E-06   1.9E-09
  1.800E+01  2.44717E-02  1.97991E-22  7.07038E-06  6.94006E-06   1.4E-09
  1.825E+01  2.51504E-02  1.87756E-22  6.70490E-06  6.57591E-06   1.3E-09
  1.850E+01  2.58382E-02  1.78184E-22  6.36306E-06  6.23548E-06   1.7E-09
  1.875E+01  2.65349E-02  1.69222E-22  6.04303E-06  5.91691E-06   2.2E-09
  1.900E+01  2.72407E-02  1.60825E-22  5.74316E-06  5.61856E-06   2.6E-09
  1.925E+01  2.79555E-02  1.52949E-22  5.46192E-06  5.33888E-06   2.9E-09
  1.950E+01  2.86793E-02  1.45557E-22  5.19794E-06  5.07649E-06   3.0E-09
  1.975E+01  2.94120E-02  1.38612E-22  4.94994E-06  4.83011E-06   2.9E-09
  2.000E+01  3.01537E-02  1.32083E-22  4.71677E-06  4.59859E-06   2.8E-09
  2.025E+01  3.09043E-02  1.25939E-22  4.49738E-06  4.38085E-06   2.4E-09
  2.050E+01  3.16639E-02  1.20154E-22  4.29078E-06  4.17592E-06   2.0E-09
  2.075E+01  3.24324E-02  1.14702E-22  4.09609E-06  3.98290E-06   1.6E-09
  2.100E+01  3.32098E-02  1.09561E-22  3.91248E-06  3.80096E-06   1.2E-09
  2.125E+01  3.39961E-02  1.04708E-22  3.73920E-06  3.62935E-06   9.4E-10
  2.150E+01  3.47912E-02  1.00126E-22  3.57555E-06  3.46737E-06   1.0E-09
  2.175E+01  3.55952E-02  9.57948E-23  3.42089E-06  3.31438E-06   1.3E-09
  2.200E+01  3.64081E-02  9.16992E-23  3.27464E-06  3.16978E-06   1.6E-09
  2.225E+01  3.72297E-02  8.78236E-23  3.13624E-06  3.03301E-06   1.8E-09
  2.250E+01  3.80602E-02  8.41537E-23  3.00518E-06  2.90359E-06   2.0E-09
  2.275E+01  3.88995E-02  8.06765E-23  2.88101E-06  2.78103E-06   2.0E-09
  2.300E+01  3.97476E-02  7.73799E-23  2.76329E-06  2.66490E-06   2.0E-09
  2.325E+01  4.06044E-02  7.42526E-23  2.65161E-06  2.55480E-06   1.8E-09
  2.350E+01  4.14700E-02  7.12841E-23  2.54560E-06  2.45035E-06   1.6E-09
  2.375E+01  4.23443E-02  6.84649E-23  2.44493E-06  2.35121E-06   1.3E-09
  2.400E+01  4.32273E-02  6.57859E-23  2.34926E-06  2.25707E-06   1.0E-09
  2.425E+01  4.41190E-02  6.32388E-23  2.25830E-06  2.16760E-06   7.7E-10
  2.450E+01  4.50194E-02  6.08157E-23  2.17177E-06  2.08255E-06   7.0E-10
  2.475E+01  4.59284E-02  5.85094E-23  2.08941E-06  2.00165E-06   8.3E-10
  2.500E+01  4.68461E-02  5.63132E-23  2.01098E-06  1.92466E-06   1.0E-09
  2.550E+01  4.87074E-02  5.22260E-23  1.86503E-06  1.78150E-06   1.4E-09
  2.600E+01  5.06030E-02  4.85087E-23  1.73228E-06  1.65147E-06   1.4E-09
  2.650E+01  5.25328E-02  4.51214E-23  1.61131E-06  1.53313E-06   1.2E-09
  2.700E+01  5.44967E-02  4.20292E-23  1.50089E-06  1.42524E-06   8.5E-10
  2.750E+01  5.64946E-02  3.92014E-23  1.39991E-06  1.32671E-06   5.6E-10
  2.800E+01  5.85262E-02  3.66112E-23  1.30741E-06  1.23658E-06   6.8E-10
  2.850E+01  6.05914E-02  3.42347E-23  1.22254E-06  1.15399E-06   9.6E-10
  2.900E+01  6.26901E-02  3.20509E-23  1.14456E-06  1.07821E-06   1.1E-09
  2.950E+01  6.48222E-02  3.00412E-23  1.07279E-06  1.00856E-06   9.8E-10
  3.000E+01  6.69873E-02  2.81889E-23  1.00664E-06  9.44454E-07   7.3E-10
  3.050E+01  6.91854E-02  2.64794E-23  9.45596E-07  8.85374E-07   4.7E-10
  3.100E+01  7.14163E-02  2.48995E-23  8.89177E-07  8.30851E-07   4.8E-10
  3.150E+01  7.36799E-02  2.34375E-23  8.36967E-07  7.80467E-07   6.7E-10
  3.200E+01  7.59760E-02  2.20828E-23  7.88590E-07  7.33850E-07   8.0E-10
  3.250E+01  7.83043E-02  2.08260E-23  7.43710E-07  6.90665E-07   7.8E-10
  3.300E+01  8.06647E-02  1.96587E-23  7.02025E-07  6.50613E-07   6.2E-10
  3.350E+01  8.30571E-02  1.85732E-23  6.63262E-07  6.13423E-07   4.1E-10
  3.400E+01  8.54812E-02  1.75627E-23  6.27177E-07  5.78853E-07   3.6E-10
  3.450E+01  8.79369E-02  1.66210E-23  5.93547E-07  5.46684E-07   4.8E-10
  3.500E+01  9.04240E-02  1.57424E-23  5.62173E-07  5.16717E-07   6.0E-10
  3.550E+01  9.29422E-02  1.49220E-23  5.32873E-07  4.88774E-07   6.2E-10
  3.600E+01  9.54915E-02  1.41550E-23  5.05483E-07  4.62692E-07   5.3E-10
  3.650E+01  9.80716E-02  1.34373E-23  4.79853E-07  4.38324E-07   3.6E-10
  3.700E+01  1.00682E-01  1.27651E-23  4.55849E-07  4.15536E-07   2.8E-10
  3.750E+01  1.03323E-01  1.21349E-23  4.33347E-07  3.94207E-07   3.6E-10
  3.800E+01  1.05995E-01  1.15437E-23  4.12233E-07  3.74224E-07   4.5E-10
  3.850E+01  1.08696E-01  1.09885E-23  3.92405E-07  3.55488E-07   4.9E-10
  3.900E+01  1.11427E-01  1.04666E-23  3.73769E-07  3.37906E-07   4.4E-10
  3.950E+01  1.14188E-01  9.97570E-24  3.56239E-07  3.21393E-07   3.2E-10
  4.000E+01  1.16978E-01  9.51358E-24  3.39736E-07  3.05872E-07   2.3E-10
  4.050E+01  1.19797E-01  9.07819E-24  3.24188E-07  2.91273E-07   2.7E-10
  4.100E+01  1.22645E-01  8.66768E-24  3.09529E-07  2.77529E-07   3.5E-10
  4.150E+01  1.25522E-01  8.28035E-24  2.95697E-07  2.64583E-07   3.9E-10
  4.200E+01  1.28428E-01  7.91463E-24  2.82636E-07  2.52377E-07   3.7E-10
  4.250E+01  1.31361E-01  7.56905E-24  2.70296E-07  2.40863E-07   2.9E-10
  4.300E+01  1.34323E-01  7.24230E-24  2.58627E-07  2.29993E-07   1.9E-10
  4.350E+01  1.37313E-01  6.93313E-24  2.47587E-07  2.19725E-07   2.0E-10
  4.400E+01  1.40330E-01  6.64042E-24  2.37134E-07  2.10020E-07   2.8E-10
  4.450E+01  1.43375E-01  6.36310E-24  2.27230E-07  2.00839E-07   3.1E-10
  4.500E+01  1.46447E-01  6.10021E-24  2.17842E-07  1.92150E-07   3.1E-10
  4.550E+01  1.49545E-01  5.85084E-24  2.08937E-07  1.83922E-07   2.5E-10
  4.600E+01  1.52671E-01  5.61415E-24  2.00485E-07  1.76124E-07   1.7E-10
  4.650E+01  1.55823E-01  5.38937E-24  1.92458E-07  1.68732E-07   1.5E-10
  4.700E+01  1.59001E-01  5.17579E-24  1.84831E-07  1.61718E-07   2.1E-10
  4.750E+01  1.62205E-01  4.97272E-24  1.77579E-07  1.55062E-07   2.6E-10
  4.800E+01  1.65435E-01  4.77955E-24  1.70681E-07  1.48739E-07   2.5E-10
  4.850E+01  1.68690E-01  4.59569E-24  1.64115E-07  1.42732E-07   2.2E-10
  4.900E+01  1.71970E-01  4.42061E-24  1.57863E-07  1.37021E-07   1.5E-10
  4.950E+01  1.75276E-01  4.25380E-24  1.51906E-07  1.31588E-07   1.1E-10
  5.000E+01  1.78606E-01  4.09479E-24  1.46227E-07  1.26419E-07   1.6E-10
  5.050E+01  1.81961E-01  3.94314E-24  1.40812E-07  1.21496E-07   2.1E-10
  5.100E+01  1.85340E-01  3.79844E-24  1.35645E-07  1.16807E-07   2.2E-10
  5.150E+01  1.88743E-01  3.66031E-24  1.30712E-07  1.12339E-07   1.8E-10
  5.200E+01  1.92169E-01  3.52839E-24  1.26001E-07  1.08078E-07   1.4E-10
  5.250E+01  1.95619E-01  3.40235E-24  1.21500E-07  1.04014E-07   8.5E-11
  5.300E+01  1.99092E-01  3.28186E-24  1.17197E-07  1.00135E-07   1.1E-10
  5.350E+01  2.02589E-01  3.16664E-24  1.13083E-07  9.64326E-08   1.7E-10
  5.400E+01  2.06107E-01  3.05641E-24  1.09146E-07  9.28958E-08   1.9E-10
  5.450E+01  2.09649E-01  2.95090E-24  1.05378E-07  8.95164E-08   1.6E-10
  5.500E+01  2.13212E-01  2.84987E-24  1.01771E-07  8.62860E-08   1.2E-10
  5.550E+01  2.16797E-01  2.75310E-24  9.83151E-08  8.31967E-08   7.1E-11
  5.600E+01  2.20404E-01  2.66037E-24  9.50036E-08  8.02413E-08   7.7E-11
  5.650E+01  2.24032E-01  2.57147E-24  9.18290E-08  7.74129E-08   1.3E-10
  5.700E+01  2.27680E-01  2.48622E-24  8.87846E-08  7.47050E-08   1.6E-10
  5.750E+01  2.31350E-01  2.40444E-24  8.58640E-08  7.21114E-08   1.5E-10
  5.800E+01  2.35040E-01  2.32594E-24  8.30610E-08  6.96265E-08   1.1E-10
  5.850E+01  2.38751E-01  2.25059E-24  8.03700E-08  6.72449E-08   6.1E-11
  5.900E+01  2.42481E-01  2.17822E-24  7.77856E-08  6.49614E-08   4.7E-11
  5.950E+01  2.46231E-01  2.10869E-24  7.53027E-08  6.27712E-08   9.4E-11
  6.000E+01  2.50000E-01  2.04187E-24  7.29165E-08  6.06699E-08   1.3E-10
  6.050E+01  2.53788E-01  1.97763E-24  7.06225E-08  5.86531E-08   1.3E-10
  6.100E+01  2.57595E-01  1.91585E-24  6.84164E-08  5.67168E-08   1.0E-10
  6.150E+01  2.61421E-01  1.85642E-24  6.62941E-08  5.48573E-08   5.4E-11
  6.200E+01  2.65264E-01  1.79924E-24  6.42519E-08  5.30708E-08   2.7E-11
  6.250E+01  2.69126E-01  1.74419E-24  6.22861E-08  5.13540E-08   6.6E-11
  6.300E+01  2.73005E-01  1.69118E-24  6.03932E-08  4.97037E-08   1.0E-10
  6.350E+01  2.76901E-01  1.64013E-24  5.85700E-08  4.81168E-08   1.1E-10
  6.400E+01  2.80814E-01  1.59094E-24  5.68134E-08  4.65904E-08   9.5E-11
  6.450E+01  2.84744E-01  1.54353E-24  5.51205E-08  4.51217E-08   5.7E-11
  6.500E+01  2.88691E-01  1.49783E-24  5.34885E-08  4.37083E-08   1.4E-11
  6.550E+01  2.92653E-01  1.45376E-24  5.19148E-08  4.23476E-08   4.3E-11
  6.600E+01  2.96632E-01  1.41126E-24  5.03969E-08  4.10373E-08   7.8E-11
  6.650E+01  3.00625E-01  1.37024E-24  4.89323E-08  3.97752E-08   9.3E-11
  6.700E+01  3.04634E-01  1.33067E-24  4.75189E-08  3.85592E-08   8.5E-11
  6.750E+01  3.08658E-01  1.29246E-24  4.61546E-08  3.73873E-08   5.7E-11
  6.800E+01  3.12697E-01  1.25557E-24  4.48371E-08  3.62576E-08   1.7E-11
  6.850E+01  3.16749E-01  1.21994E-24  4.35647E-08  3.51683E-08   2.6E-11
  6.900E+01  3.20816E-01  1.18551E-24  4.23355E-08  3.41177E-08   5.9E-11
  6.950E+01  3.24896E-01  1.15225E-24  4.11476E-08  3.31041E-08   7.6E-11
  7.000E+01  3.28990E-01  1.12010E-24  3.99995E-08  3.21261E-08   7.4E-11
  7.050E+01  3.33097E-01  1.08902E-24  3.88896E-08  3.11821E-08   5.4E-11
  7.100E+01  3.37216E-01  1.05896E-24  3.78162E-08  3.02708E-08   2.2E-11
  7.150E+01  3.41348E-01  1.02989E-24  3.67781E-08  2.93908E-08   2.1E-11
  7.200E+01  3.45492E-01  1.00177E-24  3.57737E-08  2.85408E-08   4.4E-11
  7.250E+01  3.49647E-01  9.74549E-25  3.48018E-08  2.77196E-08   6.1E-11
  7.300E+01  3.53814E-01  9.48207E-25  3.38611E-08  2.69261E-08   6.3E-11
  7.350E+01  3.57992E-01  9.22705E-25  3.29504E-08  2.61592E-08   4.8E-11
  7.400E+01  3.62181E-01  8.98011E-25  3.20686E-08  2.54178E-08   2.3E-11
  7.450E+01  3.66381E-01  8.74095E-25  3.12145E-08  2.47009E-08   2.7E-11
  7.500E+01  3.70590E-01  8.50927E-25  3.03872E-08  2.40075E-08   3.6E-11
  7.550E+01  3.74810E-01  8.28480E-25  2.95855E-08  2.33369E-08   5.0E-11
  7.600E+01  3.79039E-01  8.06725E-25  2.88087E-08  2.26879E-08   5.2E-11
  7.650E+01  3.83277E-01  7.85639E-25  2.80557E-08  2.20600E-08   4.2E-11
  7.700E+01  3.87524E-01  7.65195E-25  2.73256E-08  2.14521E-08   2.1E-11
  7.750E+01  3.91780E-01  7.45372E-25  2.66177E-08  2.08637E-08   3.3E-11
  7.800E+01  3.96044E-01  7.26145E-25  2.59311E-08  2.02938E-08   4.2E-11
  7.850E+01  4.00316E-01  7.07494E-25  2.52651E-08  1.97420E-08   4.1E-11
  7.900E+01  4.04596E-01  6.89399E-25  2.46189E-08  1.92074E-08   4.4E-11
  7.950E+01  4.08882E-01  6.71838E-25  2.39918E-08  1.86895E-08   3.6E-11
  8.000E+01  4.13176E-01  6.54794E-25  2.33831E-08  1.81876E-08   2.0E-11
  8.050E+01  4.17476E-01  6.38249E-25  2.27923E-08  1.77012E-08   3.8E-11
  8.100E+01  4.21783E-01  6.22184E-25  2.22186E-08  1.72296E-08   4.8E-11
  8.150E+01  4.26095E-01  6.06584E-25  2.16615E-08  1.67724E-08   4.6E-11
  8.200E+01  4.30413E-01  5.91431E-25  2.11204E-08  1.63291E-08   3.8E-11
  8.250E+01  4.34737E-01  5.76712E-25  2.05947E-08  1.58991E-08   3.1E-11
  8.300E+01  4.39065E-01  5.62410E-25  2.00840E-08  1.54820E-08   2.1E-11
  8.350E+01  4.43398E-01  5.48513E-25  1.95877E-08  1.50773E-08   4.1E-11
  8.400E+01  4.47736E-01  5.35005E-25  1.91054E-08  1.46846E-08   5.4E-11
  8.450E+01  4.52077E-01  5.21875E-25  1.86365E-08  1.43035E-08   5.5E-11
  8.500E+01  4.56422E-01  5.09110E-25  1.81807E-08  1.39335E-08   4.1E-11
  8.550E+01  4.60770E-01  4.96698E-25  1.77374E-08  1.35743E-08   2.7E-11
  8.600E+01  4.65122E-01  4.84626E-25  1.73063E-08  1.32256E-08   1.9E-11
  8.650E+01  4.69476E-01  4.72884E-25  1.68870E-08  1.28869E-08   4.1E-11
  8.700E+01  4.73832E-01  4.61462E-25  1.64791E-08  1.25579E-08   5.8E-11
  8.750E+01  4.78190E-01  4.50348E-25  1.60822E-08  1.22383E-08   6.3E-11
  8.800E+01  4.82550E-01  4.39534E-25  1.56960E-08  1.19278E-08   5.2E-11
  8.850E+01  4.86912E-01  4.29008E-25  1.53202E-08  1.16261E-08   2.8E-11
  8.900E+01  4.91274E-01  4.18763E-25  1.49543E-08  1.13329E-08   1.5E-11
  8.950E+01  4.95637E-01  4.08790E-25  1.45981E-08  1.10479E-08   3.7E-11
  9.000E+01  5.00000E-01  3.99079E-25  1.42514E-08  1.07708E-08   6.0E-11
  9.050E+01  5.04363E-01  3.89622E-25  1.39137E-08  1.05014E-08   6.9E-11
  9.100E+01  5.08726E-01  3.80413E-25  1.35848E-08  1.02394E-08   6.2E-11
  9.150E+01  5.13088E-01  3.71442E-25  1.32644E-08  9.98463E-09   4.1E-11
  9.200E+01  5.17450E-01  3.62703E-25  1.29524E-08  9.73682E-09   1.2E-11
  9.250E+01  5.21810E-01  3.54189E-25  1.26483E-08  9.49575E-09   3.0E-11
  9.300E+01  5.26168E-01  3.45893E-25  1.23521E-08  9.26121E-09   5.7E-11
  9.350E+01  5.30524E-01  3.37808E-25  1.20633E-08  9.03298E-09   7.3E-11
  9.400E+01  5.34878E-01  3.29927E-25  1.17819E-08  8.81088E-09   7.1E-11
  9.450E+01  5.39230E-01  3.22246E-25  1.15076E-08  8.59470E-09   5.3E-11
  9.500E+01  5.43578E-01  3.14757E-25  1.12402E-08  8.38427E-09   2.4E-11
  9.550E+01  5.47923E-01  3.07456E-25  1.09794E-08  8.17941E-09   2.0E-11
  9.600E+01  5.52264E-01  3.00336E-25  1.07252E-08  7.97995E-09   5.1E-11
  9.650E+01  5.56602E-01  2.93392E-25  1.04772E-08  7.78572E-09   7.3E-11
  9.700E+01  5.60935E-01  2.86620E-25  1.02354E-08  7.59655E-09   7.8E-11
  9.750E+01  5.65263E-01  2.80013E-25  9.99946E-09  7.41231E-09   6.5E-11
  9.800E+01  5.69587E-01  2.73569E-25  9.76931E-09  7.23284E-09   3.8E-11
  9.850E+01  5.73905E-01  2.67281E-25  9.54476E-09  7.05799E-09   1.9E-11
  9.900E+01  5.78217E-01  2.61145E-25  9.32565E-09  6.88763E-09   4.2E-11
  9.950E+01  5.82524E-01  2.55157E-25  9.11182E-09  6.72163E-09   7.0E-11
  1.000E+02  5.86824E-01  2.49313E-25  8.90313E-09  6.55985E-09   8.2E-11
  1.005E+02  5.91118E-01  2.43609E-25  8.69942E-09  6.40217E-09   7.5E-11
  1.010E+02  5.95404E-01  2.38040E-25  8.50057E-09  6.24847E-09   5.1E-11
  1.015E+02  5.99684E-01  2.32604E-25  8.30643E-09  6.09864E-09   2.3E-11
  1.020E+02  6.03956E-01  2.27296E-25  8.11688E-09  5.95256E-09   3.6E-11
  1.025E+02  6.08220E-01  2.22113E-25  7.93179E-09  5.81012E-09   6.2E-11
  1.030E+02  6.12476E-01  2.17051E-25  7.75103E-09  5.67123E-09   8.2E-11
  1.035E+02  6.16723E-01  2.12108E-25  7.57450E-09  5.53577E-09   8.3E-11
  1.040E+02  6.20961E-01  2.07279E-25  7.40206E-09  5.40365E-09   6.4E-11
  1.045E+02  6.25190E-01  2.02562E-25  7.23362E-09  5.27478E-09   3.3E-11
  1.050E+02  6.29410E-01  1.97954E-25  7.06907E-09  5.14906E-09   3.5E-11
  1.055E+02  6.33619E-01  1.93452E-25  6.90830E-09  5.02640E-09   5.5E-11
  1.060E+02  6.37819E-01  1.89053E-25  6.75120E-09  4.90673E-09   7.8E-11
  1.065E+02  6.42008E-01  1.84754E-25  6.59769E-09  4.78995E-09   8.7E-11
  1.070E+02  6.46186E-01  1.80553E-25  6.44767E-09  4.67598E-09   7.5E-11
  1.075E+02  6.50353E-01  1.76447E-25  6.30105E-09  4.56476E-09   4.7E-11
  1.080E+02  6.54508E-01  1.72434E-25  6.15774E-09  4.45620E-09   3.2E-11
  1.085E+02  6.58652E-01  1.68511E-25  6.01765E-09  4.35022E-09   5.6E-11
  1.090E+02  6.62784E-01  1.64676E-25  5.88069E-09  4.24677E-09   7.0E-11
  1.095E+02  6.66903E-01  1.60927E-25  5.74680E-09  4.14577E-09   8.7E-11
  1.100E+02  6.71010E-01  1.57261E-25  5.61589E-09  4.04716E-09   8.4E-11
  1.105E+02  6.75104E-01  1.53676E-25  5.48788E-09  3.95086E-09   6.1E-11
  1.110E+02  6.79184E-01  1.50171E-25  5.36270E-09  3.85683E-09   3.1E-11
  1.115E+02  6.83251E-01  1.46743E-25  5.24028E-09  3.76499E-09   5.3E-11
  1.120E+02  6.87303E-01  1.43390E-25  5.12055E-09  3.67529E-09   7.5E-11
  1.125E+02  6.91342E-01  1.40111E-25  5.00344E-09  3.58768E-09   8.3E-11
  1.130E+02  6.95366E-01  1.36903E-25  4.88889E-09  3.50210E-09   8.8E-11
  1.135E+02  6.99375E-01  1.33765E-25  4.77683E-09  3.41850E-09   7.3E-11
  1.140E+02  7.03368E-01  1.30695E-25  4.66720E-09  3.33682E-09   4.2E-11
  1.145E+02  7.07347E-01  1.27692E-25  4.55995E-09  3.25701E-09   4.7E-11
  1.150E+02  7.11309E-01  1.24753E-25  4.45501E-09  3.17903E-09   7.6E-11
  1.155E+02  7.15256E-01  1.21878E-25  4.35233E-09  3.10283E-09   8.8E-11
  1.160E+02  7.19186E-01  1.19064E-25  4.25185E-09  3.02837E-09   8.8E-11
  1.165E+02  7.23099E-01  1.16310E-25  4.15352E-09  2.95559E-09   8.1E-11
  1.170E+02  7.26995E-01  1.13616E-25  4.05729E-09  2.88447E-09   5.5E-11
  1.175E+02  7.30874E-01  1.10979E-25  3.96311E-09  2.81495E-09   3.8E-11
  1.180E+02  7.34736E-01  1.08397E-25  3.87093E-09  2.74699E-09   7.3E-11
  1.185E+02  7.38579E-01  1.05871E-25  3.78071E-09  2.68056E-09   9.4E-11
  1.190E+02  7.42405E-01  1.03397E-25  3.69239E-09  2.61562E-09   9.3E-11
  1.195E+02  7.46212E-01  1.00976E-25  3.60593E-09  2.55213E-09   8.6E-11
  1.200E+02  7.50000E-01  9.86062E-26  3.52129E-09  2.49006E-09   6.7E-11
  1.205E+02  7.53769E-01  9.62859E-26  3.43843E-09  2.42936E-09   3.5E-11
  1.210E+02  7.57519E-01  9.40141E-26  3.35730E-09  2.37002E-09   6.6E-11
  1.215E+02  7.61249E-01  9.17898E-26  3.27787E-09  2.31199E-09   9.6E-11
  1.220E+02  7.64960E-01  8.96120E-26  3.20010E-09  2.25524E-09   1.1E-10
  1.225E+02  7.68650E-01  8.74794E-26  3.12395E-09  2.19974E-09   8.9E-11
  1.230E+02  7.72320E-01  8.53912E-26  3.04938E-09  2.14546E-09   7.5E-11
  1.235E+02  7.75968E-01  8.33464E-26  2.97635E-09  2.09238E-09   4.7E-11
  1.240E+02  7.79596E-01  8.13439E-26  2.90484E-09  2.04045E-09   5.3E-11
  1.245E+02  7.83203E-01  7.93828E-26  2.83481E-09  1.98967E-09   9.4E-11
  1.250E+02  7.86788E-01  7.74621E-26  2.76622E-09  1.93999E-09   1.1E-10
  1.255E+02  7.90351E-01  7.55811E-26  2.69905E-09  1.89140E-09   1.1E-10
  1.260E+02  7.93893E-01  7.37389E-26  2.63326E-09  1.84387E-09   8.0E-11
  1.265E+02  7.97411E-01  7.19344E-26  2.56883E-09  1.79737E-09   5.8E-11
  1.270E+02  8.00908E-01  7.01671E-26  2.50571E-09  1.75188E-09   3.7E-11
  1.275E+02  8.04381E-01  6.84360E-26  2.44389E-09  1.70737E-09   8.6E-11
  1.280E+02  8.07831E-01  6.67404E-26  2.38334E-09  1.66383E-09   1.2E-10
  1.285E+02  8.11257E-01  6.50795E-26  2.32403E-09  1.62123E-09   1.2E-10
  1.290E+02  8.14660E-01  6.34526E-26  2.26593E-09  1.57955E-09   9.9E-11
  1.295E+02  8.18039E-01  6.18590E-26  2.20902E-09  1.53877E-09   6.6E-11
  1.300E+02  8.21394E-01  6.02979E-26  2.15328E-09  1.49887E-09   3.5E-11
  1.305E+02  8.24724E-01  5.87687E-26  2.09867E-09  1.45983E-09   7.3E-11
  1.310E+02  8.28030E-01  5.72707E-26  2.04517E-09  1.42163E-09   1.2E-10
  1.315E+02  8.31310E-01  5.58032E-26  1.99277E-09  1.38425E-09   1.4E-10
  1.320E+02  8.34565E-01  5.43658E-26  1.94144E-09  1.34767E-09   1.2E-10
  1.325E+02  8.37795E-01  5.29576E-26  1.89115E-09  1.31188E-09   8.0E-11
  1.330E+02  8.40999E-01  5.15782E-26  1.84189E-09  1.27686E-09   4.5E-11
  1.335E+02  8.44177E-01  5.02269E-26  1.79363E-09  1.24260E-09   5.2E-11
  1.340E+02  8.47329E-01  4.89031E-26  1.74636E-09  1.20907E-09   1.1E-10
  1.345E+02  8.50455E-01  4.76065E-26  1.70006E-09  1.17625E-09   1.4E-10
  1.350E+02  8.53553E-01  4.63363E-26  1.65470E-09  1.14415E-09   1.4E-10
  1.355E+02  8.56625E-01  4.50920E-26  1.61027E-09  1.11273E-09   1.1E-10
  1.360E+02  8.59670E-01  4.38732E-26  1.56674E-09  1.08199E-09   5.2E-11
  1.365E+02  8.62687E-01  4.26794E-26  1.52411E-09  1.05191E-09   2.6E-11
  1.370E+02  8.65677E-01  4.15101E-26  1.48235E-09  1.02248E-09   9.5E-11
  1.375E+02  8.68639E-01  4.03647E-26  1.44145E-09  9.93677E-10   1.5E-10
  1.380E+02  8.71572E-01  3.92429E-26  1.40139E-09  9.65499E-10   1.6E-10
  1.385E+02  8.74478E-01  3.81442E-26  1.36215E-09  9.37929E-10   1.4E-10
  1.390E+02  8.77355E-01  3.70682E-26  1.32373E-09  9.10955E-10   8.6E-11
  1.395E+02  8.80203E-01  3.60143E-26  1.28610E-09  8.84564E-10   2.7E-11
  1.400E+02  8.83022E-01  3.49823E-26  1.24924E-09  8.58746E-10   7.2E-11
  1.405E+02  8.85812E-01  3.39718E-26  1.21315E-09  8.33488E-10   1.4E-10
  1.410E+02  8.88573E-01  3.29822E-26  1.17782E-09  8.08780E-10   1.7E-10
  1.415E+02  8.91304E-01  3.20133E-26  1.14321E-09  7.84610E-10   1.7E-10
  1.420E+02  8.94005E-01  3.10646E-26  1.10934E-09  7.60968E-10   1.3E-10
  1.425E+02  8.96677E-01  3.01358E-26  1.07617E-09  7.37844E-10   5.0E-11
  1.430E+02  8.99318E-01  2.92266E-26  1.04370E-09  7.15228E-10   4.0E-11
  1.435E+02  9.01928E-01  2.83366E-26  1.01192E-09  6.93110E-10   1.2E-10
  1.440E+02  9.04508E-01  2.74654E-26  9.80809E-10  6.71480E-10   1.8E-10
  1.445E+02  9.07058E-01  2.66128E-26  9.50361E-10  6.50330E-10   2.0E-10
  1.450E+02  9.09576E-01  2.57784E-26  9.20564E-10  6.29650E-10   1.7E-10
  1.455E+02  9.12063E-01  2.49619E-26  8.91406E-10  6.09432E-10   9.6E-11
  1.460E+02  9.14519E-01  2.41630E-26  8.62877E-10  5.89666E-10   2.4E-12
  1.465E+02  9.16943E-01  2.33814E-26  8.34966E-10  5.70346E-10   9.8E-11
  1.470E+02  9.19335E-01  2.26168E-26  8.07662E-10  5.51463E-10   1.8E-10
  1.475E+02  9.21696E-01  2.18690E-26  7.80956E-10  5.33008E-10   2.2E-10
  1.480E+02  9.24024E-01  2.11376E-26  7.54838E-10  5.14975E-10   2.1E-10
  1.485E+02  9.26320E-01  2.04224E-26  7.29298E-10  4.97356E-10   1.5E-10
  1.490E+02  9.28584E-01  1.97232E-26  7.04327E-10  4.80143E-10   5.1E-11
  1.495E+02  9.30815E-01  1.90396E-26  6.79917E-10  4.63330E-10   6.1E-11
  1.500E+02  9.33013E-01  1.83715E-26  6.56058E-10  4.46909E-10   1.6E-10
  1.505E+02  9.35178E-01  1.77186E-26  6.32741E-10  4.30875E-10   2.3E-10
  1.510E+02  9.37310E-01  1.70806E-26  6.09959E-10  4.15220E-10   2.5E-10
  1.515E+02  9.39409E-01  1.64574E-26  5.87704E-10  3.99939E-10   2.0E-10
  1.520E+02  9.41474E-01  1.58487E-26  5.65967E-10  3.85025E-10   1.1E-10
  1.525E+02  9.43505E-01  1.52543E-26  5.44740E-10  3.70472E-10   3.8E-11
  1.530E+02  9.45503E-01  1.46740E-26  5.24018E-10  3.56274E-10   1.4E-10
  1.535E+02  9.47467E-01  1.41076E-26  5.03791E-10  3.42426E-10   2.4E-10
  1.540E+02  9.49397E-01  1.35549E-26  4.84053E-10  3.28922E-10   2.8E-10
  1.545E+02  9.51293E-01  1.30157E-26  4.64797E-10  3.15758E-10   2.7E-10
  1.550E+02  9.53154E-01  1.24898E-26  4.46017E-10  3.02927E-10   1.9E-10
  1.555E+02  9.54981E-01  1.19770E-26  4.27706E-10  2.90425E-10   5.8E-11
