 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 9.00000E+06 eV = 3.30744E+05 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 5.09348E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file ./database/z_047.den                                                                                                    
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # WARNING: High-energy factorization with free-atom DF screening.
 #          Absorption, polarization and exchange corrections are
 #          switched off.
 #          Phase shifts are calculated for the bare nucleus.
 #          Scattering amplitudes are not evaluated.
 #
 # Integrated cross sections:
 # Total elastic cross section = 4.29704E-18 cm**2 = 1.53450E-01 a0**2
 # 1st transport cross section = 4.21195E-23 cm**2 = 1.50411E-06 a0**2
 # 2nd transport cross section = 1.18724E-22 cm**2 = 4.23970E-06 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  2.52041E-12  9.00054E+04  0.00000E+00  1.0E-05
  1.000E-04  7.61557E-13  2.52036E-12  9.00036E+04  0.00000E+00  1.0E-05
  1.250E-04  1.18994E-12  2.52033E-12  9.00026E+04  0.00000E+00  1.0E-05
  1.500E-04  1.71346E-12  2.52030E-12  9.00014E+04  0.00000E+00  1.0E-05
  1.750E-04  2.33225E-12  2.52026E-12  9.00000E+04  0.00000E+00  1.0E-05
  2.000E-04  3.04617E-12  2.52021E-12  8.99984E+04  0.00000E+00  1.0E-05
  2.250E-04  3.85530E-12  2.52016E-12  8.99965E+04  0.00000E+00  1.0E-05
  2.500E-04  4.75964E-12  2.52010E-12  8.99944E+04  0.00000E+00  1.0E-05
  2.750E-04  5.75917E-12  2.52004E-12  8.99921E+04  0.00000E+00  1.0E-05
  3.000E-04  6.85391E-12  2.51997E-12  8.99896E+04  0.00000E+00  1.0E-05
  3.250E-04  8.04379E-12  2.51989E-12  8.99869E+04  0.00000E+00  1.0E-05
  3.500E-04  9.32893E-12  2.51981E-12  8.99840E+04  0.00000E+00  1.0E-05
  3.750E-04  1.07092E-11  2.51972E-12  8.99808E+04  0.00000E+00  1.0E-05
  4.000E-04  1.21847E-11  2.51963E-12  8.99775E+04  0.00000E+00  1.0E-05
  4.250E-04  1.37554E-11  2.51953E-12  8.99739E+04  0.00000E+00  1.0E-05
  4.500E-04  1.54213E-11  2.51942E-12  8.99701E+04  0.00000E+00  1.0E-05
  4.750E-04  1.71823E-11  2.51931E-12  8.99661E+04  0.00000E+00  1.0E-05
  5.000E-04  1.90386E-11  2.51919E-12  8.99618E+04  0.00000E+00  1.0E-05
  5.250E-04  2.09900E-11  2.51906E-12  8.99574E+04  0.00000E+00  1.0E-05
  5.500E-04  2.30367E-11  2.51893E-12  8.99527E+04  0.00000E+00  1.0E-05
  5.750E-04  2.51785E-11  2.51880E-12  8.99478E+04  0.00000E+00  1.0E-05
  6.000E-04  2.74156E-11  2.51865E-12  8.99427E+04  0.00000E+00  1.0E-05
  6.250E-04  2.97478E-11  2.51850E-12  8.99374E+04  0.00000E+00  1.0E-05
  6.500E-04  3.21752E-11  2.51835E-12  8.99319E+04  0.00000E+00  1.0E-05
  6.750E-04  3.46979E-11  2.51819E-12  8.99261E+04  0.00000E+00  1.0E-05
  7.000E-04  3.73157E-11  2.51802E-12  8.99202E+04  0.00000E+00  1.0E-05
  7.250E-04  4.00286E-11  2.51785E-12  8.99140E+04  0.00000E+00  1.0E-05
  7.500E-04  4.28368E-11  2.51767E-12  8.99076E+04  0.00000E+00  1.0E-05
  7.750E-04  4.57402E-11  2.51748E-12  8.99010E+04  0.00000E+00  1.0E-05
  8.000E-04  4.87388E-11  2.51729E-12  8.98941E+04  0.00000E+00  1.0E-05
  8.250E-04  5.18325E-11  2.51710E-12  8.98871E+04  0.00000E+00  1.0E-05
  8.500E-04  5.50215E-11  2.51689E-12  8.98798E+04  0.00000E+00  1.0E-05
  8.750E-04  5.83057E-11  2.51668E-12  8.98724E+04  0.00000E+00  1.0E-05
  9.000E-04  6.16850E-11  2.51647E-12  8.98647E+04  0.00000E+00  1.0E-05
  9.250E-04  6.51595E-11  2.51625E-12  8.98568E+04  0.00000E+00  1.0E-05
  9.500E-04  6.87293E-11  2.51602E-12  8.98487E+04  0.00000E+00  1.0E-05
  9.750E-04  7.23943E-11  2.51579E-12  8.98403E+04  0.00000E+00  1.0E-05
  1.000E-03  7.61544E-11  2.51555E-12  8.98318E+04  0.00000E+00  1.0E-05
  1.250E-03  1.18991E-10  2.51282E-12  8.97346E+04  0.00000E+00  1.0E-05
  1.500E-03  1.71347E-10  2.50951E-12  8.96161E+04  0.00000E+00  1.0E-05
  1.750E-03  2.33223E-10  2.50560E-12  8.94764E+04  0.00000E+00  1.0E-05
  2.000E-03  3.04617E-10  2.50110E-12  8.93159E+04  0.00000E+00  1.0E-05
  2.250E-03  3.85531E-10  2.49602E-12  8.91346E+04  0.00000E+00  1.0E-05
  2.500E-03  4.75965E-10  2.49038E-12  8.89329E+04  0.00000E+00  1.0E-05
  2.750E-03  5.75917E-10  2.48416E-12  8.87111E+04  0.00000E+00  1.0E-05
  3.000E-03  6.85389E-10  2.47739E-12  8.84693E+04  0.00000E+00  1.0E-05
  3.250E-03  8.04380E-10  2.47008E-12  8.82081E+04  0.00000E+00  1.0E-05
  3.500E-03  9.32891E-10  2.46223E-12  8.79277E+04  0.00000E+00  1.0E-05
  3.750E-03  1.07092E-09  2.45385E-12  8.76285E+04  0.00000E+00  1.0E-05
  4.000E-03  1.21847E-09  2.44496E-12  8.73110E+04  0.00000E+00  1.0E-05
  4.250E-03  1.37554E-09  2.43556E-12  8.69755E+04  0.00000E+00  1.0E-05
  4.500E-03  1.54213E-09  2.42568E-12  8.66225E+04  0.00000E+00  1.0E-05
  4.750E-03  1.71823E-09  2.41531E-12  8.62524E+04  0.00000E+00  1.0E-05
  5.000E-03  1.90386E-09  2.40449E-12  8.58657E+04  0.00000E+00  1.0E-05
  5.250E-03  2.09900E-09  2.39321E-12  8.54630E+04  0.00000E+00  1.0E-05
  5.500E-03  2.30367E-09  2.38150E-12  8.50447E+04  0.00000E+00  1.0E-05
  5.750E-03  2.51785E-09  2.36936E-12  8.46114E+04  0.00000E+00  1.0E-05
  6.000E-03  2.74156E-09  2.35673E-12  8.41605E+04  0.00000E+00  1.0E-05
  6.250E-03  2.97478E-09  2.34374E-12  8.36963E+04  0.00000E+00  1.0E-05
  6.500E-03  3.21752E-09  2.33040E-12  8.32201E+04  0.00000E+00  1.0E-05
  6.750E-03  3.46978E-09  2.31674E-12  8.27324E+04  0.00000E+00  1.0E-05
  7.000E-03  3.73156E-09  2.30279E-12  8.22340E+04  0.00000E+00  1.0E-05
  7.250E-03  4.00286E-09  2.28851E-12  8.17243E+04  0.00000E+00  1.0E-05
  7.500E-03  4.28368E-09  2.27373E-12  8.11964E+04  0.00000E+00  1.0E-05
  7.750E-03  4.57402E-09  2.25870E-12  8.06595E+04  0.00000E+00  1.0E-05
  8.000E-03  4.87388E-09  2.24343E-12  8.01144E+04  0.00000E+00  1.0E-05
  8.250E-03  5.18326E-09  2.22796E-12  7.95618E+04  0.00000E+00  1.0E-05
  8.500E-03  5.50215E-09  2.21229E-12  7.90022E+04  0.00000E+00  1.0E-05
  8.750E-03  5.83057E-09  2.19632E-12  7.84321E+04  0.00000E+00  1.0E-05
  9.000E-03  6.16850E-09  2.17997E-12  7.78480E+04  0.00000E+00  1.0E-05
  9.250E-03  6.51596E-09  2.16347E-12  7.72588E+04  0.00000E+00  1.0E-05
  9.500E-03  6.87293E-09  2.14684E-12  7.66651E+04  0.00000E+00  1.0E-05
  9.750E-03  7.23942E-09  2.13011E-12  7.60676E+04  0.00000E+00  1.0E-05
  1.000E-02  7.61544E-09  2.11328E-12  7.54667E+04  0.00000E+00  1.0E-05
  1.250E-02  1.18991E-08  1.93760E-12  6.91928E+04  0.00000E+00  1.0E-05
  1.500E-02  1.71347E-08  1.75954E-12  6.28344E+04  0.00000E+00  1.0E-05
  1.750E-02  2.33223E-08  1.58791E-12  5.67051E+04  0.00000E+00  1.0E-05
  2.000E-02  3.04617E-08  1.42740E-12  5.09733E+04  0.00000E+00  1.0E-05
  2.250E-02  3.85531E-08  1.28056E-12  4.57295E+04  0.00000E+00  1.0E-05
  2.500E-02  4.75965E-08  1.14829E-12  4.10061E+04  0.00000E+00  1.0E-05
  2.750E-02  5.75917E-08  1.03003E-12  3.67830E+04  0.00000E+00  1.0E-05
