 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 3.00000E+03 eV = 1.10248E+02 a.u.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 5.09348E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file ./database/z_047.den                                                                                                    
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # No absorption potential
 #
 # No correlation-polarization potential
 #
 # Integrated cross sections:
 # Total elastic cross section = 1.26398E-16 cm**2 = 4.51375E+00 a0**2
 # 1st transport cross section = 1.30324E-17 cm**2 = 4.65395E-01 a0**2
 # 2nd transport cross section = 1.81712E-17 cm**2 = 6.48906E-01 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  3.77402E-15  1.34773E+02  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  3.77402E-15  1.34773E+02  9.95673E-10  1.0E-07
  1.250E-04  1.18994E-12  3.77402E-15  1.34773E+02  1.24459E-09  1.0E-07
  1.500E-04  1.71346E-12  3.77402E-15  1.34773E+02  1.49351E-09  1.0E-07
  1.750E-04  2.33225E-12  3.77402E-15  1.34773E+02  1.74243E-09  1.0E-07
  2.000E-04  3.04617E-12  3.77402E-15  1.34773E+02  1.99135E-09  1.0E-07
  2.250E-04  3.85530E-12  3.77402E-15  1.34773E+02  2.24026E-09  1.0E-07
  2.500E-04  4.75964E-12  3.77402E-15  1.34773E+02  2.48918E-09  1.0E-07
  2.750E-04  5.75917E-12  3.77402E-15  1.34773E+02  2.73810E-09  1.0E-07
  3.000E-04  6.85391E-12  3.77402E-15  1.34773E+02  2.98702E-09  1.0E-07
  3.250E-04  8.04379E-12  3.77402E-15  1.34773E+02  3.23594E-09  1.0E-07
  3.500E-04  9.32893E-12  3.77402E-15  1.34773E+02  3.48485E-09  1.0E-07
  3.750E-04  1.07092E-11  3.77402E-15  1.34773E+02  3.73377E-09  1.0E-07
  4.000E-04  1.21847E-11  3.77402E-15  1.34773E+02  3.98269E-09  1.0E-07
  4.250E-04  1.37554E-11  3.77402E-15  1.34773E+02  4.23161E-09  1.0E-07
  4.500E-04  1.54213E-11  3.77402E-15  1.34773E+02  4.48053E-09  1.0E-07
  4.750E-04  1.71823E-11  3.77402E-15  1.34773E+02  4.72944E-09  1.0E-07
  5.000E-04  1.90386E-11  3.77402E-15  1.34773E+02  4.97836E-09  1.0E-07
  5.250E-04  2.09900E-11  3.77402E-15  1.34773E+02  5.22728E-09  1.0E-07
  5.500E-04  2.30367E-11  3.77402E-15  1.34773E+02  5.47620E-09  1.0E-07
  5.750E-04  2.51785E-11  3.77402E-15  1.34773E+02  5.72512E-09  1.0E-07
  6.000E-04  2.74156E-11  3.77402E-15  1.34773E+02  5.97404E-09  1.0E-07
  6.250E-04  2.97478E-11  3.77402E-15  1.34773E+02  6.22295E-09  1.0E-07
  6.500E-04  3.21752E-11  3.77402E-15  1.34773E+02  6.47187E-09  1.0E-07
  6.750E-04  3.46979E-11  3.77402E-15  1.34773E+02  6.72079E-09  1.0E-07
  7.000E-04  3.73157E-11  3.77402E-15  1.34773E+02  6.96971E-09  1.0E-07
  7.250E-04  4.00286E-11  3.77402E-15  1.34773E+02  7.21863E-09  1.0E-07
  7.500E-04  4.28368E-11  3.77402E-15  1.34773E+02  7.46754E-09  1.0E-07
  7.750E-04  4.57402E-11  3.77402E-15  1.34773E+02  7.71646E-09  1.0E-07
  8.000E-04  4.87388E-11  3.77402E-15  1.34773E+02  7.96538E-09  1.0E-07
  8.250E-04  5.18325E-11  3.77402E-15  1.34773E+02  8.21430E-09  1.0E-07
  8.500E-04  5.50215E-11  3.77402E-15  1.34773E+02  8.46322E-09  1.0E-07
  8.750E-04  5.83057E-11  3.77402E-15  1.34773E+02  8.71214E-09  1.0E-07
  9.000E-04  6.16850E-11  3.77402E-15  1.34773E+02  8.96105E-09  1.0E-07
  9.250E-04  6.51595E-11  3.77402E-15  1.34773E+02  9.20997E-09  1.0E-07
  9.500E-04  6.87293E-11  3.77402E-15  1.34773E+02  9.45889E-09  1.0E-07
  9.750E-04  7.23943E-11  3.77402E-15  1.34773E+02  9.70781E-09  1.0E-07
  1.000E-03  7.61544E-11  3.77402E-15  1.34773E+02  9.95673E-09  1.0E-07
  1.250E-03  1.18991E-10  3.77402E-15  1.34773E+02  1.24459E-08  1.0E-07
  1.500E-03  1.71347E-10  3.77402E-15  1.34773E+02  1.49351E-08  1.0E-07
  1.750E-03  2.33223E-10  3.77402E-15  1.34773E+02  1.74243E-08  1.0E-07
  2.000E-03  3.04617E-10  3.77402E-15  1.34773E+02  1.99135E-08  1.0E-07
  2.250E-03  3.85531E-10  3.77402E-15  1.34773E+02  2.24026E-08  1.0E-07
  2.500E-03  4.75965E-10  3.77402E-15  1.34773E+02  2.48918E-08  1.0E-07
  2.750E-03  5.75917E-10  3.77402E-15  1.34773E+02  2.73810E-08  1.0E-07
  3.000E-03  6.85389E-10  3.77402E-15  1.34773E+02  2.98702E-08  1.0E-07
  3.250E-03  8.04380E-10  3.77402E-15  1.34773E+02  3.23594E-08  1.0E-07
  3.500E-03  9.32891E-10  3.77402E-15  1.34773E+02  3.48486E-08  1.0E-07
  3.750E-03  1.07092E-09  3.77401E-15  1.34773E+02  3.73378E-08  1.0E-07
  4.000E-03  1.21847E-09  3.77401E-15  1.34772E+02  3.98269E-08  1.0E-07
  4.250E-03  1.37554E-09  3.77401E-15  1.34772E+02  4.23161E-08  1.0E-07
  4.500E-03  1.54213E-09  3.77401E-15  1.34772E+02  4.48053E-08  1.0E-07
  4.750E-03  1.71823E-09  3.77401E-15  1.34772E+02  4.72945E-08  1.0E-07
  5.000E-03  1.90386E-09  3.77401E-15  1.34772E+02  4.97837E-08  1.0E-07
  5.250E-03  2.09900E-09  3.77401E-15  1.34772E+02  5.22729E-08  1.0E-07
  5.500E-03  2.30367E-09  3.77401E-15  1.34772E+02  5.47621E-08  1.0E-07
  5.750E-03  2.51785E-09  3.77401E-15  1.34772E+02  5.72513E-08  1.0E-07
  6.000E-03  2.74156E-09  3.77401E-15  1.34772E+02  5.97405E-08  1.0E-07
  6.250E-03  2.97478E-09  3.77401E-15  1.34772E+02  6.22297E-08  1.0E-07
  6.500E-03  3.21752E-09  3.77401E-15  1.34772E+02  6.47189E-08  1.0E-07
  6.750E-03  3.46978E-09  3.77401E-15  1.34772E+02  6.72081E-08  1.0E-07
  7.000E-03  3.73156E-09  3.77400E-15  1.34772E+02  6.96973E-08  1.0E-07
  7.250E-03  4.00286E-09  3.77400E-15  1.34772E+02  7.21865E-08  1.0E-07
  7.500E-03  4.28368E-09  3.77400E-15  1.34772E+02  7.46757E-08  1.0E-07
  7.750E-03  4.57402E-09  3.77400E-15  1.34772E+02  7.71649E-08  1.0E-07
  8.000E-03  4.87388E-09  3.77400E-15  1.34772E+02  7.96541E-08  1.0E-07
  8.250E-03  5.18326E-09  3.77400E-15  1.34772E+02  8.21433E-08  1.0E-07
  8.500E-03  5.50215E-09  3.77400E-15  1.34772E+02  8.46325E-08  1.0E-07
  8.750E-03  5.83057E-09  3.77400E-15  1.34772E+02  8.71217E-08  1.0E-07
  9.000E-03  6.16850E-09  3.77399E-15  1.34772E+02  8.96109E-08  1.0E-07
  9.250E-03  6.51596E-09  3.77399E-15  1.34772E+02  9.21001E-08  1.0E-07
  9.500E-03  6.87293E-09  3.77399E-15  1.34772E+02  9.45893E-08  1.0E-07
  9.750E-03  7.23942E-09  3.77399E-15  1.34772E+02  9.70786E-08  1.0E-07
  1.000E-02  7.61544E-09  3.77399E-15  1.34772E+02  9.95678E-08  1.0E-07
  1.250E-02  1.18991E-08  3.77397E-15  1.34771E+02  1.24460E-07  1.0E-07
  1.500E-02  1.71347E-08  3.77395E-15  1.34770E+02  1.49353E-07  1.0E-07
  1.750E-02  2.33223E-08  3.77392E-15  1.34769E+02  1.74246E-07  1.0E-07
  2.000E-02  3.04617E-08  3.77389E-15  1.34768E+02  1.99139E-07  1.0E-07
  2.250E-02  3.85531E-08  3.77386E-15  1.34767E+02  2.24032E-07  1.0E-07
  2.500E-02  4.75965E-08  3.77382E-15  1.34766E+02  2.48926E-07  1.0E-07
  2.750E-02  5.75917E-08  3.77378E-15  1.34764E+02  2.73821E-07  1.0E-07
  3.000E-02  6.85389E-08  3.77374E-15  1.34763E+02  2.98716E-07  1.0E-07
  3.250E-02  8.04380E-08  3.77369E-15  1.34761E+02  3.23612E-07  1.0E-07
  3.500E-02  9.32891E-08  3.77363E-15  1.34759E+02  3.48508E-07  1.0E-07
  3.750E-02  1.07092E-07  3.77358E-15  1.34757E+02  3.73405E-07  1.0E-07
