 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: electron
 # Kinetic energy = 8.50000E+01 eV = 3.12369E+00 a.u.
 #
 #  ***  WARNING: Energy is too low.
 #                The reliability of the results is questionable.
 #
 # Element: Ag,  Z =  47,  atomic weight = 1.07868E+02 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 5.09348E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 47
 #
 # Electron density: Read from file ./database/z_047.den                                                                                                    
 #                   Number of data points =  813
 #                   Volume integral = 4.70000E+01
 #
 # Furness-McCarthy exchange potential
 #
 # No absorption potential
 #
 # No correlation-polarization potential
 #
 # Integrated cross sections:
 # Total elastic cross section = 8.06865E-16 cm**2 = 2.88137E+01 a0**2
 # 1st transport cross section = 3.38217E-16 cm**2 = 1.20779E+01 a0**2
 # 2nd transport cross section = 4.02349E-16 cm**2 = 1.43682E+01 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  0.000E+00  0.00000E+00  1.02677E-15  3.66666E+01  0.00000E+00  1.0E-07
  1.000E-04  7.61557E-13  1.02677E-15  3.66666E+01  3.51941E-10  1.0E-07
  1.250E-04  1.18994E-12  1.02677E-15  3.66666E+01  4.39926E-10  1.0E-07
  1.500E-04  1.71346E-12  1.02677E-15  3.66666E+01  5.27912E-10  1.0E-07
  1.750E-04  2.33225E-12  1.02677E-15  3.66666E+01  6.15897E-10  1.0E-07
  2.000E-04  3.04617E-12  1.02677E-15  3.66666E+01  7.03882E-10  1.0E-07
  2.250E-04  3.85530E-12  1.02677E-15  3.66666E+01  7.91868E-10  1.0E-07
  2.500E-04  4.75964E-12  1.02677E-15  3.66666E+01  8.79853E-10  1.0E-07
  2.750E-04  5.75917E-12  1.02677E-15  3.66666E+01  9.67838E-10  1.0E-07
  3.000E-04  6.85391E-12  1.02677E-15  3.66666E+01  1.05582E-09  1.0E-07
  3.250E-04  8.04379E-12  1.02677E-15  3.66666E+01  1.14381E-09  1.0E-07
  3.500E-04  9.32893E-12  1.02677E-15  3.66666E+01  1.23179E-09  1.0E-07
  3.750E-04  1.07092E-11  1.02677E-15  3.66666E+01  1.31978E-09  1.0E-07
  4.000E-04  1.21847E-11  1.02677E-15  3.66666E+01  1.40776E-09  1.0E-07
  4.250E-04  1.37554E-11  1.02677E-15  3.66666E+01  1.49575E-09  1.0E-07
  4.500E-04  1.54213E-11  1.02677E-15  3.66666E+01  1.58374E-09  1.0E-07
  4.750E-04  1.71823E-11  1.02677E-15  3.66666E+01  1.67172E-09  1.0E-07
  5.000E-04  1.90386E-11  1.02677E-15  3.66666E+01  1.75971E-09  1.0E-07
  5.250E-04  2.09900E-11  1.02677E-15  3.66666E+01  1.84769E-09  1.0E-07
  5.500E-04  2.30367E-11  1.02677E-15  3.66666E+01  1.93568E-09  1.0E-07
  5.750E-04  2.51785E-11  1.02677E-15  3.66666E+01  2.02366E-09  1.0E-07
  6.000E-04  2.74156E-11  1.02677E-15  3.66666E+01  2.11165E-09  1.0E-07
  6.250E-04  2.97478E-11  1.02677E-15  3.66666E+01  2.19963E-09  1.0E-07
  6.500E-04  3.21752E-11  1.02677E-15  3.66666E+01  2.28762E-09  1.0E-07
  6.750E-04  3.46979E-11  1.02677E-15  3.66666E+01  2.37560E-09  1.0E-07
  7.000E-04  3.73157E-11  1.02677E-15  3.66666E+01  2.46359E-09  1.0E-07
  7.250E-04  4.00286E-11  1.02677E-15  3.66666E+01  2.55157E-09  1.0E-07
  7.500E-04  4.28368E-11  1.02677E-15  3.66666E+01  2.63956E-09  1.0E-07
  7.750E-04  4.57402E-11  1.02677E-15  3.66666E+01  2.72754E-09  1.0E-07
  8.000E-04  4.87388E-11  1.02677E-15  3.66666E+01  2.81553E-09  1.0E-07
  8.250E-04  5.18325E-11  1.02677E-15  3.66666E+01  2.90351E-09  1.0E-07
  8.500E-04  5.50215E-11  1.02677E-15  3.66666E+01  2.99150E-09  1.0E-07
  8.750E-04  5.83057E-11  1.02677E-15  3.66666E+01  3.07949E-09  1.0E-07
  9.000E-04  6.16850E-11  1.02677E-15  3.66666E+01  3.16747E-09  1.0E-07
  9.250E-04  6.51595E-11  1.02677E-15  3.66666E+01  3.25546E-09  1.0E-07
  9.500E-04  6.87293E-11  1.02677E-15  3.66666E+01  3.34344E-09  1.0E-07
  9.750E-04  7.23943E-11  1.02677E-15  3.66666E+01  3.43143E-09  1.0E-07
  1.000E-03  7.61544E-11  1.02677E-15  3.66666E+01  3.51941E-09  1.0E-07
  1.250E-03  1.18991E-10  1.02677E-15  3.66666E+01  4.39927E-09  1.0E-07
  1.500E-03  1.71347E-10  1.02677E-15  3.66666E+01  5.27912E-09  1.0E-07
  1.750E-03  2.33223E-10  1.02677E-15  3.66666E+01  6.15897E-09  1.0E-07
  2.000E-03  3.04617E-10  1.02677E-15  3.66666E+01  7.03883E-09  1.0E-07
  2.250E-03  3.85531E-10  1.02677E-15  3.66666E+01  7.91868E-09  1.0E-07
  2.500E-03  4.75965E-10  1.02677E-15  3.66666E+01  8.79854E-09  1.0E-07
  2.750E-03  5.75917E-10  1.02677E-15  3.66666E+01  9.67839E-09  1.0E-07
  3.000E-03  6.85389E-10  1.02677E-15  3.66666E+01  1.05583E-08  1.0E-07
  3.250E-03  8.04380E-10  1.02677E-15  3.66666E+01  1.14381E-08  1.0E-07
  3.500E-03  9.32891E-10  1.02677E-15  3.66666E+01  1.23180E-08  1.0E-07
  3.750E-03  1.07092E-09  1.02677E-15  3.66666E+01  1.31978E-08  1.0E-07
  4.000E-03  1.21847E-09  1.02677E-15  3.66666E+01  1.40777E-08  1.0E-07
  4.250E-03  1.37554E-09  1.02677E-15  3.66666E+01  1.49575E-08  1.0E-07
  4.500E-03  1.54213E-09  1.02677E-15  3.66666E+01  1.58374E-08  1.0E-07
  4.750E-03  1.71823E-09  1.02677E-15  3.66666E+01  1.67173E-08  1.0E-07
  5.000E-03  1.90386E-09  1.02677E-15  3.66666E+01  1.75971E-08  1.0E-07
  5.250E-03  2.09900E-09  1.02677E-15  3.66666E+01  1.84770E-08  1.0E-07
  5.500E-03  2.30367E-09  1.02677E-15  3.66666E+01  1.93569E-08  1.0E-07
  5.750E-03  2.51785E-09  1.02677E-15  3.66666E+01  2.02367E-08  1.0E-07
  6.000E-03  2.74156E-09  1.02677E-15  3.66666E+01  2.11166E-08  1.0E-07
  6.250E-03  2.97478E-09  1.02677E-15  3.66666E+01  2.19965E-08  1.0E-07
  6.500E-03  3.21752E-09  1.02677E-15  3.66666E+01  2.28764E-08  1.0E-07
  6.750E-03  3.46978E-09  1.02677E-15  3.66666E+01  2.37562E-08  1.0E-07
  7.000E-03  3.73156E-09  1.02677E-15  3.66666E+01  2.46361E-08  1.0E-07
  7.250E-03  4.00286E-09  1.02677E-15  3.66666E+01  2.55160E-08  1.0E-07
  7.500E-03  4.28368E-09  1.02677E-15  3.66666E+01  2.63959E-08  1.0E-07
  7.750E-03  4.57402E-09  1.02677E-15  3.66666E+01  2.72757E-08  1.0E-07
  8.000E-03  4.87388E-09  1.02677E-15  3.66666E+01  2.81556E-08  1.0E-07
  8.250E-03  5.18326E-09  1.02677E-15  3.66666E+01  2.90355E-08  1.0E-07
  8.500E-03  5.50215E-09  1.02677E-15  3.66666E+01  2.99154E-08  1.0E-07
  8.750E-03  5.83057E-09  1.02677E-15  3.66666E+01  3.07953E-08  1.0E-07
  9.000E-03  6.16850E-09  1.02677E-15  3.66666E+01  3.16752E-08  1.0E-07
  9.250E-03  6.51596E-09  1.02677E-15  3.66666E+01  3.25551E-08  1.0E-07
  9.500E-03  6.87293E-09  1.02677E-15  3.66666E+01  3.34350E-08  1.0E-07
